add_ds_card,mult_ds_card,count
9,10,1
12,15,1
13,14,1
13,15,5
14,14,2
14,15,3
15,20,1
15,21,1
16,20,2
17,20,4
17,21,7
17,25,1
18,18,1
18,20,10
18,21,15
19,19,1
19,20,12
19,21,35
19,24,1
19,27,1
20,18,2
20,19,2
20,20,6
20,21,6
20,26,1
20,27,1
20,28,3
21,25,2
21,27,5
21,28,7
21,36,1
22,24,1
22,25,6
22,26,5
22,27,26
22,28,23
22,33,3
22,34,1
22,35,4
22,42,1
23,22,2
23,23,2
23,25,9
23,26,2
23,27,40
23,28,34
23,31,2
23,33,3
23,34,1
23,35,2
23,36,5
23,48,1
24,25,17
24,26,11
24,27,70
24,28,82
24,33,6
24,34,5
24,35,10
24,36,1
24,38,1
24,45,1
25,18,1
25,23,1
25,24,2
25,25,16
25,26,8
25,27,69
25,28,59
25,32,2
25,33,10
25,34,5
25,35,17
25,36,14
25,40,1
25,41,1
25,43,1
25,44,1
25,47,1
25,52,1
25,58,1
26,22,1
26,23,1
26,24,1
26,25,8
26,26,4
26,27,34
26,28,35
26,30,2
26,31,3
26,32,4
26,33,14
26,34,12
26,35,49
26,36,25
26,38,1
26,39,1
26,40,1
26,41,3
26,42,3
26,43,5
26,44,1
26,45,2
26,47,1
26,52,1
27,26,1
27,27,3
27,28,3
27,30,5
27,31,6
27,32,7
27,33,22
27,34,32
27,35,61
27,36,59
27,38,1
27,39,2
27,40,2
27,41,1
27,42,6
27,43,7
27,44,7
27,45,3
27,46,1
27,47,1
27,48,1
27,51,1
27,52,2
27,53,1
27,54,1
27,58,1
27,63,1
28,28,1
28,29,1
28,30,3
28,31,9
28,32,11
28,33,47
28,34,46
28,35,123
28,36,86
28,37,1
28,38,3
28,39,2
28,40,9
28,41,8
28,42,14
28,43,10
28,44,10
28,45,3
28,46,1
28,47,1
28,49,4
28,50,3
28,51,1
28,52,2
28,53,1
28,56,1
28,62,1
29,27,1
29,28,3
29,29,1
29,30,12
29,31,11
29,32,17
29,33,73
29,34,58
29,35,221
29,36,151
29,37,2
29,38,1
29,39,4
29,40,12
29,41,7
29,42,19
29,43,19
29,44,38
29,45,13
29,47,3
29,48,4
29,49,3
29,50,3
29,51,2
29,52,4
29,53,2
29,54,3
29,55,1
29,56,1
29,58,1
29,61,1
29,63,1
29,68,1
29,69,1
29,75,1
30,30,11
30,31,9
30,32,16
30,33,88
30,34,61
30,35,289
30,36,174
30,37,8
30,38,3
30,39,13
30,40,12
30,41,24
30,42,45
30,43,47
30,44,65
30,45,34
30,46,2
30,47,7
30,48,1
30,49,4
30,50,8
30,51,8
30,52,7
30,53,4
30,54,9
30,55,3
30,56,2
30,57,1
30,59,2
30,61,1
30,62,4
30,63,1
30,64,1
30,69,1
30,70,1
30,73,1
30,74,1
30,76,1
31,26,1
31,29,2
31,30,5
31,31,8
31,32,17
31,33,71
31,34,59
31,35,209
31,36,143
31,37,9
31,38,7
31,39,18
31,40,29
31,41,32
31,42,72
31,43,60
31,44,133
31,45,40
31,46,2
31,47,7
31,48,5
31,49,9
31,50,16
31,51,8
31,52,21
31,53,17
31,54,18
31,55,1
31,56,1
31,57,4
31,58,2
31,59,2
31,60,5
31,61,7
31,62,3
31,63,2
31,65,1
31,66,1
31,67,2
31,68,1
31,70,2
31,71,1
31,72,1
31,80,1
31,81,1
32,30,1
32,31,3
32,32,5
32,33,25
32,34,30
32,35,69
32,36,53
32,37,11
32,38,12
32,39,20
32,40,46
32,41,57
32,42,127
32,43,131
32,44,233
32,45,99
32,46,5
32,47,5
32,48,8
32,49,12
32,50,13
32,51,35
32,52,31
32,53,33
32,54,24
32,55,12
32,56,7
32,57,2
32,58,3
32,59,8
32,60,5
32,61,10
32,62,4
32,63,4
32,64,1
32,65,4
32,66,1
32,67,1
32,68,1
32,69,2
32,70,1
32,71,1
32,72,1
32,73,2
32,75,3
32,76,1
32,80,1
32,84,1
32,85,1
32,90,1
33,30,1
33,33,4
33,34,6
33,35,20
33,36,6
33,37,17
33,38,9
33,39,44
33,40,50
33,41,85
33,42,210
33,43,190
33,44,355
33,45,165
33,46,5
33,47,14
33,48,23
33,49,35
33,50,39
33,51,53
33,52,54
33,53,56
33,54,69
33,55,18
33,56,7
33,57,3
33,58,5
33,59,10
33,60,9
33,61,19
33,62,9
33,63,15
33,64,12
33,65,11
33,66,1
33,67,1
33,68,4
33,69,3
33,70,6
33,71,3
33,72,6
33,73,4
33,74,2
33,75,1
33,76,1
33,77,1
33,78,1
33,79,2
33,81,1
33,82,2
33,83,1
33,85,1
33,93,2
33,107,1
34,32,1
34,34,2
34,35,5
34,36,6
