add_ds_card,mult_ds_card,count
12,14,1
14,22,1
15,20,2
16,18,1
17,16,1
17,20,2
18,18,2
18,19,1
18,20,3
18,25,1
18,26,1
18,27,1
19,24,2
19,26,2
19,27,2
19,30,1
19,38,1
20,22,2
20,25,2
20,26,1
20,27,2
21,22,1
21,25,2
21,26,4
21,27,5
21,33,2
21,45,1
22,24,2
22,25,7
22,26,10
22,27,10
22,30,1
22,31,2
22,32,2
22,36,2
22,46,1
23,21,1
23,22,1
23,24,2
23,25,5
23,26,7
23,27,9
23,29,1
23,30,2
23,31,1
23,32,3
23,33,1
23,34,3
23,35,2
23,39,1
23,40,1
24,24,1
24,25,5
24,26,10
24,27,8
24,29,1
24,30,2
24,31,2
24,32,3
24,33,3
24,34,1
24,35,6
24,39,4
24,40,2
24,41,2
24,42,1
24,43,4
24,44,1
24,46,1
25,26,1
25,27,5
25,28,3
25,30,2
25,31,3
25,32,4
25,33,14
25,34,9
25,35,7
25,38,1
25,39,1
25,40,1
25,41,3
25,43,1
25,48,1
25,49,1
25,50,1
25,72,1
26,27,1
26,29,1
26,30,14
26,31,3
26,32,9
26,33,14
26,34,8
26,35,13
26,36,4
26,37,1
26,38,1
26,39,3
26,40,2
26,41,4
26,42,3
26,43,3
26,44,2
26,45,2
26,46,1
26,48,1
26,51,1
26,54,1
26,56,1
27,29,1
27,30,13
27,31,3
27,32,16
27,33,17
27,34,18
27,35,15
27,36,1
27,37,3
27,38,2
27,39,5
27,40,3
27,41,4
27,42,8
27,43,9
27,44,2
27,45,3
27,47,2
27,48,1
27,51,3
27,52,1
27,53,1
27,54,2
27,57,2
27,59,1
27,62,1
27,65,1
28,27,1
28,28,1
28,29,2
28,30,6
28,31,7
28,32,14
28,33,21
28,34,27
28,35,34
28,36,4
28,37,4
28,38,5
28,39,8
28,40,6
28,41,13
28,42,7
28,43,6
28,44,5
28,45,2
28,46,4
28,47,1
28,48,2
28,49,3
28,50,1
28,51,1
28,52,2
28,53,1
28,54,2
28,56,3
28,64,2
28,65,1
29,26,2
29,27,3
29,28,2
29,29,3
29,30,4
29,31,3
29,32,26
29,33,35
29,34,34
29,35,39
29,36,5
29,37,5
29,38,8
29,39,11
29,40,13
29,41,29
29,42,25
29,43,17
29,44,5
29,45,2
29,46,7
29,47,3
29,48,10
29,49,4
29,50,3
29,51,3
29,52,2
29,53,2
29,54,3
29,56,1
29,57,2
29,60,4
29,63,1
29,65,2
29,71,1
29,73,2
30,27,1
30,29,1
30,30,3
30,31,7
30,32,14
30,33,22
30,34,20
30,35,19
30,36,10
30,37,9
30,38,11
30,39,23
30,40,14
30,41,37
30,42,33
30,43,44
30,44,18
30,45,5
30,46,5
30,47,6
30,48,14
30,49,9
30,50,3
30,51,12
30,52,2
30,53,8
30,54,7
30,55,2
30,56,3
30,57,2
30,58,1
30,59,6
30,60,2
30,61,3
30,62,1
30,63,1
30,64,1
30,65,3
30,66,2
30,69,1
30,70,1
30,73,1
30,77,1
30,79,1
31,30,1
31,31,1
31,32,5
31,33,13
31,34,8
31,35,21
31,36,6
31,37,11
31,38,20
31,39,25
31,40,21
31,41,48
31,42,52
31,43,39
31,44,26
31,45,13
31,46,6
31,47,8
31,48,18
31,49,18
31,50,12
31,51,19
31,52,7
31,53,5
31,54,7
31,55,2
31,56,3
31,57,9
31,58,4
31,59,6
31,60,5
31,61,3
31,62,3
31,63,2
31,64,1
31,65,1
31,66,3
31,67,1
31,69,2
31,70,2
31,71,1
31,72,3
31,73,2
31,76,1
31,77,1
31,86,2
31,87,1
32,32,8
32,33,1
32,34,5
32,35,16
32,36,10
32,37,12
32,38,20
32,39,37
32,40,39
32,41,65
32,42,82
32,43,81
32,44,32
32,45,19
32,46,18
32,47,13
32,48,31
32,49,32
32,50,24
32,51,31
32,52,24
32,53,13
32,54,11
32,55,8
32,56,8
32,57,10
32,58,6
32,59,16
32,60,8
32,61,6
32,62,9
32,63,8
32,64,7
32,65,3
32,66,4
32,67,2
32,68,4
32,69,2
32,70,1
32,71,1
32,73,1
32,75,1
32,76,2
32,77,1
32,79,1
32,80,1
32,82,2
32,87,1
32,97,1
33,34,3
33,35,4
33,36,8
33,37,14
33,38,29
33,39,47
33,40,47
33,41,92
33,42,99
33,43,86
33,44,54
33,45,26
33,46,22
33,47,21
33,48,31
33,49,45
33,50,20
33,51,52
33,52,33
33,53,21
33,54,19
33,55,14
33,56,18
33,57,13
33,58,19
33,59,14
33,60,12
33,61,18
33,62,7
33,63,9
33,64,8
33,65,10
33,66,8
33,67,3
33,68,7
33,69,5
33,70,8
33,71,6
33,72,4
33,73,7
33,74,3
33,75,7
33,76,2
33,78,1
33,79,4
33,80,1
33,81,1
33,82,1
33,84,2
33,85,2
33,87,3
33,88,2
33,89,1
33,91,1
33,93,2
33,96,1
33,101,1
34,31,1
34,32,1
34,34,1
34,35,5
34,36,10
34,37,9
34,38,24
34,39,44
34,40,34
34,41,82
34,42,92
34,43,112
34,44,65
34,45,33
34,46,45
34,47,38
34,48,50
34,49,66
34,50,46
34,51,92
34,52,44
34,53,52
34,54,24
34,55,13
34,56,26
34,57,27
34,58,24
34,59,35
34,60,32
34,61,15
34,62,25
34,63,12
34,64,10
34,65,15
34,66,8
34,67,6
34,68,17
34,69,8
34,70,9
34,71,6
34,72,5
34,73,6
34,74,5
34,75,1
34,76,3
34,77,7
34,78,6
34,79,1
34,80,3
34,81,1
34,82,1
34,83,2
34,84,1
34,85,2
34,86,1
34,87,1
34,88,1
34,91,1
34,95,1
34,98,1
34,103,1
35,33,1
35,35,3
35,36,4
35,37,9
35,38,18
35,39,44
35,40,37
35,41,90
35,42,91
35,43,85
35,44,59
35,45,43
35,46,50
35,47,47
35,48,81
35,49,107
35,50,65
35,51,142
35,52,87
35,53,69
35,54,47
35,55,29
35,56,44
35,57,41
35,58,37
35,59,62
35,60,42
35,61,27
35,62,36
35,63,30
35,64,21
35,65,31
35,66,17
35,67,14
35,68,28
35,69,14
35,70,15
35,71,11
35,72,13
35,73,24
35,74,8
35,75,10
35,76,9
35,77,5
35,78,9
35,79,13
35,80,10
35,81,4
35,82,8
35,83,4
35,84,9
35,85,2
35,86,3
35,87,5
35,88,3
35,89,3
35,90,2
35,91,2
35,92,3
35,94,1
35,95,2
35,97,1
35,98,4
35,100,1
35,101,1
35,102,2
35,103,1
35,111,1
36,35,2
36,36,3
36,37,6
36,38,15
36,39,19
36,40,23
36,41,46
36,42,59
36,43,69
36,44,44
36,45,72
36,46,57
36,47,66
36,48,107
36,49,139
36,50,117
36,51,194
36,52,125
36,53,122
36,54,84
36,55,37
36,56,82
36,57,68
36,58,63
36,59,71
36,60,79
36,61,47
36,62,66
36,63,48
36,64,25
36,65,33
36,66,32
36,67,22
36,68,44
36,69,19
36,70,17
36,71,24
36,72,22
36,73,30
36,74,14
36,75,21
36,76,13
36,77,8
36,78,11
36,79,16
36,80,13
36,81,21
36,82,9
36,83,6
36,84,7
36,85,3
36,86,6
36,87,8
36,88,3
36,89,6
36,90,4
36,91,3
36,92,4
36,93,2
36,94,3
36,95,4
36,96,1
36,99,1
36,101,1
36,103,1
36,104,2
36,107,1
36,110,1
36,114,2
36,115,1
37,37,2
37,38,4
37,39,11
37,40,15
37,41,18
37,42,28
37,43,32
37,44,28
37,45,54
37,46,54
37,47,68
37,48,110
37,49,170
37,50,140
37,51,250
37,52,197
37,53,183
37,54,108
37,55,58
37,56,92
37,57,100
37,58,108
37,59,83
37,60,108
37,61,88
37,62,99
37,63,77
37,64,65
37,65,58
37,66,57
37,67,52
37,68,72
37,69,49
37,70,41
37,71,52
37,72,41
37,73,43
37,74,21
37,75,27
37,76,22
37,77,21
37,78,24
37,79,29
37,80,20
37,81,27
37,82,24
37,83,13
37,84,15
37,85,11
37,86,14
37,87,14
37,88,12
37,89,13
37,90,9
37,91,8
37,92,6
37,93,8
37,94,5
37,95,10
37,96,4
37,97,4
37,98,5
37,99,2
37,100,3
37,101,5
37,102,3
37,103,3
37,104,4
37,105,2
37,106,2
37,107,3
37,108,1
37,110,2
37,112,1
37,115,2
37,117,1
37,119,1
37,120,1
37,122,1
37,123,1
37,126,1
38,34,1
38,35,1
38,37,2
38,38,1
38,39,3
38,40,9
38,41,12
38,42,23
38,43,17
38,44,18
38,45,57
38,46,59
38,47,68
38,48,146
38,49,207
38,50,151
38,51,284
38,52,226
38,53,216
38,54,122
38,55,76
38,56,122
38,57,139
38,58,125
38,59,195
38,60,217
38,61,156
38,62,171
38,63,133
38,64,88
38,65,98
38,66,82
38,67,78
38,68,90
38,69,84
38,70,76
38,71,63
38,72,61
38,73,73
38,74,47
38,75,44
38,76,43
38,77,27
38,78,40
38,79,49
38,80,39
38,81,44
38,82,29
38,83,24
38,84,38
38,85,15
38,86,22
38,87,11
38,88,15
38,89,16
38,90,14
38,91,16
38,92,8
38,93,9
38,94,11
38,95,16
38,96,7
38,97,7
38,98,5
38,99,8
38,100,6
38,101,2
38,102,3
38,103,3
38,104,2
38,105,8
38,106,4
38,107,5
38,108,2
38,110,1
38,111,3
38,113,2
38,115,1
38,116,1
38,121,1
38,127,1
39,33,1
39,37,1
39,40,3
39,41,3
39,42,13
39,43,16
39,44,12
39,45,46
39,46,54
