add_ds_card,mult_ds_card,count
6,6,1
9,9,1
9,10,4
10,8,1
10,10,6
12,15,2
13,13,1
13,15,2
13,20,1
14,13,1
14,14,10
14,15,38
15,14,7
15,15,48
15,21,3
15,27,1
16,20,1
16,21,6
17,20,2
17,21,15
17,27,1
18,19,5
18,20,26
18,21,63
18,27,2
18,28,2
18,35,1
19,17,1
19,18,2
19,19,8
19,20,51
19,21,142
19,27,2
19,28,3
20,18,3
20,19,6
20,20,49
20,21,159
20,25,1
20,26,1
20,27,11
20,28,12
21,19,1
21,20,7
21,21,34
21,25,2
21,26,9
21,27,23
21,28,28
21,33,1
21,34,1
21,35,6
21,36,3
21,44,1
22,24,2
22,25,4
22,26,18
22,27,65
22,28,86
22,31,1
22,35,2
22,36,3
22,42,1
23,24,3
23,25,7
23,26,18
23,27,113
23,28,182
23,29,1
23,32,1
23,33,1
23,34,3
23,35,17
23,36,13
23,42,1
23,43,1
23,44,1
24,22,1
24,23,1
24,24,3
24,25,17
24,26,35
24,27,224
24,28,382
24,32,3
24,33,6
24,34,10
24,35,23
24,36,25
24,38,1
24,42,1
24,43,1
24,44,1
24,45,2
24,51,1
24,52,2
25,24,4
25,25,13
25,26,52
25,27,246
25,28,409
25,32,4
25,33,10
25,34,24
25,35,40
25,36,53
25,39,1
25,41,1
25,42,1
25,43,2
25,44,2
25,45,2
25,51,1
25,52,1
25,53,1
26,24,2
26,25,13
26,26,42
26,27,179
26,28,317
26,31,2
26,32,11
26,33,25
26,34,52
26,35,122
26,36,120
26,38,1
26,40,3
26,41,7
26,42,7
26,43,5
26,44,18
26,45,7
26,50,1
26,52,1
26,53,2
26,54,1
26,58,1
26,61,2
27,24,2
27,25,3
27,26,9
27,27,32
27,28,76
27,29,1
27,30,2
27,31,2
27,32,22
27,33,37
27,34,58
27,35,224
27,36,216
27,39,3
27,40,4
27,41,7
27,42,9
27,43,19
27,44,30
27,45,9
27,47,1
27,50,1
27,51,1
27,52,1
27,53,1
27,54,3
27,55,2
27,56,1
27,61,1
27,63,1
27,70,1
28,28,4
28,29,1
28,30,3
28,31,5
28,32,28
28,33,64
28,34,134
28,35,431
28,36,481
28,38,2
28,39,4
28,40,6
28,41,19
28,42,16
28,43,40
28,44,61
28,45,27
28,47,1
28,48,1
28,50,4
28,51,3
28,52,8
28,53,6
28,54,8
28,55,3
28,56,1
28,59,1
28,61,1
28,62,1
28,63,3
28,64,1
28,71,1
29,28,1
29,29,1
29,30,7
29,31,5
29,32,46
29,33,73
29,34,225
29,35,699
29,36,735
29,37,2
29,38,3
29,39,5
29,40,12
29,41,27
29,42,34
29,43,71
29,44,148
29,45,80
29,46,1
29,47,1
29,48,6
29,49,2
29,50,4
29,51,10
29,52,10
29,53,24
29,54,17
29,55,2
29,58,1
29,59,2
29,61,4
29,62,2
29,63,2
29,64,3
29,65,1
29,68,1
29,70,1
29,73,1
29,74,1
29,76,1
29,83,1
30,28,1
30,30,6
30,31,10
30,32,49
30,33,104
30,34,266
30,35,786
30,36,918
30,37,1
30,38,8
30,39,13
30,40,17
30,41,42
30,42,78
30,43,141
30,44,279
30,45,154
30,46,2
30,47,3
30,48,2
30,49,7
30,50,17
30,51,19
30,52,15
30,53,30
30,54,24
30,55,14
30,57,3
30,58,2
30,59,2
30,60,3
30,61,5
30,62,4
30,63,6
30,64,5
30,65,5
30,69,1
30,71,2
30,73,1
30,74,1
30,75,1
30,87,1
31,28,1
31,29,1
31,30,7
31,31,4
31,32,40
31,33,106
31,34,181
31,35,665
31,36,815
31,37,5
31,38,7
31,39,14
31,40,32
31,41,88
31,42,149
31,43,233
31,44,483
31,45,341
31,46,3
31,47,9
31,48,6
31,49,15
31,50,22
31,51,30
31,52,54
31,53,66
31,54,58
31,55,25
31,56,2
31,57,3
31,58,3
31,59,8
31,60,3
31,61,13
31,62,15
31,63,14
31,64,5
31,65,7
31,66,2
31,67,1
31,69,1
31,70,3
31,71,2
31,72,4
31,73,1
31,74,2
31,75,1
31,76,1
31,77,2
31,78,1
31,80,2
31,83,1
31,86,2
32,30,2
32,31,2
32,32,17
32,33,49
32,34,115
32,35,332
32,36,390
32,37,7
32,38,20
32,39,15
32,40,30
32,41,143
32,42,228
32,43,411
32,44,809
32,45,548
32,46,3
32,47,7
32,48,19
32,49,14
32,50,26
32,51,65
32,52,90
32,53,109
32,54,144
32,55,46
32,56,3
32,57,3
32,58,6
32,59,12
32,60,6
32,61,14
32,62,20
32,63,20
32,64,15
32,65,17
32,66,3
32,68,1
32,69,2
32,70,6
32,71,2
32,72,9
32,73,3
32,74,11
32,75,4
32,76,3
32,77,1
32,78,1
32,82,1
32,85,1
32,94,1
32,101,1
32,105,1
33,32,2
33,33,9
33,34,9
33,35,80
33,36,102
33,37,8
33,38,19
33,39,41
33,40,64
33,41,214
33,42,354
33,43,603
33,44,1368
33,45,877
33,46,9
33,47,11
33,48,23
33,49,36
33,50,66
33,51,122
33,52,170
33,53,216
33,54,269
33,55,123
33,56,4
33,57,6
33,58,16
33,59,23
33,60,15
33,61,34
33,62,42
33,63,41
33,64,47
33,65,48
33,66,9
33,67,6
33,68,6
33,69,3
33,70,7
33,71,13
33,72,5
33,73,12
33,74,13
33,75,17
33,76,7
33,77,4
33,78,1
33,79,1
33,80,1
33,81,4
33,82,3
33,83,4
33,84,5
33,85,3
33,86,1
33,87,3
33,88,2
33,92,1
33,93,1
33,94,1
34,33,3
34,35,10
34,36,9
34,37,6
34,38,17
34,39,44
34,40,74
34,41,248
34,42,427
34,43,822
34,44,1725
34,45,1307
34,46,11
34,47,19
34,48,35
34,49,64
34,50,90
34,51,198
34,52,265
34,53,378
34,54,510
34,55,209
34,56,5
34,57,9
34,58,18
34,59,30
34,60,25
34,61,73
34,62,73
34,63,94
34,64,96
34,65,78
34,66,20
34,67,3
34,68,9
34,69,10
34,70,26
34,71,13
34,72,11
34,73,14
34,74,24
34,75,21
34,76,13
34,77,16
34,78,6
34,79,4
34,80,4
34,81,1
34,82,3
34,83,5
34,84,4
34,85,5
34,86,3
34,87,5
34,88,4
34,89,2
34,90,1
34,91,1
34,94,2
34,95,1
34,97,3
34,100,1
35,35,1
35,36,4
35,37,8
35,38,27
35,39,49
35,40,84
35,41,252
35,42,461
35,43,880
35,44,1916
35,45,1430
35,46,20
35,47,42
35,48,65
35,49,106
35,50,152
35,51,319
35,52,419
35,53,675
35,54,952
35,55,423
35,56,15
35,57,25
35,58,40
35,59,60
35,60,73
35,61,94
35,62,140
35,63,146
35,64,178
35,65,149
35,66,62
35,67,7
35,68,12
35,69,13
35,70,22
35,71,28
35,72,27
35,73,50
35,74,50
35,75,33
35,76,35
35,77,21
35,78,8
35,79,4
35,80,4
35,81,11
35,82,9
35,83,9
35,84,13
35,85,9
35,86,13
35,87,14
35,88,9
35,89,2
35,90,3
35,91,3
35,92,3
35,93,2
35,94,3
35,95,3
35,96,3
35,97,1
35,98,3
35,99,4
35,100,1
35,104,1
35,106,1
35,108,1
35,113,1
36,36,1
36,37,2
36,38,21
36,39,37
36,40,68
36,41,190
36,42,386
36,43,693
36,44,1695
36,45,1284
36,46,16
36,47,49
36,48,89
36,49,144
36,50,232
36,51,498
36,52,669
36,53,1086
36,54,1500
36,55,777
36,56,21
36,57,31
36,58,59
36,59,100
36,60,129
36,61,154
36,62,244
36,63,293
36,64,343
36,65,312
36,66,76
36,67,16
36,68,17
36,69,24
36,70,52
36,71,49
36,72,61
36,73,84
36,74,85
36,75,78
36,76,75
36,77,51
36,78,18
36,79,9
36,80,14
36,81,13
36,82,16
36,83,24
36,84,21
36,85,17
36,86,20
36,87,23
36,88,21
36,89,7
36,90,4
36,91,3
36,92,3
36,93,1
36,94,5
36,95,7
36,96,9
36,97,5
36,98,10
36,99,6
36,100,3
36,101,3
36,103,4
