add_ds_card,mult_ds_card,count
9,10,2
10,9,1
10,10,14
12,15,2
13,15,5
14,14,6
14,15,37
14,20,1
15,14,2
15,15,41
15,20,1
15,21,5
16,20,1
16,21,4
17,19,1
17,20,8
17,21,13
17,26,1
18,17,1
18,19,1
18,20,21
18,21,91
18,24,1
18,27,1
19,18,4
19,19,5
19,20,25
19,21,134
19,27,1
19,28,3
20,18,3
20,19,3
20,20,54
20,21,203
20,25,1
20,27,6
20,28,7
20,36,1
21,19,1
21,20,8
21,21,34
21,25,1
21,26,1
21,27,13
21,28,18
21,33,1
21,36,1
21,49,1
22,25,7
22,26,3
22,27,44
22,28,72
22,32,2
22,34,2
22,35,1
22,36,2
22,44,1
23,23,1
23,24,3
23,25,9
23,26,12
23,27,74
23,28,152
23,32,1
23,33,1
23,34,5
23,35,5
23,36,11
23,43,1
24,23,1
24,24,3
24,25,19
24,26,25
24,27,164
24,28,335
24,30,1
24,31,1
24,32,3
24,33,7
24,34,7
24,35,18
24,36,24
24,41,2
24,42,1
25,22,2
25,24,6
25,25,23
25,26,33
25,27,259
25,28,482
25,30,1
25,32,6
25,33,10
25,34,16
25,35,57
25,36,47
25,40,1
25,41,2
25,42,1
25,43,3
25,44,1
25,48,1
25,49,1
25,52,1
25,53,4
26,22,1
26,23,2
26,24,1
26,25,15
26,26,14
26,27,203
26,28,409
26,29,1
26,30,2
26,31,2
26,32,3
26,33,22
26,34,23
26,35,112
26,36,121
26,37,1
26,38,1
26,41,2
26,42,2
26,43,2
26,44,10
26,45,2
26,48,1
26,49,2
26,51,1
26,60,1
27,25,3
27,26,2
27,27,57
27,28,95
27,29,1
27,30,6
27,31,5
27,32,12
27,33,42
27,34,57
27,35,209
27,36,231
27,37,1
27,39,1
27,40,4
27,41,8
27,42,8
27,43,10
27,44,25
27,45,6
27,49,1
27,50,2
27,51,2
27,52,1
27,53,1
27,54,2
27,55,3
27,56,1
27,59,1
27,62,1
28,25,1
28,26,1
28,27,1
28,28,3
28,29,1
28,30,6
28,31,9
28,32,30
28,33,75
28,34,91
28,35,472
28,36,546
28,37,2
28,38,2
28,39,3
28,40,4
28,41,21
28,42,14
28,43,15
28,44,46
28,45,25
28,47,3
28,49,1
28,51,5
28,52,2
28,53,4
28,54,7
28,55,2
28,59,3
28,61,1
28,62,1
28,65,2
28,67,1
28,71,1
29,29,3
29,30,11
29,31,15
29,32,40
29,33,106
29,34,136
29,35,608
29,36,790
29,37,1
29,38,3
29,39,6
29,40,7
29,41,21
29,42,40
29,43,36
29,44,93
29,45,69
29,46,3
29,48,3
29,49,8
29,51,9
29,52,9
29,53,12
29,54,17
29,55,3
29,56,1
29,61,2
29,62,2
29,64,1
29,69,1
29,71,3
29,76,1
30,28,1
30,29,1
30,30,8
30,31,13
30,32,38
30,33,131
30,34,214
30,35,791
30,36,998
30,37,7
30,38,9
30,39,11
30,40,9
30,41,31
30,42,81
30,43,78
30,44,210
30,45,134
30,47,3
30,48,7
30,49,12
30,50,8
30,51,23
30,52,15
30,53,16
30,54,33
30,55,13
30,58,1
30,59,6
30,61,3
30,62,5
30,63,8
30,64,2
30,65,3
30,67,2
30,68,1
30,69,1
30,70,1
30,74,1
30,75,1
30,81,1
31,30,15
31,31,9
31,32,16
31,33,121
31,34,150
31,35,717
31,36,920
31,37,4
31,38,10
31,39,22
31,40,26
31,41,78
31,42,127
31,43,195
31,44,412
31,45,277
31,46,3
31,47,6
31,48,8
31,49,14
31,50,17
31,51,28
31,52,37
31,53,25
31,54,53
31,55,22
31,56,3
31,58,2
31,59,5
31,60,6
31,61,5
31,62,9
31,63,9
31,64,10
31,65,6
31,66,1
31,68,1
31,69,1
31,72,1
31,73,3
31,74,2
31,75,1
31,76,1
31,78,1
31,82,2
31,84,1
31,96,1
32,30,4
32,31,3
32,32,6
32,33,41
32,34,69
32,35,342
32,36,448
32,37,11
32,38,19
32,39,37
32,40,39
32,41,101
32,42,223
32,43,268
32,44,753
32,45,523
32,46,3
32,47,7
32,48,17
32,49,24
32,50,34
32,51,68
32,52,73
32,53,82
32,54,139
32,55,70
32,56,3
32,57,5
32,58,5
32,59,8
32,60,8
32,61,5
32,62,23
32,63,15
32,64,11
32,65,12
32,66,1
32,67,1
32,68,1
32,69,1
32,70,3
32,71,3
32,72,9
32,73,2
32,74,2
32,75,5
32,76,4
32,77,2
32,79,1
32,80,1
32,83,1
32,87,1
32,91,1
33,30,1
33,33,7
33,34,9
33,35,85
33,36,120
33,37,14
33,38,22
33,39,41
33,40,74
33,41,158
33,42,353
33,43,481
33,44,1149
33,45,893
33,46,7
33,47,13
33,48,25
33,49,59
33,50,37
33,51,111
33,52,123
33,53,174
33,54,259
33,55,130
33,56,5
33,57,5
33,58,19
33,59,21
33,60,20
33,61,16
33,62,35
33,63,29
33,64,25
33,65,23
33,66,9
33,67,3
33,68,7
33,69,5
33,70,6
33,71,6
33,72,12
33,73,6
33,74,12
33,75,7
33,76,6
33,77,2
33,78,2
33,79,1
33,81,5
33,82,1
33,83,2
33,84,3
33,85,3
33,86,2
33,87,4
33,90,1
33,92,1
33,105,1
34,33,1
34,34,1
34,35,7
34,36,6
34,37,18
34,38,18
34,39,69
34,40,100
34,41,189
34,42,504
34,43,627
34,44,1721
34,45,1316
34,46,12
34,47,33
34,48,46
34,49,79
34,50,84
34,51,164
34,52,242
34,53,279
34,54,477
34,55,227
34,56,6
34,57,14
34,58,22
34,59,20
34,60,31
34,61,37
34,62,55
34,63,68
34,64,70
34,65,70
34,66,14
34,67,2
34,68,6
34,69,7
34,70,15
34,71,9
34,72,15
34,73,20
34,74,23
34,75,16
34,76,10
34,77,6
34,78,2
34,79,1
34,80,2
34,81,4
34,82,3
34,83,2
34,84,6
34,85,3
34,86,2
34,87,4
34,88,1
34,89,1
34,92,1
34,94,2
34,95,2
34,96,1
34,97,1
34,98,2
35,35,4
35,36,3
35,37,11
35,38,27
35,39,87
35,40,82
35,41,216
35,42,503
35,43,682
35,44,1970
35,45,1576
35,46,23
35,47,43
35,48,63
35,49,124
35,50,127
35,51,293
35,52,479
35,53,512
35,54,854
35,55,421
35,56,23
35,57,16
35,58,34
35,59,62
35,60,74
35,61,59
35,62,115
