add_ds_card,mult_ds_card,count
6,6,1
9,9,1
9,10,3
10,9,1
10,10,7
12,14,2
12,15,8
13,15,5
14,13,1
14,14,6
14,15,41
14,27,1
15,14,5
15,15,41
15,19,1
15,21,2
16,20,3
16,21,2
16,27,1
17,19,1
17,20,5
17,21,21
17,26,1
17,27,1
18,19,3
18,20,25
18,21,48
18,25,1
18,27,1
19,17,1
19,18,2
19,19,4
19,20,43
19,21,109
19,26,2
19,27,3
19,28,12
20,18,1
20,19,7
20,20,68
20,21,186
20,24,1
20,25,1
20,26,2
20,27,11
20,28,18
20,31,1
20,35,2
21,18,1
21,19,2
21,20,10
21,21,40
21,25,2
21,26,6
21,27,18
21,28,29
21,34,1
21,35,1
22,24,1
22,25,4
22,26,18
22,27,70
22,28,94
22,35,3
22,36,3
22,39,1
22,42,1
22,45,1
23,22,1
23,24,2
23,25,7
23,26,27
23,27,123
23,28,223
23,33,2
23,34,3
23,35,12
23,36,9
23,41,1
23,42,1
23,44,1
24,24,5
24,25,12
24,26,44
24,27,207
24,28,374
24,30,1
24,32,2
24,33,7
24,34,12
24,35,30
24,36,17
24,40,1
24,41,1
24,42,2
24,43,1
24,44,5
24,45,2
25,23,2
25,24,5
25,25,14
25,26,52
25,27,217
25,28,425
25,32,6
25,33,12
25,34,16
25,35,56
25,36,51
25,38,1
25,42,1
25,43,3
25,44,3
25,45,1
25,48,1
25,50,1
25,51,1
25,52,1
25,53,1
25,54,1
26,22,1
26,24,3
26,25,13
26,26,39
26,27,180
26,28,300
26,31,4
26,32,15
26,33,8
26,34,44
26,35,139
26,36,100
26,40,2
26,41,5
26,42,6
26,43,8
26,44,14
26,45,10
26,50,2
26,51,1
26,53,1
26,54,1
26,62,1
26,64,1
27,26,3
27,27,18
27,28,62
27,29,1
27,30,2
27,31,3
27,32,16
27,33,37
27,34,70
27,35,218
27,36,207
27,38,3
27,39,3
27,40,2
27,41,10
27,42,10
27,43,27
27,44,34
27,45,20
27,49,1
27,51,3
27,52,1
27,53,2
27,54,4
27,55,1
27,58,2
27,61,2
27,64,1
28,28,3
28,29,2
28,30,2
28,31,7
28,32,34
28,33,62
28,34,130
28,35,417
28,36,459
28,39,3
28,40,5
28,41,11
28,42,24
28,43,33
28,44,68
28,45,35
28,47,2
28,48,2
28,49,2
28,50,2
28,51,3
28,52,6
28,53,4
28,54,1
28,56,1
28,61,2
28,62,2
28,64,2
28,65,1
28,68,2
29,29,4
29,30,5
29,31,4
29,32,47
29,33,94
29,34,212
29,35,612
29,36,696
29,37,2
29,38,1
29,39,4
29,40,7
29,41,22
29,42,47
29,43,73
29,44,134
29,45,89
29,48,3
29,49,3
29,50,6
29,51,16
29,52,13
29,53,11
29,54,20
29,55,2
29,58,3
29,59,1
29,60,2
29,61,1
29,62,3
29,63,1
29,64,4
29,71,1
29,73,1
29,75,1
29,83,1
30,27,1
30,29,2
30,30,6
30,31,10
30,32,35
30,33,103
30,34,265
30,35,805
30,36,936
30,37,3
30,38,6
30,39,15
30,40,13
30,41,58
30,42,90
30,43,151
30,44,284
30,45,181
30,46,3
30,47,2
30,48,6
30,49,3
30,50,8
30,51,20
30,52,25
30,53,25
30,54,37
30,55,10
30,56,2
30,57,2
30,58,1
30,59,3
30,60,2
30,61,4
30,62,6
30,63,4
30,64,4
30,65,3
30,66,1
30,71,2
30,72,1
30,73,1
30,74,1
30,77,3
30,80,1
30,81,1
30,84,1
31,29,1
31,30,2
31,31,8
31,32,36
31,33,96
31,34,206
31,35,718
31,36,806
31,37,4
31,38,7
31,39,17
31,40,33
31,41,72
31,42,132
31,43,213
31,44,464
31,45,313
31,46,1
31,47,5
31,48,8
31,49,16
31,50,14
31,51,28
31,52,37
31,53,66
31,54,66
31,55,25
31,56,3
31,58,5
31,59,5
31,60,5
31,61,11
31,62,13
31,63,10
31,64,14
31,65,7
31,66,1
31,67,1
31,68,2
31,69,1
31,70,3
31,71,5
31,72,2
31,73,2
31,74,3
31,75,2
31,76,1
31,83,1
31,87,1
31,92,1
32,28,1
32,30,1
32,31,4
32,32,17
32,33,41
32,34,99
32,35,363
32,36,434
32,37,9
32,38,6
32,39,23
32,40,33
32,41,146
32,42,245
32,43,439
32,44,853
32,45,599
32,46,9
32,47,7
32,48,17
32,49,16
32,50,32
32,51,66
32,52,83
32,53,113
32,54,128
32,55,54
32,56,2
32,57,5
32,58,11
32,59,13
32,60,5
32,61,18
32,62,20
32,63,18
32,64,28
32,65,17
32,66,11
32,67,1
32,68,2
32,69,4
32,70,2
32,71,2
32,72,2
32,73,6
32,74,3
32,75,5
32,76,4
32,78,1
32,80,1
32,82,3
32,83,1
32,84,1
32,85,1
32,86,1
32,87,1
32,97,1
33,29,2
33,30,1
33,32,5
33,33,13
33,34,30
33,35,102
33,36,119
33,37,13
33,38,16
33,39,38
33,40,70
33,41,176
33,42,315
33,43,646
33,44,1331
33,45,985
33,46,6
33,47,5
33,48,20
33,49,28
33,50,42
33,51,105
33,52,136
33,53,210
33,54,270
33,55,84
33,56,2
33,57,8
33,58,9
33,59,16
33,60,33
33,61,40
33,62,43
33,63,42
33,64,61
33,65,42
33,66,8
33,67,4
33,68,6
33,69,3
33,70,9
33,71,9
33,72,5
33,73,15
33,74,11
33,75,14
33,76,4
33,77,1
33,78,1
33,79,1
33,81,5
33,82,1
33,84,5
33,85,1
33,86,4
33,87,4
33,88,1
33,89,2
33,92,1
33,95,2
34,33,1
34,35,9
34,36,8
34,37,7
34,38,23
34,39,47
34,40,85
34,41,247
34,42,412
34,43,810
34,44,1744
34,45,1329
34,46,12
34,47,25
34,48,48
34,49,53
34,50,94
34,51,227
34,52,264
34,53,383
34,54,507
34,55,237
34,56,5
34,57,12
34,58,17
34,59,45
34,60,41
34,61,56
34,62,79
34,63,76
34,64,96
34,65,67
34,66,14
34,67,6
34,68,10
34,69,8
34,70,13
34,71,15
34,72,15
34,73,21
34,74,20
34,75,15
34,76,18
34,77,5
34,78,1
34,79,3
34,80,4
34,81,6
34,82,6
34,83,9
34,84,7
34,85,5
34,86,2
34,87,2
34,88,3
34,89,2
34,90,1
34,91,1
34,92,1
34,93,1
34,94,1
34,96,1
34,97,3
34,100,1
34,106,1
34,109,1
35,36,2
35,37,6
35,38,18
35,39,56
35,40,58
35,41,271
35,42,467
35,43,876
35,44,1970
35,45,1481
35,46,14
35,47,41
35,48,54
35,49,101
35,50,156
35,51,356
35,52,459
35,53,662
35,54,949
35,55,371
35,56,11
35,57,24
35,58,36
35,59,54
35,60,63
35,61,86
35,62,145
35,63,171
35,64,175
35,65,177
35,66,48
35,67,7
35,68,8
35,69,15
35,70,33
35,71,33
35,72,33
35,73,34
35,74,50
35,75,44
35,76,40
35,77,21
35,78,11
35,79,2
35,80,8
35,81,9
35,82,10
35,83,12
35,84,10
35,85,8
35,86,13
35,87,8
35,88,9
35,89,3
35,90,3
35,91,1
35,92,2
35,93,2
35,95,6
35,96,2
35,97,3
35,98,1
35,99,2
35,100,1
35,101,3
35,102,1
35,103,2
35,106,1
35,108,1
35,109,1
36,33,1
36,36,1
36,37,10
36,38,15
36,39,39
36,40,63
36,41,195
36,42,384
36,43,654
36,44,1601
36,45,1205
36,46,31
36,47,47
36,48,97
36,49,150
36,50,203
36,51,513
36,52,676
36,53,1024
36,54,1503
36,55,713
36,56,15
36,57,37
36,58,80
36,59,89
36,60,128
36,61,205
36,62,248
36,63,282
36,64,321
36,65,290
36,66,104
36,67,17
36,68,27
36,69,26
36,70,34
36,71,69
36,72,51
36,73,86
36,74,97
36,75,81
36,76,67
36,77,33
36,78,16
36,79,12
36,80,14
36,81,18
36,82,12
36,83,17
36,84,24
36,85,15
36,86,26
36,87,28
36,88,17
36,89,16
36,90,9
36,91,3
36,92,7
36,93,2
36,94,4
36,95,6
36,96,5
