add_ds_card,mult_ds_card,count
3,3,2
6,6,11
7,10,1
9,9,1
9,10,31
9,15,1
10,9,3
10,10,73
11,15,1
12,15,7
13,13,1
13,14,3
13,15,38
13,20,1
14,14,19
14,15,230
14,21,1
15,12,3
15,14,19
15,15,265
15,19,2
15,20,8
15,21,22
15,28,1
16,18,2
16,19,1
16,20,13
16,21,36
16,28,1
17,19,1
17,20,20
17,21,131
17,25,1
17,28,2
17,33,1
17,36,1
18,18,4
18,19,8
18,20,76
18,21,467
18,25,1
18,27,2
18,28,7
18,30,1
18,32,1
18,36,2
19,18,8
19,19,3
19,20,127
19,21,727
19,25,2
19,27,5
19,28,18
19,35,5
19,36,1
20,15,1
20,18,9
20,19,3
20,20,131
20,21,734
20,24,1
20,25,3
20,26,2
20,27,26
20,28,81
20,33,1
20,34,1
20,35,6
20,36,3
21,15,1
21,18,1
21,19,1
21,20,25
21,21,93
21,22,1
21,23,1
21,25,12
21,26,10
21,27,59
21,28,167
21,32,2
21,33,4
21,34,6
21,35,11
21,36,32
21,39,1
21,42,1
21,43,1
21,45,1
21,54,1
22,24,1
22,25,21
22,26,22
22,27,166
22,28,536
22,29,1
22,31,1
22,33,3
22,34,5
22,35,23
22,36,35
22,39,1
22,43,2
22,44,2
22,49,1
22,50,1
22,54,1
23,22,3
23,24,2
23,25,42
23,26,34
23,27,361
23,28,1009
23,30,1
23,31,6
23,32,5
23,33,12
23,34,12
23,35,71
23,36,98
23,39,1
23,40,1
23,42,2
23,43,2
23,44,1
23,45,1
23,52,3
23,53,2
23,54,1
23,55,1
23,73,1
24,22,4
24,24,8
24,25,66
24,26,49
24,27,564
24,28,1821
24,29,1
24,30,5
24,31,3
24,32,5
24,33,21
24,34,24
24,35,107
24,36,149
24,38,1
24,41,2
24,42,3
24,43,2
24,44,6
24,45,6
24,48,2
24,50,1
24,51,4
24,52,1
24,53,2
24,54,10
24,55,1
25,22,1
25,23,3
25,24,2
25,25,72
25,26,50
25,27,600
25,28,1613
25,30,4
25,31,5
25,32,16
25,33,44
25,34,37
25,35,193
25,36,368
25,37,1
25,40,1
25,42,8
25,43,3
25,44,24
25,45,17
25,47,3
25,49,1
25,50,3
25,51,1
25,52,4
25,53,4
25,54,6
25,55,3
25,73,1
26,22,1
26,23,1
26,24,1
26,25,57
26,26,32
26,27,420
26,28,962
26,30,17
26,31,8
26,32,16
26,33,109
26,34,92
26,35,489
26,36,856
26,38,2
26,39,5
26,40,2
26,41,9
26,42,19
26,43,22
26,44,57
26,45,40
26,50,4
26,51,8
26,52,5
26,53,7
26,54,8
26,55,5
26,58,1
26,60,2
26,61,1
26,62,1
26,63,1
26,64,1
26,72,1
26,74,1
26,76,1
26,77,1
27,25,5
27,26,4
27,27,73
27,28,155
27,29,1
27,30,12
27,31,8
27,32,33
27,33,133
27,34,149
27,35,837
27,36,1485
27,37,2
27,38,3
27,39,4
27,40,6
27,41,11
27,42,40
27,43,38
27,44,109
27,45,112
27,47,2
27,48,1
27,49,1
27,50,3
27,51,4
27,52,16
27,53,9
27,54,19
27,55,11
27,56,1
27,58,1
27,59,1
27,61,1
27,62,2
27,63,3
27,64,1
27,68,1
27,70,1
27,73,1
27,74,1
27,75,1
28,27,1
28,28,3
28,29,1
28,30,21
28,31,14
28,32,56
28,33,263
28,34,263
28,35,1425
28,36,2611
28,37,5
28,38,6
28,39,21
28,40,17
28,41,23
28,42,83
28,43,69
28,44,237
28,45,266
28,46,1
28,47,3
28,48,6
28,49,9
28,50,6
28,51,13
28,52,11
28,53,26
28,54,29
28,55,17
28,58,2
28,59,2
28,60,1
28,61,2
28,62,3
28,63,4
28,64,3
28,65,6
28,66,2
28,68,1
28,70,1
28,73,2
28,75,1
29,26,1
29,28,1
29,29,1
29,30,22
29,31,22
29,32,60
29,33,335
29,34,312
29,35,1858
29,36,3167
29,37,10
29,38,8
29,39,28
29,40,21
29,41,54
29,42,176
29,43,175
29,44,597
29,45,617
29,47,6
29,48,8
29,49,15
29,50,13
29,51,37
29,52,42
29,53,54
29,54,88
29,55,61
29,56,1
29,57,2
29,58,3
29,59,3
29,60,1
29,61,10
29,62,5
29,63,7
29,64,9
29,65,5
29,66,4
29,68,1
29,70,2
29,71,4
29,72,3
29,74,1
29,75,2
29,76,3
29,77,2
29,85,1
30,26,1
30,28,2
30,29,1
30,30,27
30,31,16
30,32,42
30,33,336
30,34,295
30,35,1818
30,36,2917
30,37,18
30,38,7
30,39,57
30,40,49
30,41,92
30,42,291
30,43,307
30,44,1065
30,45,1207
30,47,14
30,48,12
30,49,17
30,50,25
30,51,43
30,52,84
30,53,67
30,54,183
30,55,133
30,56,5
30,57,5
30,58,6
30,59,9
30,60,8
30,61,12
30,62,20
30,63,22
30,64,17
30,65,26
30,66,7
30,67,1
30,68,4
30,69,1
30,70,2
30,71,2
30,72,3
30,73,1
30,74,7
30,75,2
30,76,4
30,77,1
30,80,1
30,83,2
30,84,1
30,85,1
30,91,1
31,28,1
31,29,1
31,30,25
31,31,12
31,32,25
31,33,255
31,34,198
31,35,1187
31,36,1702
31,37,9
31,38,23
31,39,92
31,40,71
31,41,152
31,42,528
31,43,530
31,44,1947
31,45,2143
31,46,7
31,47,26
31,48,33
31,49,46
31,50,41
31,51,92
31,52,164
31,53,206
31,54,415
31,55,300
31,56,5
31,57,3
31,58,7
31,59,13
31,60,26
31,61,19
31,62,39
31,63,53
31,64,51
31,65,44
31,66,17
31,67,4
31,68,5
31,69,1
31,70,8
31,71,6
31,72,5
31,73,7
31,74,11
31,75,11
31,76,6
31,77,3
31,78,1
31,79,2
31,80,1
31,81,1
31,82,2
31,83,1
31,84,1
31,85,2
31,86,1
31,87,5
31,88,1
31,93,1
31,95,1
32,26,2
32,28,1
32,30,13
32,31,4
32,32,14
32,33,95
32,34,80
32,35,495
32,36,630
32,37,18
32,38,25
32,39,121
32,40,123
32,41,230
32,42,802
32,43,755
32,44,2998
32,45,3182
32,46,11
32,47,40
32,48,33
32,49,88
32,50,78
32,51,171
32,52,338
32,53,352
32,54,773
32,55,590
32,56,10
32,57,4
32,58,24
32,59,20
32,60,40
32,61,36
32,62,59
32,63,88
32,64,82
32,65,131
32,66,61
32,67,8
32,68,1
32,69,5
32,70,11
32,71,19
32,72,17
32,73,10
32,74,20
32,75,25
32,76,18
32,77,14
32,78,5
32,79,5
32,80,1
32,81,4
32,83,3
32,84,3
32,85,2
32,86,2
32,87,1
32,88,3
32,89,1
32,90,1
32,91,1
32,94,1
32,95,1
32,96,1
32,97,2
32,99,1
32,101,1
32,106,2
33,30,1
33,32,2
33,33,17
33,34,11
33,35,104
33,36,103
33,37,23
33,38,30
33,39,150
33,40,136
33,41,327
33,42,1050
33,43,1160
33,44,3925
33,45,4126
33,46,22
33,47,59
33,48,65
33,49,136
33,50,171
33,51,307
33,52,611
33,53,645
33,54,1504
33,55,1154
33,56,16
33,57,15
33,58,40
33,59,45
33,60,67
33,61,84
33,62,140
33,63,182
33,64,198
33,65,268
33,66,118
33,67,21
33,68,12
33,69,13
33,70,18
33,71,22
33,72,37
33,73,31
33,74,57
33,75,58
33,76,41
33,77,38
33,78,7
33,79,5
33,80,8
33,81,6
33,82,4
33,83,5
33,84,12
33,85,10
33,86,9
33,87,11
33,88,8
33,89,6
33,90,4
33,93,1
33,95,1
33,96,2
33,98,2
33,102,1
33,108,1
33,112,1
34,34,2
34,35,11
34,36,7
34,37,11
34,38,32
34,39,174
34,40,147
34,41,369
34,42,1262
34,43,1232
34,44,4236
34,45,4291
34,46,22
34,47,62
34,48,127
34,49,265
34,50,253
34,51,514
34,52,1071
34,53,1058
34,54,2584
34,55,1985
34,56,44
34,57,32
34,58,80
34,59,89
34,60,139
34,61,132
34,62,227
34,63,359
34,64,366
34,65,538
34,66,270
34,67,18
34,68,29
34,69,15
34,70,46
34,71,55
34,72,55
34,73,49
34,74,89
34,75,100
34,76,99
34,77,84
34,78,43
34,79,9
34,80,6
34,81,16
34,82,7
34,83,22
34,84,23
34,85,13
34,86,21
34,87,24
34,88,6
34,89,22
34,90,8
34,91,2
34,92,4
34,93,3
34,94,3
34,95,7
34,96,3
34,97,4
34,98,8
34,99,3
34,100,1
34,101,4
34,102,1
34,110,1
34,121,1
35,34,1
35,35,9
35,36,8
35,37,13
35,38,22
35,39,153
35,40,133
35,41,327
35,42,1125
35,43,1073
35,44,3688
35,45,3451
35,46,44
35,47,122
35,48,155
35,49,386
35,50,390
35,51,791
35,52,1643
35,53,1722
35,54,4032
35,55,3000
35,56,60
35,57,42
35,58,113
35,59,145
35,60,251
35,61,273
35,62,459
35,63,683
35,64,677
35,65,1063
35,66,524
35,67,45
35,68,33
35,69,33
35,70,70
35,71,100
35,72,108
35,73,126
35,74,190
35,75,208
35,76,222
35,77,203
35,78,61
35,79,23
35,80,13
35,81,21
35,82,24
35,83,34
35,84,35
35,85,48
35,86,35
35,87,54
35,88,36
35,89,39
35,90,19
35,91,5
35,92,3
35,93,9
35,94,9
35,95,5
35,96,4
35,97,9
35,98,11
35,99,9
35,100,9
35,101,5
35,102,5
35,103,3
35,104,3
35,105,4
35,106,1
35,107,1
35,108,3
35,110,1
35,111,2
35,114,2
35,115,1
35,125,1
36,35,8
36,36,1
36,37,6
36,38,20
36,39,84
36,40,96
36,41,191
36,42,752
36,43,724
36,44,2441
36,45,2159
36,46,53
36,47,140
36,48,202
36,49,511
36,50,479
36,51,1070
36,52,2171
36,53,2491
36,54,5543
36,55,4045
36,56,99
36,57,88
36,58,176
36,59,238
36,60,458
36,61,444
36,62,717
36,63,1240
36,64,1259
36,65,1985
36,66,1107
36,67,48
36,68,82
36,69,87
36,70,147
36,71,163
36,72,204
36,73,257
36,74,364
36,75,396
36,76,407
36,77,398
36,78,135
36,79,35
36,80,36
36,81,41
36,82,43
36,83,68
36,84,66
36,85,91
36,86,79
36,87,113
36,88,104
36,89,86
36,90,56
36,91,23
36,92,9
36,93,19
36,94,15
36,95,14
36,96,17
36,97,23
36,98,27
36,99,16
36,100,22
36,101,32
36,102,9
36,103,13
36,104,4
36,105,3
36,106,5
36,107,3
36,108,3
36,109,2
36,110,2
36,111,3
36,112,3
36,113,4
36,114,2
36,115,2
36,118,3
36,119,1
36,120,1
36,122,1
36,126,1
37,35,4
37,37,6
37,38,9
37,39,56
37,40,40
37,41,80
37,42,371
37,43,345
37,44,1061
37,45,930
37,46,51
37,47,139
37,48,245
37,49,603
37,50,663
37,51,1318
37,52,2752
37,53,2955
37,54,6541
