add_ds_card,mult_ds_card,count
9,9,1
9,10,1
12,14,1
12,15,2
13,14,1
14,14,3
14,15,6
15,21,3
17,15,1
17,20,4
17,21,7
17,23,1
17,25,1
18,18,1
18,19,2
18,20,9
18,21,21
18,27,2
18,28,1
19,18,3
19,20,11
19,21,22
19,25,1
19,26,1
19,27,5
19,28,2
19,31,1
20,18,1
20,19,1
20,20,7
20,21,10
20,25,3
20,27,3
20,28,7
20,30,1
20,37,1
21,23,2
21,24,1
21,25,4
21,26,2
21,27,13
21,28,7
21,32,2
21,33,1
21,34,1
21,35,2
21,36,1
22,23,3
22,25,9
22,26,1
22,27,34
22,28,30
22,33,2
22,35,1
22,36,1
22,39,1
22,58,1
23,23,2
23,24,1
23,25,12
23,26,6
23,27,38
23,28,34
23,29,1
23,30,1
23,31,1
23,32,2
23,33,3
23,34,6
23,35,6
23,36,4
23,39,1
23,41,1
23,42,2
23,43,1
23,44,1
23,52,1
24,23,2
24,24,2
24,25,15
24,26,18
24,27,76
24,28,68
24,29,2
24,30,1
24,31,3
24,32,2
24,33,6
24,34,3
24,35,10
24,36,6
24,39,1
24,40,3
24,42,4
24,43,3
24,44,2
24,45,1
24,47,1
24,50,1
25,23,1
25,24,1
25,25,6
25,26,11
25,27,62
25,28,69
25,29,1
25,30,5
25,31,6
25,32,7
25,33,9
25,34,8
25,35,36
25,36,20
25,37,3
25,38,1
25,40,2
25,42,4
25,43,3
25,44,1
25,49,1
25,50,3
25,53,1
25,58,1
26,24,1
26,25,2
26,26,3
26,27,19
26,28,24
26,29,1
26,30,6
26,31,5
26,32,11
26,33,22
26,34,23
26,35,59
26,36,31
26,37,2
26,39,2
26,40,3
26,41,2
26,42,11
26,43,2
26,44,7
26,45,4
26,47,3
26,48,1
26,51,1
26,52,1
26,69,1
27,25,1
27,26,1
27,27,1
27,28,4
27,29,2
27,30,11
27,31,11
27,32,11
27,33,32
27,34,40
27,35,87
27,36,52
27,37,3
27,38,4
27,39,7
27,40,6
27,41,5
27,42,15
27,43,8
27,44,14
27,45,6
27,47,4
27,48,2
27,49,4
27,50,3
27,51,1
27,53,5
27,54,4
27,59,2
27,60,1
27,61,1
27,62,1
27,64,1
27,68,1
28,26,1
28,28,3
28,29,4
28,30,5
28,31,5
28,32,27
28,33,62
28,34,59
28,35,167
28,36,83
28,37,9
28,38,2
28,39,6
28,40,23
28,41,5
28,42,33
28,43,11
28,44,23
28,45,10
28,46,1
28,47,3
28,48,4
28,49,3
28,50,3
28,51,3
28,52,3
28,53,1
28,55,1
28,57,2
28,58,3
28,59,2
28,60,1
28,63,1
28,70,1
29,28,3
29,29,4
29,30,9
29,31,15
29,32,19
29,33,97
29,34,69
29,35,217
29,36,156
29,37,7
29,38,9
29,39,16
29,40,18
29,41,26
29,42,36
29,43,36
29,44,50
29,45,33
29,46,3
29,47,6
29,48,6
29,49,9
29,50,9
29,51,10
29,52,7
29,53,6
29,54,5
29,55,3
29,56,1
29,57,4
29,58,4
29,59,2
29,60,3
29,61,6
29,63,1
29,64,4
29,66,1
29,68,1
29,69,2
29,70,2
29,71,1
29,77,1
29,81,1
30,27,1
30,28,2
30,29,1
30,30,6
30,31,15
30,32,21
30,33,65
30,34,75
30,35,224
30,36,141
30,37,17
30,38,9
30,39,28
30,40,26
30,41,27
30,42,76
30,43,60
30,44,102
30,45,65
30,46,6
30,47,11
30,48,11
30,49,13
30,50,9
30,51,8
30,52,20
30,53,17
30,54,12
30,55,6
30,56,3
30,57,6
30,58,3
30,59,5
30,60,2
30,61,2
30,62,5
30,63,1
30,64,1
30,65,1
30,66,1
30,67,1
30,68,1
30,70,1
30,72,1
30,73,2
30,74,2
30,81,1
30,84,1
31,27,1
31,29,1
31,30,6
31,31,2
31,32,14
31,33,35
31,34,49
31,35,183
31,36,121
31,37,13
31,38,12
31,39,31
31,40,46
31,41,55
31,42,103
31,43,81
31,44,179
31,45,67
31,46,9
31,47,19
31,48,19
31,49,29
31,50,13
31,51,30
31,52,26
31,53,22
31,54,24
31,55,11
31,56,12
31,57,5
31,58,10
31,59,9
31,60,9
31,61,11
31,62,9
31,63,4
31,64,2
31,65,5
31,66,3
31,67,2
31,68,6
31,69,2
31,70,2
31,71,3
31,72,2
31,73,3
31,74,3
31,75,1
31,76,1
31,77,1
31,78,1
31,79,1
31,80,1
