add_ds_card,mult_ds_card,count
1,1,2
3,3,11
5,6,8
6,5,1
6,6,100
7,10,1
8,10,7
9,9,3
9,10,137
9,15,3
10,9,10
10,10,427
10,15,5
11,15,14
11,21,1
12,14,15
12,15,201
13,14,15
13,15,318
13,18,1
13,20,2
13,21,10
13,28,2
14,13,1
14,14,81
14,15,1330
14,18,1
14,20,3
14,21,22
14,25,1
14,26,1
14,28,2
15,12,1
15,14,43
15,15,631
15,18,1
15,19,1
15,20,25
15,21,136
15,23,1
15,27,2
15,28,14
16,16,1
16,18,6
16,19,4
16,20,32
16,21,234
16,27,5
16,28,16
16,33,1
16,34,2
16,36,1
17,18,4
17,19,7
17,20,101
17,21,778
17,25,1
17,27,14
17,28,44
17,35,3
17,36,2
17,45,1
18,18,11
18,19,10
18,20,297
18,21,1851
18,24,1
18,25,2
18,26,6
18,27,42
18,28,167
18,33,2
18,34,1
18,36,10
18,44,1
18,45,1
19,18,15
19,19,11
19,20,445
19,21,2558
19,25,8
19,26,13
19,27,85
19,28,330
19,31,2
19,33,1
19,34,5
19,35,13
19,36,29
19,42,1
19,43,1
19,44,7
19,45,3
19,55,1
20,18,19
20,19,11
20,20,349
20,21,1961
20,24,2
20,25,23
20,26,29
20,27,233
20,28,768
20,30,2
20,31,2
20,32,3
20,33,8
20,34,2
20,35,29
20,36,47
20,41,1
20,43,2
20,44,12
20,45,3
21,18,2
21,19,3
21,20,31
21,21,213
21,23,3
21,24,1
21,25,37
21,26,44
21,27,431
21,28,1309
21,31,2
21,32,4
21,33,12
21,34,12
21,35,79
21,36,132
21,42,3
21,43,9
21,44,18
21,45,33
21,49,2
21,53,1
21,54,2
21,55,2
21,64,1
21,65,1
22,22,3
22,23,3
22,24,5
22,25,88
22,26,92
22,27,965
22,28,2776
22,30,1
22,31,3
22,32,4
22,33,25
22,34,13
22,35,112
22,36,243
22,38,1
22,39,1
22,40,1
22,41,4
22,42,8
22,43,16
22,44,42
22,45,36
22,50,1
22,51,1
22,52,3
22,53,2
22,54,4
22,55,5
22,64,1
22,65,2
23,23,2
23,24,6
23,25,100
23,26,129
23,27,1329
23,28,4178
23,29,1
23,30,6
23,31,2
23,32,5
23,33,46
23,34,67
23,35,357
23,36,668
23,37,1
23,39,2
23,40,4
23,41,1
23,42,19
23,43,27
23,44,89
23,45,79
23,50,2
23,51,1
23,52,5
23,53,6
23,54,18
23,55,10
23,59,1
23,60,1
23,61,1
23,62,1
23,64,2
23,65,3
24,22,4
24,23,2
24,24,8
24,25,141
24,26,135
24,27,1648
24,28,4727
24,30,2
24,31,11
24,32,17
24,33,104
24,34,145
24,35,713
24,36,1217
24,37,1
24,38,3
24,39,5
24,40,2
24,41,14
24,42,38
24,43,50
24,44,163
24,45,209
24,48,2
24,49,2
24,50,5
24,51,5
24,52,12
24,53,16
24,54,30
24,55,24
24,58,1
24,59,2
24,60,1
24,61,3
24,63,3
24,64,2
24,65,6
24,66,1
24,76,1
25,22,1
25,23,3
25,24,3
25,25,110
25,26,83
25,27,1156
25,28,3334
25,30,9
25,31,14
25,32,29
25,33,190
25,34,204
25,35,1339
25,36,2231
25,37,3
25,38,5
25,39,5
25,40,13
25,41,26
25,42,59
25,43,80
25,44,279
25,45,306
25,47,2
25,48,2
25,49,2
25,50,7
25,51,10
25,52,37
25,53,37
25,54,78
25,55,49
25,59,1
25,60,1
25,61,1
25,62,7
25,63,6
25,64,12
25,65,14
25,66,9
25,71,1
25,72,1
25,73,1
25,74,2
25,75,2
25,77,1
25,81,1
26,22,2
26,25,47
26,26,20
26,27,425
26,28,1171
26,29,4
26,30,19
26,31,18
26,32,55
26,33,358
26,34,383
26,35,2424
26,36,3872
26,37,5
26,38,6
26,39,7
26,40,28
26,41,56
26,42,135
26,43,196
26,44,605
26,45,718
26,47,3
26,48,6
26,49,9
26,50,12
26,51,25
26,52,42
26,53,49
26,54,163
26,55,85
26,57,1
26,58,4
26,59,1
26,60,3
26,61,8
26,62,18
26,63,19
26,64,26
26,65,25
26,66,10
26,70,1
26,72,1
26,74,2
26,75,3
26,76,2
26,77,4
27,22,1
27,25,1
27,26,1
27,27,18
27,28,63
27,29,7
27,30,29
27,31,52
27,32,67
27,33,493
27,34,530
27,35,3155
27,36,5360
27,37,1
27,38,12
27,39,26
27,40,53
27,41,79
27,42,343
27,43,342
27,44,1151
27,45,1207
27,46,2
27,47,9
27,48,8
27,49,19
27,50,30
27,51,53
27,52,98
27,53,138
27,54,296
27,55,218
27,56,3
27,58,5
27,59,4
27,60,12
27,61,13
27,62,27
27,63,39
27,64,44
27,65,77
27,66,17
27,68,2
27,69,1
27,71,3
27,73,7
27,74,9
27,75,8
27,76,11
27,77,8
27,78,3
27,81,1
27,82,1
27,84,2
27,85,2
27,87,1
27,88,1
27,89,2
27,94,1
28,28,5
28,29,2
28,30,33
28,31,35
28,32,90
28,33,653
28,34,734
28,35,4206
28,36,6876
28,37,11
28,38,15
28,39,68
28,40,82
28,41,178
28,42,486
28,43,580
28,44,1977
28,45,2095
28,46,1
28,47,17
28,48,17
28,49,35
28,50,48
28,51,99
28,52,170
28,53,223
28,54,528
28,55,360
28,56,3
28,57,2
28,58,9
28,59,16
28,60,21
28,61,27
28,62,49
28,63,63
28,64,91
28,65,127
28,66,51
28,68,2
28,69,1
28,70,5
28,71,8
28,72,9
28,73,6
28,74,18
28,75,13
28,76,13
28,77,19
28,78,6
28,79,1
28,81,1
28,82,1
28,84,2
28,85,4
28,86,3
28,87,2
28,88,5
28,89,1
29,26,1
29,28,2
29,29,2
29,30,43
29,31,32
29,32,75
29,33,634
29,34,675
29,35,3939
29,36,6180
29,37,23
29,38,34
29,39,72
29,40,117
29,41,285
29,42,792
29,43,1016
29,44,3401
29,45,3500
29,46,7
29,47,24
29,48,25
29,49,65
29,50,95
29,51,195
29,52,396
29,53,495
29,54,1038
29,55,655
29,56,4
29,57,8
29,58,15
29,59,25
29,60,44
29,61,53
29,62,119
29,63,135
29,64,201
29,65,236
29,66,140
29,67,1
29,68,8
29,69,5
29,70,11
29,71,13
29,72,17
29,73,32
29,74,37
29,75,45
29,76,45
29,77,39
29,78,7
29,79,1
29,80,1
29,81,3
29,82,1
29,83,4
29,84,5
29,85,1
29,86,4
29,87,10
29,88,11
29,89,10
29,90,3
29,91,1
29,97,1
29,98,3
29,100,1
29,102,2
29,103,1
29,114,1
30,28,2
30,30,15
30,31,22
30,32,66
30,33,449
30,34,433
30,35,2876
30,36,4602
30,37,32
30,38,27
30,39,161
30,40,167
30,41,376
30,42,1293
30,43,1486
30,44,5019
30,45,5187
30,46,9
30,47,45
30,48,58
30,49,142
30,50,176
30,51,335
30,52,650
30,53,838
30,54,1721
30,55,1141
30,56,8
30,57,14
30,58,50
30,59,59
30,60,77
30,61,92
30,62,187
30,63,296
30,64,321
30,65,466
30,66,219
30,67,11
30,68,5
30,69,9
30,70,18
30,71,34
30,72,37
30,73,41
30,74,73
30,75,90
30,76,87
30,77,83
30,78,22
30,79,1
30,80,3
30,81,6
30,82,3
30,83,5
30,84,8
30,85,12
30,86,11
30,87,15
30,88,16
30,89,12
30,90,9
30,91,1
30,93,1
30,95,3
30,96,1
30,97,2
30,98,3
30,100,2
30,101,3
30,102,1
30,104,1
30,106,1
31,28,1
31,30,10
31,31,9
31,32,16
31,33,189
31,34,174
31,35,1309
31,36,2037
31,37,32
31,38,41
