add_ds_card,mult_ds_card,count
12,14,1
14,15,1
15,20,2
16,18,1
16,20,1
17,20,1
17,26,1
18,19,1
18,20,6
18,25,1
18,26,2
19,23,1
19,27,1
20,22,2
20,25,2
20,27,3
20,33,1
20,35,1
20,41,1
21,23,1
21,24,2
21,25,3
21,26,1
21,27,6
21,31,1
21,34,1
21,39,1
22,22,1
22,24,4
22,25,4
22,26,10
22,27,6
22,29,1
22,30,2
22,31,1
22,32,4
22,34,1
22,35,1
22,49,1
23,18,1
23,23,1
23,24,2
23,25,7
23,26,8
23,27,8
23,30,2
23,31,1
23,32,3
23,33,1
23,34,6
23,35,4
23,42,2
23,46,1
24,23,2
24,25,5
24,26,7
24,27,7
24,29,3
24,30,6
24,32,3
24,33,4
24,34,4
24,35,2
24,37,1
24,39,1
24,41,2
25,23,1
25,26,2
25,27,5
25,30,5
25,31,2
25,32,8
25,33,9
25,34,8
25,35,6
25,39,1
25,41,2
25,46,2
25,47,1
25,48,1
25,52,1
25,58,1
26,26,1
26,27,2
26,29,3
26,30,5
26,31,3
26,32,5
26,33,16
26,34,22
26,35,12
26,36,4
26,37,4
26,38,2
26,39,2
26,40,6
26,41,5
26,42,3
26,43,1
26,44,2
26,45,2
26,48,1
26,49,1
26,51,1
26,53,1
27,29,2
27,30,7
27,31,1
27,32,14
27,33,14
27,34,13
27,35,19
27,36,1
27,37,2
27,38,3
27,39,6
27,40,6
27,41,4
27,42,6
27,43,9
27,44,2
27,46,2
27,48,4
27,49,5
27,50,2
27,51,3
27,54,1
27,57,1
27,60,1
27,64,1
27,67,1
28,27,2
28,28,3
28,29,2
28,30,7
28,31,11
28,32,24
28,33,36
28,34,35
28,35,36
28,36,3
28,37,2
28,38,7
28,39,8
28,40,7
28,41,11
28,42,7
28,43,8
28,44,3
28,45,1
28,46,1
28,47,1
28,48,2
28,49,1
28,50,2
28,51,4
28,52,1
28,53,4
28,56,1
28,57,4
28,59,1
28,62,1
28,65,2
29,27,3
29,29,2
29,30,5
29,31,2
29,32,19
29,33,22
29,34,35
29,35,37
29,36,2
29,37,8
29,38,8
29,39,13
29,40,9
29,41,25
29,42,16
29,43,11
29,44,2
29,45,4
29,46,10
29,47,2
29,48,9
29,49,6
29,50,6
29,51,4
29,52,5
29,53,3
29,54,4
29,57,1
29,58,4
29,59,1
29,60,2
29,61,1
29,62,1
29,65,1
29,70,1
29,72,1
29,75,1
29,80,1
30,26,1
30,29,2
30,30,3
30,31,3
30,32,10
30,33,13
30,34,22
30,35,23
30,36,8
30,37,4
30,38,15
30,39,23
30,40,18
30,41,40
30,42,34
30,43,35
30,44,11
30,45,6
30,46,9
30,47,4
30,48,7
30,49,7
30,50,4
30,51,14
30,52,4
30,53,7
30,54,2
30,55,3
30,56,5
30,57,3
30,58,3
30,59,3
30,60,3
30,63,3
30,64,1
30,65,1
30,66,2
30,68,2
30,71,1
30,75,1
30,81,1
31,29,1
31,30,7
31,31,2
31,32,7
31,33,10
31,34,11
31,35,14
31,36,9
31,37,13
31,38,15
31,39,43
31,40,23
31,41,48
31,42,62
31,43,45
31,44,24
31,45,9
31,46,7
31,47,9
31,48,11
31,49,14
31,50,16
31,51,16
31,52,10
31,53,16
31,54,4
31,55,3
31,56,3
31,57,7
31,58,5
31,59,4
31,60,2
31,61,4
31,62,2
31,63,6
31,64,2
31,65,4
31,66,2
31,67,2
31,68,2
31,69,3
31,70,1
31,71,2
31,73,3
31,75,1
31,77,1
31,86,1
31,94,1
32,30,1
32,31,1
32,32,3
32,33,5
32,35,15
32,36,10
32,37,16
32,38,23
32,39,45
32,40,30
32,41,70
32,42,52
32,43,72
32,44,36
32,45,23
32,46,17
32,47,14
32,48,34
32,49,30
32,50,15
32,51,32
32,52,12
32,53,20
32,54,12
32,55,7
32,56,6
32,57,8
32,58,8
32,59,6
32,60,13
32,61,5
32,62,5
32,63,5
32,64,4
32,65,5
32,66,2
32,67,1
32,68,4
32,69,2
32,70,2
32,71,3
32,73,6
32,75,1
32,77,2
32,79,2
32,80,1
32,81,2
32,105,1
33,32,1
33,33,2
33,35,7
33,36,7
33,37,9
33,38,29
33,39,59
33,40,36
33,41,93
33,42,106
33,43,91
33,44,45
33,45,31
33,46,18
33,47,26
33,48,37
33,49,56
33,50,24
33,51,61
33,52,38
33,53,28
33,54,20
33,55,5
33,56,12
33,57,21
33,58,18
33,59,22
33,60,13
33,61,17
33,62,17
33,63,11
33,64,6
33,65,9
33,66,7
33,67,6
33,68,5
33,69,4
33,70,6
33,71,6
33,72,2
33,73,5
33,74,3
33,75,2
33,76,3
33,77,1
33,78,1
33,79,3
33,80,3
33,81,4
33,82,1
33,83,2
33,84,1
33,86,2
33,87,2
33,88,1
33,90,1
33,94,1
33,96,1
34,31,1
34,32,3
34,33,1
34,35,9
34,36,7
34,37,5
34,38,23
34,39,36
34,40,45
34,41,94
34,42,112
34,43,97
34,44,60
34,45,31
34,46,28
34,47,39
34,48,61
34,49,76
34,50,38
34,51,78
34,52,56
34,53,58
34,54,29
34,55,14
34,56,16
34,57,34
34,58,19
34,59,25
34,60,25
34,61,12
34,62,18
34,63,9
34,64,9
34,65,11
34,66,15
34,67,7
34,68,4
34,69,13
34,70,5
34,71,4
34,72,10
34,73,5
34,74,5
34,75,9
34,76,7
34,77,3
34,78,3
34,79,5
34,80,2
34,81,3
34,83,2
34,86,2
34,87,2
34,89,2
34,90,1
34,91,1
34,92,1
34,93,1
34,94,1
35,34,1
35,35,2
35,36,8
35,37,13
35,38,15
35,39,23
35,40,32
35,41,67
35,42,98
35,43,93
35,44,58
35,45,51
35,46,37
35,47,48
35,48,86
35,49,111
35,50,85
35,51,112
35,52,100
35,53,94
35,54,44
35,55,22
35,56,44
35,57,38
35,58,35
35,59,57
35,60,55
35,61,45
35,62,30
35,63,33
35,64,18
35,65,24
35,66,21
35,67,14
35,68,38
35,69,18
35,70,17
35,71,20
35,72,13
35,73,15
35,74,13
35,75,6
35,76,5
35,77,7
35,78,6
35,79,5
35,80,9
35,81,11
35,82,3
35,83,4
35,84,1
35,85,3
35,86,4
35,87,7
35,88,2
35,89,2
35,90,1
35,91,4
35,93,3
35,94,1
35,95,2
35,96,3
35,97,3
35,98,1
35,101,3
35,104,2
35,107,2
35,109,1
36,32,1
36,33,1
36,34,1
36,35,5
36,36,2
36,37,3
36,38,10
36,39,15
36,40,22
36,41,47
36,42,76
36,43,61
36,44,48
36,45,57
36,46,49
36,47,57
36,48,108
36,49,151
36,50,106
36,51,197
36,52,129
36,53,140
36,54,72
36,55,34
36,56,60
36,57,59
36,58,53
36,59,84
36,60,92
36,61,50
36,62,56
36,63,51
36,64,25
36,65,31
36,66,38
36,67,20
36,68,36
36,69,22
36,70,29
36,71,30
36,72,17
36,73,31
36,74,18
36,75,19
36,76,12
36,77,8
36,78,19
36,79,14
36,80,10
36,81,11
36,82,10
36,83,6
36,84,13
36,85,9
36,86,6
36,87,6
36,88,4
36,89,7
36,90,1
36,91,2
36,92,5
36,93,6
36,94,1
36,95,3
36,98,3
36,99,1
36,101,1
36,106,2
36,113,1
36,115,1
36,123,1
37,35,1
37,36,1
37,37,2
37,38,2
37,39,12
37,40,16
37,41,28
37,42,47
37,43,34
37,44,41
37,45,44
37,46,61
37,47,76
37,48,128
37,49,191
37,50,118
37,51,243
37,52,199
37,53,172
37,54,100
37,55,67
37,56,88
37,57,103
37,58,103
37,59,111
37,60,114
37,61,90
37,62,94
37,63,71
37,64,39
37,65,64
37,66,51
37,67,39
37,68,67
37,69,49
37,70,56
37,71,47
37,72,44
37,73,43
37,74,26
37,75,34
37,76,20
37,77,28
37,78,24
37,79,25
37,80,29
37,81,21
37,82,26
37,83,16
37,84,12
37,85,9
37,86,16
37,87,10
37,88,10
37,89,10
37,90,10
37,91,6
37,92,8
37,93,11
37,94,10
37,95,8
37,96,4
37,97,10
37,98,6
37,99,2
37,100,2
37,101,4
37,102,3
37,103,2
37,104,2
37,105,5
37,106,1
37,107,2
37,108,3
37,111,2
37,112,2
37,113,1
37,115,1
37,116,1
37,117,1
37,122,1
37,128,1
37,130,1
38,37,3
38,39,2
38,40,7
38,41,10
38,42,12
38,43,16
38,44,20
38,45,72
38,46,62
38,47,76
38,48,127
38,49,196
38,50,161
38,51,319
38,52,236
38,53,221
38,54,160
38,55,77
38,56,129
38,57,124
38,58,123
38,59,194
38,60,191
38,61,132
38,62,165
38,63,145
38,64,106
38,65,87
38,66,93
