add_ds_card,mult_ds_card,count
9,14,1
12,14,1
15,20,1
16,18,1
17,19,1
17,20,3
18,17,1
18,18,1
18,20,4
18,24,1
18,25,1
18,27,2
19,26,1
19,27,1
20,22,1
20,24,1
20,25,2
20,26,3
20,27,2
20,33,1
20,36,1
21,22,1
21,23,1
21,24,2
21,25,1
21,26,7
21,27,4
21,31,1
21,32,1
21,33,1
21,39,1
21,46,1
22,22,2
22,23,1
22,24,1
22,25,7
22,26,8
22,27,8
22,30,1
22,32,1
22,33,2
22,35,1
23,24,2
23,25,1
23,26,7
23,27,10
23,29,2
23,30,1
23,32,2
23,33,1
23,34,2
23,35,2
23,39,1
23,41,2
23,47,1
23,57,1
24,24,1
24,25,5
24,26,7
24,27,12
24,29,1
24,30,3
24,31,1
24,32,7
24,33,6
24,34,9
24,35,11
24,37,1
24,39,1
24,40,2
24,41,3
24,44,1
25,24,2
25,25,2
25,26,1
25,27,4
25,28,1
25,29,1
25,30,3
25,31,3
25,32,5
25,33,5
25,34,5
25,35,10
25,36,1
25,38,1
25,39,1
25,41,3
25,43,1
25,48,2
25,50,1
25,52,1
25,60,1
26,21,1
26,26,1
26,29,2
26,30,8
26,31,4
26,32,12
26,33,12
26,34,10
26,35,14
26,36,1
26,37,2
26,38,2
26,40,2
26,41,6
26,42,1
26,43,2
26,46,2
26,47,1
26,49,1
26,51,1
26,57,1
26,60,1
27,28,2
27,29,3
27,30,8
27,31,4
27,32,9
27,33,23
27,34,17
27,35,13
27,37,2
27,38,5
27,39,2
27,40,3
27,41,14
27,42,5
27,43,8
27,44,2
27,46,1
27,47,2
27,49,4
27,50,1
27,51,1
27,56,1
27,57,1
27,58,1
27,60,1
28,25,1
28,26,2
28,27,2
28,29,1
28,30,7
28,31,7
28,32,26
28,33,25
28,34,24
28,35,28
28,36,4
28,37,6
28,38,6
28,39,14
28,40,7
28,41,10
28,42,6
28,43,6
28,44,4
28,45,7
28,46,4
28,47,1
28,48,3
28,49,2
28,50,2
28,51,2
28,52,1
28,53,2
28,54,2
28,58,1
28,59,1
28,62,1
28,66,1
28,68,1
29,24,1
29,27,1
29,30,6
29,31,7
29,32,17
29,33,33
29,34,30
29,35,30
29,36,5
29,37,3
29,38,14
29,39,13
29,40,10
29,41,25
29,42,14
29,43,24
29,44,10
29,45,4
29,46,1
29,47,1
29,48,3
29,49,9
29,50,3
29,51,7
29,52,2
29,53,2
29,55,1
29,56,2
29,57,3
29,58,3
29,59,2
29,60,3
29,61,1
29,62,1
29,65,1
29,66,1
29,68,1
29,72,1
29,75,1
30,26,2
30,28,2
30,30,4
30,31,5
30,32,8
30,33,18
30,34,30
30,35,26
30,36,3
30,37,8
30,38,16
30,39,26
30,40,15
30,41,36
30,42,46
30,43,35
30,44,20
30,45,9
30,46,8
30,47,2
30,48,9
30,49,8
30,50,10
30,51,11
30,52,8
30,53,7
30,54,6
30,55,2
30,56,3
30,57,3
30,58,1
30,59,1
30,60,1
30,61,1
30,62,1
30,63,2
30,65,3
30,67,1
30,68,2
30,69,2
30,70,1
30,81,1
31,28,1
31,30,2
31,31,1
31,32,8
31,33,10
31,34,9
31,35,17
31,36,9
31,37,4
31,38,10
31,39,23
31,40,32
31,41,50
31,42,53
31,43,49
31,44,19
31,45,12
31,46,10
31,47,6
31,48,13
31,49,21
31,50,9
31,51,16
31,52,9
31,53,16
31,54,8
31,55,3
31,56,6
31,57,3
31,58,5
31,59,3
31,60,3
31,61,3
31,62,1
31,63,3
31,64,1
31,65,3
31,66,2
31,67,3
31,68,2
31,72,4
31,73,2
31,75,1
31,76,2
31,79,1
31,81,2
32,30,1
32,32,2
32,33,5
32,34,4
32,35,15
32,36,8
32,37,9
32,38,32
32,39,42
32,40,28
32,41,83
32,42,62
32,43,70
32,44,45
32,45,15
32,46,22
32,47,18
32,48,21
32,49,26
32,50,14
32,51,26
32,52,12
32,53,13
32,54,9
32,55,4
32,56,16
32,57,7
32,58,9
32,59,17
