add_ds_card,mult_ds_card,count
1,1,1
3,3,12
5,6,7
6,6,99
7,10,1
8,10,8
9,9,2
9,10,145
9,15,3
10,9,12
10,10,428
10,15,4
11,14,2
11,15,12
11,21,2
12,14,11
12,15,175
12,21,2
13,12,1
13,14,14
13,15,314
13,20,3
13,21,7
13,27,1
13,28,3
14,12,1
14,14,75
14,15,1316
14,18,1
14,20,3
14,21,25
14,28,3
15,14,50
15,15,655
15,18,1
15,20,33
15,21,139
15,25,1
15,26,1
15,28,9
16,18,2
16,19,1
16,20,38
16,21,243
16,25,1
16,27,2
16,28,16
16,34,1
16,35,1
16,36,1
17,18,6
17,19,8
17,20,148
17,21,800
17,25,3
17,27,13
17,28,37
17,34,1
17,35,3
17,36,6
17,44,1
18,16,1
18,18,8
18,19,12
18,20,327
18,21,1853
18,25,5
18,26,4
18,27,49
18,28,151
18,33,2
18,34,1
18,35,7
18,36,6
18,45,3
19,18,16
19,19,14
19,20,420
19,21,2620
19,24,1
19,25,6
19,26,1
19,27,88
19,28,271
19,33,3
19,34,3
19,35,13
19,36,30
19,43,1
19,44,7
19,45,3
19,53,1
20,15,1
20,18,17
20,19,8
20,20,353
20,21,1837
20,22,1
20,24,1
20,25,26
20,26,22
20,27,198
20,28,699
20,31,2
20,32,1
20,33,5
20,34,10
20,35,38
20,36,47
20,40,1
20,43,4
20,44,5
20,45,10
20,51,1
21,18,4
21,19,1
21,20,42
21,21,211
21,22,1
21,24,5
21,25,26
21,26,47
21,27,373
21,28,1370
21,31,2
21,32,3
21,33,17
21,34,17
21,35,79
21,36,139
21,39,2
21,40,1
21,43,3
21,44,20
21,45,24
21,51,2
21,52,1
21,53,4
21,54,1
21,55,3
21,59,1
22,22,4
22,23,2
22,24,6
22,25,84
22,26,70
22,27,919
22,28,2854
22,30,1
22,32,2
22,33,24
22,34,23
22,35,158
22,36,263
22,40,3
22,41,3
22,42,9
22,43,10
22,44,33
22,45,38
22,48,1
22,51,1
22,53,2
22,54,9
22,55,4
22,63,1
22,65,1
23,22,1
23,23,6
23,24,5
23,25,112
23,26,114
23,27,1322
23,28,4094
23,30,1
23,31,13
23,32,12
23,33,49
23,34,71
23,35,408
23,36,615
23,38,2
23,39,3
23,40,5
23,41,7
23,42,14
23,43,28
23,44,79
23,45,81
23,48,1
23,50,2
23,51,2
23,52,7
23,53,12
23,54,16
23,55,8
23,62,2
23,63,1
23,64,2
23,65,4
23,66,1
24,22,4
24,24,2
24,25,166
24,26,128
24,27,1654
24,28,4890
24,29,1
24,30,3
24,31,16
24,32,15
24,33,95
24,34,132
24,35,679
24,36,1177
24,38,2
24,39,7
24,40,1
24,41,14
24,42,40
24,43,41
24,44,146
24,45,192
24,46,1
24,47,1
24,48,1
24,49,2
24,50,7
24,51,7
24,52,12
24,53,8
24,54,34
24,55,19
24,60,1
24,63,5
24,64,3
24,65,1
24,66,1
24,71,1
24,78,1
25,22,3
25,23,1
25,24,2
25,25,96
25,26,85
25,27,1127
25,28,3291
25,29,5
25,30,16
25,31,27
25,32,28
25,33,207
25,34,230
25,35,1277
25,36,2195
25,37,2
25,38,4
25,39,2
25,40,10
25,41,13
25,42,69
25,43,85
25,44,274
25,45,305
25,46,1
25,48,2
25,49,3
25,50,12
25,51,23
25,52,27
25,53,33
25,54,79
25,55,55
25,58,2
25,59,2
25,60,2
25,61,4
25,62,5
25,63,8
25,64,14
25,65,17
25,66,6
25,68,1
25,74,2
25,75,1
25,76,1
25,77,1
26,24,3
26,25,45
26,26,25
26,27,447
26,28,1223
26,29,5
26,30,21
26,31,32
26,32,56
26,33,371
26,34,408
26,35,2394
26,36,3927
26,37,4
26,38,5
26,39,16
26,40,21
26,41,46
26,42,128
26,43,173
26,44,673
26,45,707
26,47,2
26,48,4
26,49,7
26,50,13
26,51,36
26,52,64
26,53,57
26,54,125
26,55,102
26,58,2
26,59,2
26,60,3
26,61,5
26,62,15
26,63,7
26,64,22
26,65,27
26,66,14
26,70,1
26,71,1
26,72,1
26,74,4
26,75,5
26,76,1
26,77,1
26,86,1
26,88,1
27,25,3
27,27,29
27,28,73
27,29,4
27,30,22
27,31,45
27,32,107
27,33,498
27,34,592
27,35,3294
27,36,5395
27,37,10
27,38,3
27,39,26
27,40,36
27,41,101
27,42,264
27,43,346
27,44,1145
27,45,1233
27,47,17
27,48,6
27,49,17
27,50,22
27,51,54
27,52,111
27,53,147
27,54,307
27,55,199
27,56,1
27,58,4
27,59,9
27,60,13
27,61,8
27,62,29
27,63,42
27,64,40
27,65,76
27,66,32
27,68,1
27,69,1
27,71,3
27,72,4
27,73,9
27,74,8
27,75,7
27,76,9
27,77,11
27,78,2
27,83,1
27,86,2
27,87,1
27,88,1
28,28,4
28,29,3
28,30,28
28,31,45
28,32,78
28,33,637
28,34,758
28,35,4241
28,36,6894
28,37,11
28,38,24
28,39,58
28,40,68
28,41,155
28,42,450
28,43,581
28,44,1965
28,45,2153
28,46,3
28,47,18
28,48,19
28,49,23
28,50,51
28,51,97
28,52,163
28,53,247
28,54,535
28,55,320
28,56,5
28,57,1
28,58,8
28,59,13
28,60,22
28,61,26
28,62,53
28,63,59
28,64,91
28,65,126
28,66,56
28,68,1
28,70,7
28,71,5
28,72,9
28,73,14
28,74,15
28,75,13
28,76,15
28,77,17
28,78,6
28,81,4
28,82,2
28,83,1
28,85,1
28,86,3
28,87,4
28,88,1
28,89,2
29,27,1
29,28,3
29,29,1
29,30,36
29,31,33
29,32,72
29,33,639
29,34,612
29,35,3744
29,36,6320
29,37,23
29,38,28
29,39,94
29,40,112
29,41,264
29,42,857
29,43,1011
29,44,3365
29,45,3497
29,46,4
29,47,33
29,48,36
29,49,70
29,50,93
29,51,169
29,52,410
29,53,496
29,54,1004
29,55,653
29,56,7
29,57,3
29,58,18
29,59,41
29,60,33
29,61,50
29,62,137
29,63,143
29,64,165
29,65,243
29,66,112
29,67,4
29,68,9
29,69,5
29,70,8
29,71,11
29,72,24
29,73,25
29,74,36
29,75,51
29,76,51
29,77,45
29,78,7
29,80,1
29,81,2
29,82,1
29,84,6
29,85,9
29,86,5
29,87,8
29,88,6
29,89,10
29,90,5
29,94,2
29,96,2
29,97,1
29,99,1
29,101,2
29,110,1
30,30,29
30,31,28
30,32,66
30,33,457
30,34,508
30,35,2913
30,36,4507
30,37,34
30,38,36
30,39,136
30,40,162
30,41,381
30,42,1313
30,43,1434
30,44,4923
30,45,5141
30,46,9
30,47,44
30,48,57
30,49,148
30,50,163
30,51,312
30,52,667
30,53,817
30,54,1763
30,55,1147
30,56,16
30,57,11
30,58,41
30,59,43
30,60,71
30,61,102
30,62,191
30,63,287
30,64,350
30,65,473
30,66,200
30,67,11
30,68,4
30,69,6
30,70,27
30,71,38
30,72,34
30,73,49
30,74,72
30,75,85
30,76,82
30,77,75
30,78,22
30,79,1
30,80,3
30,81,4
30,82,5
30,83,8
30,84,10
30,85,13
30,86,14
30,87,11
30,88,19
30,89,10
30,90,11
30,91,1
30,92,1
30,93,1
30,95,4
30,96,1
30,97,1
30,98,2
30,99,1
30,100,3
30,102,2
30,103,1
31,30,10
31,31,6
31,32,18
31,33,205
31,34,162
31,35,1291
31,36,1985
31,37,24
31,38,41
31,39,154
31,40,216
31,41,496
31,42,1670
31,43,1910
31,44,6469
31,45,6745
31,46,18
31,47,69
31,48,111
31,49,192
31,50,256
31,51,591
31,52,1145
31,53,1339
31,54,2895
31,55,1839
31,56,17
31,57,21
31,58,68
31,59,98
31,60,167
31,61,199
31,62,353
31,63,465
31,64,590
31,65,829
31,66,359
31,67,18
31,68,18
31,69,26
31,70,56
31,71,56
31,72,79
31,73,100
31,74,159
31,75,164
31,76,188
31,77,172
31,78,47
31,79,8
31,80,12
31,81,11
31,82,14
31,83,21
31,84,34
31,85,32
31,86,26
31,87,45
31,88,43
31,89,35
31,90,15
31,91,4
31,92,2
31,93,2
31,94,1
31,95,3
31,96,4
31,97,6
31,98,4
31,99,5
31,100,8
31,101,8
31,102,8
31,103,2
31,105,1
31,110,2
31,111,2
31,112,1
31,113,1
31,114,1
32,30,3
32,32,3
32,33,46
32,34,39
32,35,285
32,36,407
32,37,39
32,38,32
32,39,227
32,40,229
32,41,554
32,42,2031
32,43,2220
32,44,7471
32,45,7717
32,46,35
32,47,114
32,48,155
32,49,350
32,50,447
32,51,887
32,52,1772
32,53,2125
32,54,4529
32,55,2977
32,56,37
32,57,39
32,58,116
32,59,178
32,60,301
32,61,286
32,62,626
32,63,895
32,64,1050
32,65,1405
32,66,631
32,67,33
32,68,36
32,69,41
32,70,90
32,71,113
32,72,159
32,73,198
32,74,287
32,75,307
32,76,340
32,77,297
32,78,92
32,79,13
32,80,10
32,81,18
32,82,23
32,83,44
32,84,56
32,85,55
32,86,61
32,87,74
32,88,67
32,89,66
32,90,48
32,91,5
32,92,1
32,93,5
32,94,7
32,95,8
32,96,5
32,97,9
32,98,15
32,99,9
32,100,12
32,101,12
32,102,6
32,103,3
32,104,3
32,110,2
32,111,1
32,112,1
32,113,2
32,114,3
32,115,1
32,116,1
32,118,1
33,33,1
33,34,1
33,35,31
33,36,38
33,37,27
33,38,42
33,39,233
33,40,257
33,41,571
33,42,2008
33,43,2215
33,44,7417
33,45,7279
33,46,37
33,47,167
33,48,187
33,49,525
33,50,649
33,51,1240
33,52,2665
33,53,2949
33,54,6472
33,55,4210
33,56,63
33,57,61
33,58,184
33,59,287
33,60,480
33,61,556
33,62,1052
33,63,1413
33,64,1627
33,65,2343
33,66,1091
33,67,57
33,68,65
33,69,75
33,70,138
33,71,217
33,72,305
33,73,348
33,74,560
33,75,576
33,76,643
33,77,574
33,78,148
33,79,26
33,80,39
33,81,74
33,82,68
33,83,85
33,84,103
33,85,125
33,86,106
33,87,193
33,88,160
33,89,152
33,90,81
33,91,20
33,92,8
33,93,8
33,94,24
33,95,24
33,96,17
33,97,33
33,98,40
33,99,41
33,100,28
33,101,33
33,102,16
33,103,23
33,104,3
33,105,3
33,106,4
33,107,2
33,108,5
33,109,5
33,110,8
33,111,4
33,112,4
33,113,5
33,114,3
33,115,6
33,116,3
33,117,2
33,121,2
33,125,1
33,126,2
33,128,1
33,140,1
34,32,1
34,34,1
34,35,6
34,36,1
34,37,15
34,38,26
34,39,160
34,40,170
34,41,452
34,42,1622
34,43,1770
34,44,6072
34,45,5993
34,46,53
34,47,222
34,48,227
34,49,704
34,50,782
34,51,1651
34,52,3446
34,53,3967
34,54,8429
34,55,5575
34,56,106
34,57,116
34,58,325
34,59,426
34,60,724
34,61,786
34,62,1612
34,63,2221
34,64,2566
34,65,3505
34,66,1725
34,67,81
34,68,112
34,69,130
34,70,309
34,71,327
34,72,475
34,73,514
34,74,892
34,75,1022
34,76,980
34,77,922
34,78,286
34,79,70
34,80,59
34,81,103
34,82,101
34,83,153
34,84,214
34,85,235
34,86,268
34,87,336
34,88,252
34,89,242
34,90,165
34,91,31
34,92,14
34,93,28
34,94,43
34,95,42
34,96,40
34,97,63
34,98,62
34,99,59
34,100,65
34,101,43
34,102,52
34,103,36
34,104,15
34,105,7
34,106,9
34,107,3
34,108,4
34,109,9
34,110,10
34,111,9
34,112,5
34,113,11
34,114,12
34,115,8
34,116,5
34,117,5
34,118,2
34,119,1
34,122,3
34,123,1
34,125,1
34,126,3
34,127,1
35,35,2
35,36,2
35,37,11
35,38,15
35,39,110
35,40,89
35,41,292
35,42,1005
