set_cardinality,add_ds_card,mult_ds_card,count
20,150,184,2
20,171,174,1
20,134,195,1
20,169,188,82
20,173,193,920
20,155,185,1
20,154,182,6
20,151,178,2
20,127,208,24
20,164,190,137
20,152,191,34
20,160,189,71
20,137,206,268
20,158,179,2
20,120,209,6
20,172,201,66373
20,181,187,2
20,164,184,11
20,134,204,32
20,152,200,1483
20,143,208,6911
20,171,203,288855
20,136,197,2
20,163,203,114352
20,161,184,2
20,124,204,2
20,153,196,243
20,169,179,2
20,164,196,2232
20,149,209,146408
20,144,205,1380
20,153,192,50
20,170,186,41
20,132,207,65
20,172,195,3162
20,179,194,526
20,182,195,277
20,189,210,6304
20,129,204,3
20,184,190,5
20,178,204,293860
20,183,200,3013
20,148,197,99
20,190,203,30
20,140,205,357
20,183,184,1
20,186,194,3
20,149,206,16415
20,158,200,7462
20,168,195,2972
20,156,185,2
20,137,210,2568
20,191,205,28
20,171,197,7353
20,178,205,455335
20,182,203,32839
20,163,207,1743462
20,159,197,1617
20,155,204,31930
20,153,204,17587
20,136,196,1
20,186,198,84
20,186,199,155
20,152,193,60
20,193,209,12
20,137,209,1923
20,145,199,96
20,188,197,7
20,128,208,33
20,169,189,159
20,133,197,3
20,157,207,399108
20,158,206,250092
20,161,201,18742
20,189,196,1
20,174,206,2109287
20,160,208,1541632
20,193,203,2
20,141,196,12
20,165,180,2
20,156,200,4538
20,176,203,213774
20,144,208,9910
20,153,195,201
20,139,198,7
20,165,182,5
20,180,182,2
20,132,200,1
20,183,194,91
20,148,186,1
20,157,200,5708
20,131,210,253
20,180,190,43
20,154,199,1427
20,136,209,1422
20,147,200,403
20,173,200,47586
20,134,197,1
20,174,182,7
20,162,184,10
20,150,210,274923
20,149,203,2752
20,133,201,6
20,140,202,88
20,179,185,7
20,181,208,1624662
20,176,189,93
20,141,202,101
20,139,190,1
20,155,196,364
20,185,200,741
20,155,192,77
20,143,200,84
20,163,194,822
20,167,203,214542
20,160,178,2
20,157,190,41
20,166,181,4
20,137,197,2
20,151,202,2633
20,155,207,224927
20,154,209,754905
20,137,196,2
20,136,200,5
20,161,176,1
20,121,208,1
20,172,190,167
20,147,205,3785
20,142,199,39
20,143,189,2
20,180,202,36210
20,173,208,8696529
20,174,201,60579
20,148,185,4
20,140,209,5686
20,167,196,3096
20,136,207,334
20,186,184,1
20,167,197,5999
20,166,194,1294
20,185,205,16243
20,158,197,1357
20,160,204,118432
20,149,190,7
20,137,200,15
20,175,209,19429286
20,159,201,12137
20,158,187,15
20,164,183,9
20,156,188,20
20,145,209,35879
20,160,195,917
20,169,190,170
20,163,185,12
20,135,203,30
20,150,198,307
20,149,191,17
20,148,202,1072
20,161,181,4
20,151,204,9801
20,131,196,1
20,162,195,1301
20,174,205,834579
20,162,208,2481321
20,168,179,5
20,144,199,95
20,127,207,12
20,162,191,148
20,180,200,12430
20,189,204,218
20,185,208,152568
20,165,210,16260356
20,133,206,53
20,143,198,43
20,163,202,55050
20,164,180,3
20,174,188,63
20,147,187,2
20,154,203,12611
20,184,188,1
20,135,210,1236
20,154,206,79989
20,160,197,2051
20,162,188,61
20,174,190,153
20,122,208,1
20,126,204,1
20,149,195,75
20,167,202,102339
20,166,198,9696
20,170,183,14
20,182,200,5210
20,180,193,203
20,186,191,2
20,168,180,2
20,189,205,310
20,153,203,9545
20,181,206,421243
20,129,195,1
20,146,194,15
20,140,193,4
20,184,197,211
20,183,193,66
20,167,177,1
20,148,195,42
20,125,205,2
20,149,194,35
20,170,202,131969
20,130,203,3
20,172,193,919
20,142,208,4802
20,153,198,682
20,183,202,8769
20,177,192,251
20,174,204,549930
20,156,192,76
20,172,197,7270
20,139,194,1
20,186,209,153906
20,172,209,23134309
20,150,191,16
20,148,192,12
20,150,200,840
20,171,192,561
20,174,192,487
20,158,204,71567
20,186,188,1
20,160,187,19
20,178,198,6093
20,188,194,1
20,171,209,22869924
20,143,203,408
20,148,193,11
20,157,182,1
20,160,182,6
20,181,209,3930243
20,172,189,147
20,159,194,407
20,161,194,594
20,166,206,1385317
20,177,173,1
20,165,196,2527
20,153,178,1
20,112,207,1
20,184,207,173138
20,152,207,88865
20,176,191,203
20,135,207,233
20,122,210,9
20,188,202,155
20,181,189,34
20,184,186,2
20,182,185,2
20,191,209,404
20,143,191,4
20,156,186,7
20,188,203,327
20,180,210,6855935
20,142,195,6
20,176,205,671663
20,130,202,2
20,115,206,1
20,185,206,40179
20,174,210,26750054
20,135,205,80
20,157,198,1788
20,174,187,38
20,170,198,13291
20,141,204,362
20,155,195,308
20,159,198,2833
20,163,179,2
20,142,191,4
20,172,187,47
20,164,186,16
20,177,204,368368
20,123,209,11
20,150,194,42
20,187,210,61878
20,143,209,17684
20,177,188,37
20,140,191,1
