set_cardinality,add_ds_card,mult_ds_card,count
22,176,235,166
22,207,240,7209
22,183,247,177713
22,192,244,129055
22,172,241,754
22,187,231,274
22,144,252,19
22,160,235,5
22,196,217,3
22,190,238,6989
22,180,247,92491
22,133,253,1
22,166,238,39
22,188,230,184
22,194,226,46
22,218,244,87
22,211,239,951
22,185,234,628
22,202,242,57065
22,207,225,3
22,214,238,124
22,134,252,1
22,199,228,101
22,206,245,134009
22,191,219,3
22,216,246,2048
22,168,237,62
22,145,245,3
22,203,234,914
22,184,242,17821
22,178,252,918114
22,223,246,1
22,162,247,685
22,176,231,43
22,196,224,28
22,147,248,11
22,186,242,25035
22,189,242,39496
22,167,246,1829
22,179,239,1515
22,188,216,2
22,155,253,818
22,179,243,10412
22,162,235,7
22,183,223,6
22,209,237,895
22,203,219,1
22,186,211,1
22,176,237,426
22,163,236,9
22,143,253,19
22,219,245,67
22,186,238,4195
22,215,248,11728
22,180,238,1428
22,178,251,460057
22,192,228,109
22,214,248,23474
22,192,224,31
22,138,248,1
22,152,249,66
22,196,223,10
22,183,222,3
22,194,240,22442
22,137,252,1
22,175,233,77
22,205,222,1
22,170,245,2480
22,179,245,24608
22,163,234,6
22,184,220,2
22,169,228,4
22,188,215,2
22,183,231,128
22,184,241,10671
22,179,225,11
22,210,236,388
22,211,243,8623
22,194,229,183
22,219,240,3
22,184,234,528
22,150,227,1
22,190,241,26421
22,190,219,2
22,199,232,648
22,154,250,211
22,207,251,3104408
22,206,221,1
22,175,235,135
22,174,229,10
22,210,235,197
22,190,228,88
22,196,230,302
22,200,218,1
22,220,248,105
22,196,249,3242435
22,181,237,1054
22,162,252,8132
22,212,229,8
22,197,243,121721
22,213,235,55
22,193,231,446
22,203,238,7082
22,206,224,5
22,207,248,538823
22,165,246,1042
22,162,229,3
22,207,246,197232
22,205,250,3110187
22,188,237,3444
22,159,253,2992
22,169,240,207
22,210,253,1467522
22,198,239,13871
22,199,222,11
22,186,247,320130
22,188,234,861
22,165,231,3
22,171,236,80
22,169,239,156
22,212,248,76161
22,181,235,467
22,162,234,2
22,169,250,24222
22,200,238,9888
22,193,226,57
22,174,211,1
22,220,242,2
22,176,223,3
22,171,227,1
22,197,253,17115196
22,195,220,5
22,197,248,1589891
22,167,231,4
22,198,222,11
22,174,224,1
22,164,253,15235
22,165,218,1
22,150,249,42
22,204,236,2218
22,194,253,15320103
22,212,247,47812
22,175,236,233
22,177,243,6437
22,170,247,6833
22,192,233,798
22,178,215,1
22,176,245,11769
22,219,248,351
22,204,229,76
22,181,222,7
22,196,250,5759613
22,190,251,5381307
22,183,236,1048
22,208,243,27955
22,184,240,6546
22,152,242,2
22,158,253,2278
22,166,253,28294
22,212,249,153486
22,172,238,238
22,192,230,268
22,190,252,10643280
22,175,230,21
22,208,223,2
22,179,228,19
22,176,240,1255
22,181,247,115849
22,175,215,1
22,192,214,1
22,163,251,5917
22,163,240,48
22,202,230,232
22,209,231,60
22,214,244,2417
22,194,250,5125694
22,189,239,8254
22,190,243,74120
22,183,218,3
22,179,248,105244
22,213,253,292319
22,140,252,6
22,185,241,12732
22,189,235,1581
22,147,252,67
22,182,242,11984
22,174,242,1900
22,206,238,3945
22,203,240,17155
22,208,252,3984775
22,221,247,17
22,177,237,522
22,197,223,15
22,203,231,277
22,217,251,11927
22,166,235,14
22,217,247,1442
22,207,226,8
22,213,240,509
22,167,240,139
22,176,249,100773
22,154,243,12
22,209,232,85
22,214,233,9
22,187,245,119989
22,166,234,13
22,169,229,3
22,170,227,2
22,189,225,26
22,202,222,5
22,180,221,3
22,223,247,4
22,161,231,1
22,183,214,1
22,154,240,5
22,217,242,92
22,189,222,8
22,197,233,883
22,206,253,6031472
22,198,214,2
22,154,244,11
22,169,232,14
22,181,223,14
22,183,243,23908
22,163,246,580
22,181,219,1
22,171,247,9067
22,209,250,1007812
22,190,234,1107
22,152,229,1
22,151,251,128
22,195,236,3925
22,222,243,2
22,223,251,12
22,189,248,772545
22,186,251,2786672
22,204,234,766
22,199,233,883
22,211,241,2888
22,151,237,2
22,207,234,361
22,210,230,19
22,209,245,55114
22,162,246,413
22,133,243,1
22,168,228,5
22,186,249,980377
22,203,222,5
22,145,242,2
22,152,244,7
22,183,245,57919
22,180,231,96
22,190,250,3331535
22,154,245,30
22,169,252,72826
22,220,247,67
22,194,248,1366583
22,195,246,560297
22,197,228,108
22,196,228,133
22,185,245,84482
22,165,245,586
22,155,250,341
22,137,253,3
22,196,216,2
22,150,240,2
22,214,239,161
22,151,243,9
22,219,253,1714
22,209,244,29433
22,186,240,9187
22,208,244,41932
22,168,243,640
22,221,246,7
22,148,242,1
22,151,241,1
22,177,219,1
22,160,246,219
22,182,240,4535
22,142,247,2
22,218,241,19
22,174,246,12709
22,194,217,3
22,172,245,4161
22,197,224,26
22,218,243,69
22,208,230,42
22,202,229,141
22,164,248,1709
22,173,252,235381
22,159,239,14
22,169,242,529
22,202,244,141969
22,192,246,441853
22,181,240,3654
22,208,220,1
22,214,235,23
22,210,238,1070
22,163,242,93
22,167,250,13524
22,198,240,24559
22,183,244,32806
22,204,228,49
22,222,250,23
22,166,252,28918
22,205,226,19
22,195,249,3078663
22,173,221,1
22,194,236,3779
22,136,249,1
22,222,253,39
22,138,249,1
22,199,241,41092
22,213,230,8
22,171,219,1
22,183,225,24
22,162,231,5
22,182,249,435034
22,201,227,65
22,200,237,5825
22,177,236,338
22,197,230,316
22,203,224,12
22,215,242,440
22,198,216,2
22,159,236,2
22,196,231,446
22,177,230,37
22,143,251,13
22,172,224,2
22,156,234,1
22,149,248,20
22,206,244,72507
22,178,240,1950
22,141,249,2
22,173,241,931
22,204,233,472
22,182,245,46477
22,165,244,370
22,193,244,142030
22,182,246,85918
