set_cardinality,add_ds_card,mult_ds_card,count
15,112,106,13
15,97,113,868
15,103,114,33053
15,98,114,4612
15,75,120,21
15,78,116,1
15,104,110,1700
15,116,114,557
15,86,117,172
15,108,113,19627
15,117,110,1
15,109,106,36
15,112,110,1133
15,89,106,1
15,98,107,19
15,102,110,1001
15,100,119,2407035
15,86,118,280
15,113,112,1438
15,111,110,1705
15,87,112,6
15,84,118,79
15,115,106,1
15,87,106,1
15,101,115,19345
15,103,119,8425617
15,99,103,4
15,88,120,15586
15,101,120,14239065
15,104,102,5
15,93,113,188
15,114,109,41
15,98,110,245
15,114,110,275
15,102,117,434985
15,96,93,1
15,86,119,1520
15,96,107,6
15,95,119,195213
15,83,112,2
15,106,117,1444422
15,111,100,1
15,112,116,156099
15,98,108,47
15,85,111,2
15,103,106,40
15,92,110,17
15,90,117,1316
15,93,110,31
15,105,99,2
15,78,117,1
15,110,115,79671
15,63,120,1
15,108,107,109
15,97,112,392
15,95,116,4502
15,114,105,13
15,84,114,7
15,82,115,1
15,75,110,1
15,91,107,5
15,109,111,2151
15,99,111,348
15,95,106,2
15,113,117,395348
15,92,118,6246
15,116,113,119
15,86,110,2
15,107,119,23650436
15,94,107,7
15,108,100,2
15,102,105,39
15,80,116,1
15,105,111,1949
15,82,120,637
15,88,115,58
15,115,110,111
15,94,113,246
15,84,104,1
15,89,111,7
15,95,114,1225
15,96,118,49194
15,103,107,65
15,108,116,389446
15,115,108,9
15,71,120,3
15,115,119,731293
15,82,119,167
15,113,111,432
15,85,107,2
15,78,115,1
15,99,115,8761
15,108,99,5
15,107,106,44
15,108,104,17
15,98,111,232
15,96,115,2246
15,94,117,10158
15,81,114,3
15,107,107,125
15,96,119,329704
15,73,118,2
15,83,117,34
15,106,100,2
15,114,108,28
15,92,114,302
15,115,113,508
15,117,111,1
15,81,119,102
15,102,99,1
15,110,107,76
15,91,108,2
15,89,114,73
15,82,114,2
15,84,112,1
15,102,114,23390
15,89,108,2
15,91,105,1
15,96,116,7242
15,107,109,616
15,90,106,1
15,112,111,784
15,92,113,97
15,100,116,45186
15,111,104,4
15,83,115,4
15,115,111,38
15,116,112,29
15,112,114,34575
15,108,118,3497407
15,105,101,1
15,100,112,1291
15,114,104,2
15,108,109,683
15,111,117,1158590
15,106,120,75305577
15,74,119,7
15,103,110,1269
15,108,102,5
15,101,116,67509
15,112,99,1
15,110,111,1831
15,96,105,9
15,113,101,1
15,109,115,93810
15,96,104,1
15,110,114,71351
15,108,103,12
15,98,109,95
15,106,115,82135
15,93,118,10615
15,91,110,19
15,91,119,22732
15,81,118,24
15,87,110,5
15,93,116,1688
15,83,103,1
15,89,104,1
15,106,107,136
15,104,105,57
15,95,109,27
15,114,117,165774
15,100,120,9070691
15,112,117,744180
15,120,119,3
15,107,103,15
15,112,103,1
15,86,111,3
15,94,120,420087
15,86,109,1
15,96,112,270
15,90,108,4
15,100,114,10949
15,102,101,1
15,114,119,2325695
15,112,120,36909330
15,109,117,1760356
15,79,120,123
15,94,111,56
15,116,120,529079
15,106,118,2755527
15,83,119,307
15,111,113,11629
15,70,117,1
15,109,112,7069
15,96,109,38
15,101,114,16077
15,119,116,1
15,117,117,1785
15,108,119,25578345
15,89,109,5
15,97,117,46416
15,105,115,67549
15,102,111,959
15,111,106,22
15,109,107,116
15,102,109,267
15,95,108,17
15,104,103,13
15,113,105,10
15,91,113,66
15,103,115,38991
15,103,118,1172361
15,88,108,1
15,96,106,3
15,110,118,2987509
15,84,120,1749
15,88,110,4
15,78,118,3
15,118,116,28
15,99,109,118
15,96,117,28245
15,94,114,740
15,95,111,82
15,114,113,1547
15,87,111,1
15,99,105,17
15,88,111,5
15,107,99,2
15,112,115,37616
15,116,118,23241
15,89,119,7678
15,89,116,239
15,80,117,9
15,109,120,91247217
15,105,110,2060
15,91,118,3701
15,83,116,12
15,109,116,375419
15,99,116,29185
15,104,106,28
15,101,119,3767747
15,116,107,2
15,90,118,2156
15,89,110,6
15,106,109,657
15,99,119,1500661
15,116,119,164330
15,100,102,1
15,84,113,3
15,93,107,3
15,106,98,1
15,114,115,8278
15,92,107,4
15,95,115,1405
15,100,106,16
15,107,117,1682140
15,111,116,243443
15,106,114,70799
15,111,102,4
15,83,118,55
15,111,108,173
15,105,109,525
15,107,114,80967
15,108,117,1807785
15,85,113,3
15,117,113,23
15,116,108,3
15,94,109,15
15,95,113,354
15,89,117,787
15,102,107,75
15,115,120,2406626
15,93,101,1
15,104,109,447
15,108,96,2
15,115,117,52733
15,86,116,51
15,102,120,21692776
15,105,102,4
15,83,111,1
15,94,110,45
15,102,103,6
15,96,108,22
15,110,109,483
15,105,107,110
15,113,120,19103565
15,92,115,351
15,100,115,13129
15,112,105,30
15,113,113,3711
15,105,113,14373
15,105,116,256023
15,101,104,10
15,103,108,206
15,96,113,621
15,91,109,3
15,78,119,22
15,107,102,4
15,109,101,2
15,103,101,3
15,101,110,723
15,91,112,39
15,101,117,291871
15,102,119,5729467
15,97,104,1
15,93,114,484
15,92,108,2
15,78,120,74
15,73,117,1
15,109,119,25041615
15,109,105,72
15,99,113,2075
15,108,114,84619
15,92,116,1030
15,77,117,3
15,85,115,6
15,83,120,1034
15,113,115,19545
15,90,120,46869
15,102,118,805205
15,112,108,105
15,110,119,21802069
15,80,112,1
15,102,102,2
15,92,111,21
15,88,109,1
15,105,104,8
15,81,117,13
15,104,118,1642250
15,104,111,1586
15,104,116,195969
15,117,115,62
15,111,111,1327
15,118,119,2285
15,80,114,1
15,76,120,27
15,103,120,31895315
15,100,111,510
15,108,108,311
15,104,117,872650
15,105,105,64
15,96,114,1872
15,113,109,109
15,106,106,42
15,87,114,20
15,110,102,2
15,115,116,10834
15,94,118,17845
15,109,113,18723
15,114,116,34325
15,94,119,114307
15,100,109,154
15,110,104,6
