set_cardinality,add_ds_card,mult_ds_card,count
11,62,51,1
11,57,55,3
11,60,64,214132
11,61,63,252607
11,55,66,1019796
11,62,63,389419
11,44,66,103
11,50,62,9
11,60,62,11764
11,58,56,18
11,57,62,1711
11,62,66,181421837
11,63,59,549
11,62,65,14158702
11,49,61,3
11,58,61,963
11,58,66,13234689
11,66,60,715
11,66,61,391
11,61,61,4684
11,54,58,10
11,54,56,1
11,63,58,243
11,47,60,1
11,61,65,8903349
11,56,60,253
11,51,61,11
11,65,55,2
11,45,64,4
11,57,64,23767
11,66,59,33
11,59,65,2301971
11,64,59,461
11,56,61,297
11,50,59,1
11,42,63,1
11,40,66,8
11,59,66,29270774
11,54,59,19
11,64,56,112
11,58,59,119
11,57,61,482
11,45,66,255
11,63,55,6
11,64,64,591220
11,58,62,3432
11,40,64,1
11,56,66,2438893
11,60,54,3
11,52,59,8
11,52,58,7
11,53,65,16292
11,62,55,2
11,55,56,2
11,57,58,39
11,46,66,523
11,47,64,8
11,49,62,5
11,64,62,26014
11,61,56,55
11,42,64,1
11,63,60,8648
11,66,63,34234
11,66,64,46124
11,51,60,9
11,60,57,28
11,58,60,908
11,51,56,1
11,59,57,19
11,53,58,5
11,59,64,108696
11,57,57,8
11,57,63,16838
11,59,60,1645
11,37,66,1
11,55,62,400
11,42,61,1
11,64,57,49
11,63,63,474729
11,62,62,27799
11,49,64,46
11,65,59,213
11,46,64,4
11,50,61,3
11,65,54,1
11,46,63,6
11,47,58,1
11,59,55,1
11,52,66,75150
11,63,57,44
11,57,59,58
11,62,59,531
11,56,65,201317
11,46,61,1
11,61,54,2
11,65,57,19
11,48,60,1
11,47,62,2
11,63,64,707955
11,47,61,1
11,54,61,75
11,62,58,210
11,53,55,1
11,51,63,179
11,41,66,11
11,47,66,1186
11,55,64,4967
11,60,61,3034
11,45,63,1
11,43,62,2
11,60,60,2975
11,52,60,16
11,55,60,124
11,60,66,61041524
11,59,56,20
11,66,58,12
11,61,60,4938
11,58,55,5
11,64,55,5
11,53,62,115
11,66,66,14697620
11,64,61,5512
11,60,56,36
11,63,56,111
11,43,66,53
11,49,66,6188
11,53,64,1000
11,61,66,114510549
11,58,64,51548
11,51,65,3200
11,55,65,85887
11,66,56,7
11,53,56,1
11,64,63,409906
11,41,65,2
11,42,66,22
11,57,66,5694541
11,57,60,494
11,56,55,1
11,64,58,186
11,58,63,35407
11,54,60,69
11,48,62,3
11,60,58,126
11,62,61,6420
11,50,56,1
11,53,60,47
11,56,58,25
11,52,64,443
11,48,57,1
11,47,65,131
11,59,63,72471
11,63,65,17583850
11,52,61,21
11,57,54,1
11,43,65,4
11,62,56,91
11,58,57,15
11,54,65,36832
11,66,65,1221071
11,61,53,1
11,57,65,460002
11,56,57,11
11,38,66,2
11,54,62,201
11,65,61,2527
11,53,61,32
11,61,58,166
11,59,61,1726
11,50,64,103
11,58,65,1053646
11,62,57,54
11,61,64,383088
11,54,66,432495
11,59,58,82
11,62,64,587855
11,50,65,1361
11,59,62,6413
11,56,62,874
11,60,63,141532
11,60,65,4758487
11,56,64,10850
11,63,62,32104
11,49,57,2
11,55,59,20
11,45,65,23
11,56,63,7740
11,48,65,294
11,52,62,54
11,48,64,25
11,64,54,3
11,50,63,83
11,65,60,3842
11,55,63,3581
11,66,62,2150
11,64,65,15082052
11,44,65,13
11,50,60,5
11,65,62,11734
11,55,57,4
11,60,55,3
11,63,66,223129033
11,42,65,3
11,62,60,7227
11,46,65,50
11,65,63,193598
11,45,61,1
11,50,58,1
11,52,54,1
11,65,64,269342
11,65,65,7020691
11,51,59,4
11,65,51,1
11,61,57,34
11,44,63,1
11,55,58,8
11,63,54,4
11,63,51,1
11,59,59,151
11,58,58,51
11,56,59,29
11,52,63,362
11,64,60,7629
11,50,66,13972
11,55,61,113
11,58,54,1
11,61,62,19459
11,48,66,2827
11,63,53,1
11,48,63,15
11,47,63,6
11,53,63,804
11,63,48,1
11,49,65,591
11,65,66,86132154
11,52,65,6791
11,62,54,4
11,46,62,2
11,53,66,186922
11,61,55,2
11,44,64,2
11,60,59,310
11,66,57,3
11,51,62,28
11,63,61,6967
11,49,60,2
11,54,64,2198
11,56,56,5
11,51,64,223
11,44,60,1
11,65,58,78
11,53,59,9
11,65,56,49
11,57,56,5
11,60,53,2
11,45,62,3
11,51,66,34541
11,54,63,1682
11,49,63,32
11,64,66,188496738
11,59,54,1
11,61,59,420
11,64,53,2
