set_cardinality,add_ds_card,mult_ds_card,count
10,41,53,34
10,52,49,2738
10,51,55,102901708
10,42,51,5
10,40,52,14
10,54,50,2275
10,50,47,42
10,52,47,78
10,43,55,47758
10,45,53,946
10,53,44,2
10,52,55,195581734
10,53,50,3055
10,50,45,9
10,40,55,3131
10,42,49,1
10,49,54,933472
10,54,48,138
10,55,45,12
10,41,55,6151
10,44,48,1
10,46,43,1
10,51,46,11
10,51,47,46
10,38,52,1
10,51,50,1611
10,35,55,23
10,44,49,19
10,39,52,6
10,48,53,13339
10,55,48,38
10,48,47,12
10,45,48,2
10,40,54,228
10,44,54,7373
10,42,52,62
10,36,51,1
10,48,54,354205
10,54,40,1
10,51,48,109
10,54,52,255984
10,54,49,3732
10,49,51,1538
10,53,49,3986
10,50,50,959
10,55,52,78925
10,55,42,1
10,40,45,2
10,48,45,4
10,55,55,66708412
10,43,54,3012
10,50,53,75077
10,37,55,176
10,38,54,38
10,42,54,1292
10,49,53,32654
10,46,50,52
10,51,43,1
10,44,53,394
10,52,52,211178
10,45,55,349622
10,53,51,13563
10,38,53,3
10,31,55,2
10,49,50,520
10,45,47,1
10,42,47,1
10,50,54,2295695
10,44,47,1
10,52,50,2535
10,43,53,151
10,48,55,6436094
10,43,52,145
10,45,52,830
10,47,53,5674
10,41,52,30
10,46,54,49448
10,38,55,406
10,55,53,91741
10,52,53,292101
10,36,54,2
10,43,48,1
10,47,47,6
10,46,52,1854
10,53,55,281536720
10,35,54,5
10,44,52,340
10,46,51,158
10,55,46,4
10,45,49,24
10,50,49,913
10,40,53,22
10,45,50,43
10,45,51,81
10,54,51,10529
10,53,52,303019
10,37,54,16
10,53,54,14847679
10,48,44,1
10,45,45,1
10,47,49,116
10,52,46,20
10,49,45,4
10,52,45,14
10,54,45,38
10,45,54,20685
10,39,51,2
10,50,52,54312
10,41,51,5
10,41,54,434
10,46,55,848225
10,37,52,1
10,49,42,1
10,44,50,10
10,50,48,76
10,46,47,1
10,49,46,4
10,43,47,1
10,42,53,96
10,51,49,1767
10,52,48,135
10,44,51,36
10,48,52,10295
10,53,47,76
10,39,55,929
10,49,52,24034
10,55,51,2987
10,51,45,21
10,47,52,4402
10,43,51,12
10,40,48,2
10,44,55,117840
10,46,49,77
10,49,47,20
10,54,55,229348241
10,47,48,12
10,33,55,7
10,46,53,2194
10,34,55,21
10,36,55,63
10,47,55,2454949
10,41,49,1
10,43,49,4
10,54,54,12311202
10,47,51,353
10,52,51,10470
10,39,53,10
10,53,53,401750
10,51,44,2
10,50,51,3449
10,55,47,19
10,52,54,10213037
10,35,50,1
10,52,40,1
10,42,55,19275
10,53,48,184
10,39,54,73
10,55,54,3655574
10,55,49,1220
10,47,54,139314
10,54,53,319294
10,51,51,6548
10,49,48,39
10,50,55,43493595
10,43,50,1
10,50,46,17
10,51,52,118693
10,54,46,9
10,48,46,6
10,53,45,37
10,47,46,1
10,32,55,2
10,55,50,719
10,48,49,205
10,48,50,266
10,47,45,5
10,49,55,17388456
10,48,51,805
10,46,48,8
10,53,40,1
10,48,48,30
10,51,54,5380565
10,47,50,129
10,50,43,1
10,53,46,16
10,51,53,164171
10,42,50,2
10,54,47,61
10,46,45,1
10,49,49,423
