set_cardinality,add_ds_card,mult_ds_card,count
14,78,105,16382
14,91,90,12
14,87,105,3634613
14,82,92,1
14,97,91,11
14,87,97,312
14,91,100,18200
14,95,89,3
14,97,84,1
14,93,90,21
14,81,105,101443
14,78,90,1
14,99,90,14
14,98,98,6901
14,93,93,104
14,94,93,135
14,70,101,2
14,79,98,12
14,95,96,956
14,81,92,2
14,64,104,1
14,104,98,2
14,80,104,12103
14,65,105,14
14,99,103,1395674
14,99,96,405
14,98,101,181260
14,104,102,658
14,83,97,43
14,96,93,104
14,78,94,2
14,90,91,11
14,69,101,1
14,97,85,1
14,95,100,51751
14,103,98,38
14,82,90,2
14,81,94,3
14,93,104,13076744
14,73,98,3
14,92,94,152
14,67,105,19
14,85,101,3680
14,71,104,53
14,75,100,5
14,100,94,67
14,87,89,4
14,77,101,49
14,102,92,1
14,94,101,179738
14,102,105,3243075
14,82,93,3
14,95,99,48257
14,81,100,145
14,92,97,2015
14,84,104,131646
14,103,97,16
14,83,93,3
14,85,87,1
14,87,101,10297
14,82,98,67
14,97,99,49942
14,80,97,10
14,93,89,6
14,97,93,128
14,88,100,4894
14,90,93,52
14,99,97,1795
14,78,100,29
14,87,93,16
14,100,96,201
14,78,102,310
14,100,90,4
14,102,99,1646
14,92,103,978583
14,79,96,5
14,96,89,5
14,78,104,3572
14,91,105,29051594
14,99,88,3
14,88,91,3
14,83,95,16
14,97,102,1318971
14,99,98,4600
14,86,85,1
14,94,95,1181
14,76,102,116
14,88,103,149495
14,99,102,742494
14,105,101,4
14,77,105,8861
14,74,104,325
14,88,96,172
14,90,99,10446
14,88,89,1
14,102,93,2
14,71,102,11
14,101,97,384
14,100,89,2
14,91,89,3
14,96,105,116319364
14,96,104,24161837
14,91,93,72
14,86,96,69
14,88,101,17162
14,84,105,626990
14,91,96,468
14,92,92,34
14,61,105,3
14,89,105,10893963
14,90,92,22
14,83,103,9108
14,96,90,32
14,86,97,207
14,94,102,1016122
14,89,104,2228625
14,104,105,46120
14,95,94,242
14,79,102,560
14,93,99,31325
14,90,84,1
14,88,102,85784
14,92,104,9041230
14,91,98,3388
14,83,90,3
14,69,103,4
14,75,92,1
14,67,102,1
14,83,98,116
14,91,103,646907
14,64,105,5
14,102,101,6801
14,75,95,1
14,88,98,1018
14,86,101,6282
14,74,99,5
14,95,95,1356
14,98,92,28
14,60,105,1
14,85,97,119
14,98,86,1
14,72,97,1
14,86,105,2044251
14,80,95,6
14,80,92,1
14,91,95,546
14,81,90,1
14,87,92,11
14,86,102,29420
