set_cardinality,add_ds_card,mult_ds_card,count
12,64,74,667
12,63,73,114
12,48,78,8
12,63,71,22
12,78,74,666
12,57,76,27
12,56,76,21
12,53,78,209
12,62,78,160512
12,61,69,3
12,58,70,2
12,59,77,2097
12,72,78,132404894
12,77,69,15
12,55,77,110
12,68,72,2102
12,56,78,1769
12,54,75,8
12,53,75,3
12,64,77,86560
12,62,66,1
12,77,70,71
12,73,66,8
12,63,74,366
12,78,78,1742303
12,46,78,1
12,58,69,1
12,74,76,1133820
12,69,74,14535
12,59,78,16852
12,49,78,12
12,60,77,4336
12,71,71,1066
12,71,66,10
12,62,65,1
12,67,63,1
12,57,72,7
12,59,74,31
12,61,71,10
12,75,77,15321872
12,62,68,4
12,77,65,2
12,67,72,1219
12,66,70,58
12,74,73,14300
12,64,70,13
12,66,76,26601
12,75,66,15
12,74,78,175538137
12,71,65,10
12,68,75,65784
12,67,75,34469
12,74,66,6
12,55,72,2
12,52,75,2
12,78,71,20
12,77,72,1945
12,73,69,171
12,69,69,60
12,76,78,65410750
12,60,69,1
12,63,69,7
12,76,71,545
12,58,71,4
12,71,76,585154
12,75,72,13050
12,77,71,143
12,64,73,232
12,76,69,47
12,48,77,1
12,70,71,755
12,62,69,2
12,72,72,13031
12,67,73,1289
12,74,63,3
12,55,73,1
12,72,62,1
12,63,70,7
12,50,77,2
12,74,74,65610
12,51,78,48
12,71,73,9178
12,63,78,346000
12,76,70,233
12,70,72,5808
12,68,65,1
12,75,75,534934
12,73,78,170527358
12,53,74,1
12,67,76,53802
12,64,71,29
12,70,67,4
12,56,74,6
12,47,77,2
12,76,66,6
12,65,73,387
12,67,64,1
12,73,74,66451
12,66,73,688
12,67,78,6930915
12,45,77,1
12,73,71,1695
12,65,74,1208
12,52,73,1
12,74,77,19871964
12,68,63,3
12,75,78,133148759
12,65,67,2
12,77,67,3
12,63,76,3294
12,68,67,12
12,72,76,871225
12,71,70,477
12,76,65,1
12,76,77,7662641
12,70,69,87
12,54,77,62
12,64,72,207
12,72,75,529076
12,69,70,239
12,78,70,6
12,68,76,104358
12,78,69,2
12,67,74,4425
12,62,75,1152
12,66,75,17539
12,65,70,34
12,68,64,5
12,65,75,8933
12,59,75,167
12,55,74,3
12,71,72,9442
12,64,75,4519
12,65,77,184659
12,77,73,1313
12,56,75,25
12,61,73,35
12,58,74,10
12,75,73,10209
12,76,72,6842
12,68,77,1584048
12,50,70,1
12,70,77,5681998
12,60,78,35639
12,68,74,8151
12,60,68,1
12,57,71,1
12,70,78,51205067
12,71,68,164
12,73,62,1
12,60,73,20
12,76,76,427387
12,68,68,38
12,57,78,3846
12,52,76,1
12,72,65,3
12,69,78,27693136
12,76,75,269778
12,70,75,216997
12,77,78,17204354
12,67,70,94
12,77,74,6268
12,78,76,11767
12,66,66,1
12,71,67,15
12,64,68,11
12,51,75,1
12,65,69,21
12,58,76,104
12,46,74,1
12,72,67,23
12,57,73,5
12,75,68,223
12,68,70,160
12,70,70,340
12,74,67,27
12,64,63,1
12,54,76,5
12,69,67,13
12,64,67,1
12,71,75,356032
12,72,66,17
12,51,77,4
12,77,68,38
12,65,78,1579559
12,65,68,18
12,70,76,353931
12,57,70,1
12,60,70,4
12,59,72,12
12,75,63,1
12,72,77,14718758
12,60,75,271
12,76,73,5025
12,72,70,578
12,73,70,669
12,55,76,10
12,49,77,3
12,62,71,13
12,78,77,212026
12,73,67,16
12,77,75,73595
12,58,73,7
12,63,75,2211
12,78,75,7668
12,66,65,1
12,66,67,2
12,69,72,3600
12,67,66,3
12,61,76,747
12,73,63,3
12,59,73,8
12,71,74,38432
12,58,72,8
12,67,71,208
12,69,66,9
12,62,67,1
12,66,77,382047
12,72,63,1
12,73,75,673058
12,76,68,125
12,50,75,3
12,68,69,45
12,62,74,172
12,65,71,67
12,67,69,33
12,70,65,3
12,72,68,215
12,74,65,3
12,67,67,5
12,75,71,1121
12,69,71,514
12,52,78,105
12,55,78,919
12,65,72,387
12,54,78,473
12,60,76,410
12,73,73,14809
12,62,77,19606
12,66,68,20
12,62,73,60
12,61,77,9414
