set_cardinality,add_ds_card,mult_ds_card,count
31,275,476,20045
31,318,480,170392
31,238,478,73
31,219,476,2
31,294,434,12
31,284,474,34164
31,253,466,104
31,323,482,126462
31,322,472,13323
31,336,453,1
31,262,443,8
31,302,483,743925
31,308,460,2845
31,319,446,29
31,322,453,125
31,269,451,37
31,229,479,15
31,276,432,3
31,271,449,48
31,267,477,8602
31,230,494,87
31,216,484,1
31,283,426,1
31,288,481,237379
31,340,488,964
31,304,486,1453889
31,320,470,11295
31,250,464,47
31,249,450,4
31,260,453,36
31,269,479,17872
31,333,463,72
31,222,477,4
31,287,474,43390
31,269,450,55
31,334,474,836
31,278,438,8
31,283,492,1218447
31,344,471,4
31,282,441,18
31,342,478,38
31,322,482,152393
31,236,478,51
31,239,490,701
31,237,490,453
31,261,454,29
31,301,494,2933107
31,285,445,55
31,333,474,1274
31,304,455,989
31,322,471,10318
31,282,479,88680
31,322,434,1
31,260,467,363
31,334,490,20652
31,347,486,3
31,250,490,6293
31,266,455,72
31,315,488,1330211
31,329,493,104286
31,311,469,21139
31,283,469,9883
31,302,454,820
31,326,480,42460
31,242,475,77
31,227,487,35
31,296,484,791597
31,280,477,44879
31,226,485,28
31,308,483,707015
31,311,492,2793601
31,223,486,8
31,316,429,1
31,251,456,16
31,307,446,127
31,289,446,111
31,317,462,2250
31,229,484,40
31,337,481,1282
31,319,458,633
31,325,459,256
31,297,464,7507
31,323,471,8709
31,334,481,4540
31,239,496,188
31,289,479,163437
31,333,484,13070
31,310,459,1975
31,298,467,15570
31,325,451,39
31,306,476,137369
31,264,437,1
31,249,465,38
31,231,489,146
31,279,487,363305
31,272,443,12
31,282,429,2
31,284,473,26879
31,272,488,183779
31,309,452,388
31,339,483,702
31,288,452,374
31,307,428,2
31,284,480,133761
31,238,476,41
31,263,453,42
31,318,470,14356
31,254,493,15766
31,275,451,90
31,236,483,149
31,267,475,5477
31,239,489,612
31,307,440,38
31,223,489,30
31,338,472,89
31,233,495,144
31,229,486,53
31,275,461,740
31,259,483,9013
31,312,456,837
31,260,455,37
31,219,477,1
31,305,458,1953
31,248,466,47
31,219,467,1
31,287,426,3
31,261,433,1
31,263,461,169
31,296,483,629009
31,335,470,233
31,317,431,2
31,299,487,1664346
31,346,488,22
31,290,496,421540
31,296,463,5850
31,289,456,920
31,286,476,62599
31,266,486,50977
31,319,447,42
31,289,448,138
31,225,467,1
31,305,479,291147
31,335,455,2
31,289,436,15
31,260,430,1
31,319,493,1070571
31,283,428,1
31,229,451,1
31,319,437,3
31,297,462,4693
31,341,487,500
31,331,496,4316
31,236,462,2
31,336,474,396
31,279,457,529
31,272,455,154
31,226,452,1
31,253,472,340
31,313,463,4285
31,302,448,189
31,278,492,696617
31,283,448,111
31,239,459,1
31,239,453,3
31,306,495,1751902
31,265,470,1396
31,275,474,12913
31,243,463,16
31,331,485,32095
31,309,441,28
31,271,487,129115
31,278,471,9554
31,256,450,14
31,209,477,1
31,336,489,8194
31,334,480,3750
31,334,492,19935
31,234,492,259
31,324,469,4226
31,335,457,17
31,249,468,77
31,311,425,1
31,259,472,869
31,222,492,21
31,261,440,3
31,297,432,9
31,323,435,1
31,277,471,8536
31,269,462,469
31,262,481,9438
31,306,478,226532
31,310,466,11002
31,205,483,1
31,341,462,1
31,244,482,477
31,322,450,70
31,316,436,2
31,322,430,2
31,281,496,199863
31,249,454,5
31,238,452,1
31,276,470,6126
31,330,444,2
31,255,485,6767
31,234,474,13
31,291,474,57845
31,285,425,1
31,284,467,6865
31,251,493,9063
31,285,480,146721
31,274,479,35536
31,220,484,5
31,288,432,1
31,343,462,1
31,325,481,67464
31,217,496,1
31,329,440,2
31,315,432,1
31,221,486,5
31,273,446,26
31,270,424,1
31,240,489,757
31,322,459,503
31,242,457,3
31,339,464,4
31,270,441,7
31,307,439,21
31,300,473,66623
31,273,458,327
31,299,439,28
31,218,478,1
31,252,478,925
31,264,451,32
31,288,482,298988
31,248,460,18
31,222,488,16
31,293,459,2027
31,220,492,16
31,255,459,38
31,335,450,1
31,237,455,1
31,288,467,9363
31,311,439,20
31,312,463,4589
31,329,492,123737
31,291,455,782
31,306,447,160
31,319,439,5
31,255,486,8208
31,259,485,13520
31,256,454,17
31,249,477,460
31,304,472,54209
