set_cardinality,add_ds_card,mult_ds_card,count
9,40,43,9560
9,29,44,4
9,42,38,18
9,38,39,33
9,41,42,23547
9,37,38,2
9,26,45,5
9,37,39,19
9,34,41,5
9,42,41,2137
9,45,38,20
9,43,35,5
9,31,42,2
9,37,40,15
9,45,35,9
9,33,45,4295
9,44,44,12577867
9,28,45,22
9,45,41,2445
9,45,39,1186
9,42,44,3499542
9,38,38,4
9,40,45,10815518
9,36,39,9
9,44,43,212624
9,44,36,4
9,45,40,624
9,41,39,327
9,35,39,3
9,34,40,2
9,39,40,75
9,36,40,7
9,31,40,1
9,33,43,13
9,38,40,41
9,43,44,8139778
9,31,43,3
9,44,41,5214
9,38,44,40702
9,44,38,34
9,41,40,300
9,36,42,163
9,32,44,86
9,37,45,370238
9,34,42,23
9,43,37,16
9,31,44,23
9,44,40,1150
9,42,45,104889089
9,45,44,6543522
9,39,38,2
9,37,44,15029
9,36,44,4178
9,44,35,7
9,34,45,10407
9,36,43,166
9,29,45,36
9,40,44,379900
9,32,39,1
9,37,35,1
9,38,42,1148
9,39,43,3913
9,35,41,7
9,37,42,528
9,27,44,1
9,42,35,6
9,44,37,20
9,45,45,189985201
9,41,41,990
9,35,45,45372
9,26,44,1
9,39,39,67
9,39,45,3807473
9,43,39,1055
9,35,43,101
9,41,45,37155570
9,39,42,3387
9,32,35,1
9,32,42,6
9,39,44,140707
9,43,40,945
9,36,37,2
9,45,36,3
9,29,41,1
9,37,37,2
9,44,39,1755
9,40,35,1
9,40,37,3
9,35,40,2
9,37,43,516
9,36,41,15
9,36,38,1
9,43,43,150336
9,42,42,56283
9,45,42,103439
9,41,35,2
9,33,44,190
9,32,45,1724
9,38,41,62
9,42,43,71454
9,33,42,11
9,34,39,1
9,40,38,7
9,43,42,120995
9,42,37,17
9,40,40,148
9,30,41,1
9,34,43,22
9,33,41,1
9,43,36,3
9,43,38,40
9,27,45,7
9,39,41,199
9,28,44,1
9,38,45,1048777
9,25,45,1
9,42,36,2
9,40,42,8237
9,41,37,8
9,30,44,17
9,40,36,2
9,31,45,347
9,40,39,134
9,41,43,29269
9,44,45,372724347
9,39,37,3
9,44,42,189015
9,32,43,5
9,43,45,245315209
9,37,41,40
9,41,38,10
9,42,40,564
9,40,41,397
9,45,43,103522
9,30,45,224
9,38,43,1323
9,42,39,589
9,34,44,478
9,41,44,1268233
9,45,37,9
9,43,41,3893
9,29,39,1
9,36,45,99461
9,35,44,1981
9,35,42,101
