set_cardinality,add_ds_card,mult_ds_card,count
32,275,476,26
32,241,508,16
32,318,480,412
32,284,474,27
32,323,482,412
32,322,472,55
32,218,523,2
32,302,483,739
32,282,512,51447
32,308,460,8
32,242,526,269
32,308,522,2632847
32,323,515,686114
32,267,477,8
32,264,517,9094
32,251,526,1384
32,297,511,195767
32,347,511,2123
32,329,528,82242
32,288,504,19837
32,287,518,300128
32,288,481,196
32,335,502,8999
32,340,488,114
32,346,524,11496
32,352,513,284
32,304,486,1411
32,320,470,37
32,227,512,4
32,274,507,6442
32,326,528,130566
32,317,507,154691
32,344,517,19711
32,247,525,792
32,344,515,13922
32,269,479,20
32,232,528,5
32,287,474,50
32,292,512,157158
32,334,509,52999
32,269,523,46446
32,334,474,18
32,308,517,1232278
32,294,503,27795
32,239,513,51
32,251,503,77
32,283,492,1041
32,327,513,326041
32,342,478,9
32,322,482,448
32,236,478,1
32,230,523,16
32,239,490,1
32,237,490,2
32,244,508,45
32,293,507,59578
32,312,500,33823
32,302,518,1124230
32,336,509,35891
32,301,494,6535
32,333,474,22
32,322,471,46
32,282,479,71
32,327,506,70059
32,357,505,2
32,334,490,666
32,347,486,4
32,250,490,5
32,347,520,8827
32,315,488,2416
32,329,493,2839
32,311,469,41
32,283,469,14
32,302,454,1
32,355,490,1
32,326,480,205
32,263,524,17352
32,296,484,643
32,280,477,39
32,325,525,1490606
32,308,483,855
32,311,492,5902
32,260,500,195
32,316,520,2219826
32,317,462,10
32,346,511,3000
32,281,528,45576
32,337,481,40
32,319,458,4
32,281,507,16244
32,307,507,143287
32,325,459,2
32,297,464,14
32,328,526,764283
32,323,471,50
32,334,481,93
32,352,514,365
32,305,526,1950924
32,289,479,154
32,276,528,22868
32,333,484,188
32,310,459,4
32,298,467,31
32,306,476,196
32,320,497,14639
32,235,507,6
32,231,489,1
32,279,487,217
32,330,516,423494
32,316,506,126161
32,284,473,25
32,308,525,2639139
32,272,488,139
32,316,500,32780
32,309,452,3
32,339,483,45
32,266,525,26809
32,288,452,5
32,292,525,975305
32,284,480,119
32,349,506,324
32,318,470,44
32,309,514,691163
32,254,493,21
32,357,526,8
32,267,475,10
32,289,512,116258
32,338,472,3
32,275,461,1
32,259,483,11
32,312,456,2
32,305,458,9
32,273,506,4655
32,329,508,88417
32,354,520,225
32,304,528,326839
32,256,510,615
32,240,500,8
32,307,521,2322451
32,310,521,2513803
32,220,523,2
32,239,512,36
32,236,515,35
32,255,510,544
32,296,483,515
32,335,470,5
32,299,487,1352
32,340,516,57925
32,278,524,193747
32,353,514,200
32,247,511,155
32,346,488,11
32,290,496,4543
32,296,463,9
32,289,456,1
32,286,476,49
32,266,486,34
32,319,447,1
32,305,509,206765
32,223,498,1
32,343,509,5939
32,305,479,357
32,259,525,7704
32,254,501,83
32,339,527,34596
32,299,512,279525
32,220,515,1
32,254,525,3014
32,284,517,177954
32,319,493,6294
32,269,509,4611
32,297,462,7
32,341,487,59
32,331,496,4346
32,341,521,81849
32,297,505,53963
32,336,474,7
32,350,519,2077
32,313,463,12
32,302,448,1
32,278,492,552
32,326,508,120813
32,237,521,84
32,311,509,246040
32,306,495,10142
32,265,470,2
32,275,474,13
32,321,523,2415537
32,331,485,359
32,295,515,381283
32,283,518,186319
32,271,487,75
32,241,514,71
32,278,471,12
32,331,497,5312
32,336,489,348
