add_ds_card,mult_ds_card,count
6,6,2
9,9,1
10,9,1
10,10,11
12,15,3
12,20,1
13,15,6
14,14,11
14,15,51
14,20,1
15,12,2
15,14,11
15,15,50
15,20,3
15,21,2
16,18,1
16,21,5
16,27,1
17,18,1
17,20,18
17,21,23
18,18,2
18,19,3
18,20,19
18,21,72
18,27,4
18,28,3
18,33,1
19,18,4
19,19,2
19,20,45
19,21,146
19,25,1
19,27,4
19,28,3
19,33,1
19,43,1
20,18,7
20,19,2
20,20,77
20,21,282
20,25,4
20,27,7
20,28,21
20,30,2
20,35,4
21,18,1
21,19,1
21,20,24
21,21,71
21,24,1
21,25,2
21,26,1
21,27,29
21,28,35
21,30,1
21,32,1
21,33,1
21,34,1
21,35,3
21,36,1
21,44,1
21,52,1
22,22,1
22,23,1
22,24,1
22,25,12
22,26,10
22,27,78
22,28,133
22,33,4
22,34,4
22,35,10
22,36,2
22,44,1
23,22,2
23,23,1
23,24,2
23,25,20
23,26,20
23,27,124
23,28,210
23,30,1
23,32,3
23,33,7
23,34,5
23,35,17
23,36,12
23,39,1
23,40,1
23,42,2
23,43,1
23,44,3
23,46,1
23,49,1
23,53,1
24,22,2
24,24,4
24,25,50
24,26,36
24,27,272
24,28,523
24,30,1
24,31,2
24,32,2
24,33,6
24,34,10
24,35,35
24,36,24
24,41,1
24,43,3
24,44,3
24,45,3
24,49,2
24,50,1
24,51,2
24,52,2
25,24,4
25,25,55
25,26,39
25,27,308
25,28,662
25,29,1
25,30,3
25,31,2
25,32,3
25,33,20
25,34,14
25,35,65
25,36,53
25,37,1
25,39,2
25,41,1
25,42,5
25,43,4
25,44,9
25,45,6
25,46,1
25,49,1
25,50,1
25,51,1
25,53,3
25,54,2
25,55,1
25,65,1
25,74,1
26,22,3
26,24,1
26,25,43
26,26,25
26,27,276
26,28,617
26,30,3
26,31,1
26,32,8
26,33,34
26,34,40
26,35,133
26,36,156
26,39,2
26,40,2
26,41,3
26,42,7
26,43,6
26,44,22
26,45,12
26,46,1
26,49,5
26,50,1
26,51,3
26,52,5
26,53,3
26,54,3
26,55,1
26,56,1
26,59,1
27,24,1
27,25,19
27,26,11
27,27,65
27,28,188
27,30,3
27,31,4
27,32,6
27,33,53
27,34,57
27,35,260
27,36,287
27,37,2
27,38,1
27,39,1
27,40,3
27,41,6
27,42,20
27,43,17
27,44,32
27,45,25
27,46,1
27,48,2
27,49,5
27,50,1
27,51,8
27,52,12
27,53,4
27,54,7
27,59,1
27,60,2
27,61,1
27,63,2
27,65,2
27,66,1
27,69,1
27,72,1
27,74,1
28,25,2
28,27,2
28,28,13
28,30,8
28,31,8
28,32,14
28,33,127
28,34,105
28,35,505
28,36,616
28,37,1
28,38,2
28,39,4
28,40,5
28,41,13
28,42,40
28,43,33
28,44,71
28,45,45
28,48,2
28,49,6
28,50,1
28,51,7
28,52,10
28,53,2
28,54,17
28,55,2
28,60,3
28,62,2
28,63,1
28,64,1
28,65,2
28,66,1
28,69,1
28,72,2
28,73,1
28,74,2
28,76,1
29,29,1
29,30,11
29,31,6
29,32,34
29,33,163
29,34,179
29,35,826
29,36,1081
29,39,13
29,40,11
29,41,23
29,42,65
29,43,69
29,44,152
29,45,107
29,46,2
29,47,1
29,48,3
29,49,6
29,50,6
29,51,10
29,52,16
29,53,25
29,54,15
29,55,5
29,56,3
29,58,1
29,59,3
29,60,2
29,61,1
29,62,3
29,63,8
29,64,3
29,65,8
29,66,2
29,69,4
29,71,1
29,72,4
29,73,2
29,74,3
29,77,1
29,88,1
29,92,1
30,27,1
30,29,1
30,30,19
30,31,10
30,32,41
30,33,254
30,34,223
30,35,1084
30,36,1611
30,37,2
30,38,5
30,39,16
30,40,18
30,41,41
30,42,118
30,43,123
30,44,281
30,45,208
30,46,1
30,47,1
30,48,3
30,49,7
30,50,3
30,51,12
30,52,38
30,53,25
30,54,36
30,55,7
30,57,1
30,58,2
30,59,4
30,60,3
30,61,2
30,62,6
30,63,10
30,64,5
30,65,5
30,66,2
30,73,1
30,74,3
30,76,2
30,77,3
30,82,1
30,83,2
30,85,1
30,90,1
31,25,1
31,29,2
31,30,17
31,31,9
31,32,34
31,33,280
31,34,217
31,35,1167
31,36,1689
31,37,4
