add_ds_card,mult_ds_card,count
6,6,1
9,10,2
10,9,1
10,10,11
11,15,1
12,14,1
12,15,2
13,13,1
13,14,2
13,15,8
14,14,6
14,15,54
14,20,1
15,14,15
15,15,45
15,18,1
15,20,1
15,21,2
15,26,1
16,18,1
16,19,1
16,20,4
16,21,2
17,16,1
17,18,2
17,19,2
17,20,11
17,21,14
17,22,1
17,27,1
18,18,7
18,19,6
18,20,42
18,21,70
18,24,1
18,25,1
18,26,1
18,27,2
18,28,1
18,30,1
19,15,1
19,18,6
19,19,4
19,20,66
19,21,136
19,25,1
19,26,1
19,27,7
19,28,3
19,34,1
19,39,1
20,18,10
20,19,12
20,20,96
20,21,219
20,24,1
20,25,4
20,26,6
20,27,13
20,28,17
20,32,1
20,33,1
20,35,1
21,18,2
21,19,1
21,20,26
21,21,64
21,22,2
21,24,3
21,25,9
21,26,12
21,27,30
21,28,33
21,30,2
21,31,1
21,32,2
21,33,1
21,34,3
21,35,1
21,36,2
21,40,1
21,41,1
22,22,1
22,23,2
22,24,4
22,25,25
22,26,21
22,27,93
22,28,97
22,29,3
22,30,2
22,32,2
22,33,5
22,34,4
22,35,2
22,36,2
22,37,1
22,40,1
22,41,1
22,43,2
23,22,4
23,23,3
23,24,3
23,25,37
23,26,31
23,27,151
23,28,195
23,30,4
23,31,2
23,32,5
23,33,7
23,34,8
23,35,14
23,36,5
23,38,2
23,39,1
23,40,2
23,42,2
23,43,1
23,44,2
23,57,1
24,22,4
24,23,5
24,24,11
24,25,58
24,26,49
24,27,320
24,28,441
24,29,1
24,30,9
24,31,4
24,32,6
24,33,17
24,34,14
24,35,23
24,36,14
24,39,3
24,40,6
24,41,2
24,42,5
24,43,1
24,44,2
24,45,2
24,46,1
24,48,1
24,60,1
25,22,5
25,23,2
25,24,4
25,25,72
25,26,58
25,27,379
25,28,583
25,29,2
25,30,12
25,31,4
25,32,17
25,33,37
25,34,31
25,35,58
25,36,35
25,37,1
25,38,2
