add_ds_card,mult_ds_card,count
9,10,1
12,15,4
14,14,2
14,15,9
14,18,1
15,20,2
15,21,2
16,20,1
16,21,1
17,18,3
17,19,3
17,20,5
17,21,8
17,22,1
18,20,11
18,21,22
18,25,1
18,27,2
18,28,1
19,18,2
19,19,1
19,20,24
19,21,26
19,25,1
19,27,3
19,28,5
19,30,1
19,35,1
20,20,7
20,21,15
20,24,1
20,27,3
20,28,8
20,33,1
21,24,1
21,25,5
21,26,1
21,27,9
21,28,14
21,31,1
21,33,2
21,35,1
21,36,1
21,37,1
21,42,1
22,22,1
22,23,4
22,24,4
22,25,6
22,26,2
22,27,31
22,28,36
22,32,1
22,33,3
22,34,4
22,35,6
22,36,1
22,43,1
22,49,1
23,22,2
23,23,1
23,24,3
23,25,8
23,26,11
23,27,34
23,28,48
23,31,1
23,32,2
23,33,4
23,34,4
23,35,12
23,36,8
23,37,2
23,39,1
23,40,1
23,43,1
23,50,1
24,23,2
24,24,1
24,25,20
24,26,17
24,27,93
24,28,99
24,30,3
24,31,1
24,32,1
24,33,10
24,34,3
24,35,5
24,36,7
24,38,1
24,39,1
24,41,2
24,42,1
24,45,3
24,50,1
24,60,1
25,22,2
25,24,3
25,25,12
25,26,8
25,27,90
25,28,107
25,30,4
25,31,5
25,32,4
25,33,20
25,34,11
25,35,37
25,36,23
25,41,2
25,42,3
25,43,2
25,45,1
25,47,1
25,49,2
25,52,1
25,54,1
25,61,1
26,23,1
26,24,2
26,25,6
26,26,1
26,27,38
26,28,61
26,30,6
26,31,10
26,32,14
26,33,24
26,34,22
26,35,84
26,36,46
26,37,2
26,38,2
26,39,2
26,40,6
26,41,3
26,42,5
26,43,4
26,44,10
26,45,4
26,47,2
26,48,2
26,49,1
26,50,2
26,52,2
26,59,1
27,22,1
27,25,3
27,26,3
27,27,2
27,28,6
27,29,2
27,30,8
27,31,16
27,32,12
27,33,55
27,34,33
27,35,104
27,36,68
27,37,3
27,38,1
27,39,8
27,40,5
27,41,7
27,42,21
27,43,6
27,44,12
27,45,8
27,47,3
27,48,1
27,49,2
27,50,1
27,51,6
27,52,3
27,53,2
27,54,4
27,55,1
27,56,2
27,57,1
27,59,1
27,60,1
27,61,1
27,65,1
27,70,1
28,26,1
28,28,5
28,29,3
28,30,6
28,31,17
28,32,14
28,33,74
28,34,70
28,35,233
28,36,143
28,37,4
28,38,4
28,39,11
28,40,8
28,41,12
28,42,12
28,43,18
28,44,34
28,45,12
28,46,2
28,47,3
28,48,3
28,49,4
28,50,4
28,51,3
28,52,5
28,53,1
28,54,2
28,55,1
28,56,1
28,58,1
28,59,1
28,60,1
28,66,1
28,72,1
29,26,2
29,28,1
29,29,2
29,30,15
29,31,22
29,32,33
29,33,102
29,34,118
29,35,291
29,36,220
29,37,8
29,38,10
29,39,23
29,40,23
29,41,25
29,42,47
29,43,25
29,44,66
29,45,22
29,46,4
29,47,7
29,48,7
29,49,3
29,50,15
29,51,7
29,52,8
29,53,16
29,54,10
29,55,3
29,56,3
29,57,3
29,58,1
29,59,3
29,60,5
29,61,5
29,64,2
29,66,1
29,69,1
29,70,1
29,73,2
29,79,1
29,83,1
29,84,1
30,26,2
30,28,4
30,29,3
30,30,8
30,31,23
30,32,24
30,33,116
30,34,106
30,35,349
30,36,245
30,37,6
30,38,12
30,39,20
30,40,24
30,41,46
30,42,57
30,43,65
30,44,129
30,45,56
30,46,4
30,47,19
30,48,7
30,49,13
30,50,14
30,51,9
30,52,16
30,53,9
30,54,15
30,55,2
30,56,7
30,57,3
30,58,5
30,59,4
30,60,5
30,61,2
30,62,5
30,63,3
30,64,1
30,65,4
30,66,1
30,67,1
30,68,1
30,70,2
30,71,1
30,73,1
30,88,1
31,27,1
31,28,1
31,29,2
31,30,7
31,31,11
31,32,15
31,33,70
31,34,85
31,35,281
31,36,222
31,37,17
31,38,15
31,39,42
31,40,49
31,41,64
31,42,119
31,43,118
31,44,205
31,45,92
31,46,8
31,47,20
31,48,12
31,49,26
31,50,28
31,51,23
31,52,39
31,53,26
31,54,38
31,55,10
31,56,5
31,57,2
31,58,7
31,59,6
31,60,6
31,61,4
31,62,9
31,63,9
31,64,9
31,65,3
31,66,7
31,67,2
31,68,8
31,69,1
31,70,4
31,71,3
31,72,2
31,74,1
31,75,2
31,76,2
31,77,4
31,82,2
31,92,1
31,95,1
32,26,1
32,27,1
32,29,2
32,30,4
32,31,2
32,32,10
32,33,32
32,34,39
32,35,134
32,36,101
32,37,13
32,38,18
32,39,64
32,40,82
32,41,82
32,42,211
32,43,213
32,44,335
32,45,172
32,46,18
32,47,20
32,48,34
32,49,40
32,50,38
32,51,50
32,52,63
