add_ds_card,mult_ds_card,count
6,6,1
9,10,4
10,10,10
12,15,2
13,15,3
14,14,7
14,15,46
15,14,13
15,15,65
16,21,2
17,18,1
17,20,5
17,21,9
17,28,1
18,20,24
18,21,78
18,27,1
18,28,2
19,18,1
19,20,39
19,21,178
19,27,1
19,28,1
20,17,1
20,18,2
20,19,2
20,20,80
20,21,295
20,25,1
20,27,10
20,28,11
21,18,3
21,19,1
21,20,23
21,21,65
21,25,4
21,26,1
21,27,11
21,28,27
21,32,1
21,35,2
21,36,2
22,24,2
22,25,3
22,26,5
22,27,54
22,28,92
22,33,2
22,35,5
23,24,1
23,25,8
23,26,8
23,27,132
23,28,195
23,33,2
23,35,9
23,36,3
23,39,1
24,24,7
24,25,19
24,26,13
24,27,269
24,28,487
24,34,6
24,35,15
24,36,16
24,42,3
24,43,1
24,44,1
24,45,1
25,22,1
25,24,3
25,25,24
25,26,32
25,27,379
25,28,670
25,32,3
25,33,8
25,34,8
25,35,50
25,36,43
25,43,1
25,44,1
25,45,1
26,22,1
26,23,1
26,24,8
26,25,32
26,26,26
26,27,375
26,28,653
26,32,4
26,33,20
26,34,17
26,35,117
26,36,107
26,40,1
26,41,1
26,42,1
26,43,4
26,44,8
26,45,5
26,49,1
26,51,1
26,52,1
26,53,2
26,54,1
27,24,5
27,25,4
27,26,9
27,27,125
27,28,216
27,30,1
27,31,2
27,32,10
27,33,42
27,34,45
27,35,225
27,36,232
27,39,1
27,40,1
27,41,3
27,42,7
27,43,9
27,44,22
27,45,8
27,51,3
27,53,1
27,55,1
28,25,1
28,27,8
28,28,10
28,29,3
28,30,3
28,31,4
28,32,17
28,33,83
28,34,86
28,35,514
28,36,561
28,37,1
28,38,1
28,39,1
28,40,2
28,41,11
28,42,28
28,43,20
28,44,38
28,45,20
28,48,1
28,51,1
28,52,1
28,54,2
28,59,1
28,60,1
28,62,2
28,63,1
28,64,1
29,29,4
29,30,5
29,31,6
29,32,28
29,33,125
29,34,123
29,35,829
29,36,968
29,37,1
29,39,2
29,40,3
29,41,18
29,42,49
29,43,24
29,44,125
29,45,54
29,48,1
29,49,4
29,50,1
29,51,6
29,52,7
29,53,5
29,54,10
29,55,4
29,57,1
29,61,1
29,62,2
29,64,2
29,65,3
29,70,1
30,29,4
30,30,8
30,31,8
30,32,50
30,33,193
30,34,206
30,35,1352
30,36,1511
30,37,1
30,38,5
30,39,5
30,40,9
30,41,37
30,42,74
30,43,59
30,44,244
30,45,141
30,46,1
30,47,1
30,48,1
30,49,4
30,50,2
30,51,15
30,52,13
30,53,7
30,54,25
30,55,6
30,59,2
30,60,1
30,62,2
30,63,4
30,65,1
30,66,2
30,70,1
30,71,1
30,74,1
30,76,1
30,82,1
31,29,2
31,30,10
31,31,11
31,32,48
31,33,226
31,34,173
31,35,1405
31,36,1719
31,38,8
31,39,11
31,40,17
31,41,53
31,42,162
31,43,145
31,44,454
31,45,274
31,46,2
31,48,5
31,49,13
31,50,6
31,51,17
31,52,32
31,53,27
31,54,51
31,55,19
31,58,6
31,59,3
31,60,2
31,61,3
31,62,4
31,63,7
31,64,1
31,66,2
31,72,1
31,73,2
31,74,1
31,75,1
31,77,1
31,78,1
31,81,1
31,87,1
32,29,1
32,30,8
32,31,11
32,32,24
32,33,161
32,34,154
32,35,1056
32,36,1210
32,37,1
32,38,10
32,39,25
32,40,32
32,41,80
32,42,262
32,43,277
32,44,945
32,45,566
32,46,2
32,47,7
32,48,7
32,49,17
32,50,13
32,51,35
32,52,59
32,53,69
32,54,83
32,55,43
32,56,2
32,57,2
32,58,5
32,59,5
32,60,9
32,61,3
32,62,12
32,63,17
32,64,8
32,65,9
32,66,3
32,68,1
32,69,1
32,70,1
32,71,2
32,72,2
32,73,4
32,74,2
32,75,1
32,76,2
32,82,1
32,88,1
32,94,1
33,30,4
33,31,4
33,32,11
33,33,76
33,34,49
33,35,414
33,36,461
33,37,8
33,38,21
33,39,43
33,40,47
33,41,141
33,42,468
33,43,472
33,44,1671
33,45,1101
33,46,1
33,47,6
33,48,13
33,49,23
33,50,21
33,51,74
33,52,135
33,53,109
33,54,216
33,55,82
33,56,3
33,57,4
33,58,3
33,59,13
33,60,14
33,61,7
33,62,22
33,63,29
33,64,15
33,65,19
33,66,5
33,67,3
33,69,4
33,70,4
33,71,5
33,72,4
33,74,8
33,75,5
33,76,4
33,77,1
33,78,1
33,81,1
33,82,1
33,84,3
33,85,1
33,87,1
33,88,1
33,98,1
34,32,2
34,33,8
34,34,9
34,35,58
34,36,58
34,37,2
34,38,26
34,39,62
34,40,83
34,41,236
34,42,721
34,43,658
34,44,2589
34,45,1814
34,46,5
34,47,12
34,48,31
34,49,56
34,50,53
34,51,121
34,52,230
34,53,215
34,54,432
34,55,179
34,56,3
34,57,5
34,58,3
34,59,12
34,60,18
34,61,31
34,62,50
34,63,55
34,64,44
34,65,48
34,66,10
34,67,2
34,68,2
34,69,5
34,70,4
34,71,4
34,72,13
34,73,7
34,74,10
34,75,7
34,76,11
34,77,3
34,79,3
34,80,1
34,81,1
34,82,3
34,83,2
34,84,1
34,85,4
34,87,2
34,88,1
34,89,3
34,90,1
34,93,1
34,98,1
35,33,1
35,34,1
35,35,2
35,36,6
35,37,11
35,38,36
35,39,89
35,40,99
35,41,288
35,42,894
35,43,895
35,44,3548
35,45,2655
35,46,13
35,47,15
35,48,50
35,49,92
35,50,83
35,51,206
35,52,469
35,53,401
35,54,888
