add_ds_card,mult_ds_card,count
10,10,2
13,15,2
14,15,4
15,14,2
15,15,6
17,20,3
17,21,3
18,17,1
18,18,1
18,20,6
18,21,6
18,25,1
18,26,1
19,18,1
19,19,1
19,20,13
19,21,12
19,27,2
20,18,3
20,19,3
20,20,27
20,21,34
20,24,1
20,26,1
20,27,6
20,28,4
20,29,1
20,33,1
21,18,1
21,19,1
21,20,5
21,21,13
21,26,3
21,27,5
21,28,3
21,33,1
21,39,1
22,24,1
22,25,2
22,27,13
22,28,13
22,34,2
22,35,1
22,36,1
22,38,1
23,23,1
23,24,2
23,25,9
23,26,11
23,27,32
23,28,38
23,33,1
23,35,2
23,36,4
23,42,1
23,61,1
24,24,3
24,25,7
24,26,13
24,27,63
24,28,56
24,29,1
24,30,1
24,31,1
24,32,5
24,33,5
24,34,1
24,35,3
24,36,1
24,41,1
24,42,1
24,43,3
24,45,1
24,52,1
25,25,17
25,26,15
25,27,96
25,28,106
25,29,1
25,30,3
25,31,1
25,32,4
25,33,7
25,34,8
25,35,17
25,36,4
25,41,2
25,42,4
25,44,2
25,49,1
25,51,1
26,22,2
26,23,1
26,25,13
26,26,16
26,27,80
26,28,122
26,30,2
26,31,1
26,32,10
26,33,15
26,34,14
26,35,30
26,36,12
26,38,1
26,39,3
26,41,2
26,42,3
26,43,8
26,44,4
26,45,1
26,46,1
26,47,1
26,51,1
26,52,3
26,56,1
26,60,1
27,25,5
27,26,2
27,27,21
27,28,25
27,29,1
27,30,4
27,31,5
27,32,10
27,33,22
27,34,40
27,35,73
27,36,22
27,37,1
27,38,2
27,39,5
27,40,2
27,41,4
27,42,6
27,43,6
27,44,7
27,45,2
27,46,1
27,48,1
27,49,1
27,50,1
27,53,1
27,54,1
27,70,1
28,28,1
28,29,1
28,30,2
28,31,5
28,32,15
28,33,53
28,34,53
28,35,132
28,36,70
28,37,4
28,38,1
28,39,5
28,40,3
28,41,8
28,42,14
28,43,13
28,44,15
28,45,3
28,47,1
28,48,1
28,50,3
28,51,6
28,52,4
28,53,1
28,54,1
28,56,1
28,57,3
