add_ds_card,mult_ds_card,count
6,6,1
9,10,2
10,9,1
10,10,12
11,14,1
12,15,5
13,14,3
13,15,4
14,12,1
14,14,7
14,15,54
14,25,1
15,12,1
15,14,7
15,15,51
15,20,2
15,21,1
16,21,2
16,28,1
17,18,1
17,19,2
17,20,8
17,21,18
17,26,1
18,17,1
18,18,3
18,19,1
18,20,36
18,21,63
18,22,1
18,27,5
18,28,4
18,33,1
19,18,5
19,19,3
19,20,50
19,21,163
19,27,5
19,28,6
19,33,1
20,18,12
20,19,2
20,20,85
20,21,240
20,22,1
20,25,4
20,26,2
20,27,21
20,28,29
20,34,1
20,42,1
21,15,1
21,18,1
21,20,15
21,21,95
21,24,1
21,25,7
21,26,5
21,27,21
21,28,47
21,33,2
21,34,1
21,35,1
21,36,1
21,42,2
21,44,1
22,22,1
22,23,1
22,24,1
22,25,14
22,26,6
22,27,58
22,28,121
22,30,1
22,33,2
22,34,3
22,35,6
22,36,5
22,39,1
22,42,1
22,44,2
22,54,1
23,24,3
23,25,19
23,26,15
23,27,121
23,28,238
23,30,1
23,31,1
23,32,1
23,33,2
23,34,1
23,35,21
23,36,12
23,39,1
23,42,3
23,43,1
23,44,3
23,45,2
23,46,1
23,63,1
24,22,1
24,24,3
24,25,29
24,26,21
24,27,237
24,28,497
24,30,1
24,32,1
24,33,4
24,34,8
24,35,25
24,36,17
24,39,3
24,40,1
24,41,1
24,42,7
24,43,2
24,44,9
24,45,4
24,48,1
25,23,2
25,24,1
25,25,47
25,26,38
25,27,324
25,28,716
25,30,1
25,31,2
25,32,6
25,33,20
25,34,20
25,35,54
25,36,47
25,37,1
25,39,3
25,40,1
25,41,4
25,42,11
25,43,6
25,44,14
25,45,5
25,51,2
25,52,2
25,53,2
25,58,1
25,60,3
25,65,1
25,66,1
26,22,1
26,24,1
26,25,45
26,26,24
26,27,296
26,28,614
26,29,1
26,30,2
26,31,5
26,32,7
26,33,29
26,34,37
26,35,157
26,36,123
