add_ds_card,mult_ds_card,count
10,9,1
10,10,1
13,15,1
14,15,6
15,14,3
15,15,4
16,20,3
17,18,1
17,20,4
17,21,3
18,18,1
18,20,5
18,21,6
18,27,1
19,19,1
19,20,13
19,21,15
19,27,1
19,28,1
19,33,1
20,18,2
20,19,2
20,20,20
20,21,40
20,26,2
20,27,2
20,35,1
21,19,1
21,20,8
21,21,8
21,26,3
21,27,4
21,28,2
21,34,2
21,45,1
22,24,1
22,25,5
22,26,4
22,27,12
22,28,16
22,33,2
22,34,2
22,35,1
22,42,1
23,22,1
23,23,1
23,24,2
23,25,2
23,26,8
23,27,33
23,28,27
23,29,2
23,32,2
23,33,2
23,34,2
23,35,6
23,36,3
23,44,1
24,22,1
24,23,1
24,24,2
24,25,10
24,26,10
24,27,63
24,28,72
24,31,1
24,32,3
24,33,4
24,34,4
24,35,9
24,36,2
24,37,2
24,39,2
24,41,1
24,42,2
24,43,1
24,48,1
25,22,1
25,24,3
25,25,14
25,26,18
25,27,87
25,28,95
25,30,1
25,31,2
25,32,2
25,33,8
25,34,5
25,35,18
25,36,5
25,39,1
25,40,1
25,41,1
25,42,2
25,43,1
25,56,1
26,20,1
26,22,1
26,23,2
26,24,1
26,25,18
26,26,17
26,27,84
26,28,109
26,30,3
26,31,1
26,32,8
26,33,17
26,34,21
26,35,48
26,36,11
26,38,1
26,39,1
26,41,2
26,42,3
26,43,5
26,44,4
26,45,1
26,46,2
26,49,1
26,51,2
26,52,2
26,61,2
26,68,1
27,23,2
27,25,3
27,26,6
27,27,34
27,28,29
27,29,1
27,30,3
27,31,1
27,32,10
27,33,26
27,34,30
27,35,59
27,36,28
27,38,2
27,39,1
27,40,2
27,41,5
27,42,7
27,43,5
27,44,7
27,45,3
27,46,1
27,48,3
27,50,1
27,51,1
27,52,2
27,53,1
28,27,1
28,28,1
28,29,4
28,30,12
28,31,7
28,32,20
28,33,38
28,34,60
28,35,134
28,36,69
28,39,4
28,40,1
28,41,13
28,42,10
28,43,12
28,44,9
28,45,6
28,46,1
28,48,2
28,49,5
28,50,2
28,51,4
28,52,5
28,53,2
28,54,1
28,57,3
28,58,1
28,60,2
28,62,1
28,64,1
28,70,1
28,72,1
29,28,1
29,29,5
29,30,7
29,31,6
29,32,30
29,33,74
29,34,78
29,35,232
29,36,145
29,37,3
29,38,4
29,39,3
29,40,8
29,41,12
29,42,16
29,43,22
29,44,50
29,45,6
29,46,2
29,47,2
29,48,4
29,49,3
29,50,6
29,51,9
29,52,4
29,53,3
29,54,2
29,57,1
29,59,1
29,61,3
29,65,1
29,66,1
