add_ds_card,mult_ds_card,count
6,6,1
9,9,1
9,10,1
10,10,13
11,14,1
12,14,3
12,15,2
13,12,1
13,15,6
14,12,1
14,13,2
14,14,15
14,15,46
14,18,1
14,22,1
15,14,6
15,15,51
15,19,1
15,20,1
15,21,2
16,20,3
16,25,1
17,20,13
17,21,21
17,25,1
17,27,2
18,17,1
18,18,3
18,19,4
18,20,39
18,21,58
18,22,1
18,23,1
18,24,1
18,25,2
18,26,1
18,27,2
18,28,1
18,34,1
19,18,4
19,19,7
19,20,56
19,21,162
19,22,1
19,25,2
19,26,3
19,27,4
19,28,2
19,34,1
19,35,1
20,16,1
20,18,13
20,19,8
20,20,95
20,21,211
20,22,4
20,23,2
20,25,12
20,26,9
20,27,18
20,28,13
20,32,2
20,33,1
20,35,1
21,15,1
21,18,4
21,19,3
21,20,31
21,21,67
21,22,1
21,23,1
21,24,5
21,25,10
21,26,12
21,27,31
21,28,33
21,31,1
21,34,2
21,35,1
21,36,1
21,39,1
21,41,1
22,22,1
22,23,1
22,24,5
22,25,38
22,26,20
22,27,88
22,28,76
22,30,2
22,32,2
22,33,6
22,34,2
22,35,4
22,36,4
22,37,1
22,38,1
22,39,1
22,40,1
22,42,1
22,50,1
23,21,1
23,22,5
23,23,1
23,24,5
23,25,33
23,26,36
23,27,159
23,28,199
23,30,3
23,32,3
23,33,7
23,34,4
23,35,21
23,36,14
23,37,2
23,38,1
23,39,2
23,41,3
23,42,1
23,43,1
23,44,1
23,51,1
23,52,1
24,22,4
24,23,5
24,24,8
24,25,50
24,26,54
24,27,312
24,28,401
24,29,1
24,30,8
24,31,4
24,32,12
24,33,9
24,34,11
24,35,27
24,36,17
24,38,4
24,39,4
24,40,1
24,41,5
24,42,5
24,43,2
24,44,1
24,45,1
24,48,1
24,49,1
24,50,1
25,22,7
25,23,2
25,24,4
25,25,68
25,26,58
25,27,398
25,28,600
25,29,2
25,30,7
25,31,2
25,32,10
25,33,32
25,34,20
25,35,57
25,36,41
25,37,5
25,38,5
25,39,8
25,40,7
25,41,4
25,42,6
25,43,8
25,44,5
25,45,2
25,46,1
25,47,4
25,48,2
25,49,1
25,51,1
25,53,1
25,54,1
25,55,1
25,58,1
25,60,1
25,62,1
26,22,3
26,23,1
26,24,7
26,25,45
26,26,54
26,27,297
26,28,490
26,29,2
26,30,14
26,31,14
26,32,17
26,33,61
26,34,59
26,35,142
26,36,104
26,37,3
26,38,3
26,39,11
26,40,6
26,41,11
26,42,11
26,43,14
26,44,17
26,45,5
26,46,1
26,47,2
26,48,1
26,49,1
26,50,2
26,51,5
26,53,1
26,54,1
26,56,3
26,58,1
26,59,1
26,66,1
27,22,1
27,23,1
27,24,1
27,25,12
27,26,12
27,27,78
27,28,136
27,29,3
27,30,18
27,31,10
27,32,36
27,33,120
27,34,97
27,35,291
27,36,209
27,37,6
27,38,14
27,39,20
27,40,12
27,41,21
27,42,33
27,43,25
27,44,24
27,45,12
27,46,2
27,47,2
27,48,4
27,49,3
27,50,2
27,51,1
27,52,5
27,53,5
27,54,6
27,55,2
27,56,4
27,57,2
27,58,1
27,60,1
27,62,2
27,67,1
27,68,1
27,70,2
28,25,2
28,26,3
28,27,3
28,28,5
28,29,3
28,30,22
28,31,17
28,32,49
28,33,228
28,34,197
28,35,604
28,36,514
28,37,5
28,38,8
28,39,27
28,40,16
28,41,33
28,42,46
28,43,30
28,44,57
28,45,30
28,46,2
28,47,1
28,48,9
28,49,7
28,50,9
28,51,12
28,52,9
28,53,8
28,54,7
28,55,1
28,56,1
28,57,1
28,58,3
28,59,5
28,60,2
28,61,2
28,62,3
28,63,1
28,65,2
28,78,1
29,26,1
29,27,2
29,28,4
29,29,5
29,30,39
29,31,34
29,32,79
29,33,313
29,34,278
29,35,1017
29,36,845
29,37,9
29,38,20
29,39,40
29,40,34
29,41,57
29,42,99
29,43,84
29,44,101
29,45,54
29,46,7
29,47,4
29,48,15
29,49,14
29,50,8
29,51,19
29,52,15
29,53,10
29,54,13
29,55,8
29,56,7
29,57,9
29,58,4
29,59,8
29,60,5
29,61,5
29,62,5
29,63,1
29,64,1
29,65,3
29,66,2
29,67,1
29,70,2
29,71,2
29,73,1
29,75,1
29,89,1
30,26,5
30,27,2
30,28,3
30,29,6
30,30,54
30,31,32
30,32,77
30,33,343
30,34,292
30,35,1268
30,36,1177
30,37,7
30,38,16
30,39,64
30,40,57
30,41,88
30,42,188
30,43,145
30,44,256
30,45,128
30,46,12
30,47,9
30,48,8
30,49,30
30,50,19
30,51,24
30,52,29
30,53,31
30,54,22
30,55,18
30,56,10
30,57,5
30,58,7
30,59,10
30,60,9
30,61,7
30,62,6
30,63,2
30,64,4
30,65,3
30,66,2
30,67,1
30,68,2
30,69,2
30,70,3
30,71,1
30,72,1
30,73,4
30,76,2
30,78,1
30,79,2
31,26,3
31,27,2
31,28,2
31,29,4
31,30,38
31,31,26
31,32,53
31,33,343
31,34,309
31,35,1304
31,36,1244
31,37,10
31,38,39
31,39,101
31,40,77
31,41,143
31,42,312
31,43,249
31,44,545
31,45,267
31,46,15
31,47,17
31,48,35
31,49,33
31,50,31
31,51,52
31,52,53
31,53,54
31,54,54
31,55,29
31,56,12
31,57,12
31,58,16
31,59,13
31,60,13
31,61,9
31,62,7
31,63,14
31,64,4
31,65,7
31,66,5
31,67,5
31,68,2
31,69,8
31,70,1
31,71,4
31,72,2
31,73,7
31,74,5
31,75,2
31,76,2
31,77,3
31,78,1
31,79,2
31,81,1
31,82,1
31,83,1
31,85,1
31,86,2
31,92,1
32,24,1
32,26,1
32,30,27
32,31,12
32,32,41
32,33,200
32,34,199
32,35,814
32,36,782
32,37,28
32,38,49
32,39,163
32,40,116
32,41,251
32,42,579
32,43,455
32,44,1026
32,45,579
32,46,26
32,47,28
32,48,51
32,49,75
32,50,62
32,51,94
32,52,119
32,53,105
32,54,124
32,55,50
32,56,15
32,57,16
32,58,15
32,59,16
32,60,29
32,61,22
32,62,26
32,63,23
32,64,8
32,65,14
32,66,10
32,67,4
32,68,7
32,69,9
32,70,3
32,71,4
32,72,4
32,73,7
32,74,7
32,75,6
32,76,1
32,77,3
32,78,2
32,79,1
32,80,2
32,81,2
32,84,2
32,87,2
32,89,1
32,91,1
32,93,1
33,29,1
33,30,13
33,31,6
33,32,15
33,33,57
33,34,73
33,35,270
33,36,264
33,37,28
33,38,56
33,39,227
33,40,161
33,41,365
33,42,858
33,43,791
33,44,1680
33,45,1012
33,46,36
33,47,58
33,48,87
33,49,130
33,50,123
33,51,162
33,52,271
33,53,191
33,54,242
33,55,91
33,56,27
33,57,22
33,58,26
33,59,44
33,60,47
33,61,37
33,62,41
33,63,47
33,64,42
33,65,24
33,66,10
33,67,12
33,68,11
33,69,14
33,70,15
33,71,7
33,72,14
33,73,9
33,74,10
33,75,8
33,76,4
33,77,5
33,78,4
33,79,3
33,80,3
33,81,3
33,82,2
33,83,1
33,84,2
33,85,1
33,86,1
33,87,2
33,88,2
33,89,1
33,91,1
33,92,2
33,95,1
33,97,1
33,103,1
33,105,1
34,26,1
34,30,4
34,32,2
34,33,7
34,34,12
34,35,44
34,36,33
34,37,29
34,38,76
34,39,249
34,40,187
34,41,448
34,42,1133
34,43,1024
34,44,2500
34,45,1650
34,46,44
34,47,93
34,48,128
34,49,243
34,50,199
34,51,304
34,52,431
34,53,341
34,54,496
34,55,195
34,56,37
34,57,42
34,58,57
34,59,62
34,60,89
34,61,54
34,62,80
34,63,84
34,64,48
34,65,70
34,66,32
34,67,18
34,68,19
34,69,25
34,70,25
34,71,30
34,72,20
34,73,20
34,74,18
34,75,19
34,76,11
34,77,12
34,78,9
34,79,10
34,80,9
34,81,6
34,82,9
34,83,5
34,84,5
34,85,7
34,86,4
34,87,4
34,88,1
34,89,1
34,90,1
