add_ds_card,mult_ds_card,count
6,6,1
9,10,3
10,10,11
11,15,1
12,13,1
12,15,4
13,15,12
14,14,7
14,15,54
14,20,1
14,21,1
15,14,7
15,15,49
15,21,3
16,20,1
16,21,3
16,22,1
17,19,2
17,20,5
17,21,21
17,27,2
18,19,2
18,20,13
18,21,97
18,27,2
18,28,6
19,17,1
19,18,4
19,19,3
19,20,43
19,21,174
19,24,1
19,26,2
19,27,5
19,28,3
19,32,1
19,34,1
19,35,1
20,17,1
20,19,1
20,20,88
20,21,257
20,25,2
20,26,4
20,27,18
20,28,25
20,32,1
20,33,1
20,34,1
21,16,1
21,18,1
21,19,1
21,20,16
21,21,71
21,24,3
21,25,1
21,26,6
21,27,19
21,28,45
21,35,1
21,36,4
21,37,1
21,40,1
21,43,1
22,24,4
22,25,13
22,26,9
22,27,68
22,28,166
22,32,3
22,33,2
22,34,1
22,35,7
22,36,4
22,38,1
22,40,1
22,42,1
23,23,1
23,24,1
23,25,18
23,26,19
23,27,129
23,28,305
23,32,2
23,33,1
23,34,6
23,35,9
23,36,19
23,39,1
23,42,3
23,44,2
23,46,1
23,48,1
23,62,1
24,23,5
24,24,5
24,25,26
24,26,41
24,27,302
24,28,591
24,30,1
24,31,2
24,32,5
24,33,5
24,34,15
24,35,31
24,36,29
24,39,1
24,41,5
24,42,1
24,43,2
24,44,3
24,45,3
24,53,1
24,54,1
25,22,1
25,23,3
25,24,3
25,25,33
25,26,29
25,27,325
25,28,695
25,29,1
25,30,1
25,31,5
25,32,7
25,33,24
25,34,20
25,35,53
25,36,66
25,37,1
25,38,3
25,39,1
25,40,4
25,41,4
25,42,5
25,43,7
25,44,7
25,45,3
25,47,1
25,48,3
25,50,1
25,52,1
25,53,1
25,63,1
25,67,1
26,25,30
26,26,34
26,27,252
26,28,514
26,29,1
26,30,6
26,31,7
26,32,13
26,33,37
26,34,55
26,35,145
26,36,198
26,37,1
26,38,2
26,39,1
26,40,4
26,41,6
26,42,13
26,43,5
26,44,21
26,45,11
26,46,4
26,49,3
26,51,5
26,52,2
26,54,1
26,57,1
26,59,1
26,73,1
27,25,4
27,26,5
27,27,48
27,28,126
27,29,3
27,30,12
27,31,5
27,32,22
27,33,56
27,34,78
27,35,272
27,36,358
27,37,3
27,38,2
27,39,5
27,40,6
27,41,19
27,42,22
27,43,17
27,44,46
27,45,29
27,46,2
27,47,1
27,48,2
27,49,1
27,50,3
27,51,7
27,52,3
27,53,4
27,54,5
27,55,5
27,56,1
27,57,2
27,58,1
27,60,5
27,63,1
27,70,1
28,25,1
28,26,1
28,27,2
28,28,8
28,29,2
28,30,10
28,31,19
28,32,39
28,33,127
28,34,147
28,35,612
28,36,725
28,37,3
28,38,2
28,39,11
28,40,10
28,41,26
28,42,36
28,43,36
28,44,84
28,45,52
28,46,3
28,47,1
28,48,2
28,49,5
28,50,6
28,51,7
28,52,7
28,53,8
28,54,4
28,55,3
28,57,2
28,58,2
28,59,3
28,60,2
28,61,2
28,62,6
28,63,3
28,64,1
28,66,1
28,68,1
29,26,2
29,28,1
29,29,2
29,30,19
29,31,17
29,32,63
29,33,153
29,34,230
29,35,925
29,36,1200
29,37,5
29,38,13
29,39,18
29,40,15
29,41,54
29,42,77
29,43,75
29,44,184
29,45,143
29,46,1
29,47,3
29,48,8
29,49,8
29,50,12
29,51,21
29,52,11
29,53,15
29,54,18
29,55,8
29,56,3
29,57,2
29,58,1
29,59,2
29,60,10
29,61,3
29,62,3
29,63,4
29,64,2
29,65,4
29,66,2
29,67,1
29,69,4
29,71,3
29,73,1
29,74,1
29,79,1
29,82,1
30,25,1
30,26,1
30,28,1
30,29,4
30,30,18
30,31,24
30,32,49
30,33,227
30,34,284
30,35,1220
30,36,1606
30,37,6
30,38,17
30,39,24
30,40,36
30,41,74
30,42,145
30,43,167
30,44,399
30,45,274
30,46,3
30,47,14
30,48,9
30,49,21
30,50,19
30,51,27
30,52,31
30,53,31
30,54,48
30,55,21
30,56,12
30,58,5
30,59,7
30,60,6
30,61,9
30,62,9
30,63,7
30,64,6
30,65,12
30,66,1
30,67,1
30,68,3
30,69,2
30,70,3
30,71,1
30,72,3
30,73,2
30,74,3
30,77,1
30,84,1
31,29,3
31,30,15
31,31,16
31,32,47
31,33,218
31,34,266
31,35,1190
31,36,1520
31,37,16
31,38,25
31,39,49
31,40,65
31,41,123
31,42,260
31,43,285
31,44,663
31,45,514
31,46,8
31,47,13
31,48,20
31,49,32
31,50,33
31,51,57
31,52,58
31,53,73
31,54,85
31,55,41
31,56,7
31,57,7
31,58,11
31,59,19
31,60,8
31,61,19
31,62,16
31,63,24
31,64,8
31,65,16
31,66,6
31,67,6
31,68,5
31,69,1
31,70,6
31,71,3
31,72,5
31,73,7
31,74,3
31,75,4
31,76,2
31,77,1
31,78,4
31,79,1
31,80,1
31,82,2
31,83,2
31,84,1
31,85,1
31,86,1
31,89,1
31,91,1
31,93,1
31,97,1
32,28,1
32,29,1
32,30,9
32,31,14
32,32,24
32,33,123
32,34,135
32,35,686
32,36,914
32,37,22
32,38,40
32,39,80
32,40,94
32,41,171
32,42,428
32,43,553
32,44,1188
32,45,1035
32,46,11
32,47,19
32,48,43
32,49,58
32,50,59
32,51,103
32,52,110
32,53,126
32,54,200
32,55,81
32,56,11
32,57,12
32,58,19
32,59,31
32,60,28
32,61,25
32,62,37
32,63,28
32,64,21
32,65,23
32,66,8
32,67,3
32,68,10
32,69,6
32,70,6
32,71,15
32,72,6
32,73,13
32,74,5
32,75,4
32,76,4
32,77,4
32,79,3
32,80,3
32,81,4
32,82,1
32,83,5
32,84,2
32,85,1
32,86,1
32,87,3
32,93,1
32,96,1
32,103,1
33,29,1
33,30,3
33,31,3
33,32,7
33,33,37
33,34,34
33,35,220
33,36,242
33,37,26
33,38,41
33,39,90
33,40,111
33,41,299
33,42,580
33,43,755
33,44,1965
