add_ds_card,mult_ds_card,count
12,14,1
14,18,1
15,20,2
16,25,1
17,19,3
17,20,1
18,18,1
18,19,2
18,20,4
18,23,1
18,25,1
18,26,2
18,27,1
19,22,1
19,25,1
19,27,1
19,36,1
19,39,1
20,22,1
20,23,2
20,24,2
20,25,2
20,27,6
21,22,1
21,26,4
21,27,1
21,30,1
21,32,1
21,34,2
22,22,1
22,24,2
22,25,10
22,26,10
22,27,15
22,29,1
22,30,1
22,31,1
22,32,2
22,36,1
22,39,1
22,46,1
23,22,2
23,25,9
23,26,9
23,27,13
23,29,1
23,30,1
23,32,3
23,33,1
23,34,3
23,35,2
23,47,1
24,21,1
24,23,2
24,24,2
24,25,3
24,26,7
24,27,15
24,30,4
24,31,1
24,32,6
24,33,1
24,34,4
24,35,1
24,38,2
24,39,4
24,40,1
24,44,1
24,45,1
25,24,2
25,25,2
25,26,3
25,27,3
25,29,3
25,30,1
25,31,3
25,32,10
25,33,9
25,34,10
25,35,4
25,37,2
25,38,3
25,39,4
25,40,2
25,41,1
25,42,2
25,45,1
25,48,1
25,49,1
25,55,1
25,56,1
26,27,1
26,28,1
26,29,1
26,30,6
26,31,4
26,32,15
26,33,17
26,34,20
26,35,20
26,36,3
26,37,1
26,38,3
26,39,6
26,40,1
26,41,6
26,42,5
26,43,4
26,44,3
26,46,2
26,48,1
26,52,1
26,53,1
27,26,2
27,28,2
27,29,4
27,30,4
27,31,1
27,32,14
27,33,17
27,34,32
27,35,18
27,36,3
27,39,8
27,40,6
27,41,7
27,42,6
27,43,9
27,44,3
27,45,1
27,46,1
27,47,2
27,48,1
27,49,2
27,50,1
27,52,2
27,53,3
27,56,1
27,57,1
27,60,1
27,64,1
27,65,1
28,26,1
28,27,1
28,28,1
28,29,4
28,30,10
28,31,8
28,32,26
28,33,36
28,34,42
28,35,38
28,36,1
28,37,1
28,38,7
28,39,17
28,40,7
28,41,15
28,42,10
28,43,9
28,44,6
28,45,2
28,46,2
28,47,2
28,48,4
28,49,6
28,51,2
28,53,1
28,54,1
28,56,1
28,59,1
28,60,1
28,62,2
28,65,1
29,28,1
29,30,10
29,31,10
29,32,26
29,33,40
29,34,52
29,35,50
29,36,3
29,37,2
29,38,14
29,39,18
29,40,14
29,41,21
29,42,20
29,43,18
29,44,12
29,45,4
29,46,6
29,47,10
29,48,5
29,49,4
29,50,2
29,51,8
29,52,1
29,53,8
29,54,2
29,56,2
29,57,4
29,58,1
29,59,1
29,60,1
29,61,1
29,62,1
29,66,1
29,67,1
29,68,1
29,75,1
29,78,1
30,22,1
30,27,1
30,28,1
30,29,1
30,30,4
30,31,11
30,32,21
30,33,33
30,34,34
30,35,45
30,36,12
30,37,6
30,38,14
30,39,33
30,40,15
30,41,49
30,42,33
30,43,38
30,44,20
30,45,5
30,46,6
30,47,3
30,48,5
30,49,6
30,50,5
30,51,8
30,52,4
30,53,5
30,54,4
30,55,3
30,56,2
30,57,5
30,58,2
30,59,6
30,61,1
30,62,2
30,63,3
30,64,3
30,67,1
30,68,2
30,72,2
30,75,2
30,78,2
31,30,4
31,31,4
31,32,7
31,33,13
31,34,17
31,35,28
31,36,9
31,37,18
31,38,23
31,39,39
31,40,23
31,41,62
31,42,75
31,43,52
31,44,26
31,45,9
31,46,15
31,47,14
31,48,23
31,49,20
31,50,16
31,51,12
