add_ds_card,mult_ds_card,count
3,3,2
6,6,13
7,10,1
9,9,1
9,10,35
9,15,1
10,9,3
10,10,95
11,15,1
12,15,10
13,13,1
13,14,3
13,15,44
13,20,1
14,14,20
14,15,312
14,21,1
15,12,3
15,14,29
15,15,389
15,19,2
15,20,8
15,21,25
15,28,1
16,18,2
16,19,1
16,20,14
16,21,40
16,28,1
17,19,1
17,20,26
17,21,154
17,25,1
17,28,2
17,33,1
17,36,1
18,18,5
18,19,8
18,20,92
18,21,615
18,25,2
18,27,2
18,28,9
18,30,1
18,32,1
18,36,2
19,18,8
19,19,5
19,20,162
19,21,1049
19,25,2
19,27,6
19,28,26
19,35,5
19,36,1
20,15,1
20,18,9
20,19,4
20,20,189
20,21,1266
20,24,1
20,25,4
20,26,2
20,27,29
20,28,110
20,33,1
20,34,1
20,35,6
20,36,3
21,15,1
21,18,2
21,19,1
21,20,42
21,21,213
21,22,1
21,23,1
21,25,12
21,26,11
21,27,68
21,28,216
21,32,3
21,33,5
21,34,6
21,35,13
21,36,36
21,39,1
21,42,1
21,43,1
21,45,1
21,54,1
22,24,1
22,25,22
22,26,25
22,27,198
22,28,701
22,29,1
22,31,1
22,33,4
22,34,5
22,35,26
22,36,45
22,39,1
22,43,2
22,44,2
22,49,1
22,50,1
22,54,1
23,22,3
23,24,3
23,25,48
23,26,42
23,27,431
23,28,1394
23,30,2
23,31,6
23,32,5
23,33,15
23,34,13
23,35,87
23,36,131
23,39,1
23,40,1
23,42,2
23,43,2
23,44,2
23,45,4
23,52,3
23,53,2
23,54,1
23,55,1
23,73,1
24,22,5
24,23,1
24,24,12
24,25,84
24,26,65
24,27,812
24,28,2933
24,29,1
24,30,5
24,31,3
24,32,6
24,33,22
24,34,27
24,35,124
24,36,200
24,38,1
24,41,2
24,42,4
24,43,2
24,44,7
24,45,11
24,48,2
24,50,1
24,51,4
24,52,1
24,53,3
24,54,10
24,55,2
25,22,1
25,23,4
25,24,4
25,25,106
25,26,76
25,27,935
25,28,3025
25,30,4
25,31,6
25,32,17
25,33,49
25,34,38
25,35,230
25,36,473
25,37,1
25,40,1
25,42,9
25,43,4
25,44,29
25,45,21
25,47,3
25,49,1
25,50,3
25,51,1
25,52,5
25,53,5
25,54,11
25,55,3
25,66,1
25,73,1
26,22,4
26,23,2
26,24,2
