add_ds_card,mult_ds_card,count
6,6,1
9,10,2
10,9,1
10,10,11
12,14,1
12,15,3
13,14,1
13,15,5
14,14,4
14,15,39
15,14,8
15,15,75
15,21,1
16,20,1
16,21,5
17,18,1
17,20,4
17,21,15
17,27,1
18,18,2
18,19,2
18,20,18
18,21,82
18,28,1
19,18,1
19,19,3
19,20,48
19,21,172
19,28,1
19,34,1
20,18,4
20,19,5
20,20,69
20,21,291
20,27,6
20,28,18
21,18,1
21,20,12
21,21,72
21,25,1
21,26,2
21,27,15
21,28,33
21,32,1
21,35,3
21,36,1
21,43,1
22,23,1
22,24,1
22,25,5
22,26,5
22,27,52
22,28,112
22,32,1
22,35,5
22,43,1
23,23,1
23,24,2
23,25,12
23,26,19
23,27,100
23,28,209
23,29,1
23,32,2
23,33,2
23,34,6
23,35,10
23,36,11
23,42,1
24,22,1
24,24,4
24,25,21
24,26,23
24,27,229
24,28,568
24,31,1
24,32,1
24,33,9
24,34,5
24,35,19
24,36,17
24,41,1
24,42,1
24,45,1
24,53,1
25,22,1
25,23,1
25,24,3
25,25,31
25,26,40
25,27,298
25,28,765
25,30,1
25,31,1
25,32,3
25,33,14
25,34,12
25,35,41
25,36,51
25,39,1
25,41,1
25,42,1
25,43,5
25,45,3
25,48,1
25,60,1
25,63,1
26,21,1
26,24,6
26,25,36
26,26,31
26,27,311
26,28,669
26,30,1
26,31,7
26,32,10
26,33,16
26,34,32
26,35,135
26,36,156
26,41,5
26,42,6
26,43,9
26,44,10
26,45,10
26,51,2
26,52,1
26,53,1
26,60,1
27,24,1
27,25,8
27,26,6
27,27,84
27,28,211
27,29,3
27,30,3
27,31,5
27,32,14
27,33,40
27,34,57
27,35,208
27,36,267
27,37,1
27,39,6
27,40,1
27,41,5
27,42,13
27,43,10
27,44,19
27,45,16
27,48,2
27,50,2
27,51,2
27,52,3
27,53,1
27,54,3
27,71,1
28,27,2
28,28,7
28,30,12
28,31,9
28,32,25
28,33,79
