add_ds_card,mult_ds_card,count
12,14,1
14,15,1
15,20,2
16,18,1
16,20,1
17,20,2
17,26,1
18,19,1
18,20,7
18,25,1
18,26,2
18,27,1
19,23,1
19,27,1
20,22,2
20,25,2
20,27,4
20,33,1
20,35,1
20,41,1
21,23,1
21,24,3
21,25,3
21,26,1
21,27,6
21,31,1
21,34,1
21,39,1
22,22,1
22,24,4
22,25,5
22,26,11
22,27,10
22,29,1
22,30,2
22,31,1
22,32,4
22,34,1
22,35,1
22,49,1
23,18,1
23,23,4
23,24,2
23,25,7
23,26,11
23,27,12
23,30,2
23,31,1
23,32,3
23,33,1
23,34,6
23,35,4
23,42,2
23,46,1
24,23,2
24,25,6
24,26,10
24,27,11
24,29,3
24,30,6
24,32,4
24,33,4
24,34,4
24,35,2
24,37,2
24,39,1
24,41,2
25,23,1
25,26,3
25,27,8
25,30,5
25,31,3
25,32,8
25,33,9
25,34,8
25,35,8
25,39,1
25,41,2
25,46,2
25,47,1
25,48,1
25,52,1
25,58,1
26,26,1
26,27,2
26,28,1
26,29,3
26,30,5
26,31,3
26,32,6
26,33,18
26,34,24
26,35,17
26,36,4
26,37,4
26,38,2
26,39,2
26,40,6
26,41,6
26,42,3
26,43,1
26,44,3
26,45,2
26,48,1
26,49,1
26,51,1
26,53,1
27,29,2
27,30,7
27,31,2
27,32,19
27,33,15
27,34,14
27,35,26
27,36,1
27,37,2
27,38,3
27,39,6
27,40,6
27,41,6
27,42,7
27,43,11
27,44,4
27,46,2
27,48,4
27,49,5
27,50,2
27,51,4
27,54,1
27,57,1
27,60,1
27,64,1
27,67,1
28,27,2
28,28,3
28,29,2
28,30,8
28,31,13
28,32,24
28,33,46
28,34,46
28,35,45
28,36,3
28,37,2
28,38,7
28,39,9
28,40,8
28,41,11
28,42,10
28,43,10
28,44,5
28,45,1
28,46,1
28,47,1
28,48,2
28,49,1
28,50,2
28,51,4
28,52,1
28,53,4
28,56,1
28,57,4
28,59,1
28,62,1
28,65,2
29,27,3
29,29,2
29,30,10
29,31,4
29,32,22
29,33,29
29,34,47
29,35,56
29,36,2
29,37,9
29,38,9
29,39,14
29,40,10
29,41,26
29,42,19
29,43,13
29,44,4
29,45,4
29,46,10
29,47,2
29,48,9
29,49,7
29,50,6
29,51,4
29,52,5
29,53,3
29,54,4
29,57,1
29,58,4
29,59,1
29,60,2
29,61,1
29,62,1
29,65,1
29,70,1
29,72,1
29,75,1
29,80,1
30,26,1
30,29,3
30,30,4
30,31,9
30,32,13
30,33,23
30,34,37
30,35,44
30,36,9
30,37,6
30,38,16
30,39,26
30,40,21
30,41,47
30,42,37
30,43,42
30,44,13
30,45,6
30,46,9
30,47,4
30,48,7
30,49,7
30,50,4
30,51,14
30,52,4
30,53,7
30,54,2
30,55,3
30,56,5
30,57,3
30,58,3
30,59,3
30,60,3
30,63,3
30,64,1
30,65,1
30,66,2
30,68,2
30,71,1
30,75,1
30,81,1
31,26,1
31,28,1
31,29,1
31,30,10
31,31,3
31,32,10
31,33,18
31,34,20
31,35,29
31,36,10
31,37,17
31,38,15
31,39,45
31,40,28
31,41,60
31,42,79
31,43,55
31,44,28
31,45,9
31,46,9
31,47,9
31,48,12
31,49,15
31,50,17
31,51,16
31,52,11
31,53,17
31,54,5
31,55,3
31,56,3
31,57,7
31,58,5
31,59,4
31,60,2
31,61,4
31,62,2
31,63,6
31,64,2
31,65,4
31,66,2
31,67,2
31,68,2
31,69,3
31,70,1
31,71,2
31,73,3
31,75,1
31,77,1
31,86,1
31,94,1
32,30,2
32,31,1
32,32,5
32,33,6
32,34,1
32,35,17
32,36,11
32,37,21
32,38,29
32,39,48
32,40,40
32,41,84
32,42,71
32,43,91
32,44,59
32,45,23
32,46,17
32,47,16
32,48,34
32,49,31
32,50,16
32,51,32
32,52,13
32,53,22
32,54,14
32,55,7
32,56,6
32,57,8
32,58,8
32,59,6
32,60,13
32,61,5
32,62,5
32,63,5
32,64,4
32,65,5
32,66,2
32,67,1
32,68,4
32,69,2
32,70,2
32,71,3
32,73,6
32,75,1
32,77,2
32,79,2
32,80,1
32,81,2
32,105,1
33,32,3
33,33,3
33,34,2
33,35,7
33,36,12
33,37,15
33,38,31
33,39,72
33,40,47
33,41,122
33,42,126
33,43,125
33,44,74
33,45,31
33,46,21
33,47,27
33,48,39
33,49,61
33,50,25
33,51,68
33,52,41
33,53,34
33,54,22
33,55,5
33,56,12
33,57,21
33,58,18
33,59,22
33,60,13
33,61,18
33,62,18
33,63,11
33,64,7
33,65,9
33,66,7
33,67,6
33,68,6
33,69,4
33,70,6
33,71,6
33,72,2
33,73,5
33,74,3
33,75,2
33,76,3
33,77,1
33,78,1
33,79,3
33,80,3
33,81,4
33,82,1
33,83,2
33,84,1
33,86,2
33,87,2
33,88,1
33,90,1
33,94,1
33,96,1
34,31,1
34,32,3
34,33,1
34,34,2
34,35,12
34,36,9
34,37,9
34,38,28
34,39,51
34,40,61
34,41,132
34,42,151
34,43,159
34,44,103
34,45,35
34,46,32
34,47,41
34,48,64
34,49,89
34,50,41
34,51,90
34,52,63
34,53,71
34,54,38
34,55,14
34,56,16
34,57,36
34,58,20
34,59,25
34,60,25
34,61,12
34,62,19
34,63,10
34,64,10
34,65,12
34,66,15
34,67,7
34,68,4
34,69,13
34,70,5
34,71,4
34,72,10
34,73,5
34,74,5
34,75,9
34,76,7
34,77,3
34,78,3
34,79,5
34,80,2
34,81,3
34,83,2
34,86,2
34,87,2
34,89,2
34,90,1
34,91,1
34,92,1
34,93,1
34,94,1
35,28,1
35,30,1
35,31,1
35,34,1
35,35,6
35,36,14
35,37,17
35,38,27
35,39,51
35,40,66
35,41,112
35,42,154
35,43,151
35,44,103
35,45,56
35,46,46
35,47,58
35,48,98
35,49,135
35,50,97
35,51,136
35,52,112
35,53,116
35,54,56
35,55,23
35,56,45
35,57,42
35,58,36
35,59,58
35,60,58
35,61,46
35,62,34
35,63,34
35,64,21
35,65,25
35,66,21
35,67,14
35,68,38
35,69,18
35,70,18
35,71,20
35,72,13
35,73,15
35,74,14
35,75,6
35,76,5
35,77,7
35,78,6
35,79,5
35,80,9
35,81,11
35,82,3
35,83,4
35,84,1
35,85,3
35,86,4
35,87,7
35,88,2
35,89,2
35,90,1
35,91,4
35,93,3
35,94,1
35,95,2
35,96,3
35,97,3
35,98,1
35,101,3
35,104,2
35,107,2
35,109,1
36,32,1
36,33,1
36,34,1
36,35,9
36,36,4
36,37,9
36,38,20
36,39,24
36,40,49
36,41,81
36,42,120
36,43,132
36,44,111
36,45,71
36,46,59
36,47,70
36,48,124
36,49,174
36,50,121
36,51,233
36,52,171
36,53,168
36,54,90
36,55,35
36,56,62
36,57,62
36,58,55
36,59,90
36,60,95
36,61,58
36,62,62
36,63,51
36,64,28
36,65,32
36,66,38
36,67,21
36,68,36
36,69,22
36,70,29
36,71,31
36,72,17
36,73,32
36,74,18
36,75,20
36,76,12
36,77,9
36,78,19
36,79,14
36,80,10
36,81,11
36,82,10
36,83,6
36,84,13
36,85,9
36,86,6
36,87,6
36,88,4
36,89,8
36,90,1
36,91,2
36,92,5
36,93,6
36,94,1
36,95,3
36,98,3
36,99,1
36,101,1
36,106,2
36,113,1
36,115,1
36,123,1
37,34,1
37,35,2
37,36,2
37,37,4
37,38,8
37,39,18
37,40,35
37,41,58
37,42,70
37,43,64
37,44,73
37,45,53
37,46,78
37,47,98
37,48,152
37,49,244
37,50,155
37,51,298
37,52,269
37,53,240
37,54,144
37,55,75
37,56,92
37,57,110
37,58,115
37,59,117
37,60,124
37,61,97
37,62,99
37,63,77
37,64,45
37,65,65
37,66,51
37,67,39
37,68,68
37,69,51
37,70,58
37,71,47
37,72,44
37,73,45
37,74,26
37,75,35
37,76,20
37,77,28
37,78,24
37,79,25
37,80,29
37,81,21
37,82,26
37,83,16
37,84,12
37,85,9
37,86,16
37,87,10
37,88,10
37,89,10
37,90,10
37,91,6
37,92,8
37,93,11
37,94,10
37,95,8
37,96,4
37,97,10
37,98,6
37,99,2
37,100,2
37,101,4
37,102,3
37,103,2
37,104,2
37,105,5
37,106,1
37,107,2
37,108,3
37,111,2
37,112,2
37,113,1
37,115,1
37,116,1
37,117,1
37,122,1
37,128,1
37,130,1
38,34,1
38,35,2
38,36,1
38,37,5
38,39,6
38,40,17
38,41,15
38,42,27
38,43,30
38,44,41
38,45,98
38,46,86
38,47,113
38,48,170
38,49,269
38,50,221
38,51,418
38,52,344
