set_cardinality,add_ds_card,mult_ds_card,count
21,76,209,11798178
22,78,222,3489878
21,75,209,18421432
22,76,222,15926306
23,78,233,4433956
22,77,223,8230911
21,74,209,24736070
20,72,193,34152315
21,76,208,12932583
22,78,221,3692367
21,75,208,20063002
20,73,194,25651381
21,77,209,5702808
20,74,194,19698520
19,69,178,35184212
18,66,161,38483170
19,71,178,31814666
20,76,194,7249916
19,71,179,26942008
21,77,208,6272998
20,73,196,18765768
21,76,211,9284288
22,78,223,3255335
21,76,210,10503145
20,75,195,11073910
21,78,209,1849839
20,74,196,14166385
19,70,179,29639163
18,66,163,28157377
19,71,181,16494310
19,72,179,22446703
20,75,194,13052811
20,75,197,7338731
19,70,180,23879049
19,72,180,17765129
20,76,195,6068350
18,67,164,23669439
17,61,146,17656764
18,64,160,29270721
19,69,179,30104882
20,73,195,22148224
21,77,210,5020630
20,74,195,16865203
22,78,220,3846796
21,76,206,15011033
20,74,190,29398414
21,77,205,7762975
20,72,194,30235687
19,68,175,45208636
20,71,191,43030918
21,75,206,22996177
23,78,234,4365199
22,77,224,7694715
20,73,193,29109565
20,70,192,39113204
21,74,208,26836221
22,76,223,15111045
23,78,235,4306258
21,73,207,33561881
22,74,220,28671025
23,77,235,9174108
24,78,243,3674317
23,76,232,15914411
22,75,219,24310929
23,78,232,4429276
21,72,206,37556308
20,71,189,47726405
22,78,217,4153656
21,74,203,34258065
22,76,216,18390299
23,78,229,4330234
22,77,220,9329276
20,72,191,40762553
19,68,176,42128880
18,65,162,28564416
20,73,190,37658359
21,76,207,14047590
21,76,203,17085139
20,72,190,43673707
21,77,204,8101025
20,73,192,32276187
19,69,175,48585461
21,75,207,21648742
22,76,219,17728311
21,74,207,28880356
20,72,195,26280361
21,77,211,4392537
20,74,197,11406091
19,68,179,28444148
18,64,162,22991747
19,71,180,21533123
19,68,180,23181665
21,78,210,1570525
20,75,191,18421728
19,71,176,41641198
20,75,192,16829000
21,78,207,2302500
20,75,196,9204121
18,66,164,21892718
18,65,164,18930516
17,60,146,12424241
18,63,160,22077467
19,67,178,29048252
20,71,193,36344364
20,72,192,37675068
19,67,176,36774819
21,77,206,7363109
22,78,218,4106271
21,75,205,24220624
21,76,205,15871819
20,71,192,39889624
21,74,210,22305961
22,76,220,17201396
21,74,206,30590518
20,71,190,45974054
20,70,194,31852521
21,74,211,19958703
21,73,205,37178518
22,74,218,29872893
23,77,233,9399637
24,78,241,3425734
23,76,229,15629951
22,76,224,14152458
20,70,188,48337679
21,73,202,40030241
22,76,214,18074276
23,78,227,4117203
22,77,218,9775128
21,74,202,34702847
20,70,190,44887999
22,78,219,4004197
20,71,194,32290904
19,67,175,39379591
20,68,189,35408601
21,73,208,31287837
22,75,218,24636356
23,78,231,4422945
22,76,218,18049636
21,72,202,42170299
22,74,214,29951459
23,77,230,9198943
24,78,238,2990217
23,76,226,14701049
22,74,215,30294920
23,78,230,4379126
22,75,220,23607568
21,71,202,40275847
22,72,219,30136730
23,76,236,15040925
24,78,245,3818837
23,75,231,19805520
24,76,241,10732816
25,78,251,2038018
24,77,244,7175853
23,74,230,22060423
22,73,217,31935544
23,76,231,15918697
23,77,236,8962805
22,75,223,20911506
21,70,205,33554969
20,69,189,41935331
22,76,221,16652129
22,75,217,24885659
21,72,203,41730299
22,74,219,29529760
23,77,232,9351577
23,76,233,15874479
21,72,205,39273145
20,70,189,46532227
22,77,219,9631155
21,74,204,33247051
21,73,204,38406589
21,74,205,32131465
22,77,221,9082979
21,75,210,16523043
19,66,174,33751893
21,77,207,6841316
19,68,177,38099218
22,78,224,3004707
19,66,175,32245176
22,77,222,8674461
22,76,217,18247481
21,73,203,39601487
22,75,221,22868588
23,78,228,4200344
20,71,188,49650183
21,75,204,25088269
21,75,203,25926495
19,67,174,41359272
18,64,159,31152504
20,74,193,22459681
19,70,176,45076778
20,74,189,30820229
21,78,204,2868980
20,73,191,35004300
22,78,216,4188226
19,68,174,47634124
19,69,176,45114026
18,65,161,32824815
20,74,191,27227798
21,78,211,1345859
20,75,193,15020499
19,70,178,34813462
19,70,177,40448561
17,60,145,13879958
18,62,159,16698080
20,72,196,22394186
19,68,178,33076653
20,69,192,35472423
21,72,208,33221128
22,74,217,30250740
24,78,240,3276131
23,76,228,15313909
20,70,185,49609556
22,76,215,18296343
20,70,191,42167765
19,66,172,36104511
20,68,188,36791941
21,71,203,39867319
22,74,216,30347632
21,71,201,40559690
22,72,217,30914160
23,76,234,15655357
22,73,216,31986860
24,78,242,3572422
23,76,230,15791769
22,74,221,27770042
