set_cardinality,add_ds_card,mult_ds_card,count
23,81,238,14027037
24,83,253,16475830
25,86,274,29795520
26,89,283,27715928
25,86,268,19428125
26,87,287,27907742
27,89,299,22938416
26,88,291,25789859
25,85,273,28803071
24,83,258,25130452
25,86,277,34937094
26,89,290,37991615
25,87,277,47133796
24,84,259,29741596
25,88,275,32801586
24,85,261,45659569
23,80,239,10210027
24,81,256,12176809
25,86,278,36509706
26,88,289,23236484
26,87,286,26225640
26,87,288,29687538
25,84,269,13323650
26,85,282,11854524
27,88,300,11484667
28,89,306,8977776
27,87,294,10372926
26,86,282,11608221
27,89,296,19100570
26,87,289,31344356
25,83,269,11711742
24,82,253,10805697
25,86,275,31497510
26,89,282,26100187
25,85,266,16679530
26,87,279,15519126
27,89,292,14287468
26,88,286,19360807
25,85,267,18231649
24,83,254,18089341
25,87,274,41406726
26,89,285,30935872
25,86,271,24389934
24,84,257,25919372
25,87,275,43293372
24,85,264,51026454
23,79,240,9167700
22,77,224,6910180
23,83,247,42459593
24,86,259,39432892
23,82,241,21574099
24,86,255,30612909
25,89,269,32212924
24,86,257,35084235
23,82,238,16326718
24,85,251,22665182
25,88,270,24878885
26,89,276,17072573
25,87,263,19019954
24,84,250,13988532
25,89,266,27193923
23,81,237,12644881
25,87,273,39268659
26,89,280,22980497
25,86,266,16360124
26,87,278,14298594
27,89,290,12236738
26,88,284,16851336
24,84,253,18663528
25,87,271,34899002
25,87,270,32772009
25,88,273,29708999
23,80,240,11339047
22,78,223,7865742
23,83,244,36461153
24,87,259,47501100
23,83,243,34144833
24,86,260,41391481
25,89,273,37909833
23,83,241,29444362
24,85,256,34133078
25,88,274,31318108
24,86,252,24210397
25,89,267,28898183
24,86,258,37240726
23,82,237,14723038
22,79,222,10072049
23,85,244,48066783
24,88,253,26103321
23,83,237,20492001
24,85,255,31656630
25,89,268,30600971
24,88,260,37142990
22,79,226,15368149
23,84,245,41182120
23,82,245,28900337
22,79,227,16784862
22,80,229,23750738
21,74,207,2997543
20,71,193,2156082
21,77,214,15937561
22,81,230,32425643
21,76,213,10960791
22,82,232,39501038
23,86,248,49383564
22,82,234,40136521
22,81,228,28991595
23,87,248,48485343
24,89,257,32733028
23,85,242,43195350
22,80,224,15436510
23,86,240,36068669
