set_cardinality,add_ds_card,mult_ds_card,count
23,85,254,33681664
22,83,239,22855159
23,86,257,16532575
22,82,240,19734564
21,78,220,18926561
20,74,202,8862674
21,80,223,10944904
22,84,240,15879158
21,79,221,17828386
22,82,237,33152839
23,86,253,30630131
22,84,236,34702082
21,78,218,23967387
21,80,220,24281720
21,78,222,12519860
20,75,204,6969186
20,76,204,8547718
19,69,184,2433859
20,71,202,3144411
21,78,223,9378454
22,82,242,11647146
22,81,240,19067142
23,84,258,22303069
21,77,221,12650854
22,80,236,29458325
23,85,255,29817227
24,86,271,34297232
23,83,254,36392631
22,81,238,27057419
23,85,258,18344960
22,81,241,15342878
21,76,219,13295120
22,79,236,23735122
23,83,257,25916598
24,87,271,22785422
23,84,253,42002749
24,85,268,43225621
25,87,283,32555776
24,86,270,37116188
23,82,252,38889669
22,80,237,26747781
23,83,255,33121515
23,84,255,34492312
22,80,238,23841849
23,84,256,30445434
22,80,239,20678364
21,75,219,9720337
22,78,234,20774363
23,82,255,31657559
24,85,270,39037872
23,81,252,31701854
24,85,266,46104787
25,87,281,34249503
23,82,249,42626699
24,83,265,38111563
25,86,283,41232715
26,87,293,27357617
25,85,278,36728824
24,84,265,46720953
24,85,271,36605088
23,81,250,33646930
22,79,232,27807888
23,82,250,41902180
24,85,264,47686952
24,86,268,42197014
23,84,254,38298399
24,87,269,27354417
23,83,252,41978260
22,79,237,21785797
23,84,257,26213064
21,74,217,8058466
22,77,235,14393395
23,82,258,22070013
24,85,275,24946051
23,81,255,26588463
24,84,269,42223758
25,87,286,28776892
24,85,272,33839722
23,80,251,26174821
24,83,267,37330657
25,86,287,35901798
26,87,298,27584096
25,85,281,37345556
24,83,268,36482107
25,87,288,25460682
24,83,274,26356268
24,81,268,23232714
25,85,289,30334761
26,87,300,26834855
25,84,283,34774586
26,85,295,24620588
27,87,309,18296016
26,86,300,31663385
25,83,282,25973418
24,82,265,32185714
25,85,284,36215318
26,87,297,27762620
25,85,283,36833868
24,83,270,34046985
24,83,272,30589464
23,79,251,19177759
22,77,236,13664001
23,82,256,28635970
24,86,273,28175358
23,81,256,24300967
24,85,273,30996824
23,80,254,23080922
25,86,288,34083493
25,85,286,34520101
24,84,271,38159460
24,84,275,27137521
23,81,254,28549197
22,77,238,11572796
23,81,261,11261283
24,86,276,18899596
25,87,289,23682866
22,79,239,17177029
23,83,259,18711043
23,83,258,22325518
22,79,240,14468359
23,84,260,14648528
22,80,242,10856849
21,74,220,6274036
22,75,238,5818073
24,84,279,15230446
23,80,258,15906075
25,86,293,23004137
24,84,276,24080381
23,80,256,19860357
24,82,271,28690272
25,86,290,29907069
26,87,302,25519166
24,83,271,32486955
24,83,277,19018912
23,79,254,17260274
24,81,270,22284035
25,84,291,26655788
25,84,286,33187237
26,85,300,25351507
27,87,313,19111699
26,86,303,29829858
25,83,286,25201373
24,81,272,20627799
25,84,290,28350794
26,87,306,21638021
25,85,290,28648471
24,82,275,21890694
24,83,276,21463049
23,78,255,12249616
24,79,269,11752059
26,86,305,27945439
25,83,287,24658633
26,85,299,25438785
27,87,314,19118856
26,85,302,24811242
25,82,283,21017655
26,83,296,14788059
27,86,314,21126401
28,87,321,9577586
27,85,308,13206224
26,84,296,22124729
27,87,312,19038994
26,85,303,24462715
25,81,282,13824402
24,80,265,17485914
25,84,288,31096650
25,83,281,25829538
26,85,294,24283096
27,87,310,18605704
26,86,301,31197009
25,84,284,34475059
25,85,292,24892850
23,77,252,9203566
22,76,233,11027540
23,80,252,25390995
24,84,266,45976309
25,87,284,31442932
24,84,270,40301511
23,80,250,26650424
24,83,263,37794075
25,86,282,41991157
25,85,277,36170800
24,82,263,31431321
25,87,282,33547531
24,84,268,43845196
23,79,246,18584355
24,81,264,22992700
25,85,285,35459428
26,87,295,27857517
25,84,278,33650517
26,85,291,22536020
27,87,305,16713822
26,86,297,32088399
25,83,279,25143259
24,82,266,32146727
24,82,268,31521941
24,83,273,28528430
22,77,237,12699888
23,81,258,19144795
24,84,272,35637022
25,86,285,39027407
26,87,296,27841773
25,85,282,37189523
25,87,285,30226464
24,84,273,32952053
24,86,272,31306033
23,82,253,36878287
22,78,237,17448361
23,83,256,29630861
24,85,274,28048770
23,83,260,15192115
22,80,241,14037223
21,73,219,4711075
20,71,201,3524308
21,77,222,10261528
22,82,241,15562055
22,81,239,23188749
22,80,240,17199680
21,76,221,9982120
22,81,236,34047526
24,87,268,29518363
23,84,252,45231260
22,80,234,33351324
23,86,252,34111681
21,76,216,16074666
22,80,232,35573332
