set_cardinality,add_ds_card,mult_ds_card,count
25,85,288,48854534
26,87,302,44937397
27,89,317,38326485
26,87,304,48148052
25,84,285,29625802
26,85,298,24663608
27,88,314,18582691
28,89,325,18922713
27,87,312,22540334
26,86,298,24056470
27,89,314,34549600
25,83,283,23334514
24,81,265,17441048
25,86,285,41992286
26,89,297,40073620
25,85,280,31878761
26,87,295,30998820
27,89,310,28518266
26,88,299,29406586
25,84,281,22459659
24,82,267,24038901
25,87,288,58074984
26,89,301,44492931
25,86,284,39678356
24,83,269,39262168
25,86,288,46870841
24,83,273,45351672
23,78,251,11664890
22,75,230,4572265
23,81,252,31912079
24,85,268,52646931
23,80,249,18387235
24,85,265,44875236
25,89,282,41558678
24,85,269,54689410
23,80,248,16767351
24,83,262,23326298
25,88,281,34432212
26,89,292,31393025
25,86,276,22477452
24,81,260,10809997
25,87,278,37482223
24,84,265,33336588
23,78,244,5576808
24,82,262,15509924
25,86,283,37695352
26,88,296,24663247
25,85,278,27167805
26,87,293,26859053
27,89,308,25393050
26,88,297,26295780
25,85,279,29509565
24,84,266,35789214
25,87,286,55660087
26,89,299,42560601
25,87,283,49979729
24,83,268,37203615
25,87,287,57026653
24,84,271,45894015
23,79,249,14656457
22,75,233,6435461
23,80,255,26749270
24,84,273,47971902
23,80,254,25897160
24,85,271,58051635
25,88,289,43462049
23,81,253,33422075
24,84,268,40332608
24,84,267,38098543
25,87,285,54122088
24,83,270,41143286
23,81,251,30008071
24,86,266,45695236
23,81,248,23877293
24,86,269,51697898
23,80,250,20128486
22,76,234,9406119
23,81,255,35667808
23,80,253,24603529
22,76,235,10177164
21,70,213,983862
22,73,229,1878648
23,78,252,12562616
24,82,269,27556219
23,78,250,10714071
24,82,266,22300852
23,78,248,8911529
24,82,263,17044122
25,87,281,45183580
26,89,294,34973017
25,86,279,28855650
24,83,263,25393987
23,78,245,6332612
24,81,264,15961924
25,84,284,27867548
25,85,282,36572446
26,87,297,35105913
27,89,311,30031456
26,88,298,27912762
25,85,281,34185245
24,83,267,34898413
25,86,286,43749849
24,81,270,24589532
24,81,271,25835719
23,77,249,7483142
24,80,262,8155908
25,85,284,41147158
26,87,294,28893839
27,89,309,26895126
26,87,296,33081460
25,84,277,15914295
26,85,290,12824403
27,88,307,10994412
28,89,318,11555350
27,87,304,12198278
26,86,291,13728672
25,83,275,11389536
24,81,257,7638154
26,89,291,29532651
25,84,273,10537681
26,87,287,16193846
27,89,302,16521078
26,88,291,16864264
25,85,273,17228472
24,81,259,9588498
25,85,276,22957828
24,83,266,32605643
23,77,243,3744821
24,79,264,7878251
25,84,287,32894491
26,87,301,43241191
25,84,282,24228474
26,86,295,19316491
26,87,298,37196412
25,83,278,15364978
26,85,292,15398519
27,88,309,13007197
28,89,320,13358838
27,87,306,14452130
26,85,293,16799639
26,86,299,25639314
25,82,278,9245012
26,83,296,10811311
27,87,315,27091425
28,89,326,20130985
27,86,311,11447285
28,87,323,9481857
29,89,335,7710319
28,88,324,6884240
27,85,309,10002491
26,84,296,12283900
27,87,314,25546034
28,89,327,21258235
27,87,313,24124926
26,85,301,29616489
27,88,318,23260019
26,86,304,33451959
25,81,283,12216415
24,80,269,15312311
25,84,291,37949165
26,88,307,38742036
25,84,289,35822331
26,87,303,46678649
27,89,319,40173934
25,83,285,26715219
26,85,299,26310570
27,88,315,19779910
28,89,328,22457744
26,86,301,28925991
26,86,303,32027199
25,83,284,25038505
25,85,286,45377795
26,88,300,31035620
27,89,312,31638242
24,81,266,18922974
25,86,287,45493357
26,88,302,33932662
24,81,269,23190125
25,85,289,50226740
24,82,273,33044910
22,74,233,4171121
23,79,256,22485526
24,84,275,48305450
23,79,255,21629131
24,84,270,44311023
23,79,250,16066171
26,89,302,45126911
24,82,271,30658399
25,86,289,48116565
24,82,270,29168194
26,88,305,37326833
26,88,301,32523249
25,85,285,43294057
24,81,268,21870731
25,84,286,31306999
26,89,305,45427698
24,82,274,34076529
25,87,292,57865309
24,81,267,20430040
25,85,287,47150417
26,88,303,35314286
26,87,299,39362758
27,89,313,33095931
25,84,280,20788880
26,85,296,21346950
27,88,311,15109755
28,89,324,17745542
26,86,300,27437033
27,89,315,35892441
26,89,300,43722191
25,85,283,38765839
24,81,263,14591564
25,86,282,35549562
26,89,298,41343974
22,73,228,1662018
23,80,247,15070615
25,89,278,36731024
24,84,263,28251978
23,77,244,4234151
24,82,261,13902013
25,87,276,32340610
24,84,262,26066462
25,88,280,32506213
23,79,245,9665553
26,89,296,38509127
26,87,292,24934831
27,89,306,22222936
26,88,294,21360656
25,85,277,25046637
25,87,279,40143224
24,82,265,20545455
23,78,246,7144896
22,75,232,5765756
24,84,272,47216751
23,79,254,20870393
25,88,286,41824167
25,87,284,52155813
24,84,269,42398416
23,80,251,21695714
25,88,283,37863416
22,74,232,3702637
23,79,252,18678592
22,75,235,7594815
23,81,254,34768623
21,69,213,709263
22,72,231,1485999
23,77,253,10307566
24,83,271,42950983
23,76,251,5674058
24,82,272,32040584
23,76,250,5158945
26,87,300,41341418
23,77,248,6839814
24,80,261,7176703
25,84,283,26024614
25,83,280,18474834
25,84,276,14413404
27,88,310,14036202
26,86,293,16375113
25,83,277,13953477
25,84,279,19047199
24,79,262,6486707
24,82,268,25855463
23,76,245,2919676
24,79,267,10430164
25,84,290,37019112
26,87,306,50545290
25,83,286,28328642
25,82,282,13322038
27,88,316,20902558
26,85,300,28010609
27,89,318,39309387
26,85,305,35757727
25,82,283,14438969
26,83,299,13813910
27,87,319,32935820
28,89,329,23685154
27,86,314,14347288
28,87,326,11857309
29,89,338,9544949
28,88,328,9460898
27,85,312,12672825
26,85,304,34307310
24,79,269,12055808
26,88,308,39135080
25,83,290,33984016
26,87,305,49512260
27,89,321,41371799
25,82,286,17852354
26,85,303,32864015
27,88,320,25502415
28,89,332,26999791
27,89,320,40903376
26,86,307,37240736
25,83,287,29902601
24,79,271,13592178
25,82,293,24231716
26,87,308,51958344
25,83,289,32668384
26,87,307,51317744
25,84,288,34289836
25,85,291,52243875
24,80,273,19123976
25,85,294,52082647
24,81,276,29065415
23,76,252,6155523
24,77,266,4380879
25,83,291,34894639
26,86,306,36115554
25,82,285,16715479
27,88,319,24418642
25,82,284,15578138
26,84,299,15587902
27,88,317,22163271
25,81,282,11313825
26,83,297,11758559
27,86,317,17456613
27,86,312,12354046
29,89,339,10290032
28,88,330,10872489
27,85,313,13736778
26,83,300,14770306
27,86,320,20605068
27,87,316,28547091
26,84,302,19001440
26,85,306,37142536
25,80,283,6955032
26,81,296,5053676
27,86,318,18501926
28,87,325,11058569
28,87,328,13660011
27,84,309,4939336
28,85,321,3682814
29,88,337,2721496
30,89,345,2537562
29,87,333,2986933
28,86,321,3510853
29,89,336,8239748
27,83,308,3910713
26,82,293,4408845
27,86,315,15384887
27,85,308,9176706
28,87,321,8019824
28,88,326,8107425
26,83,295,9861603
26,84,298,14432081
27,87,318,31459088
25,79,280,4209275
24,78,258,2384406
26,86,292,15028705
26,86,296,20870058
25,82,275,6709730
26,85,288,10602274
27,87,302,10136021
26,84,288,5682009
27,89,307,23707653
26,86,294,17846975
25,81,271,3643451
26,83,286,3909865
27,87,308,16986668
27,86,301,4492139
28,87,314,4212004
29,89,328,4256761
28,88,319,4443306
27,85,301,4693660
26,84,289,6255123
27,87,309,18291471
28,89,321,14491494
26,84,293,9418716
26,85,297,23029164
25,81,274,5205111
25,83,281,20007213
26,85,294,18269306
27,88,312,16199729
28,89,322,15618470
26,86,297,22391450
25,82,276,7501616
24,79,261,5693656
25,83,279,16825322
24,80,265,11026709
24,80,266,12109124
23,75,245,2212288
22,72,228,1002035
25,86,281,33343163
23,77,245,4830321
23,77,246,5459794
25,84,278,17397227
27,87,303,11116406
26,86,288,10302069
25,83,273,9227683
25,81,275,5807070
26,87,291,22992465
27,87,310,19729953
26,85,295,19793676
25,82,280,11170261
27,86,308,8879635
28,87,322,8770624
28,88,327,8792630
27,85,310,10831377
26,86,305,34899269
24,80,268,14332598
26,88,306,38103347
26,86,308,38150694
24,80,267,13219282
25,85,293,52546191
24,80,270,16370455
24,81,274,28560061
22,73,237,4060103
23,79,260,21428118
24,83,279,41410116
23,77,258,12223215
24,83,276,45768698
25,88,297,32231220
24,84,279,42303570
23,79,257,22713718
24,83,275,46157529
25,86,295,47912360
26,89,310,40168757
24,82,275,34438007
25,86,294,48920229
24,81,278,28193774
23,77,256,11936065
24,81,273,27768971
26,89,307,44234860
25,85,290,51570947
26,88,309,39176758
25,85,292,52604466
24,81,275,28896390
25,88,294,39005620
24,84,277,46361739
23,77,255,11420496
24,82,276,34636079
23,78,254,14163246
25,88,287,42706453
23,79,251,17432363
24,82,264,18701634
24,83,265,30264365
24,86,273,54738025
25,88,290,43314812
24,83,274,46207481
25,87,290,58931667
25,89,287,41670583
24,85,273,59363396
22,74,234,4564277
23,81,256,36491317
24,83,272,44296485
24,85,275,58164206
22,75,237,8489743
23,81,258,36150645
24,85,276,56808662
