set_cardinality,add_ds_card,mult_ds_card,count
22,81,235,26984018
23,83,250,25766352
22,81,234,31248214
21,78,217,34585871
20,75,201,22955001
21,78,218,29277849
22,82,236,17573893
21,79,220,17554323
20,75,203,12621771
21,79,221,12630656
19,70,184,9252736
20,73,200,19371849
21,78,220,18991627
22,81,236,22788388
21,77,218,28031779
22,80,232,41281929
23,83,247,32911289
22,81,233,35269056
21,77,215,40418252
22,79,232,41683377
23,82,249,33543719
24,83,261,34554722
23,81,246,43904171
22,80,233,37715951
23,83,251,23054038
22,81,237,18797623
21,77,217,32684698
20,74,198,29894146
22,82,233,28432828
21,78,215,43583032
22,81,229,47866588
23,83,245,36538288
22,81,232,39044122
21,77,214,42926116
20,73,197,26099086
21,79,216,38577303
22,83,231,26397255
20,75,200,27893568
21,80,218,24199326
19,69,181,10544792
20,72,198,18041666
21,76,219,20758305
23,83,248,30780045
21,76,213,38632926
22,79,231,44570628
23,82,250,30941468
24,83,262,33664380
22,79,233,38558217
22,79,237,22827422
21,76,216,31792233
22,77,235,24930933
23,81,255,19429666
24,83,268,23948052
23,80,251,31315915
24,81,263,34356070
25,83,277,27605275
24,82,266,29353722
23,79,249,33655553
22,78,231,39813878
23,81,249,37692176
24,83,263,32471131
22,79,236,26806062
23,82,253,22221806
21,75,217,24122925
20,72,201,12554882
21,77,220,18710251
22,82,238,10982613
21,77,221,13970204
22,80,238,17063564
23,83,253,17593137
22,78,235,28710912
21,75,218,21133504
22,79,235,30876553
23,82,252,25163377
24,83,267,25967222
23,81,253,25892208
23,83,255,12429280
22,80,240,9915259
21,76,220,17068012
20,73,202,13247495
21,77,223,6623174
22,81,238,14841591
23,83,252,20327101
20,74,201,19845584
21,78,221,13955319
20,74,203,11254572
19,69,183,8526730
20,71,201,9207231
21,76,222,9439742
22,79,240,11202863
21,75,221,11255735
22,78,237,21772347
23,82,255,16245281
22,80,237,21252443
22,78,234,32132713
24,83,265,29568940
23,81,250,35091369
22,79,239,14827872
22,77,236,21959807
23,80,256,16648996
24,83,269,21870650
23,80,253,25643251
24,81,267,29142807
25,83,280,25891110
24,82,267,27680390
23,79,251,29770151
23,80,252,28455373
24,83,270,19723018
23,81,254,22664439
22,78,239,14553098
23,82,257,10852601
21,74,219,13929981
22,75,234,17157628
23,80,255,19664165
24,82,270,21771746
23,79,252,27207396
24,81,264,33356498
25,83,279,26641277
24,81,266,30733344
23,78,248,28734826
24,79,263,25134835
25,82,280,23977958
26,83,289,18766474
25,81,276,24175078
24,80,264,28488214
24,81,269,25391324
23,77,249,21785027
22,76,230,27395154
23,79,246,37625639
24,81,259,35999052
25,83,274,27993418
24,82,264,32163194
23,79,245,38168025
22,77,230,34921610
24,83,264,31140988
23,80,247,39476816
21,73,215,16272263
20,72,197,19602418
21,76,215,35000984
22,79,229,48281529
23,83,246,34915230
21,75,213,31430854
22,79,228,49813409
23,82,246,39883868
24,83,257,36067479
23,81,242,46776399
22,78,228,43486857
21,75,212,32249227
22,77,231,33770208
23,81,251,32189588
23,80,246,40977219
25,83,273,27863668
24,82,263,33284417
22,78,233,35095458
21,75,216,26410437
21,76,221,12898193
22,80,239,13356709
22,80,235,29615714
22,80,234,33809442
22,79,238,18568812
20,72,200,14830264
22,82,234,24814701
22,80,236,25350785
21,76,218,24994837
19,68,183,5887985
18,66,167,3835764
19,71,186,5553982
19,71,185,9159289
20,75,202,18121251
20,76,203,13086251
21,81,218,19385382
20,76,199,36158066
21,81,215,33437255
20,77,202,18861304
19,71,183,15539533
20,74,200,23837666
21,79,219,22524242
22,82,232,31875998
19,71,184,12096876
21,78,216,38889663
22,81,231,42592491
23,82,248,36015935
24,83,258,36006306
23,81,244,46002942
22,80,229,49057774
22,82,228,42530958
21,76,212,39845226
22,80,227,51699709
23,83,242,39675881
22,82,231,35163130
21,78,213,49522985
20,75,198,35738532
21,79,217,33729681
21,79,214,47461305
20,75,199,32787179
21,80,217,29575419
19,70,182,14091058
20,72,199,16989242
22,80,231,44502581
23,81,243,46600667
21,76,214,36854872
22,77,232,32005993
24,81,260,35995878
23,79,247,36471112
22,78,232,37542709
23,81,248,40152219
22,79,234,34947325
23,82,251,28154610
21,77,219,23062482
20,74,202,15961083
20,73,203,9453175
20,73,204,6457936
19,69,184,6687408
19,72,186,6660069
20,75,204,8370489
21,80,221,10192426
20,77,204,8021339
19,72,185,11181110
20,76,202,19126665
22,82,235,21121762
21,80,219,19087938
20,76,205,4760621
22,83,235,14656647
21,78,219,23815412
21,81,219,14985110
23,81,247,42076782
23,83,249,28298272
22,83,233,20535720
22,81,230,45444305
21,79,215,43715691
20,75,197,39578261
21,79,218,28079480
19,69,182,10102668
18,66,166,4973028
19,73,185,12850693
20,77,201,24917285
19,72,184,15041539
20,76,200,30344547
21,81,216,28673832
20,78,201,23189004
19,72,182,23761633
21,81,217,24161103
22,82,230,37979745
21,80,216,34474470
20,73,201,16253811
21,80,220,14501693
22,83,232,23543373
20,77,203,12657817
18,66,168,2435455
19,73,186,7489348
20,76,204,8512438
19,70,185,7108559
18,67,168,3510973
19,73,187,3655702
18,67,169,1886144
19,71,187,2830303
18,68,169,2554865
17,61,151,638999
16,59,134,887396
17,66,151,4786410
18,71,167,14845511
17,65,151,3465117
18,71,168,8920058
19,76,185,12867988
18,72,169,4583246
20,79,199,31935452
19,75,183,27051267
18,70,167,12619572
19,76,183,26420127
18,70,169,3910750
17,64,151,2402983
18,68,168,4824450
19,74,186,7852117
20,79,200,25503307
19,74,184,19472215
20,78,200,29496202
18,70,168,7724272
19,75,185,13875590
20,80,201,14834969
18,69,168,6281943
19,75,184,20160713
17,63,151,1606854
18,68,166,10073302
19,73,183,23062640
20,79,198,37140481
21,83,213,20500362
20,80,199,25435032
19,74,181,35662889
20,77,198,42042377
22,83,227,35210153
21,80,212,50437881
20,76,198,39874201
21,81,214,37403266
19,72,183,19433254
18,69,165,14859426
19,74,183,25739211
20,79,197,42768620
19,73,181,30949188
20,79,195,49872567
21,82,211,36468345
20,80,198,30294519
19,76,180,44422519
18,70,163,23537109
19,76,182,34399913
20,80,197,35434541
19,75,181,38810771
18,69,166,13452842
19,75,182,34527847
18,70,166,17090214
17,64,148,4909868
18,69,163,18005854
19,74,182,32331385
20,78,196,50704034
21,82,212,34085305
19,74,177,42455945
21,82,214,27919192
22,83,226,36474213
21,81,210,48512817
20,78,197,46811912
22,83,229,31341903
22,81,227,51309476
23,83,241,40065593
21,79,213,50875571
20,76,195,47945002
21,81,213,41125208
21,80,213,47299014
20,77,199,37585457
19,72,181,25378422
19,73,184,17658762
21,82,216,20590162
21,82,217,16962908
22,83,230,28999426
21,83,215,15302151
20,80,202,10259790
18,69,167,10110671
19,75,186,7667185
20,78,199,36202552
21,82,215,24401851
19,77,185,10971086
18,72,167,16510741
17,64,149,4656491
20,77,200,31102115
20,79,202,13987419
22,83,228,33482080
21,80,214,43582286
23,83,243,38971117
20,76,201,24673397
22,81,228,49985857
21,78,212,51861163
22,79,227,50253388
23,82,244,42289103
24,83,253,34080090
23,81,240,46039498
21,77,213,45293529
20,75,195,41872150
22,83,225,37487365
21,79,210,56161775
22,81,223,51649743
23,83,238,39529972
21,79,209,56733453
20,77,194,53884204
21,80,211,52649584
21,80,215,39565086
19,72,180,27523480
18,69,164,17281446
20,78,195,52830783
20,78,198,41172505
19,74,179,41656253
20,78,194,55060076
22,83,223,38171662
21,80,208,54400890
20,75,194,42559338
21,82,209,39712915
19,72,179,28714275
20,76,197,44468515
21,79,211,55601998
22,81,225,52537003
23,83,239,39914192
22,82,229,40338352
21,79,212,53790410
21,81,212,44452998
20,79,201,19585533
18,68,167,7667961
21,82,213,31121069
20,81,196,30567897
21,83,212,22898931
19,74,185,13823975
17,64,150,3478178
18,67,165,7850375
19,71,182,18753373
23,83,244,37896789
21,78,214,46688219
24,83,254,34938685
21,77,212,47056621
20,75,193,41888709
21,78,209,53317280
22,82,227,44011603
20,74,194,34430653
21,78,210,53106715
20,75,196,41358210
19,71,178,21516263
20,73,195,26811647
21,77,210,47634246
22,79,225,50021600
23,81,239,45190542
22,79,226,50262669
22,80,230,47050814
21,76,210,39701921
22,77,229,35731932
24,83,259,35713938
23,80,244,42270421
24,81,256,34962031
25,83,269,26101159
24,82,260,35238430
23,79,243,38484908
21,75,214,30192314
21,77,216,36389544
24,83,260,35315992
21,76,217,28834520
20,74,199,27716237
18,67,164,9089761
21,82,218,13273047
19,73,182,28555167
19,70,183,11800663
22,83,234,17566842
21,78,211,53091788
22,81,226,52113325
20,76,193,48568621
19,72,178,28002094
18,67,162,8554981
20,77,196,50588217
20,77,197,47311638
20,77,195,52146550
20,76,196,46977682
18,67,166,7226885
17,63,148,3271426
19,71,181,19841667
23,82,243,43050629
23,81,238,44257671
22,80,225,52128944
20,74,192,32657269
22,81,224,52151753
19,70,177,15763275
20,73,194,26846529
22,80,228,50912719
22,77,227,36390700
23,80,242,42542604
24,81,254,33428142
25,83,268,25327993
24,82,259,35378896
23,79,241,37655243
22,78,224,41739374
24,83,256,35812389
23,82,245,41247163
22,79,230,46765992
21,75,210,31766359
20,73,199,22325883
19,70,181,14770351
20,71,199,12337323
21,75,215,28826147
22,77,233,30065069
24,83,266,27822560
21,74,216,20349905
22,75,228,21278983
23,80,249,35976154
24,81,258,35904784
24,81,261,35634347
23,78,242,30094296
24,79,255,23231732
25,82,273,24515279
26,83,280,14718199
25,81,267,19820243
24,80,255,27860860
25,83,270,26737222
23,77,241,22968526
22,76,224,26269445
23,80,245,41772762
23,79,240,36843126
24,81,253,32336599
23,80,243,42597144
22,78,230,41384710
21,73,211,17828086
20,72,193,19423584
22,80,226,52139255
22,79,223,48019125
23,82,242,43427456
23,81,237,42759596
22,78,223,40675320
23,83,240,40187147
21,75,206,28100439
22,77,224,34589277
23,80,238,39279169
24,81,251,29997497
25,83,265,22872023
24,82,257,35164653
23,79,239,35849424
22,78,226,43345564
23,81,245,45152752
23,81,241,46622207
21,75,211,32533559
23,82,247,37970580
18,66,165,5375438
19,70,180,15868088
22,79,224,48959309
24,83,250,31052807
23,81,236,41337398
22,80,222,49117290
23,83,237,38654816
21,77,209,47632275
20,72,192,18400225
22,83,224,37961190
21,75,208,30327033
22,81,222,50474730
21,79,208,55925341
19,69,179,11532020
20,73,196,26871034
21,77,211,47931925
21,76,209,39572757
22,77,225,35654016
24,83,252,33231518
25,83,264,21888943
24,83,255,35427580
20,74,197,32862533
20,78,203,11211423
21,77,208,46321147
19,71,179,22164520
18,67,163,9293874
21,80,209,54807187
20,76,194,49125412
20,78,202,17071595
17,63,149,3096450
18,65,165,3541574
20,74,196,33995289
22,80,224,51386809
21,76,211,40322644
20,74,195,34197832
20,73,198,23891843
20,72,195,19898675
23,80,240,41343645
25,83,267,24627617
24,82,258,35383837
21,75,209,31571575
20,71,198,13069094
21,74,212,24280532
22,77,226,36080361
24,81,257,35604728
24,82,261,34765415
21,74,213,23752093
22,75,227,20978672
23,80,248,38000106
25,83,271,27178175
23,78,241,29484658
24,79,254,22567842
25,82,271,23612877
26,83,278,13430323
25,81,266,18954593
24,80,252,25059212
25,83,266,23728134
23,77,240,22380727
22,76,225,27191922
21,73,212,17796143
20,71,195,14252217
22,77,223,33648437
21,74,208,22439040
24,83,251,32238117
23,80,236,36368292
24,82,256,34661505
19,68,181,7212807
20,69,198,6019507
22,76,229,27898437
22,78,236,25189814
23,78,243,30435788
26,83,279,14084802
24,80,253,26032733
22,75,223,18843879
23,78,239,27848270
22,76,226,27757550
22,77,228,36500145
21,72,210,11766183
22,73,228,10103454
24,81,265,32209328
23,78,246,30170232
24,80,259,29860860
25,83,276,27880247
23,77,243,23788544
24,79,256,23969332
25,82,275,24957564
26,83,284,16967764
25,81,269,21354901
24,80,262,29671179
23,76,241,16077010
24,77,257,12969078
25,81,277,24201662
26,83,285,17436308
25,80,270,16183525
26,81,282,10976240
27,83,294,7950137
26,82,287,14274643
25,79,270,12766447
24,78,257,17587981
26,83,287,18196966
25,81,273,23544114
24,79,261,25492685
25,82,278,24790093
24,80,266,26624631
23,75,244,11922177
22,74,232,13598379
23,79,253,24786653
24,82,268,25787756
23,78,251,24721568
23,77,248,22693158
24,79,262,25429649
25,81,275,24048760
24,80,261,29864077
23,77,246,23741792
22,75,231,20260289
24,81,262,35190363
22,76,233,24115768
23,79,250,31842447
23,80,254,22644706
22,78,238,17931725
21,71,216,7150436
20,70,198,9014140
23,81,252,29058868
25,83,275,27971736
23,79,248,35354285
21,73,213,17460143
22,75,226,20721892
24,79,257,24567798
25,82,274,24844781
26,83,283,16437893
25,81,270,21998895
24,80,258,29654675
23,77,244,23837363
22,76,228,28339978
23,79,244,38387437
24,82,262,34189715
20,71,194,14114120
22,78,227,43522763
