set_cardinality,add_ds_card,mult_ds_card,count
22,64,224,56368
21,61,210,31761
22,80,231,55150563
23,84,245,27660218
24,85,268,11759539
23,83,254,24261237
22,82,239,15926987
23,85,258,2098123
22,82,236,28264242
21,78,217,44419523
20,74,201,24192484
21,79,221,21742146
22,83,242,3497840
21,78,222,17384191
22,82,238,19731358
23,84,254,13749376
22,82,232,43290901
21,78,216,47990778
20,59,196,33358
21,63,212,122520
22,82,234,36505039
21,79,217,45419655
21,79,222,16222959
20,60,201,45405
19,55,181,8256
20,72,201,14782276
21,77,222,17013383
22,81,243,6031819
21,77,221,21858027
22,80,238,28376424
23,83,256,18021845
22,80,234,46583140
21,76,217,34476919
22,79,238,29232554
23,83,255,21109910
24,84,275,10824473
23,82,259,13736402
22,80,242,10709223
23,83,262,3868313
22,80,243,7333872
21,76,222,15397384
22,79,239,24779338
24,85,279,1880434
23,82,260,10884968
24,83,276,15185868
25,85,290,9003456
24,84,269,21115218
23,81,254,35298942
22,79,232,50400217
23,82,247,48410481
24,85,270,9808152
23,84,259,4854095
22,80,237,33561887
22,77,238,23394640
24,84,277,7630428
23,81,255,31669239
24,83,271,27398509
25,85,287,11643957
24,83,270,29785337
23,80,254,33828165
24,81,275,22212610
25,84,291,14051361
26,85,305,10529057
25,83,291,20091240
24,82,277,15589086
25,85,297,3208276
24,83,281,5313236
23,79,260,13792379
22,78,242,11672519
23,82,264,2749125
24,85,280,1380682
23,81,259,16777619
24,83,274,20129641
24,84,276,9125683
23,81,258,20382368
24,85,273,6700043
23,82,255,27424511
23,83,261,5432314
21,75,221,16503629
20,74,203,15941864
21,78,224,7898907
21,79,220,28033454
23,85,256,3522123
22,81,239,21271994
22,81,240,16646516
23,84,258,6312531
24,85,272,7759158
22,80,240,18885934
23,85,260,1086832
22,81,244,3798859
21,77,223,12353890
22,79,242,11877318
23,83,263,2582874
24,83,273,22602019
25,85,288,10800991
24,84,274,12515449
23,81,257,24134228
24,85,271,8727780
23,84,260,3639473
22,81,242,9043983
21,78,221,22737809
22,82,237,24220059
23,85,254,5328634
22,81,232,51601393
22,81,237,31085300
23,84,253,15766240
23,83,258,12239069
22,82,242,6241000
23,85,261,713738
20,74,204,11694240
21,79,224,6987282
21,78,223,12363416
22,81,241,12491571
23,84,257,7999513
22,83,238,12671012
21,78,218,39598133
20,75,203,18412375
21,80,224,5467972
20,75,204,13274714
19,70,184,10627576
18,66,169,1784269
19,72,188,2347405
20,78,207,1379803
19,71,187,4474315
20,77,207,1729051
21,81,226,874332
20,75,206,4625478
19,71,188,2002171
20,76,207,1939658
21,80,225,3017481
22,83,243,2140746
21,80,226,1369806
20,74,206,4275576
21,81,224,3864646
19,70,188,1607491
20,76,206,4600346
21,79,225,4020273
22,82,244,2431467
22,83,241,5162684
22,84,242,1356587
20,75,205,8654959
21,81,225,2038232
20,76,205,8874833
19,71,186,7755843
22,80,244,4764322
23,82,261,8181401
23,84,262,1741220
22,82,246,619951
21,78,226,2355268
20,73,207,1721412
21,79,227,734727
21,76,224,7574840
22,82,243,4024761
22,82,245,1308956
21,79,226,1926959
20,75,207,2024674
22,84,244,408185
19,70,187,3526054
20,74,205,7794757
21,78,225,4699029
22,80,245,2793225
23,83,264,1625497
24,84,279,4918273
23,82,262,6012922
23,84,263,1111470
22,81,247,471400
21,77,226,2553904
22,78,244,5725124
24,84,280,3783221
23,81,261,10417915
24,82,280,8834013
25,84,295,8796125
24,83,280,6873813
23,80,263,6015897
22,80,239,23712776
23,83,260,7479564
20,74,202,20670230
24,84,278,6191444
23,82,263,4168041
23,84,261,2534819
22,81,245,2152425
21,77,225,4925242
20,73,205,6622827
19,70,186,6022252
18,53,167,5092
19,58,186,18099
21,80,223,9102193
20,62,202,126643
19,57,185,16449
21,80,221,18664015
20,76,202,26540399
21,80,220,24609168
22,84,241,2084964
21,81,223,6689946
22,82,235,32396062
21,78,220,28789730
20,60,200,53085
21,63,215,131862
20,61,200,97539
19,57,182,28780
21,79,219,33739286
23,84,255,11696497
20,77,206,4276004
20,78,206,3592436
19,73,188,2578097
20,73,206,3713699
20,76,204,13992114
22,83,239,9953426
21,81,222,10272172
20,76,203,19793227
18,54,167,9043
19,59,185,53938
20,77,205,8508428
19,72,186,9492040
20,77,204,13841840
20,62,200,165612
19,58,184,35020
21,80,219,30206502
22,82,240,12158604
21,82,224,2183899
20,78,204,12531551
19,74,187,6373247
19,72,187,5367229
18,55,169,6104
19,59,186,33962
18,56,169,11074
17,49,151,1177
18,64,169,789503
20,77,208,473894
21,80,222,13546006
23,83,259,9684222
20,73,203,13106905
21,77,220,27270979
19,69,186,4453200
22,82,241,8882907
21,77,224,8074754
20,75,208,617225
19,69,188,1214868
20,72,206,2985591
21,76,227,1079601
22,78,241,15182640
24,82,278,13153183
25,84,293,11368396
23,80,260,13901676
22,79,241,15728733
23,82,258,16919241
22,80,241,14464237
22,79,243,8323854
21,75,223,9923239
20,72,202,12914288
21,76,221,19471041
22,78,236,34253140
21,75,220,20070308
23,83,253,27320828
22,81,238,25870072
21,77,219,31856661
20,72,204,7657471
19,68,186,3120269
20,71,206,2275387
22,80,248,242349
21,76,226,2515553
22,79,245,3372983
23,83,265,956520
21,74,225,3541561
24,84,281,2860344
21,75,224,6723497
23,81,262,7816383
24,82,282,5359102
25,84,297,6437413
24,83,277,12906101
23,80,261,10875623
23,82,265,1697651
22,76,244,4589052
23,81,265,2415638
24,83,283,2858064
23,80,262,8292948
24,82,281,6980033
25,84,298,5345608
23,79,263,6267857
24,80,281,7556550
25,83,298,8317518
26,84,313,7933185
25,82,298,9102265
24,81,279,12283105
24,82,283,3982257
23,78,262,7595015
22,77,244,5336351
23,81,266,1414994
24,83,282,3970875
22,78,245,3544801
24,84,282,2062284
23,81,263,5564814
22,78,248,394637
21,74,226,1975801
20,72,207,1411694
21,76,228,359869
22,81,246,1077426
22,80,246,1459855
22,79,244,5576150
21,75,225,4276420
24,82,279,10904973
22,79,247,876430
21,75,226,2342105
20,74,207,1930916
21,79,228,206780
20,74,208,611307
19,68,188,859209
20,71,203,7553260
21,76,220,23951527
24,85,274,5708162
22,78,239,23177528
23,81,260,13555970
24,83,275,17699801
24,84,270,19531268
22,79,236,37926565
23,82,253,34425322
24,85,275,4812491
23,82,257,20358590
21,74,221,12959664
22,77,241,13573079
23,80,259,16942507
23,80,256,27290556
24,81,273,27142588
25,84,290,15356451
26,85,304,11095337
25,83,289,23279584
24,82,275,20661704
25,85,295,4639700
23,79,258,19699075
22,77,239,20274556
24,85,276,3916850
24,83,272,25159819
23,81,256,27963115
23,82,256,23905461
22,79,240,20091712
21,74,222,10515390
22,75,241,8900088
23,80,264,4173031
24,82,274,23148433
25,85,292,7176975
23,79,257,22737282
24,81,274,24668646
25,84,292,12676429
26,85,306,9927366
25,83,290,21726251
25,85,296,3856905
23,78,258,16785685
24,79,276,15579471
26,85,313,5170577
25,82,293,16943418
26,83,307,16896449
27,85,321,8776765
26,84,307,13035073
25,81,291,19724647
24,80,274,21721377
26,85,307,9275458
24,81,277,17085471
25,84,299,4392068
23,77,259,11645567
22,76,238,18769366
24,82,269,34772683
23,79,253,33644651
24,81,271,31568773
25,84,286,19984716
25,83,293,16557997
25,85,298,2575246
23,79,256,25782610
24,84,272,16090516
23,80,255,30657632
22,77,237,26538739
21,73,221,9806809
20,71,200,11925726
