set_cardinality,add_ds_card,mult_ds_card,count
23,85,221,9230780
22,83,213,26084759
21,78,197,14392337
20,74,184,8081329
21,79,202,30237293
22,82,214,28706830
21,78,198,16307399
21,78,200,20681502
20,75,186,14162175
19,69,166,1207212
20,71,180,1551151
21,78,201,22840376
22,81,215,29996221
21,77,199,14752597
22,80,211,16670014
23,83,226,21283280
22,81,214,27219946
21,76,196,7291073
22,79,209,10478514
23,84,225,17632173
24,85,233,7103634
23,82,221,11245009
22,80,208,11597345
23,84,222,12798913
22,80,214,22914985
21,75,194,3974946
22,78,216,17568018
23,81,237,40631196
24,85,246,23161684
23,82,231,30064052
24,83,245,25350050
25,85,258,16714324
24,84,249,31889548
23,81,232,29263912
22,79,218,27425820
23,82,237,44573153
24,85,250,28550922
23,82,234,37351198
22,78,221,27370361
23,83,238,48144090
22,79,223,38767542
21,74,201,7485105
22,77,213,9674478
23,81,236,38393077
24,84,247,28189002
23,80,230,19462818
24,83,242,19933710
25,85,257,15673378
24,83,246,27216643
23,80,227,14622839
24,81,240,11318009
25,84,257,15072934
26,85,265,6543705
25,83,252,9228231
24,82,240,13574120
25,85,255,13299324
24,83,247,29274205
23,79,226,9831846
22,77,203,2425109
23,81,223,12376590
24,85,230,4916068
23,80,216,3793717
24,83,227,3697978
25,85,239,2144806
24,84,232,7004620
23,81,216,5099679
22,77,204,2940388
23,82,222,12527154
24,85,232,6415989
23,82,218,7856831
22,79,207,8140302
23,83,223,15808778
22,79,213,16785401
21,74,191,1708835
22,75,204,1350597
23,80,226,12955318
24,83,235,9914333
23,80,219,5652149
24,82,230,4441045
25,85,243,3829862
24,83,234,8977231
23,79,216,2737774
24,81,228,2696819
25,84,243,3670458
26,85,250,1108868
25,83,239,1997900
25,85,242,3293728
24,82,235,8026500
23,78,216,1863764
24,79,240,5724712
25,83,260,18456574
26,85,268,8692179
25,82,253,7562041
26,83,265,4919754
27,85,277,3415378
26,84,269,7941033
25,81,253,5962425
24,80,240,7964028
25,83,259,17168747
26,85,269,9574657
25,83,255,12316490
24,81,243,15024849
25,84,260,18900696
24,82,250,30458894
23,77,227,5713973
22,76,215,8638925
23,80,238,35067332
24,84,251,35534776
23,80,234,27046764
25,85,262,21759890
23,79,231,16406968
24,81,245,18020295
25,84,261,20352093
26,85,270,10253725
25,83,258,15731123
24,82,244,19574920
25,85,259,18152977
23,79,229,13555497
22,77,206,3865584
23,81,226,16914586
24,84,234,8819505
23,81,220,8583966
24,83,233,7863517
25,85,244,4235016
24,84,236,10882412
23,80,221,7389059
22,77,208,5116349
23,82,226,19188989
24,84,237,12023558
22,78,211,10133677
23,82,227,21396684
22,79,215,20901180
21,73,193,1707042
20,71,178,1046932
22,81,213,24692110
21,76,198,9687201
22,81,212,22512516
22,80,212,18818939
21,76,194,5433890
22,80,210,14926593
24,85,236,10082359
23,83,224,17570514
22,79,211,13400969
23,84,226,19266124
22,80,216,27575068
23,82,239,48650058
24,83,248,31278945
25,85,261,20549283
24,84,250,33650492
23,81,233,31690519
22,77,216,13388944
23,80,235,29165096
24,85,249,27387612
23,83,235,42272931
22,80,220,38265181
23,84,236,38750735
22,79,221,34563488
21,74,199,5869533
22,77,212,8755104
23,81,234,33813993
23,81,231,26920458
24,83,244,23397250
23,80,225,11764128
25,84,259,17647230
25,83,256,13328288
25,85,260,19265817
24,83,250,35207615
23,79,230,15087481
22,78,207,6050093
24,85,235,8956326
24,83,231,6196182
23,81,219,7577401
22,78,202,2883161
23,82,220,9892666
22,79,208,9157046
21,75,190,2160098
20,72,177,1245577
21,77,198,12991607
22,82,210,19266043
21,78,195,11023820
22,81,207,12533224
23,85,220,8115055
22,81,208,14105165
21,76,190,3007193
22,80,206,9000759
23,83,222,14065606
24,85,231,5569286
23,83,218,8892914
22,80,207,10312251
22,80,213,20699521
21,76,193,4843331
23,83,236,44173469
23,82,230,27883297
25,85,256,14332423
24,84,246,26188004
23,81,229,22713110
22,79,212,15219556
23,83,231,32587835
24,85,244,20320928
23,83,230,30331400
22,80,217,30367248
23,83,233,37606718
20,73,185,6986412
21,78,206,35628819
22,82,222,49647706
22,82,221,47467020
22,80,222,43187516
21,77,203,22600577
22,80,219,35660881
23,83,237,46243801
24,85,248,25898215
23,83,234,39667402
22,81,220,43817390
23,85,236,27890083
22,81,225,54430836
21,77,204,24470638
20,73,183,4963666
21,79,203,33291567
23,84,224,15896317
21,77,197,11466985
20,74,182,6020666
21,79,200,25135756
22,82,213,26122489
21,78,199,18444839
20,74,185,9414886
20,75,185,12414954
19,68,165,674029
20,69,185,1648715
21,76,206,22798060
22,79,222,36796786
23,82,236,42232713
21,76,203,17274151
22,78,219,23392209
24,84,248,29948399
22,79,220,32242568
22,80,225,49219907
21,75,204,14241818
22,77,220,19504975
23,82,242,53310772
24,85,252,30764063
24,83,251,37242253
25,85,265,25393216
24,84,255,41534081
23,80,236,31012827
23,81,239,44683613
24,84,253,38796406
23,82,238,46704980
21,74,200,6697780
22,76,213,6718119
24,83,249,33284304
23,80,233,25102429
25,84,263,23277226
26,85,272,12046532
24,82,246,23029837
24,83,253,40764341
22,77,215,12238192
23,80,229,17617285
23,81,230,24889927
22,78,217,19468974
23,82,233,35198063
21,73,198,3550901
22,75,212,4322723
23,78,225,6283932
24,81,244,16465870
24,81,250,25928367
23,78,230,10853041
24,79,246,10328723
25,83,267,28630958
26,85,276,15689727
25,82,260,14217799
26,83,272,9386368
27,85,285,6966817
26,84,276,13671028
25,81,259,10464942
26,85,273,12897924
24,81,247,21124521
22,75,214,5429019
23,80,237,33006181
24,84,252,37165634
24,83,252,39037063
25,85,266,26447868
24,81,252,29316489
23,78,232,13089247
25,84,268,30535909
26,85,278,17543965
25,83,265,25645634
24,82,256,41246267
23,79,234,21314036
22,76,218,11662686
23,80,239,36738521
23,81,235,36338779
22,78,220,25327587
21,72,199,2736224
22,73,215,2767428
24,82,251,32509158
25,84,262,21758323
23,78,231,11845969
24,80,245,12955871
23,77,229,7012901
24,79,245,9502257
25,82,267,23078987
26,85,275,14692933
26,83,275,11782776
27,85,287,8121814
26,84,279,16676650
25,81,262,13300919
24,79,248,12315467
25,82,268,24289747
26,85,280,19484764
24,80,251,20717763
24,81,255,34073579
23,76,231,5644718
24,77,243,3574016
26,84,277,14781730
25,81,260,11330132
27,85,286,7476493
26,83,276,12651874
25,80,256,5173709
26,81,269,3761335
27,84,286,5486896
28,85,293,2309529
27,83,281,3133992
26,82,269,4996882
27,85,284,6428975
26,83,277,13614226
25,79,256,3575505
24,78,240,3774975
25,82,255,9266134
24,80,243,10685831
23,75,227,2526463
22,74,213,3170449
24,82,242,16546359
23,78,227,7938684
24,82,247,24946750
23,77,226,5004412
24,79,242,7137235
25,83,264,24225250
26,85,271,11184410
25,82,256,10085287
26,83,268,6582822
