set_cardinality,add_ds_card,mult_ds_card,count
22,79,233,64201327
23,82,250,27856838
22,80,235,49243056
21,75,216,54114379
20,73,199,47392228
21,78,218,59365097
22,81,235,36380529
21,77,218,63111151
22,81,233,41179327
23,83,250,15086456
22,80,234,52208847
21,77,216,66664568
22,79,230,63624972
23,82,245,27774841
24,83,259,16145933
23,81,245,45030626
22,80,231,55948407
23,83,246,16126631
21,76,214,61905948
20,72,197,35400208
21,78,215,66900203
22,82,229,24783900
21,78,213,67152853
22,80,227,52121248
23,83,243,15335448
22,82,230,24270162
21,76,213,59800951
20,73,198,46481266
21,79,218,51905378
21,77,214,68472970
21,77,217,65453782
20,74,201,49691598
19,68,181,14899812
18,64,167,6718595
19,71,186,24688474
20,75,204,30781592
19,69,186,16660949
20,74,202,46653146
21,80,221,21671586
20,77,203,35949749
19,70,184,26979794
20,75,200,58887587
21,80,217,41339132
22,82,233,22401322
21,79,217,55760100
20,75,202,50212135
20,74,200,52859272
22,82,234,20968847
21,78,219,52794753
23,83,248,16075471
22,82,231,24297210
21,78,216,64925510
20,73,201,42931231
22,82,237,14957638
21,77,220,51190498
20,73,204,27332221
20,76,202,49749048
19,69,184,20998880
20,72,201,34774984
22,81,236,33151857
21,76,219,54865802
22,79,234,62763548
23,83,249,15576253
21,76,216,61430975
22,79,231,64914072
23,82,246,28225593
24,83,260,16722756
23,81,247,46359459
23,82,248,28451639
22,80,233,54147232
21,78,217,62695295
22,81,231,43726385
22,82,232,23193375
21,80,218,37782449
20,73,202,41090378
21,78,220,46393949
20,74,203,39855635
19,68,184,15553414
18,64,165,6017753
19,71,183,39120506
20,76,199,65209291
19,70,182,29947722
20,75,198,63106688
21,81,214,32738988
20,77,199,63418436
19,70,181,27446494
20,75,197,62981732
21,80,214,48729119
22,82,227,24067735
21,79,212,62207248
20,74,197,54626959
21,79,213,62726320
20,75,199,62724488
20,73,197,45309094
22,81,229,43851127
21,77,213,66869884
22,80,228,53781873
23,83,242,14805004
20,74,198,55393235
21,80,215,46763065
22,83,230,11150618
21,79,216,58581828
19,68,182,16491272
18,65,166,8578697
19,72,184,39123990
19,70,185,24093565
21,80,219,32063902
20,76,201,55289827
19,71,184,33444351
21,79,215,61056046
18,66,166,12061113
20,77,200,58072647
18,66,167,13468371
19,73,185,37276486
18,65,167,9712957
18,67,167,18168001
17,59,149,1521567
18,61,165,1687267
20,72,202,33792122
21,76,220,49879768
21,75,217,54213142
20,73,200,45285819
19,68,183,17693262
20,72,200,36317061
21,77,219,57169347
22,81,234,39179068
22,78,235,60375085
23,81,250,46109432
21,75,218,53499753
22,80,238,36683263
21,77,221,43554340
20,73,203,35903729
20,71,199,29196219
21,76,217,60919546
21,76,215,61925186
22,77,231,58414435
23,80,246,51147340
23,83,247,16259573
21,74,215,43498709
20,72,198,36619569
22,81,230,43468068
22,79,229,63190268
23,82,244,26907964
22,81,232,42297961
21,77,215,68008801
19,67,181,10547368
20,70,201,20177773
21,75,221,40209453
22,79,238,46610311
21,75,220,46081361
22,79,235,59909181
23,82,252,25641707
22,80,236,45533545
23,82,251,26876055
24,83,264,18619632
23,81,249,46607530
23,83,251,14392831
22,78,237,53513363
22,76,235,49659552
23,80,253,48518153
24,83,267,18219954
23,80,252,50745875
24,81,266,42635062
25,83,279,16549578
24,82,266,27668997
23,79,250,57631409
22,78,234,62403538
23,81,252,43329183
24,83,268,17756388
23,81,253,40952670
22,78,238,48762864
23,82,255,20414576
21,73,219,33815072
20,71,202,26825893
21,76,221,43038103
22,81,240,17858268
21,75,223,28522195
22,79,240,35557390
23,82,257,16199559
22,78,236,57288555
23,80,254,46460113
23,83,253,12113133
22,79,237,51855783
21,75,219,50029480
22,79,236,56236814
22,80,237,41451946
21,77,222,35933848
22,80,240,26900732
20,71,204,18942516
21,76,222,36315041
20,72,204,23175694
19,66,184,7711385
20,69,198,14374917
21,74,217,44346081
22,77,233,59923714
21,73,216,34534745
23,82,249,28095089
24,83,261,17302593
23,80,245,49796073
22,78,230,61199224
22,78,233,63378724
21,73,214,33549559
22,77,232,58753795
23,80,250,53049439
23,80,249,53037317
24,81,264,41766812
25,83,278,15984156
24,82,265,27593073
23,79,249,56951888
22,77,235,58411459
24,83,270,16354961
22,77,237,52844307
23,81,254,38917616
22,75,234,41681725
24,82,269,26895141
23,79,252,56097166
25,83,281,17564274
24,81,268,42165389
23,78,249,50301077
24,79,262,38656831
25,82,278,20297702
26,83,289,8942483
25,81,276,27232908
24,80,262,39466900
25,83,277,15362085
24,81,265,42238758
23,77,247,41508741
22,76,229,44764901
23,80,248,52951918
23,79,244,49987528
24,81,258,33988213
25,83,273,12594392
24,82,262,26172360
22,76,230,46293644
23,81,251,44971152
23,80,247,52003106
23,80,251,51981489
22,77,236,56108812
21,72,215,24745497
20,70,195,15991252
21,75,215,54159667
22,80,230,55331471
21,75,213,51530399
22,79,228,60864228
23,83,244,15746950
21,74,211,35631932
22,78,225,49015998
23,82,243,25866545
24,83,254,11821452
23,80,239,36599614
22,76,224,31886682
23,82,240,22461739
22,78,228,57738073
21,73,209,23348081
22,76,227,40070318
24,83,258,15462104
23,80,242,44048265
24,81,257,32242450
25,83,271,10830749
24,82,260,24214117
23,79,243,47723223
24,83,262,18056975
22,78,232,62919740
21,74,214,43044974
20,70,198,20238721
22,78,231,62795366
23,81,246,45914896
21,74,213,40823284
22,81,227,41934864
21,76,211,53861777
22,79,227,58573115
21,76,218,59438146
20,72,199,37744254
19,65,179,4165795
20,68,194,6691279
22,77,229,55119500
21,73,212,29669613
22,76,226,36974357
24,83,255,12691656
23,80,241,41554760
23,82,241,23501011
22,77,228,52491080
21,72,209,16529259
22,75,227,31793235
23,78,246,46683983
23,80,244,48017853
24,81,259,35727612
25,83,272,11486957
24,82,259,23309821
22,77,230,56403182
24,83,263,18316250
22,76,233,50152592
21,71,213,16177662
23,79,248,56639090
23,78,245,45138789
23,78,241,36146689
24,79,254,24427007
25,82,270,13120409
26,83,281,4624531
25,81,268,16875451
24,80,255,27389143
24,81,260,37146999
23,77,240,28046526
22,75,222,21045557
23,79,242,45394590
24,83,253,10956152
23,78,237,26612362
24,81,251,21641857
25,83,265,6314409
24,82,254,17178155
23,79,237,31852094
22,75,223,22731178
23,79,240,40208641
23,81,243,42076317
21,72,208,14667749
22,73,228,17843447
23,78,250,51231057
24,80,259,34908806
25,83,275,14050185
24,81,262,39974633
23,77,242,32365414
24,79,256,28155965
25,82,273,15998696
26,83,284,6294066
25,81,270,19542873
24,79,257,29973034
23,76,242,23741100
24,77,260,21835437
25,81,279,30414041
26,83,290,9776718
25,80,275,22726370
26,81,287,13066018
27,83,299,3474361
26,82,288,10014145
25,79,273,18245750
24,78,260,27601556
25,81,278,29404553
26,83,291,10195358
25,81,277,28205267
24,79,265,42297365
25,82,282,22648501
24,80,268,43164780
23,75,247,23778093
22,74,232,29372091
23,78,253,49114945
23,78,252,50517018
24,80,266,43121611
23,77,248,43051952
24,79,261,36886747
25,82,276,18761766
24,80,263,40684960
24,80,264,41663474
23,77,246,39896833
22,75,228,34032868
