set_cardinality,add_ds_card,mult_ds_card,count
24,83,253,36275621
25,86,269,23673457
26,87,279,8597548
25,85,266,26062485
24,83,251,33689984
25,86,266,21793246
24,84,253,37995297
23,80,236,27540314
22,77,221,17962633
23,82,240,45561888
24,85,255,36622900
23,80,239,31141952
24,84,254,38995505
25,87,269,12571819
24,86,257,26964992
23,81,239,38501629
22,77,224,20563987
23,83,244,49119650
24,86,259,26610541
23,81,242,41063568
22,77,226,21835395
23,82,244,46902879
22,78,227,29556913
21,72,206,4753260
22,75,223,9649520
23,80,244,34260839
24,84,260,41325832
23,80,243,34038165
24,83,258,40505365
25,87,275,13676342
24,85,261,36839715
23,79,240,24706795
24,82,255,33284042
25,86,274,25006644
26,87,284,10725876
25,85,269,28853737
24,83,255,38436297
25,87,270,12831910
24,83,257,40053249
23,79,238,22884024
24,81,252,23780900
25,85,268,27972079
26,87,280,9089772
25,84,267,26898840
26,85,281,17816777
27,87,293,5963740
26,86,284,18054564
25,83,268,24435606
24,82,253,31277090
25,85,272,30860161
25,85,270,29544646
25,86,270,24043900
24,83,256,39300517
23,79,237,21870534
22,76,220,12013094
23,81,241,40447272
24,85,256,37143089
23,80,240,32159208
24,84,257,40989363
25,87,272,13383970
24,83,259,40942808
25,86,273,24911998
25,86,268,23071136
23,79,244,26782066
23,81,240,39595127
24,85,257,37499199
25,87,274,13632347
24,84,262,40297040
23,80,242,33579573
23,82,247,44431515
24,86,262,24861679
23,81,244,41617656
22,76,227,16080675
21,71,205,2830155
22,74,219,5025972
23,78,242,19002161
24,82,258,35353154
23,78,240,18005585
25,86,275,24956872
24,83,261,40906861
26,87,283,10348054
25,85,267,27140940
24,82,249,26409022
24,81,255,26692210
23,78,233,12586326
24,81,247,18269847
26,87,277,7755892
25,84,262,21669656
26,85,280,17062738
25,83,267,23568573
24,81,254,25863835
25,84,272,30730121
26,87,285,11079553
25,85,271,30307864
24,81,253,24869899
24,83,254,37479860
24,79,250,11330832
25,84,269,28611669
26,86,282,17081040
26,85,283,19235566
27,87,296,6903936
26,85,284,19883672
25,82,266,17964349
26,83,277,10687917
27,86,294,10016054
28,87,301,2368202
27,85,289,7374460
26,84,275,12278689
27,87,288,4354551
26,85,279,16342190
25,81,262,10488981
24,80,248,14499146
25,84,268,27800854
26,87,278,8205364
25,83,263,19512544
26,85,277,14795547
27,87,292,5575367
25,83,264,20530451
25,85,274,31630444
26,87,287,11689265
25,84,271,30155481
23,77,236,10311064
23,80,241,32865152
24,84,256,40499670
24,84,255,39851982
25,87,271,13129560
25,85,263,22919325
25,86,264,20323901
24,83,252,34960164
23,77,232,7941557
25,85,265,25112632
26,87,275,6863350
25,84,260,19444417
26,85,275,13304049
26,86,280,15933803
24,82,251,28981884
26,87,281,9540677
24,82,250,27710855
25,86,267,22541610
23,78,234,13418414
22,75,217,6546770
23,81,238,37219651
24,85,253,35140986
23,79,236,20779611
24,83,247,27695960
25,87,263,9783255
24,84,252,36828845
23,80,232,22012552
22,76,217,9715761
24,85,251,33011023
23,80,234,24844191
25,87,268,12099929
23,80,237,28861515
22,76,223,14101891
23,81,243,41493792
24,85,258,37632972
21,71,202,2180744
22,73,222,3910307
23,79,245,26846926
24,82,262,35795975
23,78,243,19375822
24,81,260,29635635
25,85,277,31736105
23,77,241,13024428
24,80,255,20161913
26,87,286,11370284
24,82,254,32410506
25,86,271,24510030
23,77,237,10886144
24,80,252,17834972
26,86,285,18508802
25,83,269,25308140
25,84,273,31205541
24,81,256,27526282
24,81,259,29278890
24,79,252,12600054
25,83,273,28198502
26,86,286,18839585
25,82,268,19564739
27,87,297,7239880
26,85,285,20533826
25,82,267,18823644
26,83,279,11895422
27,86,296,10837802
28,87,304,2914861
27,85,291,8283803
26,84,278,14292308
27,87,294,6241998
25,81,265,12409276
24,79,249,10692040
25,84,270,29401347
26,87,282,9935030
25,82,265,17179302
25,83,265,21534091
24,80,253,18676896
25,84,274,31630840
23,76,236,6894897
24,77,254,6090137
25,83,277,29478161
26,85,291,23074192
25,82,273,22755004
26,84,288,20233446
27,87,304,9127591
25,81,270,15566409
26,83,281,13090459
27,86,301,12532302
28,87,309,3924671
27,85,294,9633028
26,84,287,19774451
25,80,266,9126045
26,81,281,6514274
27,85,299,11882537
28,87,308,3694422
27,84,294,8229562
28,85,306,4257436
29,87,318,1472048
28,86,311,6165555
27,83,294,5986924
26,82,283,10605860
27,85,301,12715304
28,87,313,4740376
27,85,300,12260749
26,83,286,15882586
27,86,302,12761496
26,84,289,20559387
25,79,269,6966338
24,78,254,9380622
25,83,276,29363492
26,86,291,19875736
25,82,274,23157088
26,85,290,22779766
26,84,290,20892316
25,81,272,16622365
26,83,285,15396169
28,87,311,4367362
26,84,283,17625446
27,87,298,7541049
25,81,268,14344609
24,79,254,13820695
26,86,287,19236693
25,83,270,26100872
26,85,287,21603337
27,87,302,8662296
25,82,272,22195916
24,80,259,22278742
25,84,280,31025050
26,86,295,19409470
25,83,278,29497079
24,80,261,22806902
25,83,280,29125975
24,80,264,22631957
23,75,240,5450902
22,74,225,7066849
23,79,248,26197575
24,83,266,36828162
23,79,247,26537800
24,83,264,39180408
25,86,282,21438666
23,78,245,19775723
24,81,261,29783392
25,85,280,30514605
26,87,293,12507496
24,82,261,35951849
25,86,278,24143357
24,81,264,29339504
23,77,243,13702331
24,81,257,28223897
25,84,276,31953475
26,87,289,12156204
26,85,289,22461245
26,86,290,19828799
25,83,274,28700463
24,80,258,21878060
26,87,291,12423522
25,85,276,31820767
25,85,278,31528514
24,81,262,29822579
23,77,240,12556963
24,79,255,14392122
25,83,275,29091798
27,87,301,8438996
25,82,270,20950272
28,87,310,4122518
27,85,298,11426747
26,84,286,19312743
27,87,300,8141991
26,85,286,21049293
25,83,272,27589338
24,80,257,21392627
26,87,292,12482215
25,84,275,31811031
25,85,279,31080160
22,74,222,6123805
24,83,262,40558918
24,82,256,34112741
26,85,282,18503705
27,87,295,6569230
25,85,273,31218575
23,77,238,11517332
