set_cardinality,add_ds_card,mult_ds_card,count
23,81,231,12154121
24,83,245,14345213
25,86,266,26828041
26,89,275,26953874
25,86,260,18030602
26,87,277,24309754
27,89,288,20005450
26,88,281,22040912
25,85,264,24787485
24,83,250,21423152
25,86,268,29839409
26,89,280,33672353
25,87,268,41100993
24,84,252,26814647
25,88,268,30520224
24,85,254,40985956
23,80,232,8860895
24,81,248,10483749
25,86,269,31330297
26,88,279,19793683
26,87,276,22890831
26,87,278,25765444
25,84,260,11561374
26,85,272,10502056
27,88,289,9945560
28,89,294,7963097
27,87,283,9221218
26,86,272,10164161
27,89,285,16610632
26,87,279,27247955
25,83,260,10232817
24,82,245,9439203
26,89,272,22654034
25,85,257,14629300
26,87,269,13753866
27,89,281,12503777
26,88,276,16475061
25,85,258,15918427
24,83,246,15638165
25,87,265,35802352
25,86,262,20872631
24,84,249,22062094
25,87,266,37651893
24,85,256,44266474
23,79,233,7869800
22,77,217,5365967
23,83,240,36210768
24,86,251,33538422
23,82,233,16856777
24,86,246,24260284
25,89,259,26607127
24,86,248,27919655
23,82,230,12835253
24,85,242,18003144
25,88,260,19735904
26,89,265,13634927
25,87,253,15276334
24,84,241,11121987
25,89,257,23567230
23,81,229,10037201
26,89,271,21311424
25,86,257,14217179
26,87,268,12620783
27,89,279,10713301
26,88,274,14395661
24,84,245,16092963
25,87,262,30247229
26,89,273,24098177
25,87,261,28396085
25,88,265,26604010
23,80,233,9735594
22,78,217,6866605
23,83,238,32695112
24,87,253,44740632
23,83,237,30867439
24,86,252,35323729
25,89,264,33654396
23,83,234,25003601
24,85,249,31183294
25,88,266,27965942
25,89,261,29542645
23,82,231,14088113
22,79,216,8758540
23,85,238,43093641
24,88,247,25098965
23,83,231,19492218
24,85,247,27130502
24,88,252,32014713
23,82,234,18319395
22,79,219,11858631
23,84,237,33140943
24,86,250,31659630
23,82,237,22816710
22,79,221,14126345
22,80,223,19833790
21,74,201,2345658
20,71,188,1668269
21,77,209,13276103
