set_cardinality,add_ds_card,mult_ds_card,count
23,85,248,46010994
22,82,233,43861601
21,77,214,25223253
22,80,233,38223347
23,84,250,45581377
24,86,263,37293108
23,84,249,46882905
22,81,230,44378972
23,84,247,47622317
21,76,213,19091114
22,79,229,31869501
23,83,249,52247388
24,86,262,37194907
23,83,245,50845833
24,84,265,46838166
25,86,279,36081718
24,85,266,51074575
23,82,249,45077784
22,79,230,32766750
23,82,250,44884479
24,86,265,36352351
23,83,250,51308232
22,80,231,37957014
22,81,233,44282000
21,76,211,17009080
22,78,227,22328783
23,82,248,45041899
24,85,262,51648106
23,82,246,43556203
24,84,263,46046229
25,86,277,34858249
23,81,243,36663215
24,82,263,36816771
25,85,280,49403011
26,86,291,26295437
25,84,277,35547257
24,83,260,44768746
25,86,276,33999287
23,80,246,31206241
24,86,261,36931163
23,82,244,41145070
24,84,261,44010148
25,86,275,33005156
24,85,264,52172105
23,82,247,44316868
22,79,227,29322251
23,84,246,47647095
24,86,260,36444420
23,83,246,51915996
22,79,232,33604117
21,75,211,13545262
20,73,192,7722910
21,78,213,29162104
22,82,227,42871885
21,78,211,26583445
22,81,227,41162399
23,85,241,43678515
21,78,207,20032464
23,85,245,47089696
24,86,255,31230546
23,83,241,44250707
22,80,225,30027372
22,82,231,45302577
21,77,211,22260135
22,79,226,27391077
23,84,245,46875600
23,83,240,41979407
24,84,256,36109101
25,86,270,26781597
24,85,260,49931784
23,82,242,37770607
22,81,222,30039954
23,84,243,44927590
24,86,257,33770031
23,84,242,43454385
22,81,228,42531300
21,76,207,12432491
21,79,213,34658724
22,83,228,47331045
21,79,212,33657801
22,82,230,45200619
21,77,210,20512060
24,86,258,34849826
23,83,244,49667980
22,82,225,39164891
23,86,241,31220537
22,82,229,44888301
21,76,210,15583677
20,73,195,9743924
21,79,214,34758003
22,83,227,46509438
22,80,229,36475320
21,76,214,19592356
21,78,214,29476241
22,81,229,43710116
20,74,197,14283627
19,68,177,2302013
18,66,163,1994612
19,73,182,12828593
20,78,198,28362887
19,71,182,8068266
20,75,199,18163956
21,81,215,39394574
20,77,200,23058602
19,70,181,5610335
21,81,217,35786249
22,84,229,41944886
20,76,197,21827611
21,83,213,37010753
19,71,181,7525776
20,76,196,20554829
22,86,227,23291129
21,81,211,39330583
22,83,229,47910909
23,86,244,32572322
22,83,232,46239389
20,75,196,17035664
21,80,216,36085760
22,85,231,33683295
21,82,213,39555989
20,77,198,25705248
19,71,178,6627940
20,75,193,14344978
21,81,213,40875133
22,84,228,41871425
23,86,243,32393329
21,79,208,26685831
23,85,246,47254171
24,86,256,32536685
23,84,241,41758095
22,82,226,40942262
22,84,230,41395235
21,79,211,32120422
21,81,216,37708291
22,85,227,36553363
22,83,226,44933826
21,81,212,40422306
22,84,227,41403880
20,75,197,18207640
21,79,217,32765567
21,78,215,29385966
22,81,231,44775655
23,86,246,31982194
22,84,232,39173269
22,82,232,44710747
23,85,250,42754685
23,86,247,31179355
22,81,235,40738658
24,84,262,45095203
23,83,248,52666312
22,81,232,44645081
21,77,213,24751865
21,80,218,32396443
22,84,233,37317869
21,77,216,25009414
22,82,235,39546682
23,86,251,25275034
22,82,236,36388732
21,78,216,28996444
22,82,234,42036224
23,85,252,37707968
23,86,248,30218553
22,83,235,39130503
21,79,215,34490848
20,74,199,14451181
21,78,219,24677526
21,79,216,33689313
22,83,234,42244580
23,86,249,28754817
22,83,236,35434003
21,79,218,30932620
20,75,200,16875250
21,81,219,28566873
22,85,234,27057903
20,74,200,13501967
20,76,201,18496812
20,74,198,14463769
21,79,219,27835416
22,82,237,33051560
21,78,217,28427586
23,83,253,45231281
24,86,266,35593055
23,85,249,44479282
22,78,231,26129430
23,83,251,49666765
24,85,265,51753183
24,84,267,46331462
23,81,247,42077775
24,82,261,34518730
25,85,279,48891375
26,86,288,23088053
25,84,274,31526470
24,83,259,43186223
25,86,274,31944529
24,84,264,46577114
23,80,245,30051712
24,86,259,35795403
23,82,243,39516384
24,84,258,39584483
25,86,272,29491698
24,85,263,52137123
23,82,245,42436979
23,84,251,43975911
23,83,247,52274833
22,80,232,38129177
22,81,236,37873881
21,76,215,19615383
22,83,230,47782765
23,85,243,46139939
21,78,210,24673218
22,82,224,36795485
24,86,251,25226705
23,84,237,33492490
22,79,223,22204631
23,86,238,28162762
21,76,209,14714163
22,80,224,27846554
24,86,252,26733913
23,83,238,37158968
24,84,252,28289040
25,86,266,21107928
24,85,258,47207468
23,82,239,31627961
22,81,225,36893104
23,85,244,46918402
20,74,194,11695615
23,86,245,32327985
21,77,212,23628743
24,86,254,29830006
23,84,240,39862988
22,82,223,34750296
22,82,228,44007687
21,78,209,23344062
22,85,224,34220229
21,79,209,28533311
22,83,225,43236547
23,86,239,29403457
21,80,213,37869431
21,81,214,40367333
19,70,179,5430923
20,72,196,7638852
22,80,227,33870233
23,83,242,46272297
24,84,257,37982082
22,80,230,37366310
23,84,248,47673085
21,76,212,18118618
22,78,226,20690010
24,85,261,50964890
23,81,244,38354382
25,86,271,28182381
24,84,260,42698091
23,81,240,30760036
24,82,253,22006965
25,85,271,37300289
26,86,278,12462668
25,84,265,18095399
24,83,253,30902727
25,86,268,23947679
24,84,259,41333921
23,80,239,20941270
22,78,223,16489344
24,86,253,28327473
23,81,237,24585141
24,84,249,22758820
25,86,262,15919166
24,85,255,41550636
23,82,237,27598622
22,79,224,23879416
22,79,228,30712261
21,75,210,12340288
22,76,230,14793779
23,82,252,42600994
24,84,266,46724256
23,80,244,28831013
24,82,257,28621064
25,85,274,42604069
26,86,282,16530194
25,84,269,23952131
24,83,264,49551825
23,79,243,23162808
24,80,260,20526544
25,84,280,38582817
26,86,290,25237813
25,83,274,32300572
26,84,286,17771128
27,86,299,12004097
26,85,291,35136698
25,82,274,21161299
24,81,261,31481883
25,84,276,34322688
24,82,264,37831242
25,85,282,49943906
24,83,268,49239442
23,78,247,19484860
22,77,232,21645458
23,82,254,38825900
24,85,269,46306451
23,81,250,43457096
25,86,282,36503252
23,80,249,33584658
25,84,278,36749917
24,83,263,48756790
25,86,280,36408303
23,80,247,32107691
22,78,230,25408624
23,82,251,43933082
23,81,246,41043870
22,79,234,33439383
22,80,237,31500580
21,74,215,11584801
20,73,197,11257828
21,78,218,27150210
23,85,251,40324410
22,79,236,30502172
24,86,267,34468832
22,79,231,33371849
22,80,234,37503304
22,78,229,24630303
25,85,278,48004245
24,83,261,46332005
25,86,278,35572169
23,84,244,46046579
23,83,243,48172803
20,73,193,8615532
23,85,239,40235586
23,84,238,35673626
23,85,242,45128517
22,80,226,31744562
24,84,254,32277052
24,85,259,48711857
23,82,241,35876718
22,81,223,32237311
21,77,209,19401420
20,74,195,12444779
23,85,247,46719557
22,84,231,40632610
20,74,196,13239445
21,80,214,37808280
19,69,179,4079521
18,65,164,1670414
19,71,183,7828772
20,76,200,19838908
20,76,198,21738593
21,82,216,35217591
22,85,229,35903041
20,77,199,25105357
20,76,202,16830703
19,70,182,6024510
20,74,201,12735645
21,78,221,18545200
22,84,235,31793368
21,81,218,32787209
22,84,234,34765108
21,80,217,34785426
20,77,201,21256499
21,80,220,25102166
22,85,237,17790865
21,82,220,21146615
20,74,203,9922186
19,70,183,5915041
20,75,198,18271998
22,83,231,47328533
20,76,194,18472509
21,80,215,37224081
21,80,210,33672411
22,84,223,35860844
22,85,225,35468063
22,83,233,44630125
21,78,212,28032670
23,84,253,39265415
24,86,264,37043032
23,85,253,34661788
21,79,222,16759581
22,85,239,11635263
22,83,238,27432507
23,86,255,16034264
22,81,238,31138417
24,86,268,33044735
22,83,237,31630647
22,82,240,20871228
21,79,221,20482013
22,84,236,28309446
20,73,200,10764998
22,82,238,29216844
23,83,256,35312835
24,86,269,31358335
23,83,252,47712313
25,86,281,36560533
24,86,272,25130317
23,84,254,36379618
22,81,237,34758911
23,85,257,20758129
22,81,240,22989188
21,76,219,17583975
22,78,235,26073686
23,83,255,39025395
24,85,271,41524499
24,84,268,45476530
26,86,289,24219786
24,84,255,34164714
25,86,269,25402013
23,84,252,41783232
20,75,195,16047464
23,86,242,31967265
24,86,249,22093161
23,84,235,29277004
21,78,208,21653117
21,77,220,19674836
23,86,253,20811836
22,80,236,33921222
21,76,217,19530174
20,75,201,15829232
19,69,181,4243636
18,66,164,2296476
19,73,183,12202132
20,78,199,27390797
20,77,202,19048325
21,83,216,31569482
22,86,225,23355934
21,81,210,37491207
20,78,195,26869558
21,84,210,30450646
19,70,180,5480727
22,85,228,36367049
21,81,220,24453730
22,85,235,24073247
21,82,217,32781574
19,72,182,10236578
20,75,194,15160757
22,83,222,36477305
23,86,237,26843127
21,80,209,32033127
20,76,195,19474699
19,72,180,9412842
21,79,220,24509963
24,85,267,49858234
23,85,254,31498911
21,81,221,19774789
22,84,237,24835252
22,83,240,18674221
22,85,236,20965316
20,74,202,11923970
21,81,222,15445165
21,80,219,28756577
20,77,203,15160116
18,66,166,2065040
19,74,185,10077924
20,78,201,22710191
19,71,184,6562911
20,75,202,14617473
21,82,219,25265150
20,79,204,11000267
19,71,185,5694835
21,83,221,13320540
21,83,218,25322776
20,78,204,11267039
19,72,184,8265356
21,82,222,12706238
22,86,236,10697796
20,76,203,13634537
21,81,223,11168148
21,80,221,20690029
21,83,220,17289819
23,86,250,27214190
22,86,232,18211932
21,82,215,37239223
18,67,163,2781475
19,74,182,15332596
20,77,196,24762257
21,83,212,37594952
20,80,198,30625282
19,72,178,8533186
20,78,196,27974947
21,84,216,23850883
22,85,226,35988677
21,82,210,37598305
20,79,200,26338292
19,73,180,11976737
20,76,199,21433764
21,82,218,29483469
22,85,230,34899488
20,77,197,26056476
21,84,217,21182968
18,67,166,2845931
20,79,201,23585339
19,73,184,10179376
20,78,202,19933718
20,78,203,15582388
19,75,185,11344410
21,82,214,38612036
20,80,202,18936283
19,72,183,9846238
20,78,200,24963994
18,70,166,6312383
17,61,148,485602
16,57,131,123402
17,65,148,1872382
18,70,163,6400129
17,63,148,991882
18,70,164,7131717
19,77,180,21851154
18,73,166,10919105
18,71,164,8968409
19,78,182,21750846
20,81,193,29653058
19,76,178,18808733
18,71,163,8146992
19,77,178,21158648
18,72,166,9409887
18,70,165,6612713
19,76,183,18160840
20,81,195,30999260
19,76,180,19766512
20,80,196,31945896
21,84,211,30716346
20,81,199,26850659
19,76,181,19827235
18,71,165,8261961
19,77,184,15410177
20,82,199,22594133
19,76,182,19974526
19,77,181,21711284
18,69,163,4981917
19,75,181,17482711
19,74,181,14710502
20,80,195,31196122
21,85,210,22694765
20,81,196,31300364
19,75,177,15047451
20,79,194,28944864
22,86,222,21628976
21,83,208,34104044
20,79,197,31628324
19,74,179,14579673
18,70,161,4991558
19,75,180,17318646
