set_cardinality,add_ds_card,mult_ds_card,count
2,3,3,1
3,6,6,36
4,10,10,567
5,14,15,2401
6,17,20,18
5,14,14,23
4,9,10,63
6,18,20,170
6,17,21,475
7,20,27,56
6,18,21,3698
5,15,15,4489
6,19,21,8680
7,22,27,588
7,21,28,898
8,23,33,6
6,19,20,316
7,21,25,4
6,20,21,28787
7,24,27,3471
7,22,28,4695
8,25,33,39
8,25,35,398
8,23,35,110
9,26,42,29
8,24,36,718
7,20,28,461
7,23,28,10697
8,26,35,1483
7,24,28,33655
8,24,35,228
5,12,15,71
7,25,28,75317
6,21,21,14772
8,27,33,120
6,20,20,1403
7,24,25,91
8,26,33,94
9,28,42,59
8,26,36,6072
8,28,36,38964
8,27,36,12186
8,25,36,1592
9,29,44,1167
9,27,44,248
10,29,49,9
8,28,33,423
7,23,27,991
9,29,39,5
8,29,35,17322
7,25,27,8612
8,26,30,5
7,23,25,23
8,24,33,21
9,27,39,5
7,21,27,112
7,22,25,16
6,20,18,13
5,15,14,71
6,21,20,887
7,26,27,14720
8,29,32,54
7,26,25,464
8,27,35,2431
9,30,41,50
8,28,35,8165
9,30,42,323
8,25,34,21
9,29,42,125
10,31,46,2
9,28,40,4
8,26,34,97
8,30,32,155
7,24,26,92
8,28,31,13
9,31,36,2
8,29,33,976
7,26,28,116663
8,29,36,80169
9,32,42,1523
10,32,46,3
9,29,40,9
9,31,41,54
9,28,44,456
10,31,51,18
9,27,43,43
10,29,50,7
11,32,57,1
10,30,52,31
9,26,43,25
10,32,52,223
9,30,45,8253
9,32,44,17282
9,30,44,3364
10,32,51,65
9,32,41,218
8,30,35,39351
8,28,34,480
9,29,43,171
9,28,43,65
10,30,49,5
9,27,42,63
7,22,26,17
8,27,34,125
9,28,39,9
8,29,34,1126
8,30,33,2353
8,30,34,2564
9,32,40,58
9,31,42,572
10,33,46,6
9,30,40,26
9,32,39,68
8,30,36,172180
9,33,42,3702
9,30,43,382
10,33,49,34
9,32,43,2068
10,33,51,109
10,31,50,6
11,34,57,2
9,31,43,702
10,34,50,102
