set_cardinality,add_ds_card,mult_ds_card,count
22,79,240,24992944
23,81,256,28187675
22,79,238,35499710
21,76,221,31044382
20,73,204,18527654
22,80,240,21949161
21,77,223,18756281
20,73,206,7710779
21,77,225,7634861
19,68,187,4953548
20,71,204,12228981
21,76,224,12850724
22,79,241,19794485
21,75,222,22534759
22,78,237,42113382
23,81,253,37852526
21,75,220,32798741
22,77,237,38365430
23,80,254,40074762
24,81,268,36571495
23,79,252,42887928
22,78,238,37249996
23,81,257,24586803
21,75,221,27989072
20,72,202,24730212
21,76,222,24680022
22,80,239,27240908
21,76,220,36879496
22,79,235,48694724
23,81,252,40560259
22,79,237,40695933
21,75,219,36315410
20,71,202,19061431
21,77,221,31987915
22,81,237,29635574
21,78,223,16923506
20,73,205,13463151
19,67,185,7315945
20,70,203,11867438
21,74,224,10925167
22,79,242,15101080
21,75,223,17643363
23,81,255,31647656
22,78,239,32585595
21,74,219,30260943
23,80,256,33114098
24,81,270,34036923
23,79,253,40870810
22,77,239,30503484
23,81,258,20912281
22,77,242,16860559
21,74,221,23930743
22,75,240,19077004
23,79,260,18196274
24,81,275,23450700
23,78,257,28347801
24,79,270,30614223
25,81,285,26588706
24,80,272,32392576
23,77,255,28024697
22,76,237,33135829
23,79,255,35666220
22,77,241,21137006
23,80,259,21279877
21,73,222,15477821
20,70,205,7008822
21,75,224,12180099
22,80,243,8716909
21,75,225,7892140
22,78,242,17088811
22,76,239,26821569
22,77,240,25864484
23,80,257,29229057
24,81,274,25846467
23,79,259,21750753
22,78,243,12385638
23,81,261,10957964
22,78,244,8476828
20,71,206,5506316
21,75,227,1995257
22,79,244,7133545
23,81,259,17448153
21,76,223,18974158
20,72,205,11525830
21,76,225,8165405
20,72,207,3300605
21,77,226,4042532
19,67,187,3502441
20,69,205,5000479
21,74,226,4229483
22,77,245,5686278
21,73,225,5979562
22,76,241,18990882
23,80,260,17529520
22,78,241,21885421
22,76,240,23010698
23,80,258,25187665
24,81,273,28163089
23,79,257,29037411
22,77,244,8759947
21,73,223,12524566
22,75,241,15849146
23,78,261,14994928
24,81,276,20922326
23,78,259,21761565
24,79,274,24780050
25,81,288,24559976
24,80,273,30293714
23,77,257,23821177
22,75,239,21997412
23,78,256,31417245
23,79,258,25382661
22,76,243,11599576
23,80,262,10631541
21,72,223,9695558
22,73,239,12302940
23,78,260,18466475
24,80,276,23069849
25,81,286,26027602
24,79,272,28145091
23,76,254,23710209
24,77,270,19577126
25,80,287,24927712
26,81,298,16399384
25,79,284,19655048
24,78,271,25709974
24,79,275,22893722
23,75,255,16668814
22,74,236,21776861
24,81,271,32231215
23,77,253,31085262
24,79,267,32201207
25,81,283,27087930
24,80,271,34086428
23,77,252,32140004
22,75,236,28436229
23,79,256,32539329
23,78,253,38282691
22,76,242,15391999
21,71,220,11516249
20,70,201,14936176
22,79,239,30514968
22,77,234,45917913
21,73,218,25639233
23,80,252,45542400
24,81,265,38381696
23,79,249,46026962
22,76,234,38851893
21,73,217,26614654
23,78,252,39752988
24,79,266,32444520
25,81,281,26893318
24,80,269,36892372
22,76,236,35446517
23,79,254,38440998
23,79,251,44554460
21,73,220,21593399
20,70,204,9153844
21,74,223,15534061
22,77,238,34398783
22,78,240,27203047
23,81,254,34981156
22,80,238,32299078
20,71,205,9246455
20,72,206,6739023
19,66,186,3772310
18,64,169,2436489
19,69,188,3406813
19,69,187,6610646
20,74,205,14861463
21,79,222,19139365
20,74,203,28283558
21,79,220,32418487
20,75,205,15032707
19,69,186,10712699
20,72,203,20431732
21,77,222,25043323
22,80,237,37599744
21,77,220,38660738
21,76,219,41342256
22,77,236,41393057
23,80,253,42937036
23,79,250,45434919
22,78,234,51849039
23,81,251,42842123
20,71,201,20446562
22,80,234,50160546
21,74,217,34896112
22,78,233,53817152
23,81,249,45856146
22,80,236,42163547
21,76,218,46196163
20,73,202,30224628
22,81,236,33838746
21,77,218,49680689
21,78,221,30389343
19,68,185,10526216
22,78,236,45887962
22,77,235,43778154
24,81,266,38123567
22,75,237,26740983
24,80,270,35758195
24,81,269,35427800
21,73,221,18888549
20,72,204,15534857
22,80,241,17000140
21,77,224,12423897
20,71,207,2760372
18,64,170,1018126
19,70,189,1109138
20,74,207,3836694
19,69,189,935353
20,73,207,3690225
21,78,225,6450811
20,75,207,3625613
19,70,188,4183589
20,74,206,8281657
21,78,224,10893873
20,74,208,1255616
22,81,240,16315355
21,79,223,13453930
23,80,255,36671036
21,74,222,19474638
22,81,239,20678534
22,79,236,44952855
21,78,222,23278076
19,67,186,5574282
19,71,188,4826363
19,70,187,8346935
20,74,204,20956267
21,79,221,25576290
20,76,205,14213398
19,70,186,13724858
21,77,219,44034811
20,73,203,24654124
20,75,206,8123105
18,65,170,1508441
19,71,189,1223185
18,65,171,208533
18,66,171,287487
17,59,153,93988
16,57,136,206501
17,64,153,812016
18,69,170,4006532
17,63,153,580328
19,74,188,4786314
18,70,171,502087
20,77,204,19203724
19,73,187,11544395
18,68,170,3456373
19,74,187,11238981
18,68,171,441979
17,62,153,397871
18,66,170,2107202
19,72,188,5186477
19,72,187,11059310
20,76,204,21423858
20,78,204,15542940
18,67,170,2784267
17,61,153,257005
18,66,169,5125151
20,77,203,27672034
19,71,186,16653396
20,77,202,36842027
21,81,218,27074356
20,78,203,23124436
19,72,185,27126659
20,75,202,38225992
21,79,219,38481907
22,81,233,44326874
21,78,217,54749915
20,74,202,35270473
18,67,168,10249859
19,72,186,19060809
19,71,185,23171991
20,77,200,51026678
21,80,217,42688415
20,78,202,31703678
19,74,184,37687802
18,68,167,18517894
19,74,186,20549594
19,73,185,29877925
18,67,169,6919921
19,73,186,20432243
18,68,169,8858449
17,62,151,3315815
18,67,167,13989048
20,76,201,45244076
21,80,218,37532793
19,72,182,40321790
21,80,219,31636530
21,79,216,53927105
20,76,202,39019348
21,81,219,22346883
22,81,235,37611724
22,79,233,54645498
23,81,248,46886631
22,80,235,46265752
20,74,200,44134875
21,79,218,44733014
21,78,218,49825388
20,75,203,30034541
19,70,185,18763296
19,71,187,9895177
21,80,220,26039656
20,76,203,30005245
21,80,221,20037417
21,81,220,17890782
20,78,205,9432141
19,73,189,1177532
20,78,206,4466219
19,75,188,4004291
18,70,170,4345995
17,62,152,1976339
20,77,205,12223189
20,75,204,21886562
21,80,222,14582354
21,78,219,43568677
22,81,234,41326018
23,81,250,44518224
21,78,220,37516597
21,76,217,49438430
22,77,233,47260433
23,80,250,48997657
24,81,261,36772473
23,79,247,45829590
21,75,218,40266284
20,73,200,37000920
22,81,232,46533467
21,77,216,56146589
22,79,230,57002148
23,81,246,47291232
21,77,215,58200754
20,75,199,52338936
21,78,216,57947065
19,70,184,20972896
19,71,184,26321891
20,76,199,56051279
19,72,183,37728740
22,81,230,49387662
21,78,214,62048804
20,73,199,38335615
21,80,215,50544247
19,70,183,24767799
20,74,201,39341055
22,79,231,56988677
21,77,217,53770068
20,75,201,43437126
20,79,201,30894221
18,65,168,5236512
