set_cardinality,add_ds_card,mult_ds_card,count
2,3,3,1
3,6,6,36
4,10,10,566
5,13,15,175
4,9,10,65
5,14,15,2367
6,16,20,1
5,14,14,7
5,15,15,4527
6,19,20,133
6,16,21,185
7,19,27,3
6,17,21,627
5,12,15,78
6,20,21,28213
6,19,21,9542
7,22,27,236
6,18,21,4064
7,20,28,611
8,22,33,1
6,18,20,47
6,17,20,3
7,20,25,2
7,24,27,1630
7,23,28,13699
8,25,33,12
7,22,28,5968
8,25,35,233
8,22,35,7
9,25,42,2
8,23,36,597
7,19,28,160
7,21,28,1364
7,24,28,37396
6,15,21,68
8,23,35,37
7,23,27,493
7,25,28,79942
8,27,33,72
6,20,20,599
7,25,25,53
8,28,33,193
9,28,42,31
8,26,36,9492
8,27,36,18515
8,25,36,3099
9,28,44,470
8,24,36,1231
9,26,44,83
10,28,49,1
7,21,27,37
9,28,39,6
8,26,35,870
8,28,35,4825
8,24,30,1
7,21,25,1
6,15,20,1
7,22,25,3
8,26,33,31
8,23,33,2
9,26,39,2
8,24,35,92
7,20,27,14
7,24,25,22
6,20,18,3
7,23,25,12
7,26,27,7853
8,28,32,7
7,26,25,125
6,21,21,15550
8,30,33,723
7,25,27,4167
8,27,35,1550
9,30,41,13
8,29,35,9566
7,26,28,119189
8,30,36,203839
9,31,42,359
8,25,34,10
9,29,42,77
10,31,46,3
9,28,40,3
8,26,34,29
9,31,41,34
8,29,32,10
7,22,26,4
8,27,31,3
9,30,36,2
7,24,26,21
8,29,33,340
8,28,36,49017
8,24,34,5
10,31,51,11
9,26,43,4
10,28,50,1
11,31,57,1
10,29,52,18
9,25,43,3
9,27,44,181
10,31,52,69
9,30,45,15323
8,29,36,95272
9,30,44,2904
9,29,44,1176
8,27,34,45
9,27,43,12
7,18,27,3
10,29,49,4
9,26,42,5
9,29,43,67
8,28,34,146
9,29,39,6
7,23,26,6
8,26,30,2
8,31,33,1447
8,29,34,356
8,30,35,22435
8,30,34,786
9,33,40,69
10,33,46,6
9,30,40,11
9,33,41,148
9,32,39,58
8,31,36,335649
