set_cardinality,add_ds_card,mult_ds_card,count
22,80,230,56053771
23,84,248,48116161
24,86,262,24355110
23,83,247,52385987
22,81,232,60421161
23,84,250,47067602
22,81,236,55139217
21,76,215,36957848
20,74,195,23301414
21,79,215,57521417
22,83,229,49674954
21,79,212,52030595
22,82,226,49326399
23,85,240,22823995
21,78,209,36370534
22,82,222,35953589
23,85,239,21182951
24,86,248,10759517
23,84,235,23285432
22,81,222,33618075
23,86,238,15043103
22,82,228,55360442
21,78,208,32836032
22,80,229,54090948
23,84,249,47534580
24,86,259,22716537
23,83,243,44292686
24,84,256,32998465
25,86,269,16370665
24,85,260,27528874
23,82,243,47547995
22,81,230,57840391
23,84,247,47666494
24,86,261,23855160
22,81,233,60963698
23,85,250,28615110
22,82,236,52230097
21,77,216,45319602
20,73,198,22249345
21,78,218,51339241
22,83,233,49439708
21,79,217,57023312
22,83,234,47116642
23,86,248,17539999
22,82,234,58306314
21,79,216,57415175
22,81,231,59645275
24,86,258,21899302
23,84,245,45413709
22,83,228,48107736
23,86,243,18318277
21,77,213,40227662
20,74,193,19130450
21,80,212,56202116
22,85,223,18442676
21,80,208,41649305
22,82,225,46543769
22,84,228,39192618
21,78,211,43596335
20,74,196,25806190
21,79,214,56838856
21,78,214,51689686
20,75,197,35031603
21,79,213,53844338
20,75,198,35724815
19,69,178,6337384
18,65,164,3294435
19,73,183,29123893
20,77,199,49093023
19,72,183,23779474
20,76,201,40120492
21,81,217,53291246
20,77,202,40386171
19,70,183,14075201
21,82,217,45630999
22,85,227,22394757
21,81,212,54784244
20,78,194,43988645
21,83,209,35373347
20,78,198,52654415
19,71,179,13828205
20,76,198,43015027
21,81,218,49126957
22,85,229,23133297
21,81,213,55917870
22,83,231,50721955
23,86,247,18166927
22,84,237,25311941
21,80,217,58430914
20,76,202,37753921
21,81,222,24193022
22,85,237,12278955
21,80,220,44176578
21,82,219,35822824
20,78,203,32889501
19,71,183,18543131
20,75,201,34499064
21,81,221,31291912
21,80,219,49502100
22,83,235,44250916
23,86,251,14322631
22,83,236,40951052
23,84,244,44220156
23,86,246,18479427
21,80,214,60322231
22,84,225,34717051
21,79,209,41328397
22,83,224,38340129
23,85,238,19958049
20,74,197,28227143
21,80,215,60381336
22,85,230,22694712
21,81,215,56810874
21,82,216,48297856
20,77,200,48168643
19,70,181,12303846
20,73,201,22606175
21,80,221,37131245
22,83,237,36727735
21,79,219,49824420
23,86,252,12931324
21,77,218,44909109
22,80,232,59505047
22,82,229,57890136
23,86,245,18585276
21,77,215,44603823
22,80,236,56779747
23,84,256,31798408
24,86,267,22301697
23,83,250,53683751
24,84,266,48934717
25,86,281,26401503
24,85,272,26834420
23,82,253,57390745
22,80,239,44443562
23,84,259,19746640
24,86,274,12007472
23,83,257,36061905
22,81,240,35052719
23,85,259,9934538
22,83,243,8834300
21,77,222,29232677
20,75,203,28112724
21,81,224,11501092
22,84,240,13747512
21,79,222,31534272
22,83,241,17212781
23,86,259,3142043
22,83,244,5686385
21,79,223,24876032
22,82,238,42568662
23,85,258,12324981
24,86,268,21387962
23,84,252,43957357
23,86,249,16513774
22,83,238,32114987
21,79,218,54315367
20,74,198,29034074
22,83,232,50282486
23,85,247,29832471
20,74,203,24069160
21,81,223,17871232
21,79,221,38995729
20,75,202,32966509
20,76,203,31657901
19,69,183,10163637
18,65,167,3727371
19,72,186,15310789
20,77,203,33193558
20,77,204,24915726
21,82,221,24229129
20,78,205,17033833
19,71,186,12461960
20,76,204,24192582
22,84,235,32059377
21,82,220,30448213
20,78,202,40942731
19,71,185,15784009
21,80,223,22474044
22,83,239,27385284
23,85,255,19902228
22,83,242,12906123
20,75,205,16989289
21,79,225,10937702
22,84,241,10228606
20,76,205,18267313
21,82,223,12835768
20,77,206,10373771
20,74,205,15034304
21,80,225,9233199
22,84,242,7254282
22,82,240,30665200
23,86,257,5454209
21,78,222,31646310
23,84,258,23693351
24,86,270,18698020
23,84,255,35428530
22,82,241,24521612
22,85,234,18451668
21,79,220,45340661
20,74,202,27831876
22,85,236,14511699
19,69,185,8902338
18,66,166,5320699
19,74,184,29366531
20,79,200,49304740
21,83,214,39284800
20,79,199,52162377
19,71,182,18190409
20,76,200,43746210
21,81,214,57422530
20,77,198,48615817
21,82,214,51627964
20,78,201,45322710
22,84,234,34901027
22,82,233,60250592
23,85,248,29810821
21,80,218,54781709
20,78,204,24128347
18,67,167,7559719
19,74,186,19967699
20,79,202,38409121
19,73,185,23565924
19,72,185,19769473
21,80,222,29424213
19,74,185,26902797
20,79,198,53098745
19,74,183,34302973
18,66,167,5398378
20,78,200,50595577
19,72,184,20878879
18,68,167,10282615
18,69,167,13423490
17,60,149,869780
18,62,164,943435
20,75,199,36896490
20,74,201,28728457
21,78,217,53295663
20,73,202,22143321
21,77,217,46024923
23,83,252,51818733
22,81,241,28747419
21,76,221,30715289
22,82,237,47759048
21,78,220,43969302
23,85,252,26117719
22,79,237,48574887
24,85,266,32135998
23,82,251,60129753
22,81,235,57649079
21,76,220,34077522
20,74,200,30787984
21,78,215,52706603
21,80,216,59648938
20,75,200,37192168
19,69,182,9824661
20,72,198,16737901
21,77,214,43387901
23,85,251,27528170
22,82,231,60229371
22,78,237,43189148
24,86,269,20031713
24,84,268,48445862
25,86,283,25999168
24,85,273,24883567
23,81,254,51996922
22,80,235,58594817
23,84,254,38657684
22,81,238,46524476
23,85,256,17434854
21,75,219,28469352
20,73,199,23260501
21,78,219,47597356
22,80,240,38224396
21,77,219,42061854
22,80,238,49111580
24,85,269,30684342
23,83,253,49593623
20,74,199,30140964
19,68,179,5063559
20,71,194,8090191
21,76,214,35688918
22,80,234,60093181
24,85,259,26068643
23,83,244,46942911
22,81,224,40567961
23,84,239,32836594
21,76,209,23531056
23,83,251,53115390
23,83,245,48795652
24,84,265,48191221
23,83,258,31669328
24,86,272,15497604
22,79,235,51946615
22,81,237,51209123
22,77,235,36230607
24,84,270,46287539
25,86,286,24172870
24,84,272,42511807
23,81,251,55085040
24,82,265,49276264
25,85,285,29294150
26,86,293,21467243
25,84,278,36865540
24,83,263,44219321
25,86,280,26193450
23,80,249,49736738
22,79,227,39538949
24,86,257,21131429
23,82,241,41546459
25,86,270,17665173
24,85,262,29943858
22,79,229,45692579
24,86,263,24182300
23,83,248,53472941
22,79,232,51328672
23,83,249,53540288
21,74,213,18833980
20,72,197,16095328
22,82,232,60468451
21,76,213,32844645
22,80,227,47400293
23,84,246,46780600
24,85,254,18692865
23,83,240,36329083
22,79,225,34137001
23,84,241,37724052
21,76,211,28896606
23,84,253,41454791
23,83,246,50743421
24,84,261,43306934
25,86,276,24002758
24,85,268,31562280
23,81,248,52690212
22,80,237,53367879
22,82,239,37104587
21,76,218,38090541
20,72,199,17584964
21,76,219,35939568
24,86,264,24186174
22,81,229,56276712
23,85,245,28807225
22,82,235,55568322
20,73,194,15699374
22,81,228,53557131
23,85,243,26827067
22,81,234,59759814
19,67,179,3392822
20,70,193,5006415
22,79,231,49802007
21,75,212,23662106
22,78,227,33148413
24,86,254,17704569
22,80,223,33922829
21,74,208,11450271
22,78,229,38737551
23,82,249,59621571
24,84,262,45189573
25,86,275,23062943
22,79,233,52921108
24,86,266,23328061
22,79,234,52914189
21,74,214,20748409
22,78,233,45776675
23,82,254,55023466
25,86,279,25841958
23,81,247,50965253
24,82,260,39701367
25,85,278,24987239
26,86,286,14891852
25,84,273,28302421
24,83,260,38595961
24,84,267,48510241
23,80,246,44082648
22,78,224,25705682
23,82,245,52946420
23,81,238,27995938
24,84,251,22142455
25,86,264,10773266
24,85,256,21762742
23,82,238,33074259
22,78,225,28534729
24,85,257,23355691
21,75,211,21633372
22,76,227,19130838
23,81,249,53590512
