set_cardinality,add_ds_card,mult_ds_card,count
22,82,221,36953747
21,78,206,26899298
22,81,218,28358233
23,85,231,20131204
22,82,219,31121300
21,77,200,10418339
22,80,215,16022040
23,84,231,20022626
24,85,239,11402400
23,83,227,16078942
22,80,216,17889428
23,84,230,18334491
22,81,220,34591282
21,77,202,13708863
22,79,216,15059746
23,83,233,29801427
24,85,243,17070471
23,82,230,17770312
24,83,241,12363929
25,85,253,9531965
24,84,245,15570419
23,81,229,15190483
22,80,214,13955184
23,83,234,32479031
24,85,245,20677608
23,83,232,27113892
22,80,220,27885193
22,80,221,30701451
21,76,201,8512818
20,74,188,9088824
21,79,209,42712579
22,82,223,42877956
21,79,207,35956654
23,84,237,32052900
22,81,223,44600368
21,78,204,21017945
22,80,219,25223135
23,84,234,26008185
24,85,246,22288435
23,85,233,23492113
21,77,204,17641894
20,74,190,12082416
21,80,207,39008991
22,83,220,35870129
23,84,232,21964899
21,77,205,20126052
21,79,208,39240133
21,77,209,30534089
20,74,194,19434667
21,78,210,37847232
20,75,194,25181851
19,69,174,3300977
18,67,160,3127758
19,72,179,16312906
20,76,195,32234387
19,71,179,12836074
21,80,210,47679740
20,77,195,38031353
19,72,177,13065024
20,77,192,30197294
21,82,208,41158988
22,84,220,27298502
20,76,193,27651825
21,82,207,38866385
20,77,194,35954589
22,84,223,32197164
21,80,209,45545979
22,83,224,46134739
23,85,237,29452663
21,80,208,42128787
21,80,213,53158092
22,84,228,35401160
21,82,212,46622270
21,80,212,52344337
20,76,197,36496845
20,75,191,18314223
21,79,210,45145818
22,82,224,45523289
22,83,222,41262909
23,85,236,28202716
21,79,205,29542790
22,81,219,31493916
23,84,235,28155857
24,85,244,18802007
23,84,233,23948179
22,82,222,39935147
21,78,205,23878257
20,75,188,12078314
22,83,217,27526753
21,79,203,23462268
22,83,214,19962155
23,85,227,13960499
22,83,219,33007941
21,80,202,23405669
20,75,187,10204090
21,80,206,36127713
22,84,218,23502943
21,80,204,29236108
20,76,192,24857463
20,75,192,20515100
19,71,173,5347053
21,79,212,50861788
22,83,227,51423665
21,79,211,48519219
22,82,225,48449648
22,81,221,37914608
23,84,238,34319831
22,81,222,41171462
22,81,226,53729939
21,78,207,29466205
22,79,225,38464503
23,83,243,56212196
24,85,254,37008256
23,82,240,42262355
24,83,252,35021896
25,85,264,26074429
24,84,255,33309240
23,81,239,40127196
22,80,225,42476674
23,83,244,57742476
24,85,256,39728441
23,83,242,54216381
22,81,229,60008931
23,84,245,42811776
22,81,231,61687348
21,77,211,35510754
20,74,196,22947843
21,78,217,45638847
22,83,233,46092936
21,79,215,53254408
22,83,232,48506443
23,85,248,28686336
22,80,232,54348066
21,77,213,39481266
22,81,227,56439154
23,84,243,41820317
24,85,257,40653607
22,82,229,54974403
23,85,244,33329220
22,82,230,55425227
20,75,195,27198239
22,84,227,35503268
21,78,212,43488209
22,82,226,50507847
23,85,239,31902192
22,83,226,49969119
22,84,229,34654121
21,80,214,53214187
20,75,198,31506909
21,81,215,52133436
20,77,198,41519644
19,71,178,11314538
20,73,191,10880039
21,78,209,35586304
22,81,224,47646640
23,84,239,36025890
22,82,227,52622306
21,77,208,27657422
23,84,236,30186882
22,79,223,32489182
24,85,252,33577451
23,82,237,34122915
24,83,251,32683845
24,84,253,29550918
23,81,238,37480672
22,79,226,41050895
23,82,245,53296732
23,83,241,51940154
22,80,230,53298064
21,76,209,23325596
22,77,223,20241825
23,82,243,49639649
25,85,265,27751776
24,83,256,45223493
23,80,237,24829470
24,81,248,17577375
25,84,263,14874221
26,85,271,10475385
25,83,259,13061137
24,82,247,16230412
25,85,261,20669739
23,79,234,15689254
22,78,215,9727249
23,82,234,26518340
24,83,240,11033958
24,84,246,16938838
22,79,218,19321894
23,83,238,44050958
24,85,247,24236523
23,82,233,24142278
22,80,222,33616086
21,75,204,10203677
20,74,184,4519251
21,79,204,26100331
21,79,202,20625168
22,82,213,16199256
22,82,218,28233948
21,77,198,7612718
22,81,209,9076305
23,84,226,11874900
24,85,233,5281788
23,83,220,6431216
22,80,209,7000257
23,85,223,8726789
22,81,213,15733321
21,77,195,4651070
22,79,213,10106552
23,83,229,19902683
23,82,226,11100580
24,83,238,8675969
25,85,250,6760023
24,84,242,11478421
23,81,227,11983487
23,83,235,35346032
23,83,230,22312534
22,80,218,22585909
20,74,189,10241674
22,82,220,34058601
21,79,206,32921106
22,82,216,22948161
23,85,230,18559342
21,78,203,18807502
20,75,186,8662905
22,84,214,16001536
21,80,200,18300717
23,85,226,12412117
22,84,217,21592702
21,79,201,18074658
20,75,189,13559136
19,70,172,3026558
18,66,157,1077049
19,72,176,10954680
20,77,189,20918692
19,72,174,8047077
21,82,204,30674967
20,78,193,37059774
19,71,174,6155102
21,82,202,25245183
22,85,211,8679895
21,81,198,15925318
20,78,184,11908809
21,83,198,15049357
20,77,187,16132561
19,71,170,2835578
20,76,187,12740460
21,81,200,20757866
22,83,215,22532624
23,85,228,15272568
22,83,218,30226932
21,80,203,26412668
20,77,191,27278772
21,81,210,50320289
22,85,221,19645866
21,81,205,35997724
20,76,189,16790637
20,76,188,14983644
22,83,216,24801508
22,83,221,38636354
23,84,228,14821815
24,85,236,7911528
23,83,224,11124684
22,82,211,12555845
21,79,199,13773941
20,75,182,4327913
21,81,199,18308335
22,84,208,7800573
21,79,195,7426543
22,83,207,8147142
23,85,220,5894371
22,84,213,14464584
21,79,196,8687094
20,76,185,9448595
22,85,214,11913139
21,82,200,20232135
20,77,188,18749201
21,81,202,26313472
20,77,190,24131637
19,72,171,4654541
23,85,234,25028018
22,83,225,48517716
24,85,240,12557859
22,81,214,17833138
21,77,201,11893442
22,79,219,21709951
23,82,231,19715022
24,83,245,19166996
25,85,257,14535736
24,84,249,22075058
23,81,234,26224487
22,80,223,36561802
24,85,251,31930962
23,83,237,40963529
23,85,242,33637459
24,85,249,27982604
23,83,236,38202770
23,85,235,26930768
22,84,221,29120357
20,74,193,17805296
22,84,224,33507704
20,75,193,23081108
19,70,175,5324373
18,67,162,4234358
19,74,181,26548030
20,77,197,42185911
19,71,181,14272083
20,76,198,36353515
21,82,213,45934220
20,79,198,44858106
19,71,180,13757931
21,83,211,37731673
22,85,223,20833987
20,78,194,39868955
21,83,209,37037131
20,79,196,46078899
19,73,178,18384166
20,78,195,41788270
22,85,226,21130386
21,82,211,46121102
22,83,228,52199908
23,85,241,33380820
21,80,217,48259097
22,84,232,30140731
21,81,216,49103958
21,82,215,42894379
20,78,200,39948212
19,73,180,21784230
22,83,229,52073459
23,84,240,37858727
22,85,220,18720904
21,81,206,39445770
23,85,232,21904842
21,81,211,52704926
22,83,223,43892014
20,76,196,34485613
19,71,177,10151360
18,67,159,2541343
20,76,191,22246651
20,78,190,27550903
20,79,192,37465949
19,73,173,9152216
20,78,188,21614721
21,83,205,30209120
21,81,201,23452607
20,75,190,15921907
23,85,229,16837155
20,76,194,30082877
19,71,176,8488357
18,68,162,5666555
19,73,181,22420461
19,73,179,20645109
21,83,212,37455122
19,74,179,24789840
20,77,193,33244627
21,82,209,43645450
21,81,208,45317282
20,78,192,34005687
21,82,206,36551810
18,68,161,5088849
19,74,178,22294801
20,79,190,30961383
19,74,176,17415448
20,78,191,30948335
20,80,193,40245853
19,73,177,16757811
19,75,180,30374813
18,67,163,5234728
19,72,178,14438869
18,68,163,6989690
17,62,145,840814
16,58,129,223552
17,64,146,2235649
18,71,160,9624953
17,66,146,4122099
18,72,162,15146124
19,77,177,31210122
18,72,164,19351355
18,71,162,12390900
19,77,179,35115368
20,81,189,28074686
19,77,175,24651825
18,72,159,9785712
19,77,172,16388316
18,71,161,11161276
17,66,145,3171611
18,70,160,7485440
19,75,176,21184189
20,81,188,25838335
19,76,175,21797774
20,80,192,37791785
21,84,206,21405168
20,80,195,43263755
19,75,178,26646809
18,71,163,14894496
19,76,182,33607232
20,82,195,30531581
17,65,145,2362718
18,69,162,7586880
20,79,194,42964813
20,81,194,39010976
21,84,208,22532685
19,76,177,28191891
22,85,218,16701182
21,83,206,32389781
18,70,161,8759868
19,74,177,20527750
20,79,189,27302826
21,83,202,23372319
19,76,176,24504205
19,76,178,30060235
20,81,191,33843099
18,71,164,16260004
17,63,146,1621716
18,68,164,7855753
19,73,182,23770316
20,78,197,45323452
19,74,182,27696347
20,78,196,43916308
21,82,210,44709340
20,80,197,43801386
21,83,213,36135889
22,84,222,30672096
20,79,195,44524084
20,79,197,46851526
22,84,225,34524073
21,81,212,53951303
21,81,213,54035474
21,81,214,53337184
20,78,199,43289488
21,82,214,44746622
20,79,199,43218496
20,81,197,38331467
19,75,181,30709274
21,83,215,32102227
20,78,201,35739399
22,85,227,20714818
21,84,209,23082935
20,80,196,43975292
19,76,179,32620008
19,76,180,33458834
20,81,192,35767623
20,81,198,35218474
18,70,164,13086905
19,77,182,34486130
20,81,196,39234648
18,69,160,5751539
21,84,210,22747225
21,83,210,37344378
20,80,188,26148321
21,84,202,16445460
20,79,191,34428018
19,74,174,13157871
22,85,219,17775587
23,85,238,31088417
21,80,211,50474888
21,82,216,39718159
22,85,228,20068819
22,84,226,35051287
23,85,240,32734545
24,85,248,26258555
21,81,209,48581995
18,69,159,4666167
19,75,177,24733973
20,81,190,31063327
20,80,189,28635574
21,84,203,17849630
20,78,185,14103981
22,85,210,7758315
21,83,197,13184080
20,79,185,16467865
21,84,198,11004496
20,79,187,21535638
19,74,171,7884916
20,78,187,18725745
21,82,201,22666598
22,85,213,10865235
22,84,219,25371893
19,73,175,12340695
18,69,158,3818218
21,84,207,22074401
22,85,216,14382792
20,79,184,14042865
20,79,186,18799312
19,75,171,9901996
18,71,155,3252742
19,76,171,11934695
20,82,181,9108942
19,77,168,8260004
20,81,185,18029182
21,85,199,6241619
19,75,173,14120865
19,75,175,18725962
18,70,158,5005805
19,76,172,14117338
17,64,142,749791
18,68,158,2809800
20,78,189,24061463
21,81,207,42413001
22,85,215,13295032
21,82,205,33657670
19,73,174,10537594
24,85,241,13973862
21,80,199,16028606
22,83,211,13951668
23,85,224,9990019
21,77,206,22801147
22,79,224,35371308
23,83,240,49453598
23,82,238,37061615
25,85,263,24148253
23,81,240,43194951
22,80,228,50364514
23,83,246,59761631
22,81,228,58744474
23,84,244,42553023
22,82,231,55479323
21,77,212,37818923
23,85,245,32596494
22,82,233,52537773
21,79,214,53061492
