set_cardinality,add_ds_card,mult_ds_card,count
23,83,246,57070369
24,85,259,40340705
25,87,273,12657040
24,85,261,42986747
23,82,243,47543927
24,83,255,30820951
25,86,270,23675301
26,87,280,5409604
25,85,268,20785172
24,84,255,35659079
25,87,270,10706319
23,81,241,34431739
22,79,224,28083107
23,84,243,52627583
24,87,254,11307513
23,83,238,38542450
24,85,252,27177900
25,87,266,7867073
24,86,256,29833245
23,82,239,37366885
22,80,226,41684165
23,85,246,47178149
24,87,258,13864629
23,84,242,50643137
22,81,228,54795744
23,84,246,56561958
22,81,232,59324304
21,76,211,22416511
20,73,191,8193032
21,79,211,47289652
22,83,225,53707729
21,78,208,30409994
22,83,223,47509198
23,87,238,9878078
22,83,226,56117522
21,78,207,27762158
22,81,220,30906569
23,86,237,24810025
24,87,247,6182349
23,84,233,27463467
22,79,218,15291862
23,85,234,25892283
22,82,223,46223402
21,76,204,10634993
22,80,221,27961241
23,84,240,45938075
24,86,251,22564071
23,83,235,30360779
24,85,249,21418096
25,87,262,5464485
24,86,252,24144790
23,83,236,32996958
22,82,224,49503254
23,85,242,43062475
23,85,240,39257905
22,81,226,49216932
23,85,243,44637973
22,82,229,62491851
21,77,209,25455707
20,73,194,11673763
21,78,214,44431206
22,82,230,63327654
21,78,213,42999265
22,83,229,61904999
23,86,245,31840781
21,79,212,49757691
22,82,225,52814267
23,85,241,41274933
24,87,253,10482409
23,85,239,37086506
22,81,227,52457830
21,77,208,23015900
21,79,210,43961042
22,84,223,44867098
21,79,207,34661456
22,84,226,51640779
21,78,209,33378011
20,74,195,18008312
21,79,214,53109749
21,78,212,40954639
20,74,196,19481553
19,68,176,2084623
20,71,190,3163653
21,76,209,18908982
22,80,224,36332754
23,84,239,43262380
22,81,225,46519732
21,76,207,15340044
22,80,220,25350766
23,85,236,30414794
24,87,248,6850879
23,84,235,32648654
22,80,223,33403881
22,79,221,21239672
23,83,237,35745061
24,85,251,25207544
25,87,263,5967298
22,81,224,43344758
23,84,241,48348582
24,87,255,11999636
22,79,227,35133182
23,83,243,51709824
22,79,228,37245443
21,75,208,11926075
22,78,221,15921656
23,83,241,46835101
24,86,254,27102807
23,82,238,34902098
24,85,250,23254366
23,82,234,24776352
24,83,246,14567088
25,86,261,12768280
26,87,271,2112002
25,85,259,9589402
24,84,247,19458474
23,81,233,17352873
22,79,216,11978151
24,87,246,5580698
23,82,230,16627232
24,85,243,12003672
25,87,256,2746156
24,86,246,15381490
23,83,230,18663721
22,79,217,13561666
23,83,233,25288403
23,85,237,32683933
21,75,203,6423502
22,77,222,12264223
23,82,244,49610287
24,85,257,36890292
24,84,251,27238861
24,85,254,31222772
23,81,235,21186153
24,83,248,17613459
25,86,264,16215535
26,87,274,2991687
25,85,261,11700139
24,83,249,19345151
25,87,265,7283376
23,80,235,16277352
24,81,252,15031735
25,85,270,23774582
25,84,266,18254418
26,85,277,7935536
27,87,288,1738302
26,86,278,10675533
25,83,264,11736678
24,82,252,21054329
25,85,269,22260922
26,87,281,5918207
24,83,257,35000599
25,86,273,27113667
24,84,260,45317189
23,79,240,17983133
22,78,226,24911765
23,82,246,53117725
24,86,261,34244712
23,82,245,51573426
24,85,258,38683608
25,87,272,12018645
24,84,258,41862157
24,83,253,26842915
25,86,267,19855863
26,87,279,4936645
25,87,269,9945361
24,84,256,37852264
23,81,239,29749537
22,79,222,23489871
24,86,253,25488774
23,82,237,32176810
24,86,257,30936511
23,82,241,42722378
23,83,245,55556091
22,80,230,50570375
20,72,193,7409177
21,77,214,35159517
22,82,232,63487810
22,82,227,58603282
24,87,256,12722644
22,80,228,46972069
23,84,244,54198211
22,80,229,48978954
21,76,210,20424981
24,86,258,32024693
23,83,244,53732213
23,83,240,44026578
22,79,225,30456484
24,87,259,14355908
23,84,245,55503978
22,80,231,51773292
23,85,247,47098729
24,86,259,32917132
24,85,255,33005550
25,87,268,9270880
24,85,253,29070185
24,83,252,24882939
25,86,266,18579699
26,87,278,4494352
25,85,267,19335029
23,81,240,32046090
23,85,244,45724382
20,71,189,2669609
21,78,206,25125947
23,87,234,7191512
22,82,220,36219567
22,80,219,22877717
23,85,233,23669066
23,86,236,23330980
21,77,205,16531659
22,81,221,33925465
24,87,251,9053615
23,84,236,35233761
24,85,248,19661794
25,87,260,4354759
24,86,249,19627618
23,83,234,27700283
23,85,235,28157000
24,87,249,7609774
21,76,206,13792525
20,73,192,9206512
21,78,211,38686730
22,82,228,60743497
21,77,212,31916529
23,86,241,29852864
23,85,238,35000011
24,87,252,9809272
23,86,238,26285551
22,83,224,50570024
20,72,192,6354413
21,79,209,41195396
21,77,211,29910746
20,73,195,12856915
19,67,175,1151133
20,70,192,2799033
21,77,213,33671923
22,81,230,58120096
21,75,212,17245469
21,74,210,10072657
23,82,242,45186285
22,79,226,32636033
21,74,209,9339024
22,79,223,25672571
23,83,242,49352410
24,86,255,28343133
22,80,227,44697230
21,75,207,10717747
22,78,220,14317418
23,82,240,40011726
23,81,237,25303372
23,82,233,22587196
26,87,273,2678324
24,84,249,23218133
25,87,264,6638656
23,82,236,29636947
22,77,220,9810533
21,74,205,5696059
22,77,225,16420273
23,82,247,54369407
24,85,262,43995232
23,81,243,38832490
23,80,239,23291359
24,83,254,28955638
25,86,271,24908040
26,87,282,6421844
24,83,256,32948451
24,83,261,42287614
23,80,240,25157704
24,81,255,19132797
25,85,274,29652682
26,87,283,6910412
25,84,269,22671709
26,85,280,10263526
27,87,291,2428640
26,86,282,14193134
25,83,267,15089205
24,83,260,40671946
22,77,226,17751625
24,86,262,34582661
23,81,246,44374413
24,85,260,41783420
25,87,274,13347728
24,83,259,38896208
23,80,242,29082512
25,86,272,25987059
25,85,272,26765947
23,81,242,36680785
22,77,228,20727528
23,80,248,38236644
23,81,245,42787842
23,83,247,58036219
24,86,263,34633796
22,78,231,32708885
23,83,250,58237451
22,79,233,43327049
21,74,211,11179855
22,75,224,6836840
23,81,247,45829951
24,84,261,46759020
23,80,241,27159425
24,82,254,24649605
24,83,258,36925359
23,79,238,15254659
24,81,251,13826739
25,84,265,16990668
26,85,278,8608902
27,87,289,1953084
26,86,281,13317883
25,83,266,13859906
25,84,273,28545194
26,87,284,7491525
24,82,257,29949184
23,78,239,11888850
24,79,252,7161503
26,86,284,16094624
25,83,268,16272174
26,85,279,9395286
27,87,292,2617955
26,85,282,11955500
25,82,264,9354133
26,83,275,4273780
27,86,290,5269363
28,87,297,509768
27,85,286,2411762
26,84,275,6543739
25,81,263,5402435
24,80,249,8282780
25,84,270,24125935
25,83,263,10673492
26,85,275,6608818
26,86,280,12382826
25,85,271,25269321
25,85,273,28234345
23,77,237,6265780
22,76,217,4644197
24,84,248,21284310
23,80,232,11892189
24,83,244,11825729
25,85,257,7809165
24,82,244,9923611
25,87,261,4922532
24,84,250,25170108
23,79,229,5639453
24,81,243,5986077
25,85,263,13950597
25,84,256,7368883
26,85,268,3160696
27,87,280,665207
26,86,272,6472836
25,83,256,5261353
24,82,245,11040874
24,82,249,16282032
25,86,265,17371642
23,79,232,8148660
24,84,253,31450617
25,87,267,8576647
22,77,219,8738927
23,81,236,23123297
22,78,223,19380931
22,78,224,21244982
22,78,227,26834885
21,73,205,3695660
20,70,190,2101542
23,85,245,46573016
23,84,238,40648919
21,75,205,8310284
24,87,250,8271996
24,87,257,13314101
22,80,225,39162287
21,75,206,9591281
23,82,235,27238926
25,86,263,14904259
25,85,258,8707260
24,84,244,14611920
23,81,231,13947017
24,85,247,17894399
23,82,248,55294549
24,84,257,39895702
24,85,263,44744117
25,85,266,17854667
23,80,238,21509435
25,84,264,15638930
24,82,255,26229791
25,86,274,28202629
24,84,262,47955040
23,79,241,19527591
23,81,244,40866916
25,87,275,13859404
24,84,263,49018621
22,78,225,23127530
24,85,256,35070292
22,79,229,39104697
24,86,264,34483041
22,78,229,30187701
23,83,248,58698486
22,79,232,42609019
20,71,198,7565922
21,77,219,32440885
22,81,237,48183051
21,75,218,20031191
22,81,235,55481709
23,86,254,19490440
22,82,237,48580695
21,77,217,35782811
22,81,233,59124911
23,84,251,53419099
24,87,265,14830328
23,85,249,45735359
22,80,233,52664506
23,84,250,55222126
22,79,235,42111515
21,75,215,19891754
22,79,230,40631681
23,84,249,56175954
24,87,261,15073799
23,83,249,58540554
23,86,250,27864425
22,82,234,60352460
21,75,214,19399658
23,82,249,55472780
23,85,250,44574930
24,87,264,15106432
23,83,251,56888124
22,80,235,50305078
21,76,214,26784393
23,86,243,31435738
21,77,210,27410290
21,76,208,17019337
22,81,223,40139201
20,72,194,8129297
22,84,230,54813734
23,86,246,31731973
22,81,231,59191509
22,82,226,55556176
23,87,242,11867427
22,83,230,62221684
20,72,195,8985688
21,79,215,53272978
22,83,232,61316336
20,73,198,15741248
21,79,217,51632778
22,83,234,57097933
21,78,216,44682423
21,79,216,52692686
20,75,198,28620054
19,67,178,1856836
20,69,195,2572560
21,77,216,35904492
22,80,234,51760862
21,76,216,27686163
22,79,234,42940689
23,83,252,55107069
23,84,247,56893561
21,74,212,12140329
22,77,227,19221513
24,84,259,43700795
23,84,248,57025164
22,80,232,52301334
21,73,211,7469442
22,76,225,11582207
24,84,254,33678321
25,87,271,11376644
24,86,260,33736619
21,73,210,6705292
22,76,231,17209508
23,80,253,38336368
24,83,269,46466523
23,79,250,29972089
24,83,265,46939891
25,87,282,15559951
24,85,268,43573911
23,80,247,37196066
24,83,262,43741731
25,86,280,31781511
26,87,291,11286242
25,85,276,32258502
25,87,279,15423094
24,83,266,47293819
23,80,246,35769221
24,81,261,27703305
25,85,280,36121547
26,87,290,10772007
25,84,275,31348701
26,85,288,17784963
27,87,300,5217374
