set_cardinality,add_ds_card,mult_ds_card,count
21,75,211,58387181
22,77,224,31636008
23,79,238,2371173
22,77,226,33186243
21,74,209,61694885
22,75,221,39243057
23,78,235,16133366
24,79,246,1462768
23,77,234,19947215
22,76,221,36764957
23,79,235,2162339
22,77,223,30677421
21,73,207,53635733
20,71,191,54748497
21,76,208,44906544
22,79,220,2061978
21,75,205,45420801
22,77,218,22653503
23,79,232,1895748
22,78,221,17642185
21,74,205,48575328
20,72,192,64389023
21,77,211,30106987
22,79,223,2171166
21,76,207,43611041
20,73,194,70589234
21,76,211,47460715
20,73,197,72538856
19,68,178,52585809
18,65,160,28603573
19,71,178,75065526
20,75,192,51880801
19,70,176,60439453
20,75,190,46433978
21,79,205,1553323
20,75,193,54522557
19,70,175,56968788
20,73,188,48255533
21,78,204,13113041
22,79,215,1631593
21,76,201,27479766
20,71,187,37123877
21,77,202,21385576
20,74,190,54597417
19,68,173,33663527
20,72,189,50208309
21,76,206,41245955
22,78,218,14535244
21,75,203,38955151
22,77,217,21170512
23,79,230,1647785
22,78,219,15778118
21,75,204,41826435
20,74,192,61921640
21,77,209,30636651
22,79,221,2144910
21,77,207,29452580
20,73,193,70265685
20,74,195,66935251
19,69,177,59615900
18,65,162,33534393
19,70,180,73065392
20,74,196,65727816
20,75,195,54131397
21,78,211,13920298
19,71,179,77426755
21,77,206,28260696
19,69,176,52656790
19,71,177,72682193
20,76,190,34799538
19,71,175,61704437
20,75,189,43270089
21,79,204,1504441
20,76,192,38205367
18,66,162,43106423
19,71,180,75653283
20,75,194,53710739
19,70,178,70914429
18,66,163,48610479
17,60,145,8278377
18,63,159,12814017
19,68,176,43550632
20,72,190,55482265
21,76,205,38530340
20,73,192,65495191
19,68,175,40762584
20,72,188,46410788
21,77,203,23399973
21,76,202,30026714
20,71,189,44924796
21,74,206,52413069
22,78,220,16772361
22,78,217,13615395
20,73,191,62276742
20,71,194,64671386
21,75,210,57248315
20,71,195,67513238
19,67,176,34119952
20,70,189,38067210
21,75,208,53721743
21,74,202,36947340
22,75,214,21380347
23,78,228,8736977
24,79,239,846659
23,77,227,11040509
22,76,215,22333984
22,77,219,24624555
21,73,201,31834522
20,71,185,29538129
22,79,214,1500978
21,74,199,27030936
22,77,212,13108181
23,79,225,1098367
22,78,214,10252023
21,75,199,25963003
20,71,186,33180106
21,76,203,33207859
21,75,201,32010445
21,77,204,24896039
19,67,172,21576854
20,69,190,33916790
21,74,210,63255525
22,76,218,29158693
23,79,233,1982662
22,77,221,27888596
21,73,203,39192108
22,75,216,25921675
23,78,231,11784896
24,79,242,1121573
23,77,229,13125231
22,75,217,28784577
21,72,203,34860185
22,73,219,29409180
23,77,236,22791897
24,79,247,1569926
23,76,233,22030584
24,77,244,9226296
25,79,255,667120
24,78,244,7625671
23,75,231,18152777
22,74,219,33578773
23,77,235,21534560
22,75,223,44100976
23,78,239,19574648
22,76,226,45909066
21,71,207,40265370
20,70,193,54927563
21,74,212,66574504
22,78,227,19555063
21,74,211,65397066
23,79,237,2307510
22,76,223,41230848
22,75,219,34081399
23,78,232,12837511
24,79,245,1388704
22,76,222,39089635
23,79,236,2202409
21,73,206,50193397
