set_cardinality,add_ds_card,mult_ds_card,count
20,73,183,49692910
19,68,165,25712361
20,70,178,26329814
21,74,196,39724405
22,77,208,20432301
21,73,193,33235127
22,76,205,18259304
23,78,218,4638248
22,76,206,19977118
21,73,190,25740971
22,74,200,13983044
23,77,216,11793726
24,78,224,1437694
23,76,212,7662152
22,75,202,18024469
23,78,216,3745714
22,76,207,21538622
21,72,189,20684130
20,70,175,19535138
21,75,195,35965991
22,78,205,5779584
22,76,202,14021032
22,77,207,19068690
21,74,189,22607992
20,71,178,31073472
21,75,196,38252163
22,78,209,8349428
21,75,194,33350279
20,72,180,39287776
21,76,196,28817302
20,72,183,48050660
19,67,163,16395559
20,68,180,19271562
21,74,201,49946173
22,76,212,29416611
21,73,195,38427214
22,75,208,29504850
23,78,223,7209324
21,72,194,31248400
22,74,205,21865427
23,77,222,18467654
24,78,229,2542486
23,76,216,11296527
23,78,220,5558628
22,75,212,37503877
21,71,192,23502753
22,72,205,17076448
23,76,222,17989731
23,75,216,14104301
24,76,226,5397692
25,78,236,763843
24,77,230,9414643
23,74,216,11853338
22,73,205,21312724
23,76,220,15573207
24,78,230,2840576
23,76,218,13368831
22,74,206,23799039
23,77,221,17434671
22,75,211,35500965
21,70,193,19769409
20,69,180,25544260
21,74,198,44411832
22,77,210,23084271
21,73,196,40840535
22,76,210,26365701
23,78,222,6592203
22,75,210,33579602
21,72,195,33766607
22,74,207,25713423
23,76,219,14514650
22,75,205,23448784
23,78,217,4152634
21,72,193,29213802
20,70,181,33132198
21,74,200,48168257
21,74,194,34613897
22,76,209,24774453
22,77,213,26513449
20,71,184,47853665
21,75,202,48321997
22,77,215,28355598
20,72,185,53394465
21,75,201,47645987
20,72,188,57899124
19,66,168,19523668
18,64,151,11999601
19,69,170,45100229
20,74,184,47894517
19,70,169,47409085
20,73,184,52654281
21,76,198,32016337
19,69,167,36723801
20,73,182,47096284
21,77,196,21494181
20,73,186,56963743
19,69,168,39763912
21,75,193,31104268
22,77,206,17705091
21,74,193,32349005
20,71,177,28199779
21,74,192,29688206
21,76,194,25079697
20,73,180,40665958
21,77,193,17641232
19,68,162,18826890
20,70,177,23913564
21,74,195,37370736
22,76,203,15351360
23,78,214,2983985
21,73,188,21160989
22,74,204,20390833
23,77,217,12867655
24,78,225,1625941
23,76,215,10263291
20,71,180,36630329
21,74,199,46509822
22,77,209,21771385
21,76,195,27143216
22,78,207,7064160
20,72,181,42051821
21,76,197,30533450
19,67,165,20460067
18,65,149,13116253
20,74,181,39802320
19,70,166,38513501
20,74,179,34227350
21,78,193,6874317
20,75,180,31911010
19,70,163,28361472
20,73,178,34469769
21,77,195,20329155
21,76,191,19686458
20,73,179,37417581
21,77,194,18820039
20,74,183,45305597
19,70,164,31915914
20,72,178,33408441
21,75,191,26176202
22,76,201,12759628
23,78,213,2687146
22,77,204,15073918
20,73,174,22888349
21,76,190,18031929
22,78,202,4211348
21,76,193,23473238
19,69,163,25080322
18,66,148,14843911
20,75,179,29413651
19,72,166,41470415
21,77,192,16057625
22,78,203,4684893
20,75,178,26995188
21,78,191,5531508
20,74,182,42990040
19,69,165,31185037
18,66,152,23770529
19,72,170,54229035
20,76,180,22530903
19,71,166,41613716
20,73,181,43573947
20,75,184,40907155
19,71,169,51171280
18,67,153,32101882
19,71,167,44779913
18,66,153,26003966
17,61,135,4824049
16,58,122,2366900
17,64,139,20232020
18,70,153,43012517
18,68,156,46001369
19,73,170,50513580
17,63,139,15504267
18,69,154,45417886
19,74,172,44105449
20,77,183,17164032
19,73,169,47548878
18,69,153,41406577
19,75,167,26327458
18,70,157,54859304
18,68,155,43123373
19,73,172,53542281
20,78,183,7030021
19,74,170,42030493
20,76,183,27332488
21,78,195,8138946
20,75,183,38835223
19,72,167,44563181
20,76,184,28701566
19,73,171,52727078
18,69,157,53180282
19,74,171,43650051
18,68,154,41056793
19,72,171,56836706
20,76,186,30594913
20,75,182,36848605
20,75,181,34225068
20,74,180,37142383
22,78,206,6451827
21,78,198,9910419
19,72,169,50883405
19,72,173,58910510
20,76,185,29841373
18,67,152,29335775
20,78,182,6660994
19,72,168,48174959
17,63,138,14329011
18,66,154,28829781
19,71,173,60180464
20,76,187,30819941
19,71,171,57642810
21,78,197,9427067
19,70,167,41476251
21,77,199,24767465
20,74,185,49961195
21,78,200,10891085
20,74,189,53007872
19,71,170,54748418
20,72,184,51026185
21,76,200,34607909
22,78,212,10316065
21,75,199,44600452
23,78,219,5113953
22,78,208,7730501
20,73,185,55038882
21,77,200,25386402
18,64,154,16699192
19,69,171,47741642
20,74,187,52404392
20,70,183,37954861
19,67,168,26197697
22,78,210,9020215
20,75,187,44349844
21,78,199,10483309
19,70,171,53647067
18,67,156,39681112
19,72,174,58560264
20,77,185,18664095
18,66,155,30118208
19,70,172,55146944
18,68,157,48214662
18,67,157,41661744
17,61,139,7979105
18,65,156,25241257
19,71,175,59434648
20,75,190,43660165
19,71,174,60009772
20,74,190,52630144
21,77,205,25636066
21,77,203,26423947
22,78,213,10865531
21,77,198,23714365
20,71,185,50083452
22,78,211,9619891
22,76,213,30743791
22,77,212,25570188
21,75,200,46056735
22,78,216,12306404
21,76,203,36762489
20,73,189,59220999
21,77,204,26100937
20,73,188,59248942
19,68,171,39529177
22,76,211,27882496
23,78,224,7722190
22,74,208,27485125
21,72,197,38194376
20,71,183,44911836
21,75,203,49261129
21,74,197,42224595
22,76,208,23151129
23,78,221,6095265
21,76,201,35682327
22,78,214,11417178
19,68,169,34557775
19,71,172,59028074
20,75,185,42557615
20,74,186,51546704
19,70,168,44917033
20,72,182,45516804
21,76,199,33506078
21,77,202,26291375
18,66,156,32247750
20,75,189,44415028
19,70,174,56389056
20,74,188,53330110
21,78,196,8720307
19,72,172,58016775
20,76,181,24224942
20,77,188,19127484
17,62,139,11314429
16,58,127,5243469
17,63,144,22503876
18,68,159,50711865
17,64,144,28974246
18,70,160,55163633
19,74,176,39898334
18,69,161,51272000
17,64,143,28400188
18,69,156,50889490
19,74,175,42254807
20,78,186,7942989
19,75,171,32486268
18,70,155,49577681
19,74,169,39756046
17,63,141,19897250
19,73,173,54148684
20,77,189,18622034
19,73,174,53603020
18,67,160,44035019
19,72,175,57606756
17,63,143,22039189
20,75,188,44848108
20,75,186,43793913
21,77,197,22720584
20,76,188,31117659
19,74,173,44428413
18,69,158,55768321
17,64,141,25743141
21,78,202,11483530
20,76,189,30534845
21,78,203,11674231
18,66,157,33886514
21,78,201,11266835
18,67,159,44235297
19,73,177,46549029
20,77,192,15615752
19,73,176,50018509
18,69,160,54482728
18,68,161,47445903
17,62,143,16258832
17,65,144,35724646
18,71,159,53923252
19,75,175,30513306
19,74,174,43623226
20,78,187,7986150
18,71,158,55026426
19,76,172,20231526
20,78,185,7774086
19,75,173,32636212
18,70,159,56428481
18,68,158,50869520
17,63,142,21658880
16,59,127,7721612
17,65,141,31937432
18,70,156,52739501
19,75,174,31827953
20,77,184,18009551
17,64,142,27961000
18,70,158,57213360
19,75,172,32651424
18,71,155,48333983
17,66,141,37631297
18,71,156,51337336
16,60,127,10946143
17,66,144,41778235
17,66,143,41147354
15,53,111,732666
16,56,124,1575914
17,62,141,14646966
18,69,159,55387932
17,61,141,10412044
18,66,158,36185959
18,67,158,44227018
18,65,154,22550721
19,70,170,50840602
20,76,182,26003009
19,71,168,48434481
17,61,138,7425800
19,70,173,56385514
20,73,187,58100557
21,76,202,36176260
18,65,157,26546100
19,69,172,49275062
20,76,190,29810687
18,64,156,18684757
19,70,175,56030321
20,74,191,50985793
19,68,172,40890761
20,71,186,52076259
21,76,204,36620975
20,72,189,58019414
19,67,170,29834870
20,70,182,36042112
23,77,220,16167256
22,75,206,25525910
20,71,181,39226770
21,75,198,42592354
19,68,168,32846033
19,69,166,34074560
19,69,173,50509199
19,68,173,42042441
20,72,186,55327857
17,60,139,5376312
18,63,150,7475501
20,70,186,44163855
20,70,179,28573868
21,73,191,27984030
22,74,202,16883165
24,78,227,2063826
21,72,191,24675680
20,70,176,21860280
19,67,162,14943766
20,68,179,17815188
21,73,200,49715794
22,76,214,31975527
21,73,197,43446632
21,72,192,26881626
23,76,217,12303376
22,75,213,39110374
22,72,206,18537735
23,76,223,19360816
24,78,232,3446591
23,75,219,18116045
24,76,229,7038531
25,78,239,1066434
23,74,217,12889834
24,78,233,3763094
22,74,210,31336620
23,77,226,23031348
21,70,194,21090367
20,69,184,33558804
21,73,202,52633787
22,77,218,29474472
23,78,228,9803113
23,77,224,20863319
24,78,235,4496539
23,76,225,21713109
23,78,225,8284730
22,75,214,40727518
21,74,202,50826732
20,70,184,40533571
22,77,217,29381136
20,71,187,53405460
21,75,204,49215853
18,64,152,13647662
21,77,201,26043974
20,72,187,56594667
20,70,180,30993343
23,77,218,13904065
22,75,209,31628630
18,64,148,8455860
20,72,179,36172950
20,73,177,31232639
19,69,164,28237388
22,76,204,16971561
22,77,205,16248800
21,74,190,25033375
20,71,176,25700883
21,76,192,21399945
18,65,152,18512014
19,69,169,41956549
17,60,134,2811200
18,62,148,4025661
19,68,167,30233714
20,71,182,42571402
21,75,197,40601915
21,75,192,28505022
20,69,173,12843769
21,73,192,30538548
21,73,184,13590326
22,74,199,12468146
23,77,214,9814203
24,78,223,1300326
23,76,211,6827325
22,75,201,16376634
23,78,215,3359897
21,72,188,18783270
20,70,174,17734010
21,73,189,23338366
20,70,173,15583405
22,78,204,5297415
20,71,179,33722386
19,66,159,7842481
20,68,176,13619280
22,75,204,21754280
21,71,188,16345072
22,74,203,18438849
23,77,219,15101550
24,78,228,2292522
21,71,190,19856880
22,72,203,14492039
23,75,215,12915924
24,76,225,4850795
25,78,235,671309
24,77,227,7221242
23,74,214,9880257
22,73,198,11123344
23,76,214,9327175
21,70,188,12750900
20,68,177,14872605
22,75,207,27557785
20,69,181,27331555
22,77,211,24288648
19,65,165,11031716
20,66,180,9757766
21,73,201,51656532
22,75,215,42243560
21,72,198,40073022
22,74,211,33090266
23,77,227,24047929
21,71,196,31433454
22,73,208,26820738
23,77,225,21987460
24,78,234,4133954
23,76,221,16848239
22,74,213,36535625
23,75,223,24010670
24,78,231,3162687
23,75,218,16751376
24,76,231,8459659
25,78,241,1379725
24,77,233,11863861
23,74,219,15174235
22,72,207,20026439
22,73,209,28653523
22,74,212,34942268
21,69,193,15306182
22,70,203,8403577
23,75,222,22371321
24,77,232,11074628
24,76,227,5884653
24,76,230,7727034
23,73,214,9178010
