set_cardinality,add_ds_card,mult_ds_card,count
24,67,215,1
25,89,229,323059
24,86,223,788666
23,64,204,16
24,83,218,157178
25,87,236,847197
26,89,241,272173
25,86,228,160293
26,87,241,184670
27,89,252,166043
26,88,247,376871
25,85,231,228396
24,84,221,351691
25,87,240,1512001
26,89,248,775507
24,84,223,492290
25,88,237,810326
24,85,229,1796725
23,81,208,216093
22,78,196,125694
23,82,218,1417523
24,87,229,2449064
23,82,214,734725
24,86,229,1928995
25,89,243,2610648
24,84,234,2525376
23,81,215,741485
24,85,225,985203
25,88,241,1395937
26,89,247,672400
25,87,235,730995
24,85,219,367867
25,89,233,626716
24,86,227,1442704
23,82,207,214400
22,63,193,11
23,84,213,1113527
24,88,221,629064
23,67,207,90
24,86,222,671079
25,89,234,723671
24,87,228,2121336
23,83,212,750343
22,78,202,404971
23,81,221,1916526
24,86,230,2200787
23,83,216,1454851
22,64,202,311
23,84,217,2070091
22,78,204,587130
21,58,182,3
22,75,196,42119
23,81,219,1404552
24,85,230,2072398
23,80,215,455132
24,84,228,1062234
25,87,241,1731364
24,84,232,1929582
23,80,213,318920
24,83,223,379497
25,88,239,1070898
26,89,245,497070
25,86,234,418737
24,83,220,223844
25,88,234,521122
24,85,227,1338732
23,79,207,74545
24,82,221,169751
25,86,240,1009428
26,89,246,571576
25,86,233,358921
26,87,248,536366
27,89,258,399503
26,88,252,734604
25,85,237,598782
24,83,227,730002
25,86,245,1993060
26,89,254,1743622
25,86,242,1323506
24,83,228,842537
25,87,242,1961834
24,83,232,1558672
23,79,210,138296
24,81,220,118260
25,85,241,1075570
26,88,249,493317
25,84,236,301213
26,87,247,460161
26,87,250,711445
25,84,232,160796
26,85,242,106317
27,88,257,149156
28,89,262,74173
27,87,252,90416
26,86,241,104183
27,89,253,187865
25,83,230,82401
24,81,216,55221
25,86,236,560488
25,84,227,66250
26,87,238,111376
27,89,249,96907
26,88,244,240277
25,85,228,136174
24,82,218,97428
25,86,237,655685
24,82,222,198458
25,87,237,988150
24,84,229,1243512
23,78,206,42021
24,79,220,42207
25,85,243,1443578
26,86,247,256454
27,89,259,450054
26,87,252,941025
25,83,232,118431
27,88,258,174566
28,89,263,85928
26,85,241,87613
27,89,254,221573
26,86,249,352472
25,82,230,46773
26,83,243,47246
27,87,260,293622
28,89,265,109487
27,86,254,57093
28,87,265,48613
29,89,275,40991
28,88,270,77461
27,85,255,57150
26,84,245,87292
27,87,264,514265
28,89,271,258791
26,85,249,315299
27,88,261,259147
26,86,254,711848
25,81,233,67045
24,80,223,104924
25,85,246,2142556
26,88,254,954589
25,84,240,563494
26,87,255,1395446
27,89,267,1315051
26,86,259,1367787
25,83,240,441082
26,85,250,370418
27,88,265,435494
27,87,261,337291
26,86,245,192859
26,86,253,619493
25,83,234,167082
24,81,221,140362
25,85,233,321405
26,88,253,843333
25,84,237,360660
24,82,227,467722
25,86,247,2567739
26,88,255,1086507
25,85,242,1247191
24,82,228,538813
25,86,243,1543158
24,83,234,2068333
23,77,210,63091
22,76,199,96371
23,82,222,2566703
24,86,235,4274339
23,80,220,1037768
24,85,235,4106329
25,88,248,3351821
24,85,237,5319455
23,81,217,1027770
24,84,231,1664461
25,87,248,4235206
26,89,255,1983444
25,87,244,2561962
24,83,229,990265
25,88,243,1814715
24,83,236,2718687
23,79,216,407275
25,86,248,2917296
25,86,241,1160037
26,87,257,1813980
26,88,260,1994340
25,85,244,1640721
24,82,230,744899
25,85,250,3599153
26,89,260,3659297
25,88,246,2645424
24,84,235,2895019
23,79,212,198326
24,81,223,203221
26,87,253,1073858
27,89,264,898698
25,84,235,260003
26,86,250,400277
27,89,261,590177
25,83,238,325605
24,82,225,330837
26,89,250,1019575
26,89,252,1349004
25,87,243,2253551
22,76,196,51859
23,80,214,382287
25,89,237,1141232
23,80,208,129000
25,87,234,626814
24,85,231,2388154
23,80,211,221763
24,83,225,525197
26,89,249,890863
24,84,222,414544
25,87,239,1303023
23,80,210,188175
22,77,199,161728
24,86,233,3302748
23,82,219,1637979
24,86,234,3749207
24,84,236,3297511
25,88,247,2974902
25,89,242,2283202
23,81,216,877101
22,77,202,294077
23,83,222,3574794
24,87,230,2805134
24,87,234,4726562
23,82,217,1198478
22,78,203,485184
23,83,220,2683847
22,78,206,824978
23,84,221,3718926
22,79,207,1349941
21,73,185,51127
20,70,172,26200
21,76,193,710488
22,83,208,4148681
22,82,207,2798232
23,86,221,4822725
22,79,210,2195433
21,75,191,366442
22,81,205,1743614
23,85,223,6112453
24,88,230,2304654
23,85,218,3088640
22,79,205,958323
23,86,219,3666616
22,81,210,3800894
21,75,190,309144
22,80,208,2018681
23,84,227,8100278
24,88,235,4328358
23,84,222,4252081
24,87,236,6033828
25,89,247,4256686
24,87,239,8580338
22,78,209,1369298
23,81,228,5051433
24,88,239,6814582
23,85,225,7902655
22,80,211,3221752
23,85,226,8879568
22,78,213,2502972
21,74,192,300482
22,79,203,672583
23,83,223,4126791
24,86,231,2534544
23,82,215,873457
25,88,244,2053421
26,89,251,1181804
24,87,235,5352407
23,83,217,1704920
22,78,198,191588
23,83,218,1997756
24,88,226,1324197
23,82,212,522923
24,87,222,865235
24,86,228,1658384
23,83,211,633369
23,83,215,1240034
24,89,225,1230638
23,84,212,942986
22,79,202,556438
23,86,217,2779954
22,80,204,1053258
21,74,183,43044
22,78,197,152500
24,87,231,3214489
25,89,240,1751597
23,82,210,367113
25,88,242,1587116
24,84,226,788760
25,89,239,1500831
23,81,212,443952
24,83,230,1145533
25,87,247,3744265
26,87,254,1217221
26,88,257,1397640
26,89,257,2569623
25,87,245,2928781
24,85,234,3603841
24,85,236,4659592
22,76,205,321246
23,81,227,4452923
23,82,224,3435671
24,86,239,6905512
25,89,253,8226789
24,82,242,3960858
23,79,222,1111069
25,88,252,5258945
25,87,249,4782832
24,86,240,7707522
23,82,221,2233397
23,83,224,4717955
24,87,232,3663685
23,81,218,1214852
25,89,244,2951225
24,87,237,6796875
23,84,219,2768943
22,78,205,696082
23,82,225,3940449
24,88,236,4859010
22,78,207,980898
23,85,222,5333443
22,79,208,1577676
21,73,186,62408
22,77,197,107450
23,82,220,1922266
24,84,230,1435480
24,84,225,675505
24,85,222,609248
25,88,236,705395
23,81,209,258891
25,86,238,762380
25,86,251,4178062
25,87,246,3325343
24,84,238,4270769
23,80,216,540590
24,81,226,330773
25,86,246,2268081
26,87,256,1599500
25,84,238,414857
26,85,248,277571
27,88,262,295751
28,89,268,173688
27,87,258,224494
25,83,236,228394
24,82,217,79227
26,89,243,371824
25,85,230,189658
26,87,240,152686
25,86,235,486768
22,77,193,45492
24,87,226,1595070
23,81,211,371902
24,85,221,512146
24,86,225,1070744
23,81,206,146807
24,85,216,214376
25,88,233,450602
26,89,238,163723
25,87,226,171378
24,83,216,108072
25,89,230,383756
24,85,223,719121
23,80,203,46980
26,87,245,343485
27,89,255,252914
25,85,235,431514
24,85,233,3142808
23,81,213,531784
23,81,220,1653402
24,86,237,5449511
23,83,219,2305128
24,85,226,1154460
24,85,232,2758060
23,81,214,625175
22,77,195,73589
24,88,223,853515
23,82,209,304871
23,82,211,438204
22,79,201,460977
23,84,220,3222268
23,84,218,2425923
22,80,205,1241322
20,57,169,5
21,76,190,398348
22,82,204,1736787
21,63,189,1016
22,81,203,1234015
21,76,189,318915
22,81,200,738898
24,89,223,901835
23,85,210,873927
22,67,196,661
23,87,210,1049214
22,82,202,1230387
21,62,182,70
22,80,200,515060
24,87,227,1835632
24,87,233,4159169
22,80,207,1723304
23,83,226,6159780
23,85,220,4073636
22,80,206,1457014
22,80,210,2779928
22,80,201,612143
23,85,221,4681030
25,89,241,2001502
23,84,214,1308109
24,85,224,835674
22,64,192,39
23,85,211,1031855
24,88,218,386868
23,67,204,26
24,86,216,246742
25,89,228,273703
23,84,206,329711
22,81,196,341826
23,85,215,1963353
24,89,224,1051777
22,66,199,826
23,86,214,1789366
21,61,182,37
23,82,213,629985
24,86,224,919047
23,83,209,449366
25,87,229,283307
24,84,218,211762
25,89,231,455649
24,83,224,443521
26,87,246,400678
27,89,257,339206
26,88,251,649626
25,85,236,505990
26,89,253,1548271
24,85,228,1544023
25,89,248,4793143
24,85,239,6764956
25,88,245,2324005
25,89,238,1310685
24,86,232,2899513
23,83,213,892625
22,79,196,173530
23,84,216,1784102
25,89,236,977634
21,75,183,66322
20,70,173,33333
21,75,194,654341
22,82,208,3251994
22,81,208,2799595
22,78,212,2183333
22,81,207,2403504
23,85,219,3541882
22,81,211,4387121
21,76,191,477078
23,85,227,10034523
24,88,234,3822871
24,87,240,9529935
22,76,209,665148
23,79,230,3504537
24,87,241,10633928
23,84,225,6316611
23,86,226,8883203
22,78,214,2911642
21,73,192,227959
23,83,221,3113581
23,82,216,1031257
24,88,227,1522393
22,80,199,421324
21,75,186,130961
20,58,172,52
21,77,192,839178
22,83,205,2621052
21,64,190,1980
23,86,215,2073064
21,77,186,252165
22,81,201,878505
24,87,224,1186537
22,66,200,1097
22,82,206,2386504
21,62,187,245
23,84,223,4872843
24,88,233,3383812
23,86,222,5474809
20,70,179,140945
21,74,200,1284098
22,82,213,6705342
21,77,197,2032485
22,81,212,5083156
23,84,228,9068472
22,76,217,2294803
21,73,197,583450
23,83,228,7914692
23,82,223,2981504
22,81,214,6649839
21,76,194,844169
20,59,177,563
21,78,197,2579931
21,63,192,2357
21,77,194,1194543
21,73,198,690678
22,80,209,2379343
20,60,179,1326
21,78,194,1535633
19,52,159,1
20,67,173,9851
22,81,209,3268287
21,74,194,440073
23,83,225,5411767
23,84,229,10209540
22,77,207,734728
22,81,213,5798597
22,78,210,1596940
23,84,231,12686050
24,87,238,7674516
24,84,240,5440903
25,87,253,7517412
24,86,246,14408037
22,77,213,1918870
23,81,234,10162751
24,86,245,13103058
23,83,229,8939831
22,80,213,4303596
22,78,216,3810144
21,73,194,330595
22,77,206,611572
23,83,227,7008610
24,86,236,4826942
25,89,249,5375058
25,88,251,4714111
25,89,246,3788141
23,80,221,1221539
22,76,202,180581
22,79,200,388564
22,77,205,514420
21,72,186,42179
22,76,200,122839
24,82,234,1346546
25,87,252,6731851
26,89,258,2898527
26,87,258,2051463
27,89,269,1697130
