set_cardinality,add_ds_card,mult_ds_card,count
23,82,259,26481139
22,80,243,15751109
23,83,262,10241876
22,79,243,18369011
21,75,223,18970187
20,71,205,8548567
21,77,226,6598873
22,81,245,5866271
21,76,225,10828311
22,79,242,23924387
23,83,259,20785029
22,81,240,28846079
21,75,222,22688192
21,77,223,21993345
21,75,225,10308111
20,72,207,3938795
21,77,227,3245674
20,73,207,4505818
19,66,187,2173921
20,68,205,3343225
21,75,226,6631156
22,79,246,5692456
22,78,243,18175914
23,81,262,18722331
21,74,224,12024501
22,77,240,29663069
24,83,277,28417917
23,80,259,31767909
22,78,242,23135311
23,82,263,10933673
22,78,244,13742223
21,73,222,15074570
22,76,240,24661788
23,80,261,23483250
24,84,277,17180296
23,81,258,37396675
24,82,274,38988327
25,84,290,27888243
24,83,275,35423936
23,79,257,39675868
22,77,241,25770061
24,83,276,31913865
23,81,259,32713501
22,77,242,21901578
23,81,261,23247630
22,77,243,17447394
21,72,223,9774076
22,75,239,22590179
23,79,260,28986891
24,82,276,33669513
23,78,257,32232509
24,82,272,42971860
25,84,288,29890570
23,79,255,44815709
24,80,271,39074244
25,83,289,42342237
26,84,301,23846459
25,82,285,36100525
24,81,271,49091124
23,78,255,35530330
22,76,236,31401914
23,80,258,35578970
24,82,270,45514449
24,83,273,41388840
23,79,254,46388183
24,84,275,22077276
23,80,257,39050416
22,76,241,21749170
21,71,221,9362391
22,74,240,15165133
23,79,263,16684029
24,82,281,17685491
23,78,260,24655810
24,81,275,41170078
25,84,293,23678909
24,82,278,27530963
23,77,257,27743451
24,80,273,37310462
25,83,293,35179692
26,84,306,23748104
25,82,288,36073532
24,80,274,35997160
25,84,295,20005713
24,80,279,24894523
23,77,256,29259792
24,78,274,24800294
25,82,295,28135369
26,84,308,22927611
25,81,290,37297025
26,82,303,24516255
27,84,318,15724007
26,83,307,33074152
25,80,289,27104894
24,79,272,36048429
25,82,291,34037092
26,84,305,24206794
25,82,290,34975846
24,80,276,32344795
25,83,294,32585197
24,80,278,27634653
23,76,257,20685682
22,74,241,13624314
23,79,261,24924323
24,83,279,21436633
23,78,261,21520178
25,84,294,21753000
24,80,277,30033659
23,77,259,23993695
25,82,293,31544424
24,81,277,35074867
24,81,280,24574661
23,78,259,27587368
22,74,242,12012917
23,78,265,9072129
24,83,282,11942728
25,84,296,18106409
24,82,280,20884297
22,76,243,15238926
23,80,263,15281791
24,83,281,14827650
23,80,262,19386953
22,76,244,11862133
23,81,265,7602911
22,77,246,6246849
21,71,224,5773516
22,72,242,6414863
24,81,284,11366959
23,77,262,16292388
25,83,298,22172280
23,77,260,21584101
24,79,277,29308673
25,83,296,27590052
26,84,310,21385266
25,83,297,24981254
24,80,282,16370513
23,76,259,18294930
24,78,276,23017484
25,81,297,26301215
25,81,293,33919690
26,82,308,24544404
27,84,322,16456073
26,83,310,30302420
25,80,293,25314015
24,78,277,21823732
25,81,295,30417863
26,84,312,19478976
24,79,280,22017306
25,83,299,19585375
24,80,281,19206171
23,75,260,13169213
24,76,275,13346497
26,83,312,27751830
26,82,306,24903598
26,82,309,24136057
25,79,290,24372216
26,80,304,15857604
27,83,322,23037772
28,84,331,8002453
27,82,317,13329356
26,81,304,25333261
27,84,321,16325885
26,82,310,23587607
25,78,289,15465046
24,77,271,20904315
25,81,294,32188531
25,80,288,27081999
26,82,302,24004073
27,84,319,16012045
26,83,308,32377331
26,84,309,22174285
24,79,276,31260884
25,82,298,21856803
23,74,257,10681678
22,73,237,13511492
23,77,255,30279064
24,80,269,39267397
25,83,288,43326922
25,82,284,35646690
24,79,269,36363047
25,84,289,28974589
24,81,273,45808234
23,76,251,21632176
24,78,270,25431934
26,84,303,24254880
25,81,285,38023069
26,82,299,22461080
27,84,314,14091764
26,83,304,34438359
25,80,286,26677963
26,84,304,24167297
25,82,287,36266676
24,79,273,35377595
23,76,256,21579940
23,78,262,18315724
24,81,276,38248182
23,78,258,30109663
25,83,291,39216251
25,82,289,35656645
24,81,274,43683581
25,84,292,25071993
24,81,278,31719391
22,74,239,16416187
24,83,278,24996405
23,79,258,36528808
25,84,291,26697426
22,75,240,20624053
22,76,242,18775821
23,80,264,11788747
22,77,244,13354655
21,70,222,5740016
20,68,203,4647197
22,79,244,13557182
21,74,223,15663062
22,78,241,27626283
21,73,223,13005996
22,78,240,32139669
23,82,258,30666770
24,84,274,24334962
23,81,257,41679174
22,77,238,35856751
23,83,257,28827366
22,79,240,34600001
21,73,219,19350725
22,77,236,39683490
24,84,271,30421186
23,80,253,48379941
25,84,287,30627465
24,83,274,38578042
24,84,276,19684517
23,82,260,22264064
21,73,221,17156052
22,76,238,29050679
23,80,260,27570952
24,82,271,44483671
24,82,275,36497542
23,79,256,42583245
24,80,270,39418551
26,84,298,22635764
25,82,283,35008603
24,81,266,49901595
25,84,284,31365397
24,82,273,41009881
23,78,252,36859307
22,74,234,17636082
23,81,255,49397271
24,84,270,31905833
23,77,251,30802689
24,82,268,46600106
25,84,285,31391640
24,83,272,44176189
22,77,239,33262453
21,71,220,10051880
24,82,279,24244186
24,80,272,38331887
25,83,292,37067165
25,82,286,36330029
23,77,254,30851794
24,78,271,25653314
25,82,292,32872417
26,84,302,24107923
26,82,301,23674651
27,84,315,14573214
26,83,306,33801196
24,79,274,34384392
24,81,279,28227024
24,81,272,47667819
23,81,264,10804327
22,77,245,9617437
20,69,206,3329202
21,75,227,3488268
21,74,226,5795795
22,79,245,9225393
23,83,264,5160562
23,81,263,14465277
24,84,279,12519383
23,82,261,18266881
23,82,262,14443662
23,81,260,27928634
23,83,260,16999776
22,76,239,27239482
24,82,277,30551654
23,78,256,34149834
23,80,256,42258553
22,78,245,9687867
20,70,204,7997522
22,79,241,29297203
22,79,238,44296249
24,84,272,28571999
23,81,254,52402670
22,77,237,38120454
22,80,240,31293300
21,74,219,24177192
23,80,252,49502852
24,82,269,46184995
23,80,255,44834028
22,78,239,36319989
23,82,256,38436397
22,78,238,39593665
23,82,257,34573473
21,74,221,21086270
21,76,224,15416515
22,81,242,18162864
21,76,223,20738749
22,80,242,20886706
24,84,273,26599937
23,84,257,16195478
21,74,220,23157003
20,71,203,12564676
22,81,243,13304514
20,71,207,3293310
21,76,226,6766802
21,76,227,3451534
19,65,187,1491466
20,66,204,1791459
21,73,225,7508593
22,76,245,8747077
21,73,220,18624874
22,75,236,25490117
23,80,254,47046549
21,72,220,13592169
22,74,237,17806307
23,79,259,33018960
25,83,290,40779987
24,81,268,50757248
22,75,237,24927011
23,78,254,36296132
22,73,240,11682982
23,78,263,15006216
23,77,258,26029719
24,80,275,34363146
25,83,295,30320741
26,84,307,23399732
24,80,280,22069501
24,78,273,25249438
25,81,287,38443807
26,82,304,24763552
25,80,290,27014434
23,76,255,22053781
22,74,238,17243213
22,75,244,10319018
23,79,264,13048229
21,70,223,5074367
22,72,241,7175167
23,78,264,11918282
24,81,283,14370844
25,83,300,16984510
24,81,282,17634426
23,76,262,12865641
24,79,278,27054496
25,82,294,29865250
24,79,279,24683499
23,75,256,16792662
25,81,288,38271746
24,78,278,20383147
25,81,296,28499853
26,84,313,18366355
25,82,297,24083086
23,75,257,16149098
24,76,274,13611347
25,80,291,26622049
27,84,323,16421494
25,79,291,24093579
26,80,305,16167112
27,83,323,22957120
27,82,318,13672339
26,81,301,24196110
25,78,288,15277915
24,77,272,20862928
25,80,287,26948166
27,84,320,16162928
26,84,311,20507980
24,79,282,16601687
23,74,258,10236171
22,72,238,8825880
24,78,268,24679850
23,75,252,16891370
24,78,269,25076311
26,84,300,23607088
25,81,282,35862444
26,82,300,23101271
26,83,305,34043884
24,79,271,36581013
22,73,238,13205856
23,77,252,31078596
22,74,236,18069102
22,75,242,15978567
21,69,221,4447534
22,70,241,3182897
24,80,284,10989245
24,78,275,24061101
25,81,292,35263345
24,77,274,20273551
25,81,291,36327038
24,78,279,18837376
25,82,299,19704987
24,79,281,19289971
23,74,259,9678067
25,80,297,20583198
26,83,311,29103113
26,82,305,24843883
25,79,289,24344406
26,80,303,15572966
27,83,321,22969439
28,84,330,7670100
27,82,316,12869278
26,81,302,24690299
