set_cardinality,add_ds_card,mult_ds_card,count
21,76,204,44138123
22,78,216,20352981
23,80,229,2069502
22,78,218,22044466
21,75,202,48722852
22,76,213,30602750
23,79,226,9153299
24,80,236,1321884
23,78,225,13013269
22,77,213,26344897
23,80,226,1856844
22,78,215,19646779
21,74,200,44917327
20,72,185,47705238
21,77,201,30920568
22,80,212,1793009
21,76,198,33266923
22,78,210,14154009
23,80,223,1619738
22,79,213,10185204
21,75,198,38893564
20,73,186,53891304
21,78,204,20100888
22,80,215,1903403
21,77,200,29514298
20,74,188,56812705
21,77,204,33801181
20,74,191,59715761
19,69,173,48010929
18,66,156,27746364
19,72,174,61544316
20,76,188,38959217
19,71,172,56251815
20,76,185,34407228
21,80,200,1350652
20,76,189,39269770
19,71,171,53436537
20,74,183,42025721
21,79,199,8489690
22,80,209,1542398
21,77,195,20693210
20,72,182,37810026
21,78,197,15022042
20,75,185,43996221
19,69,168,32052063
20,73,183,43250265
22,79,212,9668324
21,76,197,31299341
20,75,187,48287046
21,78,201,18733800
20,75,190,52213446
19,70,172,50991818
18,66,158,33231881
19,71,176,63018041
20,75,192,50700712
20,76,190,39726106
21,79,206,9034918
19,72,175,63343595
20,75,188,50448914
21,78,203,19995463
20,74,189,57869354
19,72,173,61838613
20,77,186,24948263
19,72,171,54917153
20,76,184,32193101
21,80,199,1354974
20,77,188,26441393
18,67,158,41599115
19,72,176,63143357
19,72,172,57577429
19,71,174,60671251
18,67,159,43067830
17,61,141,8116727
18,64,155,13318895
19,69,174,48302624
20,73,188,59386492
19,69,172,43953133
20,73,185,50669663
19,69,171,41564936
20,73,184,47140672
21,78,199,16915854
22,80,210,1639880
21,77,197,24499385
20,74,184,45702183
19,69,169,34559136
22,79,216,11811956
21,76,201,39774922
22,78,213,17430737
23,80,225,1790175
21,76,199,35496016
20,74,187,54094760
21,77,203,33361107
22,80,216,1917352
21,77,202,31975647
20,72,190,60267896
21,76,206,45467952
20,72,191,60899184
19,68,172,35535453
