set_cardinality,add_ds_card,mult_ds_card,count
21,78,199,42411688
20,74,186,48903336
19,69,167,20266582
20,71,185,29426466
21,76,205,49329499
22,79,218,39521317
21,75,203,47055493
22,78,214,39365907
23,81,226,20856322
22,79,215,38287010
21,74,197,33155162
22,77,211,34429356
23,80,226,25974072
24,81,233,12562219
23,79,222,23436444
22,77,212,36184999
22,77,217,42515713
21,74,199,36499557
22,75,213,29854821
23,79,230,32911501
24,81,239,17298140
23,78,226,27798443
24,79,236,16611860
25,81,247,9233153
24,80,240,20162884
23,77,225,24279652
22,76,211,30986303
24,81,240,17987805
23,79,228,31045949
23,80,231,29524927
22,77,219,43477130
21,73,199,30445370
20,71,186,30308231
21,76,207,47028991
22,80,221,29344731
22,79,220,38996584
23,81,233,22992939
21,74,201,39486375
22,77,215,40669224
23,80,229,28437548
24,81,241,18638420
22,78,216,41448073
23,81,230,22859709
22,78,218,42621269
21,75,201,45150330
20,72,187,38511171
21,76,204,49557672
22,80,217,31250542
21,76,203,49466423
22,79,216,38885174
23,81,227,21516924
21,76,201,47864855
20,73,187,45453976
21,77,204,49508422
22,80,219,30805895
21,77,206,47972674
20,73,192,43899900
21,77,208,44091108
20,74,192,47451532
19,68,172,20489473
20,69,184,15168242
22,78,217,42126025
22,77,214,39186695
23,80,227,26950938
22,76,210,29328997
23,80,224,23928413
22,77,210,32647372
22,77,213,37782085
21,73,196,25879232
22,75,210,25422820
23,78,227,29060055
24,81,237,15781939
23,78,223,23891382
24,80,238,18501461
23,77,224,22990979
23,78,231,32926651
22,76,214,35527127
23,80,230,29116907
21,72,198,22589691
22,73,210,15813811
23,78,230,32157929
23,77,226,25476445
25,81,248,9841513
24,79,241,21298868
23,76,222,16900718
24,77,232,9394077
25,80,247,9439922
26,81,253,3317618
25,79,242,5861702
24,78,232,11387578
25,81,245,8098211
24,79,237,17574860
23,75,220,11886679
22,74,206,15499952
23,78,224,25281051
24,81,232,11746516
23,77,218,15317765
24,79,228,9435291
25,81,239,5084905
24,80,233,14066556
22,75,208,22287193
23,79,227,29985284
24,81,234,13367246
23,78,222,22514167
22,76,212,32629154
21,71,196,14939547
20,70,177,12215269
21,76,197,40763046
22,79,207,26767156
21,75,193,29122394
22,78,203,20415127
23,81,215,10809740
22,78,208,29577511
21,74,189,17647875
22,77,199,13338534
23,80,214,12353865
24,81,220,4037736
23,79,209,7993550
22,76,199,11773461
23,81,212,8207415
22,78,204,22240898
21,73,187,11992779
22,75,200,11193306
23,79,216,15352664
24,81,224,6073999
23,78,212,10235182
24,79,222,5403178
25,81,233,2868995
24,80,227,9119927
23,77,212,8944099
22,76,202,15889865
23,79,221,22138793
24,81,228,8691438
22,76,206,22248929
23,80,219,17967840
22,77,209,30719249
21,73,190,16154671
20,71,179,19562791
21,76,199,44673074
22,79,209,30163732
21,75,194,31225696
23,81,221,16569142
22,78,212,36567223
22,77,205,23166784
24,81,227,7990274
23,81,216,11690566
22,78,207,27756852
21,74,191,21401064
20,72,178,22033255
21,77,194,34897276
22,80,204,18382669
21,76,191,26615446
23,81,214,9878776
22,80,206,21036180
21,75,192,26588138
20,73,181,33712069
21,77,199,45639622
22,79,208,28423880
21,76,195,36125089
20,73,182,36352086
20,73,186,44230923
19,67,166,9778248
18,65,151,7239919
19,71,170,38946602
20,75,181,40172977
19,70,167,25825910
21,79,194,29093106
20,76,185,49525798
19,71,167,31438403
20,74,178,29467943
21,79,192,25316511
22,81,200,9365038
21,77,189,23171080
20,74,175,21820520
21,80,188,13965064
20,76,178,31819134
19,70,162,15868088
21,78,191,26620293
21,77,187,19007810
22,79,202,18203694
23,81,213,9042586
22,80,205,19692876
21,77,191,27763220
20,74,180,35004472
21,78,198,40936134
22,81,207,16179838
21,78,194,33117406
20,74,179,32255161
21,79,193,27390103
20,75,183,45587778
19,70,164,19522574
20,73,176,21758396
22,80,203,16939729
22,79,203,19814786
21,76,189,22113276
22,78,197,11478292
23,81,208,5437120
22,79,201,16697542
21,75,186,14881721
20,72,174,14619339
21,78,190,24472170
22,81,197,6935976
21,75,185,13353802
22,79,197,11212869
22,80,202,15602760
20,74,177,26861759
21,77,196,39675701
22,81,203,12230309
20,73,179,28886836
21,78,192,28707440
20,74,183,42857814
19,69,164,15235463
20,71,182,24670695
21,76,202,48687666
22,79,211,33356678
21,75,197,38074645
22,78,210,33269279
23,81,222,17447185
21,75,196,35805100
22,77,206,24952563
23,80,221,20471473
22,77,203,19566879
22,78,209,31423942
21,74,192,23048974
22,75,205,17784085
23,78,216,14663820
24,79,229,10220969
25,81,240,5550017
24,80,234,14958181
23,77,219,16467246
22,76,209,27557751
24,81,235,14216078
23,79,223,24857995
23,80,223,22782490
21,73,195,24239225
20,72,182,30564534
21,77,202,49122024
22,80,213,29477071
21,75,198,40063666
22,79,214,37180004
21,75,199,41888451
22,78,206,25814001
23,81,220,15603537
20,72,179,24237446
21,76,196,38449993
22,80,207,22524270
21,77,193,32695260
23,81,219,14556436
22,80,210,26400863
20,73,185,43011551
21,78,203,45229055
21,77,200,47145507
20,74,188,51257468
19,68,168,16603654
18,66,156,16095488
19,71,175,42152629
20,74,190,50918812
19,70,175,35267637
20,75,191,51291927
21,79,204,37217786
20,76,190,50525833
19,71,173,42750141
20,75,187,52825524
21,79,201,37901058
22,81,212,20144979
21,79,199,36463500
20,74,184,45318769
21,78,201,44581748
22,80,215,30796523
21,77,201,48460760
20,74,187,50218370
21,77,205,48973432
22,81,218,20794910
21,78,205,43988663
20,75,188,53671129
21,80,203,26493783
20,73,183,38526426
22,79,213,36163533
22,81,209,17959348
21,77,198,43840489
21,79,202,37988672
22,81,213,20625612
20,74,189,50992195
19,70,170,32182490
18,67,153,17315241
19,71,171,40806972
20,76,183,45251505
21,80,195,23087076
20,77,184,44573630
19,73,166,36493152
20,76,180,37484368
22,81,202,11215695
21,79,191,23569663
21,77,192,30047317
21,79,197,34069309
21,79,195,30891055
20,75,182,43116197
19,70,165,22078764
19,72,172,47537920
19,73,170,48301156
20,77,186,46956321
21,80,199,26502430
20,76,187,51538890
19,72,169,41281850
21,78,196,37345044
21,80,193,20676653
18,67,154,19411950
20,77,181,38176499
19,72,168,39360080
18,68,156,28091330
19,73,173,52067323
20,76,186,50594973
19,72,173,48344253
18,67,158,24609398
19,71,172,41851395
17,62,140,5600678
16,59,127,3078242
17,66,144,25465633
18,71,158,48087052
17,65,144,19803858
18,71,159,46428682
19,76,172,44476394
17,65,143,20140893
18,69,157,36485833
19,76,171,44327658
20,79,181,25684556
19,74,170,49403329
18,69,155,32740309
19,76,168,39448900
18,71,157,46427409
17,64,141,12718059
18,70,154,35720072
19,75,170,47848162
20,80,180,15816272
19,75,167,40093216
20,78,183,36426308
21,81,194,13445636
20,78,184,37829525
18,70,156,40068515
20,79,185,29548634
18,71,156,44275691
19,76,170,43109860
18,70,158,43970719
17,65,140,16594306
18,69,152,25572392
19,74,169,46425395
20,78,180,30978315
19,74,168,44279146
21,81,193,12729841
19,75,165,34318409
20,77,179,33105353
21,80,194,21911280
22,81,201,10322745
21,79,190,21701426
21,80,189,15246851
20,78,181,32927472
18,68,154,25003543
20,78,178,26648963
19,71,166,29010833
20,77,178,30541181
21,81,189,9488150
20,80,182,17358758
19,74,167,40879716
18,70,153,32501852
20,80,181,16684001
19,75,169,45274051
18,69,156,34513034
17,64,140,12089299
19,74,174,52368747
19,73,172,51395409
21,81,198,15402961
20,79,187,29443016
20,76,184,47539451
22,81,206,15163273
20,76,182,42930187
19,72,170,44385929
21,78,195,35265165
22,80,212,28551993
21,77,197,41899459
22,81,211,19477360
20,77,185,46171560
21,80,198,25940826
20,77,187,47479804
19,73,169,45175139
19,74,175,50435118
20,79,188,28966000
20,77,190,45515867
20,75,190,52864344
20,78,185,38952672
19,74,171,51311146
18,69,159,37116467
20,79,189,27838925
19,75,176,45013899
18,69,160,37350236
17,64,142,14061187
19,72,171,46435113
20,77,188,47686403
21,80,196,24201924
22,81,205,14199196
20,76,179,34621037
19,71,165,26810632
20,75,179,34498079
20,75,185,50332115
21,78,202,44951649
21,79,200,37285932
20,75,184,48069885
22,80,209,25115021
23,80,220,19243953
24,81,226,7362591
23,79,215,14182578
22,78,202,18740712
21,75,191,24624565
20,73,178,26356410
21,76,192,28823930
20,74,182,40505272
22,81,208,17077828
19,70,168,28346471
19,70,166,23831783
21,81,190,10365168
20,77,182,40652543
19,72,164,27413205
20,75,174,21008984
22,81,195,5506259
21,78,184,13251609
20,71,172,9472466
21,79,184,11865705
20,76,177,29011283
19,68,161,8018875
20,74,173,17309328
21,78,188,20355229
22,80,195,7875529
21,77,184,13575606
22,79,196,10010000
23,81,207,4872253
22,80,201,14381853
21,77,186,17100625
20,76,176,26349967
20,75,178,31608563
19,71,163,21398718
18,68,151,18495510
19,73,167,39583187
21,80,192,19223625
21,79,189,19838284
20,76,174,21267181
21,80,187,12673193
19,73,162,24335193
18,67,149,11261379
19,74,165,34848952
20,78,175,20196810
19,71,162,19289240
20,77,176,25421357
21,81,187,7909302
20,79,179,22672925
19,73,165,33733456
18,69,154,30713043
19,75,168,43245790
17,62,138,4157588
18,66,153,12608838
20,76,181,40153314
21,79,196,32512002
20,72,177,20138069
21,77,195,37342999
21,76,193,31433565
22,78,199,14083101
23,81,211,7484051
21,75,187,16632107
20,73,174,17443654
22,81,199,8481727
21,76,186,16247543
20,74,176,24347428
21,76,198,42804012
22,79,212,34784860
22,77,204,21400535
24,81,225,6677489
23,79,214,12954899
23,81,218,13588822
22,75,206,19180704
24,81,231,10989734
23,78,218,17154894
22,76,208,25789958
23,79,226,28764994
22,78,215,40665296
20,72,184,34281771
22,80,216,31114188
21,76,200,46381056
23,81,223,18396192
22,78,213,38118129
20,74,185,47635654
19,69,170,25434926
18,68,158,31407711
19,73,177,45771150
20,77,193,37284180
19,72,177,43654453
20,77,191,43475263
21,80,204,25782577
20,77,189,46757458
20,75,189,53239368
21,79,203,37925353
21,78,204,44752434
22,81,216,21225751
21,79,205,36297366
21,80,206,23574373
20,76,192,45886855
23,81,225,20077319
21,77,203,49662614
19,74,172,52118015
20,77,183,42671485
20,75,180,37417111
22,79,204,21528809
22,80,208,23810327
18,68,155,26603402
19,73,174,52176155
21,79,198,35409379
21,81,197,15100801
18,68,157,29839618
19,74,173,52570497
19,72,174,48714865
18,68,160,30912292
18,70,160,42544231
17,63,142,9857609
16,59,129,4167337
17,67,146,29695694
18,71,161,42716958
17,64,146,14652704
18,69,161,35157423
19,76,175,40993535
18,72,161,42990472
17,65,145,20884404
19,77,174,34905697
20,80,185,18392869
19,75,173,50092606
19,76,173,44177272
19,74,176,48440583
20,78,188,39336651
19,75,175,47391995
21,81,201,15530048
19,76,174,43282578
19,75,178,36108142
20,79,192,22426711
19,75,177,41202234
19,74,177,44871879
18,70,163,32359061
17,64,145,15501764
19,73,171,50360197
21,80,197,25149382
20,78,187,39524819
18,70,155,38124934
20,79,182,27050331
20,78,179,28791822
21,81,191,11164183
19,75,171,49486204
18,69,158,38244735
20,79,190,26425086
19,73,175,50503427
21,81,199,15601207
21,80,201,27050931
21,81,200,15656789
21,79,206,34956981
22,81,217,21096534
21,80,207,22016938
20,77,194,33645570
19,72,176,46253392
18,68,162,26604562
19,74,181,22799090
20,79,196,11934547
19,73,179,36469882
20,77,195,29214032
21,81,210,7869707
20,76,195,34266617
19,72,178,39092908
22,81,219,20294131
21,79,207,33054343
19,74,178,39711946
20,78,191,34783885
20,78,190,36818140
21,81,202,15269773
18,70,161,39808497
19,76,177,34645499
20,80,192,12476314
18,69,163,29119464
19,76,179,25491328
18,72,163,33327798
20,76,188,52071327
21,80,202,26918222
22,81,214,20907606
21,78,200,43596385
21,78,207,40869930
20,76,189,51384769
20,76,193,42582566
19,71,174,43146189
22,79,217,39375131
23,79,220,20718970
21,78,197,39257721
19,71,169,36017539
20,78,182,34926099
19,73,168,43068874
19,73,164,30205945
20,77,174,20590910
21,80,190,16625510
22,81,196,6160983
19,72,161,19455733
21,78,193,31103224
21,77,190,25513492
19,71,168,34415354
18,67,156,21837082
20,78,189,38224139
19,75,172,49997949
18,68,153,22473119
19,74,166,37696966
17,63,140,8418797
16,59,126,2946930
17,66,143,25863521
17,66,142,24866320
18,72,156,46166602
19,77,170,36111383
18,72,159,47602411
19,77,168,33522695
20,81,176,5991846
19,76,164,28698335
18,71,151,29754267
19,77,164,24869985
18,71,154,39562320
17,64,138,9123871
19,75,166,37087129
20,79,180,24249608
21,81,192,11881054
18,72,158,49455417
20,80,186,18198090
19,77,171,36819982
18,70,159,42578127
17,65,142,19206351
21,79,188,18115451
21,79,187,16425360
18,68,149,14641724
20,78,173,16246899
19,71,161,16928338
20,77,172,16430457
21,81,184,5720438
20,80,178,13910955
19,74,162,25257768
18,71,152,33239177
20,81,179,7400989
19,76,166,34122104
17,65,139,14246556
19,75,174,49549896
