set_cardinality,add_ds_card,mult_ds_card,count
22,82,231,35585619
21,78,216,43959991
20,74,199,29809773
19,69,179,11688846
20,71,195,15136469
21,77,216,41324888
22,80,231,51217901
21,76,213,41807134
22,79,229,52852146
23,82,245,45102202
22,80,232,48343106
21,75,213,34035996
22,78,228,48847029
23,82,244,46091021
24,83,255,32008377
23,81,242,49827212
22,79,225,52789994
23,82,241,46331194
21,74,209,25072875
22,77,225,38628906
23,80,244,50524170
24,83,256,32396089
23,80,240,47893772
24,81,258,40578123
25,83,271,26386206
24,82,260,42329791
23,79,244,44149752
22,77,229,40595994
23,80,248,47689683
24,83,261,31933298
23,81,245,49220978
22,77,228,40716315
23,82,246,44188046
22,79,232,47663785
21,74,211,26571498
22,75,228,24582985
23,80,249,45795512
24,82,261,42050245
24,81,260,41150763
25,83,275,27571311
24,81,264,39887038
23,78,244,37412060
24,79,258,30175491
25,82,275,32772684
26,83,284,17185353
25,81,271,26584895
24,80,255,34977456
25,83,270,25737882
24,81,261,41255730
23,77,242,27685434
22,76,226,31434526
23,80,246,49955172
23,79,239,39951468
24,81,255,38061159
25,83,268,24259051
24,82,259,42292099
23,79,242,43280215
23,81,248,45585285
24,83,259,32815398
23,81,246,48564390
22,78,234,40003887
21,73,212,19930405
20,71,193,14453685
21,76,214,40587200
22,81,226,52016398
21,76,209,40568487
22,80,224,54754823
23,83,239,33131883
22,79,228,53644747
21,76,208,39055396
22,79,222,48111559
23,82,239,44939288
24,83,248,25300998
23,81,235,41130175
22,77,220,30887175
23,83,235,30130291
22,80,226,56344495
21,74,207,22845122
22,77,222,34298133
23,81,240,48546036
24,83,249,26415778
23,80,235,39618552
24,81,250,31453497
25,83,263,19645556
24,82,254,38667831
23,79,237,36939403
22,78,223,44173743
23,81,243,50162989
24,83,254,31356069
23,81,239,47393935
22,78,224,45558379
23,82,240,45802902
21,75,208,31011265
20,72,192,18575226
21,78,212,54185516
22,81,225,52163317
23,83,240,33378767
22,80,228,55991038
22,79,224,51428830
24,83,250,27530041
23,81,237,44505033
22,79,220,44253272
21,76,206,35886718
20,73,191,23381298
21,78,209,53856881
22,82,221,41164849
21,77,206,42888763
22,80,222,51742515
21,77,209,47875969
20,73,194,26410565
21,77,213,48116888
22,80,225,56133583
20,74,194,33522847
21,78,211,54451716
20,74,197,33741680
19,68,177,7787994
20,69,193,7039643
21,76,211,42164434
22,79,226,53310598
23,82,237,42362126
23,80,236,41434587
22,76,223,28294959
23,80,242,49930199
23,80,238,45110048
24,81,252,34352860
25,83,264,20809992
24,82,253,37325917
23,79,238,38591995
22,77,224,37234161
22,77,226,39422267
23,81,244,49768285
22,78,230,47691063
21,73,209,18361335
22,75,223,20832826
24,82,256,40637726
23,78,239,32954250
24,81,251,33027509
25,83,265,21651723
23,78,236,28625030
24,79,249,20882454
25,82,265,24007036
26,83,273,10036257
25,81,261,16812540
24,80,249,26730550
23,77,236,21411984
22,75,220,17643029
23,78,233,24030936
24,81,245,23830049
25,83,257,13735452
24,82,249,31456314
23,79,233,29991448
22,76,220,24119445
23,80,239,46593458
22,77,223,35958679
23,81,241,49196707
22,78,229,48412669
21,72,207,11823606
22,73,226,11709498
23,79,249,41018783
23,78,242,36270143
24,80,254,33799655
23,77,239,24848725
24,79,252,24467048
25,82,268,27329517
26,83,276,11994901
25,81,264,19970969
25,83,269,25065861
24,80,260,38861304
23,76,239,18409521
24,77,256,15600960
25,81,276,29298347
26,83,285,17832120
25,80,269,21282425
26,81,281,12713286
27,83,293,7894731
26,82,285,18899026
25,79,269,15416453
24,78,256,22216066
25,81,275,28920266
24,79,259,30783936
25,82,277,33260974
24,80,265,37778396
23,75,243,14782225
22,74,228,18113980
23,79,250,39490559
24,82,265,38740610
23,78,246,37822857
24,80,261,39150098
23,77,243,28279999
24,79,257,29408839
25,82,272,30989887
25,81,272,27263557
24,80,258,37797031
24,80,262,39174046
22,75,225,22752406
23,79,245,44081273
25,83,267,23450062
24,82,255,39660003
23,78,240,34245741
24,82,258,41909893
23,79,243,43889181
22,77,230,40142155
22,78,233,42618244
21,71,211,9694017
20,70,194,10526113
21,76,215,39000240
22,80,233,45209366
23,82,243,46613988
21,75,209,32457861
22,78,226,47851115
23,82,247,42604421
22,78,231,46723099
24,83,263,30483969
23,80,245,50199523
25,83,273,27245203
23,81,247,47033793
22,78,232,44850616
23,82,250,35987519
21,73,211,19499917
22,75,226,23432237
23,79,248,42469342
24,82,262,41746143
25,82,273,31768203
26,83,283,16626455
25,81,270,25816966
24,80,257,37057187
25,83,274,27449001
24,81,263,40541126
23,79,247,43282095
24,83,258,32732551
23,79,240,41236152
24,81,253,35701933
25,83,266,22632871
22,76,222,26935913
24,83,253,30526915
22,77,227,40441223
20,71,191,12790508
21,77,212,49221627
21,75,204,24617268
22,78,222,42244394
23,82,238,43896982
22,78,220,38418155
24,83,252,29687189
20,72,193,19730732
21,77,214,46444601
22,80,230,53207740
23,82,242,46647904
22,78,225,47106886
23,83,243,32735571
22,80,229,54876170
21,75,210,33052274
21,78,213,52590371
22,81,228,50863802
21,77,211,49195361
22,81,224,51406592
20,73,192,24562075
20,73,197,27069771
19,67,177,5332244
18,65,163,4374435
19,70,182,14724010
20,75,199,34435710
19,71,182,18973271
20,75,197,39653272
20,74,196,33953595
19,70,179,15987042
20,75,195,40482510
21,79,211,55790149
22,82,225,43879208
20,76,197,44766603
21,81,214,36670083
20,76,199,38132883
19,71,180,20332240
20,74,198,31688320
21,78,217,39905840
22,83,232,18530756
21,79,215,46723755
22,81,230,47352677
23,83,244,31992762
21,77,215,44323868
22,82,232,32847555
21,80,216,38405256
20,76,200,33333883
21,80,218,28803363
20,74,201,23126261
19,70,181,15070833
22,81,231,45182194
21,78,214,50264498
23,83,242,33191491
21,77,210,48427757
22,79,227,53956239
22,80,227,56565759
20,74,193,32796920
21,78,208,52320272
22,81,221,47689081
20,74,191,29979053
21,79,209,55986385
22,83,222,28211070
21,79,208,54787395
21,79,212,54935014
19,70,177,15094759
20,73,195,26796286
22,77,231,39565662
23,81,251,38334832
23,79,246,44038711
22,79,233,44948080
23,82,251,33232844
22,79,236,33706898
21,75,215,32084110
20,72,199,19005292
21,76,220,22645815
22,82,238,13040604
21,78,219,29702847
22,81,235,31089551
23,83,251,20622425
22,79,231,50098286
23,81,249,43403514
22,80,234,41474735
23,83,252,18316379
22,80,236,32772356
22,82,233,29779059
22,81,229,49317353
20,73,196,27000222
21,78,215,47555776
20,74,200,26503805
21,79,218,33055008
19,69,180,11463924
20,71,197,15560692
21,77,218,33992509
22,80,235,37250806
21,76,216,36713358
22,79,230,51627869
