set_cardinality,add_ds_card,mult_ds_card,count
23,85,221,11392610
22,83,213,26388308
21,78,197,12164321
20,74,184,6388407
21,79,202,26126492
22,82,214,28571129
21,78,198,13803011
21,78,200,17709959
20,75,186,11371753
19,69,166,890186
20,71,180,1103448
21,78,201,19586970
22,81,215,26498387
21,77,199,11658927
22,80,211,14249212
23,83,226,19515367
22,81,214,23890264
21,76,196,5704647
22,79,209,8128243
23,84,225,20551734
24,85,233,7628816
23,82,221,10483107
22,80,208,9717464
23,84,222,14836194
22,80,214,19965366
21,75,194,2961193
22,78,216,14621717
23,81,237,34371833
24,85,246,24972120
23,82,231,28991344
24,83,245,21560025
25,85,258,15577757
24,84,249,36244579
23,81,232,24156400
22,79,218,22276301
23,82,237,43876815
24,85,250,31499854
23,82,234,36431692
22,78,221,23166688
23,83,238,46636284
22,79,223,32458579
21,74,201,5789032
22,77,213,7118509
23,81,236,32311107
24,84,247,31872212
23,80,230,16459416
24,83,242,16800117
25,85,257,14529808
24,83,246,23281406
23,80,227,12139505
24,81,240,8381582
25,84,257,16404579
26,85,265,5210872
25,83,252,6980506
24,82,240,12407443
25,85,255,12299290
24,83,247,25184623
23,79,226,7225094
22,77,203,1663500
23,81,223,9837314
24,85,230,5382078
23,80,216,2913229
24,83,227,2991723
25,85,239,2087968
24,84,232,7685938
23,81,216,3946548
22,77,204,2063419
23,82,222,11696698
24,85,232,6922060
23,82,218,7221067
22,79,207,6248839
23,83,223,14338883
22,79,213,13261694
21,74,191,1244133
22,75,204,943741
23,80,226,10637100
24,83,235,8158915
23,80,219,4442695
24,82,230,3871410
25,85,243,3632335
24,83,234,7336430
23,79,216,1905368
24,81,228,1870822
25,84,243,3799216
26,85,250,930251
25,83,239,1430937
25,85,242,3123079
24,82,235,7162093
23,78,216,1415646
24,79,240,3921518
25,83,260,14413945
26,85,268,6938610
25,82,253,6675779
26,83,265,3315956
27,85,277,2326731
26,84,269,8343386
25,81,253,3994544
24,80,240,6317284
25,83,259,13328256
26,85,269,7697564
25,83,255,9422139
24,81,243,11227183
25,84,260,20698770
24,82,250,28850331
23,77,227,3897759
22,76,215,6772263
23,80,238,30988695
24,84,251,40559272
23,80,234,23352874
25,85,262,20672998
23,79,231,12359344
24,81,245,13647256
25,84,261,22313064
26,85,270,8218205
25,83,258,12179341
24,82,244,18138788
25,85,259,16920828
23,79,229,10128269
22,77,206,2712403
23,81,226,13599653
24,84,234,9705947
23,81,220,6759248
24,83,233,6429765
25,85,244,3978701
24,84,236,12039592
23,80,221,5872138
22,77,208,3637767
23,82,226,18169793
24,84,237,13287923
22,78,211,8317524
23,82,227,20362586
22,79,215,16733056
21,73,193,1171726
20,71,178,724635
22,81,213,21597448
21,76,198,7688365
22,81,212,19663259
22,80,212,16242538
21,76,194,4192483
22,80,210,12705003
24,85,236,10690602
23,83,224,15974678
22,79,211,10499177
23,84,226,22476243
22,80,216,24273161
23,82,239,48291465
24,83,248,26973890
25,85,261,19336453
24,84,250,38366350
23,81,233,26264186
22,77,216,10007300
23,80,235,25401698
24,85,249,30112243
23,83,235,40178704
22,80,220,34543148
23,84,236,46306108
22,79,221,28620014
21,74,199,4498101
22,77,212,6414198
23,81,234,28181643
23,81,231,22103400
24,83,244,19827272
23,80,225,9623450
25,84,259,19254618
25,83,256,10239280
25,85,260,18051468
24,83,250,30723054
23,79,230,11320121
22,78,207,4878139
24,85,235,9536899
24,83,231,5046918
23,81,219,5906442
22,78,202,2260149
23,82,220,9146417
22,79,208,7041604
21,75,190,1592975
20,72,177,915469
21,77,198,10204281
22,82,210,18929693
21,78,195,9243587
22,81,207,10760136
23,85,220,10028062
22,81,208,12113802
21,76,190,2270573
22,80,206,7447499
23,83,222,12733952
24,85,231,6018862
23,83,218,8001151
22,80,207,8650672
22,80,213,17937822
21,76,193,3748515
23,83,236,42303336
23,82,230,26796273
25,85,256,13231689
24,84,246,29617802
23,81,229,18474496
22,79,212,11992925
23,83,231,30380214
24,85,244,21701759
23,83,230,28162736
22,80,217,26918745
23,83,233,35443356
20,73,185,5304052
21,78,206,31235189
22,82,222,51035727
22,82,221,48642043
22,80,222,39455066
21,77,203,18233019
22,80,219,31986356
23,83,237,44536981
24,85,248,28249647
23,83,234,37574354
22,81,220,39552101
