set_cardinality,add_ds_card,mult_ds_card,count
23,83,251,15591607
24,85,266,4995661
23,82,252,19188102
24,83,267,18275417
25,85,279,6365253
24,84,267,10654003
23,81,252,23358452
22,79,235,25614120
23,83,252,13630985
24,85,267,4555256
22,80,236,20614638
23,84,253,5896793
22,81,236,17786297
21,76,218,20960612
20,73,200,16196083
21,78,219,19422093
22,83,237,6146388
21,78,220,15151078
22,81,237,14550342
22,79,236,21769557
21,76,219,17044268
22,80,238,13520390
23,83,254,9930243
24,85,268,4133813
22,82,237,10296531
23,85,252,2503924
21,77,219,19006555
20,73,201,13345427
22,83,235,9583001
21,79,219,18155982
22,82,236,12803852
22,82,238,7923207
21,77,220,14983044
20,73,202,10448551
21,79,221,9983611
22,83,238,4643718
20,74,203,8831121
19,68,183,4786702
20,71,199,10544363
21,76,220,13569007
22,80,237,17025036
23,84,254,4946401
22,81,238,11386160
23,83,253,11735441
24,85,264,5765013
23,83,249,19584876
22,81,231,35731774
23,84,247,12564165
21,75,215,25603664
22,78,233,30988349
23,82,249,26955387
25,85,280,6120036
24,84,269,8607307
23,81,253,20594385
23,82,253,16764214
24,85,269,3679223
21,75,216,23134372
22,77,234,23885890
24,84,268,9642753
23,81,251,26197013
24,83,268,16670549
25,85,282,5578769
23,80,251,26736209
24,81,265,27358385
25,84,281,12406653
26,85,290,5635285
25,83,278,20685803
24,82,263,29007787
25,85,277,6757846
24,83,266,19832838
23,79,249,29391451
22,78,230,38821711
23,82,248,29430404
24,85,260,6814586
23,81,245,40172361
24,83,260,26840059
25,85,274,6942781
24,84,264,13686971
23,81,246,38510183
22,79,233,33236192
23,82,251,21806673
22,79,234,29326762
20,72,200,12325263
21,77,218,23579633
22,81,235,21389638
22,80,231,39644775
23,83,245,26540145
22,79,230,42496203
23,84,245,14571038
22,80,232,36135676
21,76,214,34242653
24,83,263,24005815
23,81,250,29049813
22,81,239,8762037
21,75,219,14421339
20,71,201,7403963
21,78,221,11007568
21,75,220,11542139
23,85,254,1756218
22,80,234,28488877
23,83,250,17648464
20,73,199,19305157
22,82,231,27574431
21,78,215,38510882
22,82,233,21690857
23,85,249,3765424
20,73,203,7337658
21,78,222,7679524
20,72,202,8060629
19,67,183,3126954
20,70,198,8005403
21,74,217,15976187
22,78,234,27536413
21,74,216,17917887
22,79,232,36448512
23,84,248,11464635
24,85,261,6663273
23,82,247,31606270
23,83,246,25014070
21,75,214,27832894
24,85,265,5343377
24,83,264,22688925
23,81,249,31658021
22,78,232,33693196
22,77,235,21152142
22,79,237,18181679
22,77,233,26679988
23,81,254,17757507
23,80,249,31949741
25,85,278,6520028
24,83,265,21319749
23,80,248,34356867
24,81,262,31101359
25,84,278,14329423
26,85,287,5425505
25,83,274,22150291
24,82,262,30273534
23,79,248,31403030
22,77,228,35433671
23,81,247,36389371
24,85,259,7071132
23,80,243,42095140
24,83,257,28447367
25,85,271,6781664
24,84,261,16216099
23,81,244,41639055
22,77,231,30955867
24,85,263,6086683
22,79,231,39675849
22,78,235,24175887
21,74,214,21392793
