set_cardinality,add_ds_card,mult_ds_card,count
21,76,204,29514564
22,79,218,32710635
21,75,203,24268208
22,78,218,28891051
23,81,232,26632685
21,75,201,19018426
22,77,213,17503147
23,80,230,19057967
24,81,240,16158676
23,79,227,18438992
22,78,212,15512107
23,81,226,16474557
22,78,217,26338464
21,74,198,9888594
20,72,184,8246006
21,77,204,33913885
22,80,214,17509231
21,76,199,16955332
22,78,216,23793681
23,81,231,24835004
22,80,220,28381801
20,72,188,14984040
21,76,207,38373964
22,78,222,39521197
21,75,206,32965224
20,72,189,16768152
21,75,205,30004390
20,72,190,19246987
19,67,170,3007319
18,65,157,2930988
19,69,176,13899687
20,74,191,30205077
19,70,175,14844973
20,75,192,37098578
21,78,209,42807544
20,74,194,37954465
20,74,188,21731282
21,78,207,38932641
22,81,219,21996582
21,78,203,29087988
20,75,186,19781419
21,80,201,17047430
20,74,190,27294947
19,70,171,8103642
20,73,185,12699214
21,77,203,31047345
22,81,213,14762818
21,77,199,20119139
22,79,214,22601330
23,81,228,19670396
22,79,217,30198519
21,76,200,19205046
20,73,188,19049917
21,77,205,37060729
21,78,204,31446139
20,73,189,21250242
19,69,172,7656325
22,80,216,21113891
22,79,215,25235241
23,81,229,21455915
22,79,216,27509903
22,77,211,13741265
23,80,228,15716758
24,81,237,12169601
23,79,224,13176459
22,78,211,13716893
21,75,198,12806857
22,81,215,17427938
21,75,199,14750997
22,79,213,20488324
22,80,218,24773482
20,73,186,14578558
21,76,205,32466887
22,80,219,26592403
20,73,187,16685712
20,73,190,24134645
19,69,170,5314986
20,71,187,10639085
21,76,208,41055859
22,79,220,38145654
21,75,202,21478200
23,81,234,29856426
22,79,222,43035939
22,77,216,24477433
23,80,234,26466603
24,81,242,19507594
23,79,228,20343298
22,77,214,19649534
23,81,230,23296743
22,78,221,36899982
21,74,201,14830613
22,75,214,12539017
23,79,231,27174617
24,81,239,14933448
23,78,225,10634184
24,79,239,11587119
25,81,250,8920960
24,80,243,13076253
23,77,228,15054345
22,76,215,16571272
23,79,229,22545848
23,80,229,17349911
21,73,200,11154426
20,72,187,12978288
22,79,219,35439767
23,81,233,28268044
22,78,220,34206006
21,75,204,26796442
22,77,217,27278373
23,80,232,22560455
23,79,230,24850541
22,78,214,19290298
23,81,227,18231220
21,75,207,36062384
22,80,217,23019234
21,77,202,28041827
22,80,223,32683798
20,73,192,29639781
21,78,211,44889888
22,80,225,34791564
21,77,208,45510773
20,73,191,26902865
20,73,194,34492412
19,68,174,7891802
18,64,157,2125287
19,70,176,16980405
20,75,191,34241098
19,69,175,12061081
21,79,208,36878461
20,76,193,39167073
21,79,207,35730052
22,81,220,22784175
