set_cardinality,add_ds_card,mult_ds_card,count
24,86,272,53226904
23,82,254,52663578
22,80,236,44469942
23,84,255,60196032
24,88,271,19530399
23,84,254,61877135
24,86,270,55064059
25,88,285,27173369
24,87,272,37906062
23,83,254,58397663
22,79,236,35761364
23,85,255,55194060
24,87,271,39575868
22,80,237,44052206
23,84,256,58230126
22,80,238,43325231
21,75,218,15773662
20,71,201,5959007
21,76,221,20846173
22,81,239,48238990
21,77,220,27783586
22,82,237,56455755
23,86,255,44858686
22,82,239,51520947
22,81,238,50153552
23,85,256,52362373
24,87,270,40761253
23,85,254,57540875
21,76,219,21554599
22,79,238,35345786
23,83,257,53673559
24,86,273,51489054
23,83,256,56278217
23,83,255,57459098
22,81,237,51373851
24,88,270,20598047
23,85,253,58723099
23,84,257,54922379
22,80,240,39550352
21,75,220,16109540
20,71,200,5716824
22,82,236,58163763
23,86,254,47568067
22,81,236,52436993
21,77,218,27858428
23,85,257,48519553
20,72,202,8718346
21,77,222,24542216
21,78,221,32705376
22,82,241,41350565
20,73,202,12056494
21,78,220,34490976
21,77,221,26644513
19,66,182,1223349
20,68,198,1421171
21,75,219,16042545
23,82,256,51821525
24,85,270,57248880
22,80,235,43483206
23,84,253,62385092
21,75,216,13856515
22,78,234,25635181
23,83,253,58284068
24,84,270,55601407
25,87,285,41707408
24,86,269,55261815
23,81,252,41831868
22,79,235,34638729
24,86,271,54627191
22,79,237,35716255
21,74,216,9907185
22,77,234,18733195
23,82,255,52430558
23,82,252,51212974
24,86,267,54252736
25,88,283,27102376
23,82,250,47650282
24,83,266,41242933
25,87,283,40388941
26,88,296,23711041
25,86,281,42601492
24,85,267,54695121
25,88,284,27200832
24,85,271,57414108
23,80,251,31258345
22,78,232,22549576
24,86,266,53241734
23,82,249,45283624
24,85,265,51076683
25,87,281,38398678
22,78,233,24362200
24,86,268,54971773
23,83,251,56773045
22,79,234,33260602
23,83,252,58039716
22,78,236,28048217
21,73,215,6262443
22,76,231,10783784
24,84,268,53499390
23,80,250,29625174
24,84,267,51706962
24,85,268,55999198
23,80,248,26154879
24,84,265,47455434
25,88,282,26779161
24,84,269,54592396
23,81,249,35975203
24,82,267,34984019
25,86,286,49292434
26,88,298,25237871
25,85,282,39881734
26,86,297,30212245
27,88,310,16913538
26,87,298,30594428
25,84,282,34840660
24,83,265,39110482
25,86,283,45947010
26,88,297,24655367
24,83,267,43090794
25,87,284,41035645
23,79,249,20486127
22,77,231,15079820
24,83,268,44776147
26,88,299,25884453
22,77,232,16281056
23,82,251,49668416
22,77,235,19686453
21,72,214,3940039
22,75,229,5936360
24,83,270,47341885
25,87,287,41752885
23,79,251,23058396
24,82,265,31175996
24,84,262,40200988
25,87,280,37109595
23,78,244,9312920
24,82,261,23281169
25,85,283,41477407
25,85,279,34204364
26,87,297,29594462
25,84,281,33047941
25,85,284,42870308
26,88,301,26765688
24,82,268,36703667
23,79,246,15951777
24,80,263,14423628
27,88,311,17718665
25,83,279,21818352
26,84,293,15248460
27,87,310,16677602
28,88,320,7759199
27,86,307,12817199
26,85,292,17893242
27,88,308,15301325
26,86,298,31630342
25,82,278,14844527
24,81,260,15320694
25,85,281,38019509
26,88,292,19875213
25,84,275,21904433
26,86,291,21053826
27,88,306,13598882
26,87,295,26955529
25,84,276,23824686
24,82,262,25384390
25,86,282,44459339
24,82,264,29164204
23,78,245,10349109
22,76,229,8833022
23,81,251,40126416
24,85,266,53156163
23,80,247,24211047
24,83,261,30022636
25,86,276,32605321
24,82,260,21356250
25,87,277,32445235
23,79,244,13288720
24,82,263,27120505
25,86,284,47323046
26,88,295,22778294
25,85,278,32087453
26,86,292,22653190
27,88,307,14285942
