set_cardinality,add_ds_card,mult_ds_card,count
22,80,208,18717630
23,83,222,5516741
24,84,230,638181
23,82,219,6289959
22,80,205,15132760
23,83,218,4043816
22,81,207,13460492
21,77,192,29379073
20,74,179,34227637
21,79,196,28898278
22,82,209,9186759
21,77,195,35185975
22,81,209,15476444
23,84,222,1109339
22,83,212,6463393
21,78,196,33422542
20,74,183,42116324
21,80,201,27168295
22,83,214,7027568
21,78,199,38110706
20,74,185,44959240
21,79,201,35305790
20,75,186,49107030
19,69,167,19705019
20,72,183,30851137
21,77,203,44915374
22,81,217,21969031
21,77,201,43936146
22,80,214,25642415
23,84,229,1740406
22,82,217,13637003
21,76,198,39977426
22,79,212,29073804
23,83,229,8008119
24,84,237,1191412
23,82,224,9245958
22,80,211,22384310
23,84,225,1385801
21,76,196,36756787
22,78,208,25459218
23,82,223,8617595
24,84,233,855716
23,81,221,12130606
24,82,234,5420396
25,84,244,532030
24,83,237,5260707
23,80,223,16410057
22,79,209,25056153
23,82,226,10391951
24,84,236,1095351
23,83,225,6653715
22,80,213,24599121
21,76,195,35073689
20,73,179,30526891
21,78,198,36689702
22,82,211,10494839
21,77,197,38744806
22,81,211,17398999
23,84,224,1295736
22,80,212,23596236
23,83,227,7341340
24,84,235,1011868
23,83,221,5153027
21,76,194,33116447
21,76,202,43855903
22,81,213,19254614
22,82,213,11728780
23,84,228,1660258
22,81,219,22669081
21,79,204,36552510
22,83,216,7443376
21,79,200,34313697
21,78,201,40418443
20,73,186,40634643
19,68,166,13242527
20,71,178,18565356
21,75,199,38744805
22,79,213,30219908
21,75,197,36307596
22,80,216,27193168
21,76,197,38459916
22,79,210,26362528
23,83,228,7700776
23,82,221,7468614
22,79,205,19274895
23,82,220,6800726
22,78,211,29739370
21,75,191,26370488
22,78,202,16914544
23,81,220,11194737
24,84,228,506502
23,81,215,7573423
24,82,231,4266950
25,84,242,447370
24,83,236,4911698
23,80,221,14545337
22,78,209,26982175
23,81,225,15413088
22,80,209,20021289
21,75,190,24665786
22,76,207,23431455
23,80,222,15411482
24,82,236,6269312
25,84,247,716336
24,82,237,6774868
23,79,221,17453127
24,80,231,7833678
25,83,246,2830677
26,84,251,186631
25,82,241,2036842
24,81,228,5407710
25,84,240,361794
24,82,233,5020825
23,78,217,13754748
22,77,205,22339087
23,81,224,14610048
24,84,232,784088
23,80,218,11723471
24,83,238,5605042
23,80,220,13489358
22,78,210,28311705
23,82,229,12099273
24,84,240,1476988
23,81,226,16169599
22,78,212,31079732
23,82,228,11542851
22,79,216,33077500
21,74,195,28666816
20,71,179,19752352
21,77,199,41705907
22,81,212,18360204
23,82,217,5279732
22,77,203,19467081
23,83,217,3730123
22,80,207,17544641
21,74,189,19856710
23,82,218,5779587
24,84,226,410887
23,81,213,6343548
24,82,227,2878125
25,84,238,282819
24,83,232,3708749
23,80,217,10860139
22,79,207,22177274
22,79,206,20722508
22,80,210,21171600
21,75,192,28123129
20,72,176,20600168
21,78,195,31677994
22,82,208,8513430
21,76,193,31323153
23,84,221,1020054
24,84,229,570689
22,80,201,10819747
23,84,215,551418
22,81,206,12513150
21,77,188,21677342
20,73,176,24936950
22,82,206,7280904
21,77,191,27402204
22,82,212,11145504
20,73,182,35845567
21,78,200,39332962
21,78,197,35167420
19,68,163,10590118
20,70,181,16168701
22,78,214,33377742
21,74,198,32312655
22,77,210,29429718
23,83,226,7004009
23,81,223,13770268
21,74,193,25738836
22,77,206,23861143
24,84,231,707648
23,81,218,9699148
23,82,225,9810755
22,78,213,32248634
21,74,194,27118947
23,80,225,18300949
25,84,246,658148
23,79,220,16308587
24,80,230,7260656
25,83,245,2596618
25,82,240,1826537
25,84,241,401533
22,76,203,18163176
23,81,222,12891036
23,79,217,13393206
24,82,230,3901738
25,84,243,492613
24,83,235,4596727
22,77,208,26697862
24,84,238,1284679
23,81,227,16970983
21,73,193,21137100
22,74,209,17973554
23,80,231,23074746
24,82,243,9557995
23,79,226,22448673
24,81,239,11609832
25,84,253,1134661
24,82,242,9120646
23,78,223,19688748
24,80,233,8964430
25,83,251,4007974
26,84,257,362315
25,82,244,2605781
24,80,232,8412334
23,77,219,15562586
24,78,232,9383894
25,82,248,3680276
26,84,255,290673
25,81,243,3941329
26,82,254,1090006
27,84,264,108328
26,83,259,1714001
25,80,244,4500885
24,79,234,11130291
25,82,250,4267339
26,84,260,472533
25,82,249,3965880
24,80,237,11513413
24,81,240,12171890
23,76,222,15611354
22,75,208,21709196
23,80,227,20068325
24,83,239,5926653
23,79,225,21579780
24,82,239,7704633
25,84,251,1002676
23,78,224,20557804
24,80,236,10863463
25,83,250,3776470
25,82,247,3401283
24,81,232,7489020
24,81,237,10402244
23,78,220,16550996
22,76,208,24632135
23,80,228,20863739
25,84,250,930670
24,83,242,6934036
22,77,213,33103545
23,81,232,20258377
24,83,244,7517052
23,80,229,21676434
22,77,214,34156012
22,77,218,36558358
21,72,196,18464627
20,71,183,24204046
21,76,204,44108250
