set_cardinality,add_ds_card,mult_ds_card,count
20,39,181,1
19,37,169,1
20,56,189,238652
21,59,202,440550
22,60,223,340153
21,58,210,290450
20,57,196,383853
21,60,214,786135
20,57,194,418176
19,54,176,218474
18,51,162,94857
19,55,181,274642
20,59,200,731137
19,54,181,161660
20,58,196,738987
21,60,211,945227
20,58,191,822866
19,55,176,378628
18,36,157,1
19,39,171,1
19,56,181,509450
18,37,162,1
17,33,144,1
18,50,162,55415
20,59,201,580419
21,61,212,1525101
22,62,231,937495
21,60,216,636871
20,58,200,429001
21,61,219,647815
20,58,201,340500
20,56,196,221920
21,59,215,359844
22,62,234,698670
21,59,216,316438
22,60,231,267770
23,62,244,383128
22,61,224,602204
22,62,224,1182760
21,60,210,969415
21,61,215,1208473
19,53,176,112005
20,54,196,63642
22,61,232,433029
21,58,212,269256
22,60,226,338630
23,62,240,403832
22,60,224,343908
21,57,210,139619
22,58,230,77608
23,61,245,169965
24,62,258,120891
23,60,245,98796
22,59,232,112943
23,62,251,248252
22,60,236,143904
21,56,216,48985
20,55,200,61416
21,59,221,101872
22,62,236,524443
21,58,216,184797
22,60,230,291190
23,62,245,371024
21,58,215,211153
21,60,212,906518
22,62,228,1110261
21,59,212,459482
20,57,197,341253
21,60,218,455292
20,57,201,171246
19,52,181,47751
18,51,165,66373
19,55,184,132573
20,60,201,1064369
20,59,197,1123853
21,62,213,2600878
20,58,197,665793
20,58,199,523323
21,61,216,1089585
22,62,229,1056452
20,57,199,266902
21,62,218,1428576
20,58,203,170924
19,54,183,102787
20,56,200,122627
21,60,220,289066
22,62,235,611885
22,60,229,308525
23,62,243,395252
22,61,230,505168
21,58,214,231415
20,57,195,402004
22,62,226,1160224
21,61,217,947404
19,55,180,313991
20,60,200,1334366
20,59,195,1308918
21,62,210,2951543
20,58,189,777824
19,55,175,367994
20,58,195,773886
21,61,210,1641623
21,60,215,715483
18,52,165,127354
19,57,184,436706
20,61,201,1737625
19,56,183,334846
21,62,215,2189617
20,61,197,3306486
18,52,162,183112
19,56,177,682734
20,60,197,2037643
19,57,181,873079
18,53,165,216892
19,58,184,792317
17,48,147,46207
16,45,134,13503
17,51,151,74318
18,57,169,292630
17,50,151,42743
18,56,169,169764
19,60,186,839033
18,54,167,211107
18,55,169,95949
19,59,186,506267
20,62,203,1496807
19,59,187,239726
18,53,168,62362
19,60,185,1485597
17,49,151,23384
19,58,185,544751
20,61,202,1338831
19,57,185,297364
20,60,203,551317
20,61,200,2171296
19,57,180,988712
20,62,200,3564285
18,53,167,111422
19,59,185,895781
18,54,166,319652
17,49,149,61308
19,57,183,585615
21,62,217,1716770
19,56,184,247951
21,61,220,509241
21,60,219,373645
20,59,202,440709
21,62,220,928497
20,60,205,198045
19,56,186,88379
18,51,169,7549
19,57,188,24803
20,61,203,915085
19,54,185,48721
21,62,219,1176729
19,57,187,76733
18,53,169,27217
17,48,151,13476
18,52,167,67599
20,59,203,297883
20,60,202,811222
19,56,185,164817
20,58,204,108238
21,61,222,263117
20,58,202,255534
21,62,221,680699
20,59,206,46583
19,55,186,46826
20,56,202,69068
21,60,221,210406
21,59,218,223362
23,62,250,272977
22,61,236,259488
21,58,220,80155
20,57,200,216380
22,62,232,865873
21,60,217,553137
20,58,198,599220
19,54,182,135971
18,52,163,174771
19,56,180,580600
19,56,182,436490
20,58,194,804774
20,60,204,356283
18,52,166,102123
19,57,182,756829
19,58,186,302988
16,32,132,2
17,36,149,1
18,53,166,172695
18,39,163,6
17,35,148,1
18,53,163,297588
20,60,199,1607956
18,37,161,1
19,39,174,1
18,38,161,6
17,35,145,3
20,60,196,2234050
19,57,178,1118628
20,59,196,1243399
19,55,182,236957
19,57,186,165064
20,60,198,1827001
18,53,164,259070
18,56,167,643934
19,59,183,1721906
18,51,167,34610
18,54,165,400079
20,61,196,3626953
19,59,181,2534289
18,55,164,803478
19,59,182,2215742
17,50,149,114929
16,33,132,2
17,37,148,3
18,55,166,544471
18,39,161,6
17,36,147,6
20,59,199,882809
19,59,184,1295426
17,52,151,135195
18,56,168,369844
18,54,169,52550
18,55,167,363999
16,34,134,3
17,37,149,3
16,35,134,2
15,29,118,1
16,44,134,7504
19,60,183,2859403
18,57,167,1081561
18,54,164,473372
19,60,182,3661787
20,63,201,4269810
21,63,216,3145138
20,62,196,5971901
20,62,201,2862090
21,64,215,5759445
20,62,199,4307027
19,58,183,1055380
22,64,231,2857786
21,62,216,1966036
20,61,199,2619225
21,64,217,4513682
20,62,202,2189045
21,63,217,2755132
18,55,168,208620
21,63,218,2293310
22,64,233,2402708
21,64,218,3763956
22,64,232,2649927
21,61,214,1343593
23,64,246,1247319
22,63,231,1570916
21,62,214,2419787
22,64,230,3036081
19,58,182,1359530
21,63,215,3506965
21,63,210,4740435
20,61,198,2961588
21,64,216,5150659
20,62,198,4872454
17,48,149,35893
20,60,206,87800
20,59,204,191985
21,63,222,789934
21,63,219,1889410
22,64,237,1356878
21,63,221,1103708
19,55,183,180661
22,64,236,1625071
21,61,218,784322
22,62,237,432356
23,64,251,878755
22,63,232,1458282
21,61,221,374052
22,63,238,610409
23,64,252,793242
21,59,220,140140
23,63,252,387742
24,64,266,354811
23,62,252,219746
22,61,234,345939
22,62,238,353203
21,58,218,128902
20,57,202,126740
21,61,223,170786
21,62,222,482672
22,64,238,1109150
20,58,206,24649
19,54,186,25021
18,52,169,15381
19,56,188,12159
20,61,205,336904
20,61,204,598716
21,64,221,1796013
19,56,187,39933
22,64,235,1891882
19,55,185,87965
23,64,250,965871
22,63,236,892587
20,59,205,106424
21,64,220,2450531
21,63,220,1499422
20,62,205,546773
19,58,187,142053
19,59,188,80352
18,50,165,38600
21,63,213,4158444
23,64,245,1286216
22,63,226,1948999
19,53,181,80414
22,63,237,744536
21,59,217,276272
22,62,230,1003896
21,59,214,397414
23,63,245,643236
24,64,258,470341
22,61,231,470591
20,56,198,177655
23,64,244,1329194
20,56,199,150879
19,53,183,50714
20,54,200,34618
23,64,247,1181596
23,63,247,584987
24,64,260,452015
22,61,237,213205
21,57,215,96779
22,58,231,73203
23,61,247,153734
24,62,260,116129
25,64,273,136799
24,63,260,202849
22,59,230,133657
23,62,246,359367
22,60,233,224961
23,63,253,342810
20,55,196,111870
23,63,240,701405
23,62,247,340236
22,61,233,395444
20,56,197,196119
22,63,228,1850165
22,63,233,1324037
21,63,212,4405736
20,59,191,1401994
21,62,206,2993811
22,64,227,3460274
21,62,212,2753187
19,55,177,369410
23,64,239,1380540
22,63,217,1707811
21,60,204,918066
22,64,224,3588196
22,62,225,1176897
23,64,238,1375815
22,62,223,1182946
21,59,209,507372
22,60,225,344042
23,63,239,694327
24,64,253,445257
22,61,227,573230
21,58,211,279667
23,64,241,1389367
22,63,227,1904315
21,61,211,1606501
22,64,226,3518889
21,64,211,7609166
21,62,211,2877401
22,63,225,1974465
21,62,209,3010318
20,61,195,3821327
20,59,190,1379710
21,62,204,2826771
22,64,225,3578488
18,53,162,310341
19,58,181,1559528
20,61,192,4077788
19,57,177,1163599
17,47,147,23008
18,48,165,10536
19,54,180,181453
22,64,234,2152975
23,64,243,1353025
21,59,210,498903
22,63,229,1773587
20,55,197,97767
21,59,213,431746
23,64,240,1396120
23,63,242,687844
24,64,254,459617
22,62,233,784893
20,56,195,234676
22,62,227,1136404
22,64,229,3220674
21,60,213,846265
20,57,198,306365
20,54,198,51319
21,59,219,183760
22,61,228,563817
21,57,213,119402
22,60,228,324258
23,62,242,402214
23,64,249,1038795
22,60,234,199412
21,57,212,127895
22,58,228,87890
23,62,249,296018
24,64,261,443055
23,61,242,183825
24,62,255,118212
25,64,268,126172
24,63,257,213281
23,60,242,103354
22,59,226,159980
23,62,241,404133
21,56,213,68923
22,63,234,1183842
24,64,257,470027
21,59,211,485106
19,51,181,22186
20,52,200,9290
22,61,242,47643
22,60,235,169856
21,57,216,85155
23,63,249,514734
24,64,267,329351
